dagC23.txt 3_2x4.txt True 0.01639344262295082 0.07 440.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1] 
dagC23.txt 3_2x4.txt True 0.01639344262295082 0.1 440.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1] 
dagC23.txt 3_2x4.txt True 0.09289617486338798 0.15 385.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1] 
dagC23.txt 3_2x4.txt True 0.09289617486338798 0.2 385.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1] 
dagC23.txt 3_2x4.txt True 0.09289617486338798 0.3 385.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1] 
dagC23.txt 3_2x4.txt True 0.09289617486338798 0.4 385.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1] 
dagC23.txt 3_2x4.txt True 0.4371584699453552 0.5 182.5 [3, 1, 1, 3, 5, 5, 5, 3, 3, 1, 5, 1, 7, 5, 3, 3, 1, 7, 3, 5, 3, 3, 1, 7, 3, 1, 5, 3, 3, 3, 5, 1, 3, 1, 3, 3, 3, 3, 5, 7, 7, 5, 3, 1, 3, 3, 5, 7, 1, 3, 7, 7, 7, 7, 7, 7, 3, 7, 5, 7] 
dagC23.txt 3_2x4.txt True 0.5191256830601093 0.6 121.0 [5, 7, 7, 5, 1, 3, 1, 5, 5, 7, 1, 7, 6, 5, 6, 5, 4, 6, 5, 3, 5, 5, 3, 3, 5, 5, 3, 3, 1, 5, 1, 7, 3, 7, 5, 5, 1, 3, 1, 5, 0, 3, 3, 7, 1, 2, 4, 5, 2, 3, 3, 6, 3, 5, 1, 0, 1, 0, 1, 3] 
dagC23.txt 3_2x4.txt True 0.5409836065573771 0.7 131.0 [0, 7, 1, 3, 5, 3, 7, 3, 1, 1, 7, 1, 3, 4, 3, 3, 1, 1, 3, 5, 3, 0, 7, 5, 3, 7, 5, 7, 5, 3, 3, 1, 5, 3, 7, 1, 5, 5, 5, 1, 5, 5, 5, 1, 3, 7, 3, 3, 1, 5, 7, 3, 5, 4, 4, 1, 5, 5, 5, 7] 
dagC23.txt 3_2x4.txt True 0.7595628415300546 1 122.75 [1, 5, 3, 7, 1, 7, 1, 3, 3, 1, 1, 7, 5, 2, 2, 5, 6, 1, 2, 6, 3, 1, 5, 1, 7, 5, 7, 7, 1, 3, 1, 7, 5, 7, 7, 3, 3, 3, 1, 3, 5, 7, 3, 5, 0, 3, 1, 4, 0, 5, 5, 3, 5, 4, 5, 4, 1, 0, 6, 7] 
dagC23.txt 3_2x2.txt True 0.01639344262295082 0.07 587.6666666666666 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0] 
dagC23.txt 3_2x2.txt True 0.01639344262295082 0.1 587.6666666666666 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0] 
dagC23.txt 3_2x2.txt True 0.09289617486338798 0.15 513.6666666666666 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 3, 3, 0, 0, 0, 0] 
dagC23.txt 3_2x2.txt True 0.09289617486338798 0.2 513.6666666666666 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 3, 3, 0, 0, 0, 0] 
dagC23.txt 3_2x2.txt True 0.09289617486338798 0.3 513.6666666666666 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 3, 3, 0, 0, 0, 0] 
dagC23.txt 3_2x2.txt True 0.09289617486338798 0.4 513.6666666666666 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 3, 3, 0, 0, 0, 0] 
dagC23.txt 3_2x2.txt True 0.4371584699453552 0.5 243.33333333333334 [2, 0, 0, 2, 3, 3, 3, 2, 2, 0, 3, 0, 1, 3, 2, 2, 0, 1, 2, 3, 2, 2, 0, 1, 2, 0, 3, 2, 2, 2, 3, 0, 2, 0, 2, 2, 2, 2, 3, 1, 1, 3, 2, 0, 2, 2, 3, 1, 0, 2, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1] 
dagC23.txt 3_2x2.txt True 0.4371584699453552 0.6 221.0 [2, 3, 3, 2, 2, 0, 0, 2, 2, 3, 0, 3, 2, 2, 2, 2, 3, 0, 2, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 2, 2, 3, 0, 3, 2, 2, 2, 0, 2, 2, 3, 0, 0, 3, 2, 3, 3, 2, 3, 0, 0, 2, 0, 1, 1, 1, 2, 0, 2, 0] 
dagC23.txt 3_2x2.txt True 0.44808743169398907 0.7 222.66666666666666 [0, 0, 1, 3, 2, 0, 0, 1, 0, 1, 0, 1, 1, 0, 3, 3, 1, 0, 0, 2, 2, 0, 0, 2, 0, 0, 2, 2, 2, 3, 0, 1, 2, 3, 2, 0, 2, 2, 2, 3, 2, 2, 2, 1, 0, 1, 0, 3, 1, 2, 2, 1, 2, 3, 3, 3, 2, 2, 2, 2] 
dagC23.txt 3_2x2.txt True 0.6666666666666666 1 199.33333333333334 [2, 2, 2, 0, 2, 2, 3, 0, 0, 3, 2, 2, 0, 0, 2, 1, 2, 1, 1, 3, 0, 0, 3, 0, 0, 1, 3, 1, 2, 2, 2, 2, 0, 2, 2, 0, 2, 3, 0, 3, 1, 3, 3, 2, 1, 2, 3, 0, 0, 0, 0, 1, 3, 3, 1, 1, 0, 1, 0, 0] 
dagC23.txt 3_2x1.txt True 0.01639344262295082 0.07 587.6666666666666 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0] 
dagC23.txt 3_2x1.txt True 0.01639344262295082 0.1 587.6666666666666 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0] 
