dagD19.txt 3_2x4.txt True 0.04975124378109453 0.07 486.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1] 
dagD19.txt 3_2x4.txt True 0.07960199004975124 0.1 464.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 6, 1, 1, 1, 6, 6, 1, 1, 1, 1] 
dagD19.txt 3_2x4.txt True 0.1044776119402985 0.15 466.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 7, 1, 1, 1, 7, 1, 1, 1, 7, 1] 
dagD19.txt 3_2x4.txt True 0.13432835820895522 0.2 433.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 6, 1, 1, 1, 6, 1, 1, 1, 1, 4, 6, 4, 1, 1, 1, 4, 1] 
dagD19.txt 3_2x4.txt True 0.13432835820895522 0.3 433.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 6, 1, 1, 1, 6, 1, 1, 1, 1, 4, 6, 4, 1, 1, 1, 4, 1] 
dagD19.txt 3_2x4.txt True 0.13432835820895522 0.4 433.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 6, 1, 1, 1, 6, 1, 1, 1, 1, 4, 6, 4, 1, 1, 1, 4, 1] 
dagD19.txt 3_2x4.txt True 0.3880597014925373 0.5 167.5 [5, 5, 7, 7, 5, 7, 5, 5, 7, 7, 7, 5, 5, 5, 5, 5, 5, 3, 7, 5, 5, 5, 7, 7, 5, 5, 3, 3, 5, 3, 5, 7, 1, 5, 3, 5, 3, 7, 3, 3, 3, 3, 1, 3, 1, 3, 3, 1, 1, 3, 1, 7, 1, 1, 1, 3, 3, 3, 1, 1, 3, 1, 5, 3, 1] 
dagD19.txt 3_2x4.txt True 0.48258706467661694 0.6 150.25 [3, 3, 3, 3, 3, 3, 0, 1, 0, 3, 3, 3, 3, 1, 1, 1, 3, 4, 3, 1, 1, 2, 7, 7, 3, 0, 1, 3, 1, 4, 3, 3, 5, 6, 5, 1, 7, 3, 5, 5, 1, 5, 7, 5, 7, 5, 1, 5, 5, 5, 5, 1, 5, 7, 5, 1, 5, 1, 7, 5, 5, 7, 5, 5, 5] 
dagD19.txt 3_2x4.txt True 0.6019900497512438 0.7 150.0 [3, 3, 4, 3, 5, 0, 5, 5, 3, 5, 5, 3, 5, 3, 3, 1, 3, 7, 4, 5, 4, 5, 3, 7, 5, 1, 5, 5, 1, 6, 3, 5, 3, 1, 7, 1, 7, 4, 5, 7, 2, 7, 1, 7, 2, 6, 1, 5, 1, 1, 5, 2, 3, 1, 5, 7, 7, 2, 3, 5, 7, 1, 7, 7, 5] 
dagD19.txt 3_2x4.txt True 0.6766169154228856 1 116.0 [1, 1, 1, 3, 1, 7, 0, 7, 3, 1, 1, 1, 7, 3, 7, 1, 3, 1, 0, 6, 3, 7, 5, 2, 7, 0, 3, 7, 3, 7, 1, 1, 5, 5, 7, 1, 1, 5, 6, 3, 2, 2, 5, 5, 7, 7, 3, 5, 5, 3, 4, 7, 5, 5, 5, 3, 4, 7, 5, 5, 6, 5, 5, 3, 4] 
