dagK24.txt 3_2x4.txt 0.09137055837563451 0.1 644.6666666666666 [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dagK24.txt 3_2x4.txt 0.14974619289340102 0.15 442.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 2, 4, 2, 2, 4, 4, 4, 4, 2, 4, 2, 2, 4, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dagK24.txt 3_2x4.txt 0.18274111675126903 0.2 430.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 4, 0, 4, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 2, 2, 4, 2, 2, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dagK24.txt 3_2x4.txt 0.4720812182741117 0.5 196.0 [6, 6, 6, 6, 6, 6, 1, 1, 6, 6, 6, 6, 1, 6, 1, 6, 1, 1, 1, 1, 1, 1, 6, 6, 6, 7, 3, 1, 3, 7, 6, 1, 1, 6, 6, 6, 3, 3, 3, 0, 3, 7, 1, 3, 2, 7, 7, 2, 7, 3, 7, 3, 1, 3, 7, 3, 2, 3, 2, 3, 2, 7, 2, 3, 2, 2, 2, 4, 2, 7, 6, 2, 5, 0, 5, 2, 3, 2, 5, 4, 2, 2, 5, 5, 2, 2, 5, 5, 2, 4, 5, 2, 5, 5, 0, 4, 5, 5, 5, 4, 4, 5, 4, 0, 4, 0, 0, 0, 4, 4, 0, 4, 0, 5, 0, 0, 4, 4, 4, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0] 
dagK24.txt 3_2x4.txt 0.4467005076142132 0.45 202.66666666666666 [6, 6, 5, 5, 6, 6, 5, 6, 5, 5, 6, 6, 5, 6, 6, 6, 6, 5, 1, 6, 1, 6, 6, 6, 5, 2, 1, 1, 5, 2, 6, 6, 6, 1, 6, 2, 5, 1, 1, 6, 1, 2, 6, 5, 2, 2, 2, 2, 2, 1, 2, 1, 5, 1, 5, 0, 0, 1, 0, 1, 0, 2, 7, 1, 2, 0, 0, 4, 0, 2, 2, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 4, 0, 3, 0, 2, 3, 0, 3, 4, 4, 2, 0, 4, 4, 3, 0, 3, 3, 4, 4, 4, 7, 4, 3, 4, 4, 4, 3, 7, 4, 4, 7, 3, 7, 4, 7, 3, 3, 7, 4, 4, 4, 7, 4, 7, 4, 4, 4, 4] 
dagK24.txt 3_2x4.txt 0.4720812182741117 0.6 196.0 [6, 6, 6, 6, 6, 6, 1, 1, 6, 6, 6, 6, 1, 6, 1, 6, 1, 1, 1, 1, 1, 1, 6, 6, 6, 7, 3, 1, 3, 7, 6, 1, 1, 6, 6, 6, 3, 3, 3, 0, 3, 7, 1, 3, 2, 7, 7, 2, 7, 3, 7, 3, 1, 3, 7, 3, 2, 3, 2, 3, 2, 7, 2, 3, 2, 2, 2, 4, 2, 7, 6, 2, 5, 0, 5, 2, 3, 2, 5, 4, 2, 2, 5, 5, 2, 2, 5, 5, 2, 4, 5, 2, 5, 5, 0, 4, 5, 5, 5, 4, 4, 5, 4, 0, 4, 0, 0, 0, 4, 4, 0, 4, 0, 5, 0, 0, 4, 4, 4, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0] 
dagK24.txt 3_2x4.txt 0.39593908629441626 0.4 233.5 [3, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 2, 7, 6, 3, 2, 7, 3, 3, 3, 3, 2, 6, 3, 6, 6, 6, 6, 7, 3, 2, 6, 7, 7, 4, 7, 6, 7, 6, 2, 6, 7, 6, 4, 6, 4, 6, 4, 7, 6, 6, 4, 4, 4, 7, 4, 7, 7, 4, 5, 5, 5, 4, 6, 4, 5, 5, 4, 4, 5, 5, 4, 4, 5, 5, 4, 1, 5, 4, 5, 5, 0, 1, 5, 1, 5, 0, 1, 5, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 5, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0] 
dagK24.txt 3_2x4.txt 0.4720812182741117 0.65 196.0 [6, 6, 6, 6, 6, 6, 1, 1, 6, 6, 6, 6, 1, 6, 1, 6, 1, 1, 1, 1, 1, 1, 6, 6, 6, 7, 3, 1, 3, 7, 6, 1, 1, 6, 6, 6, 3, 3, 3, 0, 3, 7, 1, 3, 2, 7, 7, 2, 7, 3, 7, 3, 1, 3, 7, 3, 2, 3, 2, 3, 2, 7, 2, 3, 2, 2, 2, 4, 2, 7, 6, 2, 5, 0, 5, 2, 3, 2, 5, 4, 2, 2, 5, 5, 2, 2, 5, 5, 2, 4, 5, 2, 5, 5, 0, 4, 5, 5, 5, 4, 4, 5, 4, 0, 4, 0, 0, 0, 4, 4, 0, 4, 0, 5, 0, 0, 4, 4, 4, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0] 
dagK24.txt 3_2x4.txt 0.46446700507614214 0.55 195.5 [0, 7, 7, 7, 0, 1, 0, 0, 7, 7, 0, 7, 0, 7, 0, 7, 0, 0, 5, 7, 4, 0, 7, 0, 7, 0, 4, 5, 4, 0, 4, 7, 0, 4, 7, 0, 4, 5, 5, 5, 4, 0, 4, 4, 4, 0, 0, 5, 3, 4, 0, 5, 4, 5, 4, 5, 3, 4, 4, 5, 3, 5, 4, 4, 6, 4, 3, 5, 4, 3, 3, 3, 6, 7, 6, 6, 5, 3, 6, 6, 3, 2, 6, 6, 4, 6, 6, 6, 6, 3, 1, 6, 6, 6, 2, 3, 2, 6, 6, 2, 2, 6, 2, 1, 2, 1, 1, 1, 6, 2, 2, 1, 1, 2, 3, 2, 2, 6, 2, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1] 
dagK24.txt 3_2x4.txt 0.33756345177664976 0.35 252.66666666666666 [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 2, 5, 2, 2, 2, 2, 0, 5, 2, 5, 0, 5, 2, 2, 5, 2, 0, 5, 0, 0, 0, 5, 0, 2, 5, 0, 0, 6, 6, 6, 0, 0, 5, 5, 5, 6, 3, 6, 5, 6, 0, 6, 6, 5, 5, 6, 6, 6, 6, 6, 5, 6, 6, 3, 3, 4, 3, 3, 6, 3, 3, 6, 6, 4, 3, 6, 6, 3, 4, 3, 4, 4, 6, 4, 4, 4, 1, 3, 1, 3, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 3, 1, 4, 1, 1, 1, 1, 4, 1, 4, 1, 4, 1, 1, 4, 4, 4] 
dagK24.txt 3_2x4.txt 0.24873096446700507 0.25 323.6666666666667 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 0, 6, 0, 6, 6, 2, 6, 6, 6, 6, 6, 6, 6, 6, 2, 6, 2, 6, 2, 6, 6, 6, 2, 2, 2, 6, 2, 6, 6, 2, 2, 2, 2, 2, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 2, 2, 2, 4, 4, 2, 4, 4, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 2, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] 
dagK24.txt 5_4_3_2x2.txt 0.09644670050761421 0.1 383.0 [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 1, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 0, 4, 4, 4, 0, 0, 0, 4, 0, 1, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dagK24.txt 3_2x4.txt 0.29949238578680204 0.3 297.0 [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 3, 4, 3, 0, 4, 4, 4, 4, 4, 3, 3, 0, 3, 3, 3, 0, 4, 3, 3, 0, 1, 1, 0, 3, 0, 3, 3, 0, 0, 3, 1, 3, 1, 3, 1, 0, 3, 3, 1, 1, 1, 1, 1, 0, 0, 1, 6, 6, 6, 6, 0, 1, 6, 6, 1, 1, 6, 6, 1, 1, 6, 6, 6, 2, 2, 1, 6, 2, 2, 2, 6, 6, 6, 2, 2, 2, 2, 2, 6, 2, 2, 2, 6, 2, 2, 2, 2, 6, 2, 2, 2, 6, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dagK24.txt 3_2x4.txt 0.4873096446700508 0.9 195.5 [0, 7, 0, 7, 7, 7, 0, 7, 0, 7, 7, 0, 4, 7, 7, 7, 7, 0, 7, 0, 0, 0, 0, 7, 0, 3, 6, 0, 0, 3, 0, 0, 0, 0, 7, 0, 0, 3, 3, 3, 0, 3, 0, 0, 4, 1, 1, 1, 1, 3, 3, 1, 0, 3, 4, 2, 5, 3, 5, 3, 5, 1, 1, 0, 5, 5, 5, 1, 5, 1, 1, 5, 2, 4, 6, 2, 3, 5, 2, 4, 5, 6, 6, 2, 5, 5, 5, 2, 2, 6, 4, 5, 4, 6, 6, 2, 6, 2, 2, 6, 6, 5, 6, 4, 2, 4, 4, 4, 2, 6, 4, 4, 6, 6, 6, 4, 6, 2, 6, 2, 4, 2, 4, 2, 4, 2, 2, 4, 4, 4] 
dagK24.txt 3_2x4.txt 0.4746192893401015 1 195.66666666666666 [5, 5, 5, 4, 4, 6, 5, 4, 5, 5, 5, 5, 5, 4, 4, 4, 4, 5, 4, 5, 4, 4, 5, 4, 5, 6, 1, 4, 5, 6, 4, 4, 4, 4, 4, 6, 5, 1, 6, 6, 1, 6, 4, 5, 0, 6, 6, 6, 3, 6, 6, 1, 4, 1, 1, 1, 6, 6, 2, 1, 1, 6, 1, 1, 7, 2, 2, 6, 2, 3, 1, 2, 2, 2, 2, 7, 1, 7, 2, 2, 2, 2, 2, 7, 7, 7, 2, 2, 2, 3, 0, 7, 2, 0, 3, 3, 2, 7, 7, 3, 3, 0, 3, 0, 7, 0, 0, 0, 2, 3, 0, 3, 4, 7, 0, 0, 0, 7, 7, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0] 
dagK24.txt 3_2x4.txt 0.5380710659898477 0.8 195.33333333333334 [7, 7, 7, 0, 0, 6, 7, 0, 7, 7, 7, 7, 0, 0, 0, 0, 0, 7, 5, 7, 5, 7, 7, 6, 0, 3, 5, 5, 7, 3, 5, 7, 3, 5, 0, 0, 7, 3, 3, 0, 5, 3, 3, 7, 4, 0, 5, 1, 0, 3, 5, 5, 7, 5, 0, 3, 1, 3, 1, 3, 1, 1, 5, 3, 3, 3, 2, 4, 1, 0, 0, 1, 2, 2, 6, 1, 2, 1, 1, 6, 2, 2, 6, 6, 1, 1, 2, 6, 1, 4, 2, 6, 6, 6, 4, 6, 2, 1, 6, 2, 2, 4, 4, 4, 6, 4, 4, 4, 4, 2, 6, 4, 4, 2, 6, 4, 2, 6, 2, 2, 6, 6, 4, 2, 4, 4, 2, 4, 4, 4] 
dagK24.txt 3_2x4.txt 0.49746192893401014 0.7 195.33333333333334 [4, 4, 5, 5, 5, 6, 5, 5, 5, 5, 5, 4, 5, 4, 5, 4, 5, 4, 4, 4, 4, 4, 4, 6, 5, 7, 2, 4, 5, 7, 4, 4, 4, 4, 5, 2, 4, 2, 2, 2, 2, 7, 4, 4, 2, 7, 7, 7, 3, 2, 7, 2, 4, 2, 7, 2, 7, 2, 1, 2, 7, 7, 2, 2, 1, 6, 6, 4, 6, 3, 4, 6, 1, 2, 6, 1, 2, 6, 0, 0, 6, 6, 0, 1, 6, 1, 6, 3, 1, 3, 6, 6, 1, 6, 6, 0, 0, 0, 0, 6, 6, 6, 2, 6, 0, 1, 3, 3, 3, 3, 1, 3, 0, 0, 1, 3, 0, 0, 0, 0, 3, 1, 1, 0, 3, 0, 1, 1, 3, 1] 
dagK24.txt 5_4_3_2x2.txt 0.14974619289340102 0.15 308.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 4, 1, 4, 4, 1, 1, 1, 1, 4, 1, 4, 4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] 
dagK24.txt 5_4_3_2x2.txt 0.19289340101522842 0.2 295.4 [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 1, 1, 5, 0, 1, 0, 0, 5, 0, 1, 1, 0, 1, 0, 1, 5, 0, 0, 1, 1, 1, 1, 1, 5, 5, 1, 4, 1, 4, 4, 5, 1, 1, 4, 1, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] 
dagK24.txt 5_4_3_2x2.txt 0.5152284263959391 0.8 141.0 [5, 5, 2, 2, 2, 5, 4, 5, 2, 2, 2, 5, 4, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 2, 2, 7, 1, 2, 2, 7, 2, 5, 5, 5, 5, 1, 2, 1, 1, 6, 1, 7, 2, 2, 1, 5, 7, 4, 5, 1, 0, 1, 2, 1, 7, 1, 4, 1, 4, 1, 4, 0, 1, 1, 4, 4, 4, 7, 4, 7, 0, 4, 0, 4, 6, 0, 1, 4, 0, 4, 4, 1, 4, 0, 4, 0, 4, 4, 0, 1, 1, 6, 4, 6, 1, 0, 4, 0, 0, 6, 1, 0, 6, 3, 0, 3, 0, 0, 0, 6, 3, 0, 3, 0, 3, 0, 6, 0, 0, 6, 4, 3, 3, 6, 0, 6, 3, 3, 4, 3] 
dagK24.txt 5_4_3_2x2.txt 0.48984771573604063 0.9 141.0 [5, 5, 5, 5, 4, 6, 5, 5, 5, 5, 5, 5, 6, 5, 4, 4, 4, 5, 5, 5, 4, 5, 5, 2, 5, 3, 4, 5, 4, 3, 4, 5, 5, 4, 4, 3, 4, 4, 3, 2, 4, 3, 5, 4, 6, 3, 6, 6, 0, 3, 6, 4, 4, 4, 4, 4, 6, 4, 0, 4, 6, 3, 4, 4, 0, 0, 0, 6, 0, 2, 6, 0, 1, 1, 1, 0, 4, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 1, 4, 1, 1, 0, 2, 1, 2, 0, 7, 0, 0, 5, 1, 2, 1, 0, 0, 1, 7, 7, 0, 2, 0, 2, 0, 7, 2, 2, 7, 0, 7, 1, 7, 0, 7, 7, 1, 0, 1] 
