dagA38.txt 3_2x4.txt True 0.03773584905660377 0.07 319.25 [1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1] 
dagA38.txt 3_2x4.txt True 0.07547169811320754 0.1 310.25 [1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1] 
dagA38.txt 3_2x4.txt True 0.07547169811320754 0.15 310.25 [1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1] 
dagA38.txt 3_2x4.txt True 0.14465408805031446 0.2 292.5 [3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 4, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 3, 3, 3, 3, 3, 1, 2] 
dagA38.txt 3_2x4.txt True 0.18238993710691823 0.3 280.75 [1, 1, 2, 1, 1, 1, 1, 0, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 7, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1] 
dagA38.txt 3_2x4.txt True 0.18238993710691823 0.4 280.75 [1, 1, 2, 1, 1, 1, 1, 0, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 7, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1] 
dagA38.txt 3_2x4.txt True 0.18238993710691823 0.5 280.75 [1, 1, 2, 1, 1, 1, 1, 0, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 7, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1] 
dagA38.txt 3_2x4.txt True 0.41509433962264153 0.6 146.0 [3, 5, 5, 3, 5, 1, 1, 1, 5, 1, 1, 1, 3, 1, 1, 3, 3, 5, 5, 3, 1, 3, 1, 5, 5, 3, 1, 3, 1, 3, 5, 3, 1, 3, 1, 1, 1, 1, 5, 5, 3, 3, 1, 1, 3, 5, 1, 3, 1, 3] 
dagA38.txt 3_2x4.txt True 0.5408805031446541 0.7 100.75 [7, 1, 2, 1, 5, 7, 7, 1, 1, 7, 7, 5, 5, 5, 7, 1, 1, 3, 2, 5, 5, 7, 7, 1, 1, 7, 7, 5, 5, 1, 5, 4, 4, 1, 5, 7, 5, 7, 1, 2, 7, 5, 7, 7, 1, 3, 5, 1, 4, 1] 
dagA38.txt 3_2x4.txt True 0.7295597484276729 1 83.25 [1, 7, 2, 1, 3, 5, 3, 7, 1, 5, 5, 1, 6, 1, 1, 0, 1, 5, 3, 7, 5, 1, 7, 7, 3, 7, 5, 3, 1, 3, 7, 6, 3, 3, 4, 4, 1, 1, 5, 0, 7, 2, 5, 3, 3, 5, 5, 7, 5, 3] 
