dagE35.txt 1234x1.txt 0.05 20 0.6713615023474179 True 0.5 10000000235.5 {0: [0, 1, 2, 3, 4, 6, 39], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 26], 2: [21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 40, 41, 32], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.05 20 0.6619718309859155 True 0.7 235.5 {0: [0, 1, 2, 3, 4, 6, 26], 1: [7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 13], 2: [21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 34], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.07 20 0.6431924882629108 True 0.7 235.5 {0: [1, 2, 3, 4, 6, 37], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 38], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39, 40, 41, 0], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.1 20 0.6150234741784038 True 0.7 235.5 {0: [0, 1, 2, 3, 4, 6, 20], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 33], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 34, 35, 36, 37, 38, 39, 40, 41, 31], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.05 50 0.6197183098591549 True 0.7 235.5 {0: [0, 1, 2, 4, 6, 39], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 3], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 40, 41, 36], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.07 50 0.6572769953051644 True 0.7 235.5 {0: [0, 1, 2, 3, 4, 6, 31], 1: [7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 34], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 35, 36, 37, 38, 39, 40, 41, 8], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.1 50 0.6384976525821596 True 0.7 235.5 {0: [0, 1, 2, 3, 4, 6, 13], 1: [7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 40], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.05 100 0.6713615023474179 True 0.7 235.5 {0: [0, 1, 2, 3, 4, 6, 34], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 39], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 40, 41, 19], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.07 100 0.6619718309859155 True 0.7 235.5 {0: [0, 1, 2, 3, 4, 6, 25], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 31], 2: [21, 22, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 39, 40, 41, 38], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.1 100 0.6338028169014085 True 0.7 235.5 {0: [0, 1, 3, 4, 6, 39], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 37], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 40, 41, 2], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.05 20 0.6384976525821596 True 0.8 235.5 {0: [0, 1, 2, 3, 4, 6, 29], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 19], 2: [21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 37], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.07 20 0.6384976525821596 True 0.8 235.5 {0: [0, 1, 2, 3, 4, 29], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 6], 2: [21, 22, 23, 24, 25, 26, 27, 28, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 31], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.1 20 0.6431924882629108 True 0.8 235.5 {0: [0, 1, 2, 3, 4, 6, 41], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 37], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40, 36], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.05 50 0.6338028169014085 True 0.8 235.5 {0: [0, 1, 2, 3, 4, 6, 35], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 28], 2: [21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 39, 40, 41, 38], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.07 50 0.6197183098591549 True 0.8 235.5 {0: [0, 1, 2, 4, 6, 34], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 35], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 36, 37, 38, 39, 40, 41, 3], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.1 50 0.6009389671361502 True 0.8 235.5 {0: [0, 2, 4, 40, 33], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 6, 1], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 41, 3, 39], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.05 100 0.6384976525821596 True 0.8 235.5 {0: [1, 2, 3, 4, 6, 32], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 0], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 41, 40], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.07 100 0.6431924882629108 True 0.8 235.5 {0: [0, 1, 2, 3, 4, 6, 36], 1: [7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 11], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 37, 38, 39, 40, 41, 31], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.1 100 0.6713615023474179 True 0.8 235.5 {0: [0, 1, 2, 3, 4, 6, 31], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 38], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 39, 40, 41, 18], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.05 20 0.6525821596244131 True 0.5 10000000235.5 {0: [0, 1, 2, 3, 4, 6, 25], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 41], 2: [21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 18], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.07 20 0.6572769953051644 True 0.5 10000000235.5 {0: [0, 1, 2, 3, 4, 6, 25], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 39], 2: [21, 22, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 28], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.1 20 0.6244131455399061 True 0.5 10000000235.5 {0: [0, 1, 2, 3, 4, 6, 8], 1: [7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 29, 35], 2: [21, 22, 23, 24, 25, 26, 27, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 20, 28], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.05 50 0.6619718309859155 True 0.5 10000000235.5 {0: [0, 1, 2, 3, 4, 6, 41], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 25], 2: [21, 22, 23, 24, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 26], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.07 50 0.6338028169014085 True 0.5 10000000235.5 {0: [0, 1, 2, 3, 4, 6, 18], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 32], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 41, 40], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.1 50 0.6619718309859155 True 0.5 10000000235.5 {0: [0, 1, 2, 3, 4, 6, 34], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 32], 2: [21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 33, 35, 36, 37, 38, 39, 40, 41, 28], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.05 100 0.6291079812206573 True 0.5 10000000235.5 {0: [0, 1, 2, 3, 6, 40], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 29], 2: [21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 4], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.07 100 0.6291079812206573 True 0.5 10000000235.5 {0: [1, 2, 3, 4, 6, 33], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 0], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 36, 37, 38, 39, 40, 41, 35], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.1 100 0.676056338028169 True 0.5 10000000235.5 {0: [0, 1, 2, 3, 4, 6, 26], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 29], 2: [21, 22, 23, 24, 25, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 19], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
dagE35.txt 1234x1.txt 0.05 20 0.5915492957746479 True 0.6 235.75 {0: [0, 1, 2, 5, 6, 20, 25, 31], 1: [7, 10, 11, 12, 14, 15, 16, 17, 19, 3, 4, 18, 8], 2: [21, 22, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34, 36, 37, 39, 41, 38, 35, 40, 9], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 13]} 
dagE35.txt 1234x1.txt 0.07 20 0.596244131455399 True 0.6 236.5 {0: [0, 1, 2, 3, 4, 5, 6, 18], 1: [7, 8, 9, 10, 11, 12, 13, 15, 17, 19, 20, 33], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 16], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 14]} 
dagE35.txt 1234x1.txt 0.1 20 0.596244131455399 True 0.6 238.5 {0: [0, 1, 2, 3, 5, 6, 38], 1: [7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 4], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 39, 40, 41, 9], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 35]} 
dagE35.txt 1234x1.txt 0.05 50 0.5915492957746479 True 0.6 235.5 {0: [0, 2, 3, 4, 6, 8, 36, 11], 1: [7, 12, 13, 14, 15, 16, 17, 19, 20, 33, 34, 9], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 35, 37, 38, 39, 40, 41, 10, 1, 18], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 5]} 
