dagA7.txt 1234x1.txt 0.05 20 0.7278911564625851 True 0.5 10000000153.75 {0: [1, 2, 3, 4, 12], 1: [5, 6, 7, 9, 13, 14, 0, 8], 2: [15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 10, 11], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 22]} 
dagA7.txt 1234x1.txt 0.05 20 0.7346938775510204 True 0.6 10000000153.75 {0: [0, 1, 4, 21, 11], 1: [5, 6, 7, 8, 9, 12, 13, 14, 10], 2: [15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 29, 3, 2], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 28]} 
dagA7.txt 1234x1.txt 0.07 20 0.7891156462585034 True 0.6 10000000153.75 {0: [0, 1, 2, 4, 8], 1: [5, 6, 9, 10, 11, 12, 13, 14, 3], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 7], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 28]} 
dagA7.txt 1234x1.txt 0.1 20 0.7482993197278912 True 0.6 10000000153.75 {0: [0, 1, 4, 15, 2], 1: [5, 6, 7, 9, 11, 13, 14, 10, 12], 2: [16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 3, 8], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 22]} 
dagA7.txt 1234x1.txt 0.05 50 0.7482993197278912 True 0.6 10000000153.75 {0: [0, 2, 4, 10], 1: [5, 6, 7, 8, 12, 13, 14, 3, 9], 2: [15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 1, 20], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.07 50 0.7619047619047619 True 0.6 10000000153.75 {0: [1, 2, 3, 4, 9], 1: [5, 6, 7, 8, 10, 13, 14, 12], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 0], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.1 50 0.7551020408163265 True 0.6 10000000153.75 {0: [0, 2, 4, 12, 8], 1: [5, 6, 7, 11, 13, 14, 10, 9], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 3, 1], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 28]} 
dagA7.txt 1234x1.txt 0.05 100 0.7482993197278912 True 0.6 10000000153.75 {0: [0, 1, 3, 4, 9], 1: [5, 6, 7, 8, 10, 11, 12, 13, 14], 2: [15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 2], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 22]} 
dagA7.txt 1234x1.txt 0.07 100 0.8027210884353742 True 0.6 10000000153.75 {0: [0, 1, 2, 4, 29], 1: [5, 6, 7, 8, 9, 10, 12, 14, 3], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 13], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.1 100 0.8095238095238095 True 0.6 10000000153.75 {0: [0, 2, 3, 1], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 4], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 14], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 28]} 
dagA7.txt 1234x1.txt 0.05 20 0.6870748299319728 True 0.7 160.0 {0: [1, 3, 4, 0], 1: [5, 8, 9, 10, 12, 13, 14, 11, 7], 2: [15, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 2, 6], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 22, 16]} 
dagA7.txt 1234x1.txt 0.07 20 0.7687074829931972 True 0.7 10000000153.75 {0: [1, 2, 3, 4, 9], 1: [6, 7, 8, 10, 11, 12, 13, 14, 0], 2: [15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 5], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 22]} 
dagA7.txt 1234x1.txt 0.1 20 0.6802721088435374 True 0.7 158.5 {0: [2, 4, 0, 22, 6], 1: [7, 8, 12, 13, 14, 10, 5, 3], 2: [15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 1, 9], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11, 29]} 
dagA7.txt 1234x1.txt 0.05 50 0.7619047619047619 True 0.7 10000000153.75 {0: [1, 2, 3, 4, 22], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 0], 2: [15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 5], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 28]} 
dagA7.txt 1234x1.txt 0.07 50 0.7755102040816326 True 0.7 10000000153.75 {0: [0, 2, 4, 3], 1: [5, 6, 8, 9, 10, 11, 12, 13, 14, 1], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 7], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 28]} 
dagA7.txt 1234x1.txt 0.1 50 0.6870748299319728 True 0.7 158.5 {0: [1, 4, 10], 1: [5, 6, 7, 8, 9, 12, 13, 14, 2], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 3, 0], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11, 29]} 
dagA7.txt 1234x1.txt 0.05 100 0.6938775510204082 True 0.7 156.25 {0: [3, 4, 1, 20], 1: [5, 6, 7, 8, 9, 12, 14, 13, 2], 2: [15, 16, 17, 18, 19, 21, 23, 24, 25, 26, 27, 28, 29, 0, 10], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11, 22]} 
dagA7.txt 1234x1.txt 0.07 100 0.6938775510204082 True 0.7 153.75 {0: [0, 1, 22, 3, 8], 1: [5, 6, 7, 10, 12, 13, 14, 15], 2: [16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 9, 2, 4], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.1 100 0.7687074829931972 True 0.7 10000000153.75 {0: [0, 1, 2, 4, 11], 1: [5, 6, 7, 8, 9, 10, 12, 14, 13], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 3], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 28]} 
dagA7.txt 1234x1.txt 0.05 20 0.7414965986394558 True 0.8 154.0 {0: [0, 4, 16, 11, 9], 1: [5, 10, 12, 13, 14, 3, 1, 2], 2: [15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 7, 6, 8], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 28]} 
dagA7.txt 1234x1.txt 0.07 20 0.7414965986394558 True 0.8 153.75 {0: [0, 1, 2, 3, 22], 1: [5, 6, 7, 8, 9, 12, 13, 14, 4], 2: [15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 10], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.1 20 0.7959183673469388 True 0.8 153.75 {0: [0, 2, 3, 4], 1: [5, 6, 7, 8, 9, 10, 12, 13, 1], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 14], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.05 50 0.7346938775510204 True 0.8 153.75 {0: [1, 2, 3, 4, 12], 1: [5, 6, 7, 8, 10, 13, 14, 0], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 9], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.07 50 0.7482993197278912 True 0.8 153.75 {0: [3, 4, 0, 8], 1: [5, 7, 9, 10, 11, 12, 13, 14, 28, 6], 2: [15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 2, 1], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 22]} 
dagA7.txt 1234x1.txt 0.1 50 0.7210884353741497 True 0.8 153.75 {0: [0, 1, 4, 3], 1: [5, 7, 8, 9, 10, 11, 12, 13, 14, 2], 2: [15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 6], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 22]} 
dagA7.txt 1234x1.txt 0.05 100 0.7482993197278912 True 0.8 153.75 {0: [0, 1, 4, 3], 1: [5, 6, 7, 8, 9, 10, 12, 14, 13], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 2], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.07 100 0.7687074829931972 True 0.8 153.75 {0: [0, 1, 3, 4, 9], 1: [5, 6, 7, 8, 10, 12, 13, 14, 29], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 2], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.1 100 0.7687074829931972 True 0.8 153.75 {0: [0, 1, 4, 3], 1: [5, 6, 8, 9, 10, 11, 12, 13, 14, 2], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 7], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 28]} 
dagA7.txt 1234x1.txt 0.05 20 0.7551020408163265 True 0.5 10000000153.75 {0: [0, 1, 3, 6], 1: [5, 7, 8, 9, 10, 12, 13, 14, 2], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 4], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.07 20 0.8027210884353742 True 0.5 10000000153.75 {0: [0, 1, 3, 4, 11], 1: [5, 6, 7, 8, 9, 10, 12, 13, 2], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 14], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 28]} 
dagA7.txt 1234x1.txt 0.1 20 0.7551020408163265 True 0.5 10000000153.75 {0: [0, 1, 2, 4, 9], 1: [5, 6, 7, 8, 10, 12, 14, 13], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 3], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.05 50 0.7687074829931972 True 0.5 10000000153.75 {0: [0, 1, 2, 4, 16], 1: [5, 6, 7, 9, 10, 12, 13, 14, 8], 2: [15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 3], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.07 50 0.8231292517006803 True 0.5 10000000153.75 {0: [0, 1, 2, 3, 8], 1: [5, 6, 7, 9, 10, 11, 12, 13, 4], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 14], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 28]} 
dagA7.txt 1234x1.txt 0.1 50 0.7755102040816326 True 0.5 10000000153.75 {0: [0, 3, 4, 1, 8], 1: [5, 6, 7, 9, 10, 13, 14, 28, 11], 2: [15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 2, 12], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 22]} 
dagA7.txt 1234x1.txt 0.05 100 0.7619047619047619 True 0.5 10000000153.75 {0: [0, 1, 3, 4, 29], 1: [5, 6, 7, 8, 9, 10, 12, 13, 14], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 2], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.07 100 0.7755102040816326 True 0.5 10000000153.75 {0: [0, 1, 2, 4, 9, 8], 1: [5, 6, 7, 10, 12, 13, 14, 29, 22], 2: [15, 16, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 3, 17], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.1 100 0.7687074829931972 True 0.5 10000000153.75 {0: [1, 3, 4, 13], 1: [5, 6, 7, 8, 9, 10, 12, 14, 0], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 2], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.05 20 0.7414965986394558 True 0.6 10000000153.75 {0: [0, 1, 4, 14], 1: [5, 6, 7, 8, 9, 10, 12, 13, 3], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 2], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.07 20 0.8163265306122449 True 0.6 10000000153.75 {0: [1, 2, 3, 4, 9], 1: [5, 6, 7, 8, 10, 12, 14, 0], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 13], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.1 20 0.7755102040816326 True 0.6 10000000153.75 {0: [0, 1, 2, 3, 8], 1: [5, 6, 7, 9, 10, 11, 13, 14, 12], 2: [15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 4], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 22]} 
dagA7.txt 1234x1.txt 0.05 50 0.7482993197278912 True 0.6 10000000154.5 {0: [0, 2, 4, 3], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 14], 2: [15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 1], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 22]} 
dagA7.txt 1234x1.txt 0.07 50 0.7619047619047619 True 0.6 10000000153.75 {0: [1, 2, 3, 4, 9], 1: [5, 6, 7, 10, 12, 13, 14, 8], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 0], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.1 50 0.7414965986394558 True 0.6 10000000153.75 {0: [0, 4, 3, 17], 1: [6, 7, 9, 10, 12, 13, 14, 5, 8], 2: [15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 1, 2], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.05 100 0.7959183673469388 True 0.6 10000000153.75 {0: [0, 1, 2, 3, 11], 1: [5, 6, 8, 9, 10, 12, 13, 14, 4], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 7], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 28]} 
dagA7.txt 1234x1.txt 0.07 100 0.7551020408163265 True 0.6 10000000153.75 {0: [0, 1, 2, 4, 12], 1: [5, 6, 7, 8, 10, 11, 13, 14, 9], 2: [15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 3], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 22]} 
dagA7.txt 1234x1.txt 0.1 100 0.7551020408163265 True 0.6 10000000153.75 {0: [0, 1, 2, 4, 12], 1: [5, 6, 8, 9, 10, 11, 13, 14, 7], 2: [15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 3], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 22]} 
dagA7.txt 1234x1.txt 0.05 20 0.7551020408163265 True 0.7 10000000154.75 {0: [1, 2, 4, 0], 1: [5, 6, 7, 8, 9, 10, 11, 13, 14, 22], 2: [15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 3], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 12]} 
dagA7.txt 1234x1.txt 0.07 20 0.7755102040816326 True 0.7 10000000153.75 {0: [0, 2, 3, 1], 1: [6, 7, 8, 9, 10, 12, 13, 14, 4], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 5], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.1 20 0.7687074829931972 True 0.7 10000000153.75 {0: [0, 2, 3, 1], 1: [5, 6, 8, 9, 10, 11, 12, 13, 14, 4], 2: [15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 7], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 22]} 
dagA7.txt 1234x1.txt 0.05 50 0.7891156462585034 True 0.7 10000000153.75 {0: [0, 1, 2, 3, 8], 1: [6, 7, 9, 10, 12, 13, 14, 17], 2: [15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 4, 5], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA7.txt 1234x1.txt 0.07 50 0.7755102040816326 True 0.7 10000000153.75 {0: [0, 1, 2, 4, 8], 1: [5, 6, 7, 10, 11, 12, 13, 14, 9], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 3], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 28]} 
dagA7.txt 1234x1.txt 0.1 50 0.6938775510204082 True 0.7 161.75 {0: [0, 2, 4, 20], 1: [5, 8, 9, 10, 12, 13, 14, 7, 3], 2: [15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 1, 6], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11, 21]} 
dagA7.txt 1234x1.txt 0.05 100 0.6870748299319728 True 0.7 162.75 {0: [0, 1, 3, 4, 8], 1: [5, 6, 7, 10, 12, 13, 14, 28, 15], 2: [16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 29, 2, 9], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11, 20]} 
dagA7.txt 1234x1.txt 0.07 100 0.6938775510204082 True 0.7 156.25 {0: [0, 1, 3, 11, 4], 1: [6, 7, 8, 10, 12, 13, 14, 5, 15], 2: [16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 2, 9], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 22, 28]} 
dagA7.txt 1234x1.txt 0.1 100 0.6870748299319728 True 0.7 156.25 {0: [0, 1, 4, 2], 1: [5, 6, 7, 10, 12, 13, 14, 8, 15], 2: [16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 3, 9], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11, 28]} 
dagA7.txt 1234x1.txt 0.05 20 0.7414965986394558 True 0.8 154.5 {0: [0, 1, 2, 4, 29], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 14], 2: [15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 3], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 22]} 
