dagE8.txt 1234x1.txt 0.05 20 0.6046511627906976 True 0.5 10000000201.5 {0: [0, 1, 2, 3, 4, 5, 6, 35], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 36], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 37, 39, 40, 41, 18], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 38]} 
dagE8.txt 1234x1.txt 0.1 20 0.5720930232558139 True 0.6 202.0 {0: [0, 1, 2, 3, 4, 6, 24], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 5], 2: [21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 36], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 18]} 
dagE8.txt 1234x1.txt 0.05 50 0.5674418604651162 True 0.6 202.5 {0: [0, 1, 2, 3, 4, 5, 6, 26], 1: [7, 8, 9, 11, 12, 14, 15, 16, 17, 18, 19, 20, 25], 2: [21, 22, 23, 24, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 10], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 13]} 
dagE8.txt 1234x1.txt 0.07 50 0.5906976744186047 True 0.6 201.66666666666666 {0: [0, 1, 2, 3, 4, 5, 6, 13], 1: [8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 24], 2: [21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 36], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 7]} 
dagE8.txt 1234x1.txt 0.1 50 0.5906976744186047 True 0.6 202.5 {0: [0, 1, 2, 3, 4, 5, 6, 36], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 34], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 35, 37, 38, 39, 40, 41, 18], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 30]} 
dagE8.txt 1234x1.txt 0.05 100 0.5906976744186047 True 0.6 203.0 {0: [0, 1, 2, 3, 4, 5, 33], 1: [7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 37], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 38, 39, 40, 41, 6], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 11]} 
dagE8.txt 1234x1.txt 0.07 100 0.5906976744186047 True 0.6 202.0 {0: [0, 1, 2, 3, 4, 5, 27], 1: [7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 6], 2: [21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 10], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 37]} 
dagE8.txt 1234x1.txt 0.1 100 0.586046511627907 True 0.6 201.0 {0: [0, 2, 3, 4, 6, 11, 1], 1: [7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20, 34, 14], 2: [21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 37, 39, 40, 41, 5, 29], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 38]} 
dagE8.txt 1234x1.txt 0.05 20 0.5953488372093023 True 0.7 201.66666666666666 {0: [0, 2, 3, 4, 5, 6, 10], 1: [7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 29], 2: [21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 1], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 38]} 
dagE8.txt 1234x1.txt 0.07 20 0.586046511627907 True 0.7 203.0 {0: [0, 1, 2, 3, 6, 28], 1: [7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 5], 2: [21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 4], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 8]} 
dagE8.txt 1234x1.txt 0.1 20 0.586046511627907 True 0.7 201.66666666666666 {0: [0, 1, 2, 3, 4, 5, 6, 26], 1: [7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 34], 2: [21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 39, 40, 41, 10], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 38]} 
dagE8.txt 1234x1.txt 0.05 50 0.6 True 0.7 201.0 {0: [0, 1, 2, 3, 4, 5, 6, 20], 1: [7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 37], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39, 40, 41, 13], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 38]} 
dagE8.txt 1234x1.txt 0.07 50 0.5813953488372093 True 0.7 202.0 {0: [0, 1, 2, 3, 4, 5, 6, 13], 1: [7, 8, 9, 10, 12, 14, 15, 16, 17, 18, 19, 20, 11], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 30], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 37]} 
dagE8.txt 1234x1.txt 0.1 50 0.6139534883720931 True 0.7 201.25 {0: [0, 1, 2, 3, 4, 6, 23], 1: [7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 5], 2: [21, 22, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 28], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 8]} 
dagE8.txt 1234x1.txt 0.05 100 0.5767441860465117 True 0.7 202.0 {0: [0, 1, 2, 3, 4, 5, 27], 1: [7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 6], 2: [21, 22, 23, 24, 25, 26, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 10], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 30]} 
dagE8.txt 1234x1.txt 0.07 100 0.5953488372093023 True 0.7 201.66666666666666 {0: [0, 1, 2, 3, 4, 5, 6, 9], 1: [7, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 38], 2: [21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 13], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 29]} 
dagE8.txt 1234x1.txt 0.1 100 0.586046511627907 True 0.7 202.0 {0: [0, 1, 2, 3, 4, 6, 37], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 5], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39, 40, 41, 38], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 18]} 
dagE8.txt 1234x1.txt 0.05 20 0.5953488372093023 True 0.8 202.75 {0: [1, 2, 3, 4, 5, 6, 19], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 37], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 38, 39, 40, 41, 33], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 0]} 
dagE8.txt 1234x1.txt 0.07 20 0.6465116279069767 True 0.8 203.0 {0: [0, 1, 2, 3, 4, 5, 6, 30], 1: [7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 36], 2: [21, 22, 23, 24, 25, 26, 28, 29, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 27], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 8]} 
dagE8.txt 1234x1.txt 0.1 20 0.5953488372093023 True 0.8 202.33333333333334 {0: [0, 1, 2, 3, 4, 5, 6, 20], 1: [7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 33], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 37, 38, 39, 40, 41, 13], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 36]} 
dagE8.txt 1234x1.txt 0.05 50 0.6093023255813953 True 0.8 201.33333333333334 {0: [0, 1, 2, 3, 4, 5, 6, 20], 1: [8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 37], 2: [21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 7], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 29]} 
dagE8.txt 1234x1.txt 0.07 50 0.586046511627907 True 0.8 201.66666666666666 {0: [0, 1, 2, 3, 4, 5, 6, 9], 1: [7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 23], 2: [21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 18], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 33]} 
dagE8.txt 1234x1.txt 0.1 50 0.5906976744186047 True 0.8 202.0 {0: [0, 2, 3, 4, 5, 6, 9, 20], 1: [7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 34], 2: [21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 24, 1], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 37]} 
dagE8.txt 1234x1.txt 0.05 100 0.5674418604651162 True 0.8 202.0 {0: [0, 1, 2, 3, 4, 5, 6, 13], 1: [7, 8, 9, 11, 12, 14, 15, 16, 17, 18, 19, 20, 32], 2: [21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 10], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 26]} 
dagE8.txt 1234x1.txt 0.07 100 0.6 True 0.8 201.5 {0: [0, 1, 2, 3, 4, 5, 6, 30], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 36], 2: [21, 22, 23, 24, 25, 26, 27, 28, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 18], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 29]} 
dagE8.txt 1234x1.txt 0.1 100 0.6046511627906976 True 0.8 201.25 {0: [0, 1, 2, 3, 4, 5, 6, 26], 1: [7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 35], 2: [21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 34, 36, 37, 38, 39, 40, 41, 8], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 33]} 
dagE8.txt 1234x1.txt 0.05 20 0.5767441860465117 True 0.5 10000000203.0 {0: [0, 1, 2, 3, 4, 5, 6, 13], 1: [7, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 9], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 34, 35, 36, 37, 38, 39, 40, 41, 31], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 33]} 
dagE8.txt 1234x1.txt 0.07 20 0.6139534883720931 True 0.5 10000000203.0 {0: [0, 1, 2, 3, 4, 5, 6, 7], 1: [8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 19], 2: [21, 22, 23, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 24], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 29]} 
dagE8.txt 1234x1.txt 0.1 20 0.5813953488372093 True 0.5 10000000202.0 {0: [0, 2, 3, 4, 5, 6, 24], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 1], 2: [21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 35], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 18]} 
dagE8.txt 1234x1.txt 0.05 50 0.6139534883720931 True 0.5 10000000202.0 {0: [1, 2, 3, 5, 6, 41, 4], 1: [7, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 15, 30], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 37, 38, 39, 40, 8, 0], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 36]} 
dagE8.txt 1234x1.txt 0.07 50 0.627906976744186 True 0.5 10000000202.0 {0: [0, 1, 2, 3, 4, 5, 6, 36], 1: [7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 16], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40, 41, 9], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 37]} 
dagE8.txt 1234x1.txt 0.1 50 0.6 True 0.5 10000000201.25 {0: [0, 2, 3, 4, 5, 6, 9, 36], 1: [7, 10, 11, 12, 14, 15, 16, 17, 18, 20, 25, 19], 2: [21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 13, 1], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 8]} 
dagE8.txt 1234x1.txt 0.05 100 0.5953488372093023 True 0.5 10000000201.25 {0: [1, 2, 3, 4, 5, 6, 13, 0], 1: [8, 10, 11, 12, 14, 15, 16, 18, 19, 20, 27, 17], 2: [21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 9, 7], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 33]} 
dagE8.txt 1234x1.txt 0.07 100 0.6093023255813953 True 0.5 10000000202.0 {0: [0, 1, 2, 3, 4, 5, 6, 20], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 23], 2: [21, 22, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 27], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 18]} 
dagE8.txt 1234x1.txt 0.1 100 0.5906976744186047 True 0.5 10000000201.25 {0: [0, 1, 2, 3, 4, 5, 6, 26], 1: [7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 32], 2: [21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 34, 35, 36, 37, 38, 39, 40, 41, 12], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 33]} 
dagE8.txt 1234x1.txt 0.05 20 0.5906976744186047 True 0.6 203.0 {0: [0, 1, 2, 3, 4, 5, 6, 13], 1: [8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 29], 2: [21, 22, 23, 24, 25, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 26], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 7]} 
dagE8.txt 1234x1.txt 0.07 20 0.5906976744186047 True 0.6 202.0 {0: [0, 1, 2, 3, 4, 5, 23], 1: [7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 6], 2: [21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 11], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 37]} 
dagE8.txt 1234x1.txt 0.1 20 0.5674418604651162 True 0.6 202.0 {0: [0, 1, 2, 3, 4, 5, 6, 13], 1: [7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20, 23], 2: [21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 18], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 34]} 
dagE8.txt 1234x1.txt 0.05 50 0.5674418604651162 True 0.6 203.33333333333334 {0: [1, 2, 3, 4, 41, 16], 1: [8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 5, 0], 2: [21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 6, 7], 3: [42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 34]} 
