dagA15.txt 1234x1.txt 0.05 20 0.8544303797468354 True 0.5 10000000167.0 {0: [0, 1, 2, 3, 4, 19], 1: [6, 7, 8, 9, 10, 11, 12, 13, 5], 2: [15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 29, 14], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 28]} 
dagA15.txt 1234x1.txt 0.05 50 0.7974683544303798 True 0.8 167.0 {0: [0, 1, 2, 3, 4, 19], 1: [6, 7, 8, 10, 11, 12, 13, 14, 15], 2: [16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 5], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 9]} 
dagA15.txt 1234x1.txt 0.07 50 0.7784810126582279 True 0.8 167.0 {0: [0, 1, 2, 3, 18], 1: [5, 8, 9, 10, 11, 12, 13, 14, 4], 2: [15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 6], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 7]} 
dagA15.txt 1234x1.txt 0.1 50 0.7974683544303798 True 0.8 166.0 {0: [0, 1, 3, 4, 7], 1: [5, 6, 8, 9, 11, 12, 13, 14, 19, 20], 2: [16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28, 29, 2, 15], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 10]} 
dagA15.txt 1234x1.txt 0.05 100 0.7911392405063291 True 0.8 165.75 {0: [0, 1, 2, 4, 27], 1: [5, 6, 8, 9, 10, 11, 12, 13, 14, 3], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 29, 7], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 28]} 
dagA15.txt 1234x1.txt 0.07 100 0.7911392405063291 True 0.8 165.66666666666666 {0: [0, 1, 3, 4, 10], 1: [5, 6, 7, 8, 9, 11, 12, 13, 14, 21], 2: [15, 16, 17, 18, 19, 20, 22, 23, 24, 26, 27, 28, 29, 2], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 25]} 
dagA15.txt 1234x1.txt 0.1 100 0.7531645569620253 True 0.8 166.33333333333334 {0: [0, 1, 3, 4, 15], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 21], 2: [16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 5], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 2]} 
dagA15.txt 1234x1.txt 0.05 20 0.7911392405063291 True 0.5 10000000165.75 {0: [0, 3, 4, 26, 11], 1: [5, 6, 7, 8, 9, 10, 12, 14, 19, 1], 2: [15, 16, 18, 20, 21, 22, 23, 24, 25, 27, 28, 29, 2, 13], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 17]} 
dagA15.txt 1234x1.txt 0.07 20 0.8037974683544303 True 0.5 10000000165.5 {0: [0, 3, 4, 20, 11], 1: [5, 6, 7, 8, 9, 12, 13, 19, 28, 2], 2: [15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 29, 1, 14], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 10]} 
dagA15.txt 1234x1.txt 0.1 20 0.8291139240506329 True 0.5 10000000166.0 {0: [1, 2, 3, 4, 13], 1: [5, 6, 7, 8, 9, 11, 12, 15, 10], 2: [16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 0, 14], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 28]} 
dagA15.txt 1234x1.txt 0.05 50 0.8291139240506329 True 0.5 10000000167.0 {0: [0, 1, 2, 3, 4], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 21], 2: [15, 16, 17, 18, 19, 20, 22, 23, 24, 26, 27, 28, 29, 14], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 25]} 
dagA15.txt 1234x1.txt 0.07 50 0.8354430379746836 True 0.5 10000000166.0 {0: [0, 1, 2, 4, 27], 1: [5, 6, 7, 9, 10, 11, 12, 13, 14, 3], 2: [15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 28, 29, 21], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 8]} 
dagA15.txt 1234x1.txt 0.1 50 0.8291139240506329 True 0.5 10000000166.0 {0: [0, 1, 2, 4, 22], 1: [5, 6, 7, 9, 10, 11, 12, 13, 14, 3], 2: [15, 16, 17, 18, 19, 20, 21, 23, 25, 26, 27, 28, 29, 24], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 8]} 
dagA15.txt 1234x1.txt 0.05 100 0.8164556962025317 True 0.5 10000000166.75 {0: [1, 2, 3, 4, 6], 1: [7, 8, 9, 10, 11, 12, 13, 14, 5], 2: [16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 0], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 15]} 
dagA15.txt 1234x1.txt 0.07 100 0.8164556962025317 True 0.5 10000000166.0 {0: [0, 1, 2, 4, 6], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15], 2: [16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 3], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5]} 
dagA15.txt 1234x1.txt 0.1 100 0.810126582278481 True 0.5 10000000167.0 {0: [0, 1, 2, 3, 4, 19], 1: [6, 7, 8, 9, 10, 12, 13, 14, 5], 2: [15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 29, 11], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 28]} 
dagA15.txt 1234x1.txt 0.05 20 0.7974683544303798 True 0.6 10000000167.0 {0: [0, 1, 2, 4, 29], 1: [5, 6, 8, 9, 10, 11, 12, 13, 14, 3], 2: [15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 18], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 7]} 
dagA15.txt 1234x1.txt 0.07 20 0.8164556962025317 True 0.6 10000000166.0 {0: [0, 2, 3, 4, 8], 1: [5, 6, 7, 9, 10, 11, 13, 14, 1], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 12], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 25]} 
dagA15.txt 1234x1.txt 0.1 20 0.7911392405063291 True 0.6 10000000166.5 {0: [0, 2, 3, 4, 15], 1: [6, 7, 8, 9, 10, 11, 13, 14, 1], 2: [16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 12], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5]} 
dagA15.txt 1234x1.txt 0.05 50 0.8037974683544303 True 0.6 10000000166.5 {0: [2, 3, 4, 13, 1], 1: [5, 7, 8, 9, 10, 11, 12, 14, 0, 21], 2: [15, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 6, 20], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 16]} 
dagA15.txt 1234x1.txt 0.07 50 0.8417721518987342 True 0.6 10000000166.75 {0: [1, 2, 3, 4, 14], 1: [5, 6, 7, 8, 9, 10, 11, 13, 12], 2: [16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 0], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 15]} 
dagA15.txt 1234x1.txt 0.1 50 0.8037974683544303 True 0.6 10000000166.0 {0: [0, 2, 3, 4, 18], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 19], 2: [15, 16, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 1], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 14]} 
dagA15.txt 1234x1.txt 0.05 100 0.8164556962025317 True 0.6 10000000166.0 {0: [0, 1, 2, 4, 22], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 19], 2: [15, 16, 17, 18, 20, 21, 23, 24, 25, 26, 27, 28, 29, 3], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 14]} 
dagA15.txt 1234x1.txt 0.07 100 0.8164556962025317 True 0.6 10000000166.0 {0: [0, 1, 2, 4, 29], 1: [5, 6, 7, 9, 10, 11, 12, 13, 14, 3], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 26], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 8]} 
dagA15.txt 1234x1.txt 0.1 100 0.7784810126582279 True 0.6 10000000165.5 {0: [0, 1, 2, 6, 20], 1: [5, 7, 9, 11, 12, 13, 14, 8, 28], 2: [15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 29, 3, 4], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 10]} 
dagA15.txt 1234x1.txt 0.05 20 0.8227848101265823 True 0.7 10000000167.0 {0: [1, 2, 3, 4, 22, 12], 1: [5, 6, 8, 9, 10, 11, 14, 0, 13], 2: [15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 27, 28, 26, 29], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 7]} 
dagA15.txt 1234x1.txt 0.07 20 0.810126582278481 True 0.7 10000000166.5 {0: [0, 1, 2, 4, 6], 1: [5, 7, 9, 10, 11, 12, 13, 14, 8], 2: [15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 3], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 18]} 
dagA15.txt 1234x1.txt 0.1 20 0.8164556962025317 True 0.7 10000000166.5 {0: [0, 1, 2, 4, 23], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 3], 2: [15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 22], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5]} 
dagA15.txt 1234x1.txt 0.05 50 0.8227848101265823 True 0.7 10000000166.666666 {0: [1, 2, 3, 10, 9], 1: [5, 6, 7, 8, 12, 13, 14, 4, 15], 2: [16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 23, 0], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 11]} 
dagA15.txt 1234x1.txt 0.07 50 0.7784810126582279 True 0.7 10000000166.666666 {0: [0, 1, 2, 3, 10], 1: [5, 6, 7, 8, 9, 11, 12, 13, 14, 21], 2: [15, 16, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 4], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 18]} 
dagA15.txt 1234x1.txt 0.1 50 0.689873417721519 True 0.7 170.5 {0: [1, 2, 4, 6, 21], 1: [7, 8, 10, 12, 13, 14, 11, 26, 19], 2: [15, 16, 18, 20, 22, 23, 24, 25, 27, 28, 29, 5, 9, 0], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 17, 3]} 
dagA15.txt 1234x1.txt 0.05 100 0.8354430379746836 True 0.7 10000000166.0 {0: [0, 1, 2, 4, 27], 1: [5, 6, 7, 9, 10, 11, 12, 13, 14, 3], 2: [15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 28, 29, 22], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 8]} 
dagA15.txt 1234x1.txt 0.07 100 0.7974683544303798 True 0.7 10000000167.0 {0: [0, 1, 2, 3, 4, 19], 1: [5, 6, 8, 9, 10, 11, 12, 13, 14, 21], 2: [15, 17, 18, 20, 22, 23, 24, 25, 26, 27, 28, 29, 7], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 16]} 
dagA15.txt 1234x1.txt 0.1 100 0.6835443037974683 True 0.7 169.0 {0: [1, 4, 3, 15, 0], 1: [7, 8, 9, 10, 11, 12, 13, 14, 22], 2: [16, 18, 20, 21, 23, 24, 25, 26, 27, 28, 29, 6, 2, 5], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 17, 19]} 
