dag0.txt 4_1x5.txt 0.3541666666666667 1 1228800.0 [0, 7, 4, 6, 6, 6, 6, 0, 2, 0, 2, 9, 7, 9, 8, 9, 5, 0, 2, 0, 9, 9, 2, 7, 6, 6, 9, 0, 9, 8, 7, 3, 8, 3, 0, 1, 6, 0, 9, 0, 4, 1, 7, 9, 8, 9, 8, 8, 2, 8, 9, 9, 7, 1, 8, 1, 7, 1, 4, 1, 3, 3, 5, 1, 2, 3, 3, 3, 1, 1, 8, 3, 2, 6, 2, 2, 6, 6, 5, 2, 6, 2, 4, 6, 4, 4, 4, 4, 7, 4, 5, 5, 5, 4, 5, 5] 
dag0.txt 5_4_3_2x3.txt 0.3958333333333333 1 499712.0 [9, 4, 9, 8, 7, 8, 8, 7, 0, 10, 6, 7, 5, 3, 9, 7, 0, 10, 10, 9, 6, 6, 9, 10, 8, 8, 7, 10, 6, 2, 5, 2, 1, 8, 7, 5, 8, 3, 7, 3, 9, 11, 10, 3, 1, 3, 1, 1, 9, 1, 3, 3, 4, 11, 2, 11, 4, 3, 11, 3, 2, 2, 10, 4, 6, 2, 2, 2, 5, 5, 5, 5, 0, 5, 10, 6, 11, 11, 0, 6, 8, 10, 9, 11, 3, 10, 5, 10, 4, 10, 0, 0, 10, 10, 10, 10] 
dag0.txt 3_2x4.txt 0.3611111111111111 1 770048.0 [4, 1, 4, 3, 5, 3, 3, 3, 1, 6, 2, 3, 1, 3, 0, 5, 6, 3, 1, 4, 5, 5, 1, 1, 3, 5, 3, 3, 5, 0, 1, 5, 0, 5, 3, 7, 3, 3, 5, 3, 2, 7, 1, 3, 0, 3, 0, 0, 1, 0, 3, 3, 1, 7, 0, 7, 1, 7, 7, 7, 2, 2, 1, 7, 2, 2, 2, 2, 7, 7, 2, 2, 6, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 2, 2, 4, 2, 1, 4, 6, 4, 7, 4, 4, 4] 
dag0.txt 5_4_3_2x2.txt 0.3611111111111111 1 761856.0 [1, 2, 1, 6, 3, 6, 6, 6, 2, 5, 4, 6, 2, 6, 0, 3, 5, 6, 2, 1, 3, 3, 2, 2, 6, 3, 6, 6, 3, 0, 2, 3, 0, 3, 6, 7, 6, 6, 3, 6, 4, 7, 2, 6, 0, 6, 0, 0, 2, 0, 6, 6, 2, 7, 0, 7, 2, 7, 7, 7, 4, 4, 2, 7, 4, 4, 4, 4, 7, 7, 4, 4, 5, 0, 5, 5, 5, 0, 5, 5, 0, 5, 1, 0, 4, 4, 1, 4, 2, 1, 5, 1, 7, 1, 1, 1] 
dag0.txt 4_1x1.txt 0.13194444444444445 1 6144000.0 [0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0] 
dag0.txt 3_2x2.txt 0.2638888888888889 1 1531904.0 [2, 1, 2, 3, 3, 3, 3, 2, 1, 2, 3, 2, 1, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 1, 3, 3, 2, 2, 3, 2, 1, 3, 0, 3, 2, 1, 3, 2, 3, 3, 2, 1, 2, 3, 2, 3, 0, 0, 0, 0, 3, 3, 0, 1, 0, 1, 1, 1, 1, 1, 3, 0, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 0, 1, 2, 2, 1, 1, 0, 2, 3, 2, 2, 1, 3, 3, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0] 
dag0.txt 5_4_3_2x5.txt 0.4652777777777778 1 278528.0 [11, 8, 11, 0, 0, 0, 5, 7, 8, 19, 12, 7, 8, 13, 12, 15, 18, 19, 13, 11, 15, 7, 1, 8, 0, 0, 7, 19, 7, 1, 8, 10, 18, 10, 7, 8, 5, 19, 0, 5, 13, 14, 4, 4, 1, 4, 1, 1, 6, 6, 13, 4, 4, 6, 18, 14, 3, 3, 14, 3, 10, 16, 16, 3, 12, 16, 16, 16, 9, 9, 12, 12, 6, 9, 13, 12, 9, 9, 18, 12, 5, 13, 13, 5, 13, 13, 2, 13, 4, 2, 17, 17, 17, 2, 17, 2] 
dag0.txt 3_2x3.txt 0.3611111111111111 1 1024000.0 [3, 1, 2, 5, 3, 5, 5, 3, 4, 1, 4, 3, 1, 3, 2, 3, 4, 3, 1, 3, 3, 3, 5, 1, 5, 5, 3, 3, 3, 5, 2, 5, 2, 5, 3, 2, 5, 3, 3, 1, 2, 5, 1, 1, 5, 1, 2, 5, 5, 2, 3, 1, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 2, 2, 2, 0, 4, 0, 1, 4, 5, 5, 4, 4, 5, 1, 1, 5, 1, 1, 2, 1, 1, 2, 4, 4, 0, 1, 4, 4] 
dag0.txt 4_1x2.txt 0.2708333333333333 1 3080192.0 [2, 1, 2, 0, 0, 0, 0, 2, 3, 1, 2, 2, 3, 2, 0, 2, 3, 1, 1, 2, 2, 2, 3, 3, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 2, 3, 0, 1, 1, 1, 2, 3, 1, 1, 0, 1, 0, 0, 3, 0, 2, 2, 1, 3, 0, 2, 1, 2, 2, 2, 0, 0, 1, 1, 0, 0, 0, 0, 3, 3, 0, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 1, 2, 3, 2, 2, 1, 2, 1, 2, 3, 3, 1, 1, 1, 1] 
dag0.txt 5_4_3_2x1.txt 0.25 1 1531904.0 [3, 1, 3, 0, 0, 0, 0, 0, 2, 3, 0, 0, 1, 3, 2, 0, 2, 3, 1, 3, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 1, 0, 2, 0, 3, 1, 0, 3, 0, 1, 3, 1, 1, 1, 0, 3, 2, 2, 1, 3, 3, 3, 1, 3, 2, 3, 1, 3, 3, 3, 2, 2, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, 3, 2, 1, 0, 2, 2, 0, 3, 3, 0, 3, 3, 1, 3, 1, 1, 2, 2, 3, 1, 3, 3] 
