dag99.txt 3_2x4.txt 0.3838383838383838 0.5 450560.0 [4, 1, 4, 7, 2, 4, 6, 0, 6, 7, 6, 6, 2, 5, 2, 2, 2, 6, 1, 1, 4, 1, 2, 4, 7, 6, 1, 7, 6, 7, 1, 7, 5, 7, 7, 5, 7, 6, 3, 6, 4, 4, 3, 3, 1, 3, 3, 3, 0, 0, 6, 6, 2, 6, 6, 0, 0, 0, 7, 0, 0, 7, 5, 0, 5, 5] 
dag99.txt 5_4_3_2x2.txt 0.3838383838383838 0.5 442368.0 [1, 2, 1, 7, 4, 1, 5, 0, 5, 7, 5, 5, 4, 3, 4, 4, 4, 5, 2, 2, 1, 2, 4, 1, 7, 5, 2, 7, 5, 7, 2, 7, 3, 7, 7, 3, 7, 5, 6, 5, 1, 1, 6, 6, 2, 6, 6, 6, 0, 0, 5, 5, 4, 5, 5, 0, 0, 0, 7, 0, 0, 7, 3, 0, 3, 3] 
dag99.txt 3_2x4.txt 0.3838383838383838 0.55 450560.0 [4, 1, 4, 7, 2, 4, 6, 0, 6, 7, 6, 6, 2, 5, 2, 2, 2, 6, 1, 1, 4, 1, 2, 4, 7, 6, 1, 7, 6, 7, 1, 7, 5, 7, 7, 5, 7, 6, 3, 6, 4, 4, 3, 3, 1, 3, 3, 3, 0, 0, 6, 6, 2, 6, 6, 0, 0, 0, 7, 0, 0, 7, 5, 0, 5, 5] 
dag99.txt 5_4_3_2x2.txt 0.3838383838383838 0.55 442368.0 [1, 2, 1, 7, 4, 1, 5, 0, 5, 7, 5, 5, 4, 3, 4, 4, 4, 5, 2, 2, 1, 2, 4, 1, 7, 5, 2, 7, 5, 7, 2, 7, 3, 7, 7, 3, 7, 5, 6, 5, 1, 1, 6, 6, 2, 6, 6, 6, 0, 0, 5, 5, 4, 5, 5, 0, 0, 0, 7, 0, 0, 7, 3, 0, 3, 3] 
dag99.txt 5_4_3_2x2.txt 0.3838383838383838 0.6 442368.0 [1, 2, 1, 7, 4, 1, 5, 0, 5, 7, 5, 5, 4, 3, 4, 4, 4, 5, 2, 2, 1, 2, 4, 1, 7, 5, 2, 7, 5, 7, 2, 7, 3, 7, 7, 3, 7, 5, 6, 5, 1, 1, 6, 6, 2, 6, 6, 6, 0, 0, 5, 5, 4, 5, 5, 0, 0, 0, 7, 0, 0, 7, 3, 0, 3, 3] 
dag99.txt 3_2x4.txt 0.3838383838383838 0.6 450560.0 [4, 1, 4, 7, 2, 4, 6, 0, 6, 7, 6, 6, 2, 5, 2, 2, 2, 6, 1, 1, 4, 1, 2, 4, 7, 6, 1, 7, 6, 7, 1, 7, 5, 7, 7, 5, 7, 6, 3, 6, 4, 4, 3, 3, 1, 3, 3, 3, 0, 0, 6, 6, 2, 6, 6, 0, 0, 0, 7, 0, 0, 7, 5, 0, 5, 5] 
dag99.txt 5_4_3_2x2.txt 0.3838383838383838 0.65 442368.0 [1, 2, 1, 7, 4, 1, 5, 0, 5, 7, 5, 5, 4, 3, 4, 4, 4, 5, 2, 2, 1, 2, 4, 1, 7, 5, 2, 7, 5, 7, 2, 7, 3, 7, 7, 3, 7, 5, 6, 5, 1, 1, 6, 6, 2, 6, 6, 6, 0, 0, 5, 5, 4, 5, 5, 0, 0, 0, 7, 0, 0, 7, 3, 0, 3, 3] 
dag99.txt 3_2x4.txt 0.3838383838383838 0.65 450560.0 [4, 1, 4, 7, 2, 4, 6, 0, 6, 7, 6, 6, 2, 5, 2, 2, 2, 6, 1, 1, 4, 1, 2, 4, 7, 6, 1, 7, 6, 7, 1, 7, 5, 7, 7, 5, 7, 6, 3, 6, 4, 4, 3, 3, 1, 3, 3, 3, 0, 0, 6, 6, 2, 6, 6, 0, 0, 0, 7, 0, 0, 7, 5, 0, 5, 5] 
dag99.txt 5_4_3_2x2.txt 0.3838383838383838 0.7 442368.0 [1, 2, 1, 7, 4, 1, 5, 0, 5, 7, 5, 5, 4, 3, 4, 4, 4, 5, 2, 2, 1, 2, 4, 1, 7, 5, 2, 7, 5, 7, 2, 7, 3, 7, 7, 3, 7, 5, 6, 5, 1, 1, 6, 6, 2, 6, 6, 6, 0, 0, 5, 5, 4, 5, 5, 0, 0, 0, 7, 0, 0, 7, 3, 0, 3, 3] 
dag99.txt 5_4_3_2x2.txt 0.3838383838383838 0.8 442368.0 [1, 2, 1, 7, 4, 1, 5, 0, 5, 7, 5, 5, 4, 3, 4, 4, 4, 5, 2, 2, 1, 2, 4, 1, 7, 5, 2, 7, 5, 7, 2, 7, 3, 7, 7, 3, 7, 5, 6, 5, 1, 1, 6, 6, 2, 6, 6, 6, 0, 0, 5, 5, 4, 5, 5, 0, 0, 0, 7, 0, 0, 7, 3, 0, 3, 3] 
dag99.txt 4_1x5.txt 0.3333333333333333 0.5 720896.0 [7, 6, 7, 6, 2, 7, 1, 8, 1, 2, 1, 1, 4, 1, 2, 5, 5, 1, 6, 1, 7, 3, 5, 7, 3, 1, 6, 6, 1, 3, 6, 3, 1, 3, 3, 1, 3, 1, 4, 1, 7, 3, 9, 9, 5, 9, 9, 9, 8, 8, 1, 5, 4, 5, 4, 4, 4, 4, 5, 4, 8, 5, 0, 8, 0, 0] 
dag99.txt 3_2x4.txt 0.3838383838383838 0.7 450560.0 [4, 1, 4, 7, 2, 4, 6, 0, 6, 7, 6, 6, 2, 5, 2, 2, 2, 6, 1, 1, 4, 1, 2, 4, 7, 6, 1, 7, 6, 7, 1, 7, 5, 7, 7, 5, 7, 6, 3, 6, 4, 4, 3, 3, 1, 3, 3, 3, 0, 0, 6, 6, 2, 6, 6, 0, 0, 0, 7, 0, 0, 7, 5, 0, 5, 5] 
dag99.txt 5_4_3_2x2.txt 0.3838383838383838 0.9 442368.0 [1, 2, 1, 7, 4, 1, 5, 0, 5, 7, 5, 5, 4, 3, 4, 4, 4, 5, 2, 2, 1, 2, 4, 1, 7, 5, 2, 7, 5, 7, 2, 7, 3, 7, 7, 3, 7, 5, 6, 5, 1, 1, 6, 6, 2, 6, 6, 6, 0, 0, 5, 5, 4, 5, 5, 0, 0, 0, 7, 0, 0, 7, 3, 0, 3, 3] 
dag99.txt 5_4_3_2x2.txt 0.3838383838383838 1 442368.0 [1, 2, 1, 7, 4, 1, 5, 0, 5, 7, 5, 5, 4, 3, 4, 4, 4, 5, 2, 2, 1, 2, 4, 1, 7, 5, 2, 7, 5, 7, 2, 7, 3, 7, 7, 3, 7, 5, 6, 5, 1, 1, 6, 6, 2, 6, 6, 6, 0, 0, 5, 5, 4, 5, 5, 0, 0, 0, 7, 0, 0, 7, 3, 0, 3, 3] 
dag99.txt 3_2x4.txt 0.3838383838383838 0.8 450560.0 [4, 1, 4, 7, 2, 4, 6, 0, 6, 7, 6, 6, 2, 5, 2, 2, 2, 6, 1, 1, 4, 1, 2, 4, 7, 6, 1, 7, 6, 7, 1, 7, 5, 7, 7, 5, 7, 6, 3, 6, 4, 4, 3, 3, 1, 3, 3, 3, 0, 0, 6, 6, 2, 6, 6, 0, 0, 0, 7, 0, 0, 7, 5, 0, 5, 5] 
dag99.txt 4_1x5.txt 0.3333333333333333 0.55 720896.0 [7, 6, 7, 6, 2, 7, 1, 8, 1, 2, 1, 1, 4, 1, 2, 5, 5, 1, 6, 1, 7, 3, 5, 7, 3, 1, 6, 6, 1, 3, 6, 3, 1, 3, 3, 1, 3, 1, 4, 1, 7, 3, 9, 9, 5, 9, 9, 9, 8, 8, 1, 5, 4, 5, 4, 4, 4, 4, 5, 4, 8, 5, 0, 8, 0, 0] 
dag99.txt 3_2x4.txt 0.3838383838383838 0.9 450560.0 [4, 1, 4, 7, 2, 4, 6, 0, 6, 7, 6, 6, 2, 5, 2, 2, 2, 6, 1, 1, 4, 1, 2, 4, 7, 6, 1, 7, 6, 7, 1, 7, 5, 7, 7, 5, 7, 6, 3, 6, 4, 4, 3, 3, 1, 3, 3, 3, 0, 0, 6, 6, 2, 6, 6, 0, 0, 0, 7, 0, 0, 7, 5, 0, 5, 5] 
dag99.txt 3_2x4.txt 0.3838383838383838 1 450560.0 [4, 1, 4, 7, 2, 4, 6, 0, 6, 7, 6, 6, 2, 5, 2, 2, 2, 6, 1, 1, 4, 1, 2, 4, 7, 6, 1, 7, 6, 7, 1, 7, 5, 7, 7, 5, 7, 6, 3, 6, 4, 4, 3, 3, 1, 3, 3, 3, 0, 0, 6, 6, 2, 6, 6, 0, 0, 0, 7, 0, 0, 7, 5, 0, 5, 5] 
dag99.txt 3_2x3.txt 0.3434343434343434 0.5 598016.0 [1, 3, 1, 5, 3, 1, 0, 2, 0, 3, 0, 0, 3, 0, 3, 2, 1, 0, 5, 5, 1, 5, 2, 1, 5, 0, 5, 5, 0, 3, 5, 5, 0, 5, 5, 0, 5, 0, 4, 0, 1, 1, 3, 1, 1, 4, 4, 4, 4, 4, 5, 0, 2, 0, 0, 2, 2, 2, 2, 2, 4, 2, 0, 2, 2, 2] 
dag99.txt 4_1x5.txt 0.3333333333333333 0.6 720896.0 [7, 6, 7, 6, 2, 7, 1, 8, 1, 2, 1, 1, 4, 1, 2, 5, 5, 1, 6, 1, 7, 3, 5, 7, 3, 1, 6, 6, 1, 3, 6, 3, 1, 3, 3, 1, 3, 1, 4, 1, 7, 3, 9, 9, 5, 9, 9, 9, 8, 8, 1, 5, 4, 5, 4, 4, 4, 4, 5, 4, 8, 5, 0, 8, 0, 0] 
dag99.txt 3_2x3.txt 0.3434343434343434 0.55 598016.0 [1, 3, 1, 5, 3, 1, 0, 2, 0, 3, 0, 0, 3, 0, 3, 2, 1, 0, 5, 5, 1, 5, 2, 1, 5, 0, 5, 5, 0, 3, 5, 5, 0, 5, 5, 0, 5, 0, 4, 0, 1, 1, 3, 1, 1, 4, 4, 4, 4, 4, 5, 0, 2, 0, 0, 2, 2, 2, 2, 2, 4, 2, 0, 2, 2, 2] 
dag99.txt 4_1x5.txt 0.3333333333333333 0.65 720896.0 [7, 6, 7, 6, 2, 7, 1, 8, 1, 2, 1, 1, 4, 1, 2, 5, 5, 1, 6, 1, 7, 3, 5, 7, 3, 1, 6, 6, 1, 3, 6, 3, 1, 3, 3, 1, 3, 1, 4, 1, 7, 3, 9, 9, 5, 9, 9, 9, 8, 8, 1, 5, 4, 5, 4, 4, 4, 4, 5, 4, 8, 5, 0, 8, 0, 0] 
dag99.txt 5_4_3_2x5.txt 0.47474747474747475 0.5 139264.0 [13, 12, 13, 12, 15, 3, 16, 7, 16, 4, 10, 16, 5, 16, 4, 14, 2, 16, 12, 16, 13, 16, 9, 13, 1, 16, 12, 6, 16, 12, 6, 6, 16, 1, 1, 16, 1, 16, 14, 16, 3, 19, 2, 14, 11, 2, 17, 17, 9, 17, 10, 8, 14, 18, 8, 8, 5, 5, 18, 8, 9, 18, 0, 8, 0, 8] 
dag99.txt 3_2x3.txt 0.3434343434343434 0.6 598016.0 [1, 3, 1, 5, 3, 1, 0, 2, 0, 3, 0, 0, 3, 0, 3, 2, 1, 0, 5, 5, 1, 5, 2, 1, 5, 0, 5, 5, 0, 3, 5, 5, 0, 5, 5, 0, 5, 0, 4, 0, 1, 1, 3, 1, 1, 4, 4, 4, 4, 4, 5, 0, 2, 0, 0, 2, 2, 2, 2, 2, 4, 2, 0, 2, 2, 2] 
dag99.txt 5_4_3_2x5.txt 0.47474747474747475 0.55 139264.0 [13, 12, 13, 12, 15, 3, 16, 7, 16, 4, 10, 16, 5, 16, 4, 14, 2, 16, 12, 16, 13, 16, 9, 13, 1, 16, 12, 6, 16, 12, 6, 6, 16, 1, 1, 16, 1, 16, 14, 16, 3, 19, 2, 14, 11, 2, 17, 17, 9, 17, 10, 8, 14, 18, 8, 8, 5, 5, 18, 8, 9, 18, 0, 8, 0, 8] 
dag99.txt 3_2x3.txt 0.3434343434343434 0.65 598016.0 [1, 3, 1, 5, 3, 1, 0, 2, 0, 3, 0, 0, 3, 0, 3, 2, 1, 0, 5, 5, 1, 5, 2, 1, 5, 0, 5, 5, 0, 3, 5, 5, 0, 5, 5, 0, 5, 0, 4, 0, 1, 1, 3, 1, 1, 4, 4, 4, 4, 4, 5, 0, 2, 0, 0, 2, 2, 2, 2, 2, 4, 2, 0, 2, 2, 2] 
dag99.txt 4_1x5.txt 0.3333333333333333 0.7 720896.0 [7, 6, 7, 6, 2, 7, 1, 8, 1, 2, 1, 1, 4, 1, 2, 5, 5, 1, 6, 1, 7, 3, 5, 7, 3, 1, 6, 6, 1, 3, 6, 3, 1, 3, 3, 1, 3, 1, 4, 1, 7, 3, 9, 9, 5, 9, 9, 9, 8, 8, 1, 5, 4, 5, 4, 4, 4, 4, 5, 4, 8, 5, 0, 8, 0, 0] 
dag99.txt 5_4_3_2x5.txt 0.47474747474747475 0.6 139264.0 [13, 12, 13, 12, 15, 3, 16, 7, 16, 4, 10, 16, 5, 16, 4, 14, 2, 16, 12, 16, 13, 16, 9, 13, 1, 16, 12, 6, 16, 12, 6, 6, 16, 1, 1, 16, 1, 16, 14, 16, 3, 19, 2, 14, 11, 2, 17, 17, 9, 17, 10, 8, 14, 18, 8, 8, 5, 5, 18, 8, 9, 18, 0, 8, 0, 8] 
dag99.txt 3_2x3.txt 0.3434343434343434 0.7 598016.0 [1, 3, 1, 5, 3, 1, 0, 2, 0, 3, 0, 0, 3, 0, 3, 2, 1, 0, 5, 5, 1, 5, 2, 1, 5, 0, 5, 5, 0, 3, 5, 5, 0, 5, 5, 0, 5, 0, 4, 0, 1, 1, 3, 1, 1, 4, 4, 4, 4, 4, 5, 0, 2, 0, 0, 2, 2, 2, 2, 2, 4, 2, 0, 2, 2, 2] 
dag99.txt 5_4_3_2x5.txt 0.47474747474747475 0.65 139264.0 [13, 12, 13, 12, 15, 3, 16, 7, 16, 4, 10, 16, 5, 16, 4, 14, 2, 16, 12, 16, 13, 16, 9, 13, 1, 16, 12, 6, 16, 12, 6, 6, 16, 1, 1, 16, 1, 16, 14, 16, 3, 19, 2, 14, 11, 2, 17, 17, 9, 17, 10, 8, 14, 18, 8, 8, 5, 5, 18, 8, 9, 18, 0, 8, 0, 8] 
dag99.txt 3_2x3.txt 0.3434343434343434 0.8 598016.0 [1, 3, 1, 5, 3, 1, 0, 2, 0, 3, 0, 0, 3, 0, 3, 2, 1, 0, 5, 5, 1, 5, 2, 1, 5, 0, 5, 5, 0, 3, 5, 5, 0, 5, 5, 0, 5, 0, 4, 0, 1, 1, 3, 1, 1, 4, 4, 4, 4, 4, 5, 0, 2, 0, 0, 2, 2, 2, 2, 2, 4, 2, 0, 2, 2, 2] 
dag99.txt 4_1x5.txt 0.0707070707070707 0.1 1527808.0 [0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8] 
dag99.txt 5_4_3_2x5.txt 0.47474747474747475 0.7 139264.0 [13, 12, 13, 12, 15, 3, 16, 7, 16, 4, 10, 16, 5, 16, 4, 14, 2, 16, 12, 16, 13, 16, 9, 13, 1, 16, 12, 6, 16, 12, 6, 6, 16, 1, 1, 16, 1, 16, 14, 16, 3, 19, 2, 14, 11, 2, 17, 17, 9, 17, 10, 8, 14, 18, 8, 8, 5, 5, 18, 8, 9, 18, 0, 8, 0, 8] 
