dag53.txt 3_2x4.txt 0.3711340206185567 0.5 434176.0 [4, 0, 3, 5, 5, 4, 6, 4, 2, 5, 4, 6, 7, 4, 0, 5, 6, 5, 0, 4, 6, 6, 4, 4, 4, 6, 3, 4, 3, 1, 6, 6, 3, 3, 0, 0, 3, 6, 1, 3, 4, 3, 7, 2, 2, 2, 4, 7, 1, 1, 3, 1, 0, 3, 7, 2, 2, 2, 5, 2, 5, 5, 5, 5, 2, 2] 
dag53.txt 3_2x4.txt 0.3711340206185567 0.55 434176.0 [4, 0, 3, 5, 5, 4, 6, 4, 2, 5, 4, 6, 7, 4, 0, 5, 6, 5, 0, 4, 6, 6, 4, 4, 4, 6, 3, 4, 3, 1, 6, 6, 3, 3, 0, 0, 3, 6, 1, 3, 4, 3, 7, 2, 2, 2, 4, 7, 1, 1, 3, 1, 0, 3, 7, 2, 2, 2, 5, 2, 5, 5, 5, 5, 2, 2] 
dag53.txt 5_4_3_2x2.txt 0.3711340206185567 0.5 425984.0 [1, 0, 6, 3, 3, 1, 5, 1, 4, 3, 1, 5, 7, 1, 0, 3, 5, 3, 0, 1, 5, 5, 1, 1, 1, 5, 6, 1, 6, 2, 5, 5, 6, 6, 0, 0, 6, 5, 2, 6, 1, 6, 7, 4, 4, 4, 1, 7, 2, 2, 6, 2, 0, 6, 7, 4, 4, 4, 3, 4, 3, 3, 3, 3, 4, 4] 
dag53.txt 3_2x4.txt 0.3711340206185567 0.6 442368.0 [7, 0, 7, 3, 3, 2, 5, 2, 1, 3, 2, 5, 6, 2, 6, 3, 5, 3, 5, 2, 5, 5, 2, 2, 4, 5, 7, 4, 7, 1, 0, 0, 2, 2, 0, 0, 7, 0, 1, 2, 6, 2, 4, 6, 5, 6, 4, 4, 7, 4, 7, 6, 5, 7, 5, 5, 5, 5, 3, 7, 3, 3, 1, 1, 3, 1] 
dag53.txt 5_4_3_2x2.txt 0.3711340206185567 0.55 425984.0 [1, 0, 6, 3, 3, 1, 5, 1, 4, 3, 1, 5, 7, 1, 0, 3, 5, 3, 0, 1, 5, 5, 1, 1, 1, 5, 6, 1, 6, 2, 5, 5, 6, 6, 0, 0, 6, 5, 2, 6, 1, 6, 7, 4, 4, 4, 1, 7, 2, 2, 6, 2, 0, 6, 7, 4, 4, 4, 3, 4, 3, 3, 3, 3, 4, 4] 
dag53.txt 3_2x4.txt 0.3711340206185567 0.65 442368.0 [7, 0, 7, 3, 3, 2, 5, 2, 1, 3, 2, 5, 6, 2, 6, 3, 5, 3, 5, 2, 5, 5, 2, 2, 4, 5, 7, 4, 7, 1, 0, 0, 2, 2, 0, 0, 7, 0, 1, 2, 6, 2, 4, 6, 5, 6, 4, 4, 7, 4, 7, 6, 5, 7, 5, 5, 5, 5, 3, 7, 3, 3, 1, 1, 3, 1] 
dag53.txt 5_4_3_2x2.txt 0.3711340206185567 0.6 425984.0 [7, 0, 7, 6, 6, 4, 3, 4, 2, 6, 4, 3, 5, 4, 5, 6, 3, 6, 3, 4, 3, 3, 4, 4, 1, 3, 7, 1, 7, 2, 0, 0, 4, 4, 0, 0, 7, 0, 2, 4, 5, 4, 1, 5, 3, 5, 1, 1, 7, 1, 7, 5, 3, 7, 3, 3, 3, 3, 6, 7, 6, 6, 2, 2, 6, 2] 
dag53.txt 3_2x4.txt 0.3711340206185567 0.7 442368.0 [7, 0, 7, 3, 3, 2, 5, 2, 1, 3, 2, 5, 6, 2, 6, 3, 5, 3, 5, 2, 5, 5, 2, 2, 4, 5, 7, 4, 7, 1, 0, 0, 2, 2, 0, 0, 7, 0, 1, 2, 6, 2, 4, 6, 5, 6, 4, 4, 7, 4, 7, 6, 5, 7, 5, 5, 5, 5, 3, 7, 3, 3, 1, 1, 3, 1] 
dag53.txt 5_4_3_2x2.txt 0.3711340206185567 0.65 425984.0 [7, 0, 7, 6, 6, 4, 3, 4, 2, 6, 4, 3, 5, 4, 5, 6, 3, 6, 3, 4, 3, 3, 4, 4, 1, 3, 7, 1, 7, 2, 0, 0, 4, 4, 0, 0, 7, 0, 2, 4, 5, 4, 1, 5, 3, 5, 1, 1, 7, 1, 7, 5, 3, 7, 3, 3, 3, 3, 6, 7, 6, 6, 2, 2, 6, 2] 
dag53.txt 3_2x4.txt 0.3711340206185567 0.8 442368.0 [7, 0, 7, 3, 3, 2, 5, 2, 1, 3, 2, 5, 6, 2, 6, 3, 5, 3, 5, 2, 5, 5, 2, 2, 4, 5, 7, 4, 7, 1, 0, 0, 2, 2, 0, 0, 7, 0, 1, 2, 6, 2, 4, 6, 5, 6, 4, 4, 7, 4, 7, 6, 5, 7, 5, 5, 5, 5, 3, 7, 3, 3, 1, 1, 3, 1] 
