dag15.txt 4_1x5.txt 0.4520547945205479 0.9 425984.0 [3, 0, 8, 8, 6, 9, 9, 7, 3, 3, 9, 8, 7, 8, 8, 8, 0, 0, 6, 6, 7, 6, 2, 1, 8, 4, 3, 8, 0, 1, 3, 2, 5, 5, 8, 3, 8, 5, 8, 3, 8, 4, 3, 1, 1, 3, 1, 3] 
dag15.txt 3_2x3.txt 0.3698630136986301 0.55 376832.0 [2, 5, 4, 4, 5, 3, 3, 4, 1, 1, 3, 4, 1, 4, 4, 4, 3, 3, 5, 5, 1, 5, 1, 5, 4, 4, 1, 4, 5, 0, 0, 0, 4, 0, 4, 2, 2, 0, 2, 0, 4, 2, 1, 2, 0, 3, 2, 3] 
dag15.txt 4_1x5.txt 0.4520547945205479 1 425984.0 [3, 0, 8, 8, 6, 9, 9, 7, 3, 3, 9, 8, 7, 8, 8, 8, 0, 0, 6, 6, 7, 6, 2, 1, 8, 4, 3, 8, 0, 1, 3, 2, 5, 5, 8, 3, 8, 5, 8, 3, 8, 4, 3, 1, 1, 3, 1, 3] 
dag15.txt 3_2x3.txt 0.3698630136986301 0.6 376832.0 [2, 5, 4, 4, 5, 3, 3, 4, 1, 1, 3, 4, 1, 4, 4, 4, 3, 3, 5, 5, 1, 5, 1, 5, 4, 4, 1, 4, 5, 0, 0, 0, 4, 0, 4, 2, 2, 0, 2, 0, 4, 2, 1, 2, 0, 3, 2, 3] 
dag15.txt 3_2x3.txt 0.3698630136986301 0.65 376832.0 [2, 5, 4, 4, 5, 3, 3, 4, 1, 1, 3, 4, 1, 4, 4, 4, 3, 3, 5, 5, 1, 5, 1, 5, 4, 4, 1, 4, 5, 0, 0, 0, 4, 0, 4, 2, 2, 0, 2, 0, 4, 2, 1, 2, 0, 3, 2, 3] 
dag15.txt 3_2x3.txt 0.3698630136986301 0.7 376832.0 [2, 5, 4, 4, 5, 3, 3, 4, 1, 1, 3, 4, 1, 4, 4, 4, 3, 3, 5, 5, 1, 5, 1, 5, 4, 4, 1, 4, 5, 0, 0, 0, 4, 0, 4, 2, 2, 0, 2, 0, 4, 2, 1, 2, 0, 3, 2, 3] 
dag15.txt 3_2x3.txt 0.3698630136986301 0.8 376832.0 [2, 5, 4, 4, 5, 3, 3, 4, 1, 1, 3, 4, 1, 4, 4, 4, 3, 3, 5, 5, 1, 5, 1, 5, 4, 4, 1, 4, 5, 0, 0, 0, 4, 0, 4, 2, 2, 0, 2, 0, 4, 2, 1, 2, 0, 3, 2, 3] 
dag15.txt 3_2x3.txt 0.3698630136986301 0.9 376832.0 [2, 5, 4, 4, 5, 3, 3, 4, 1, 1, 3, 4, 1, 4, 4, 4, 3, 3, 5, 5, 1, 5, 1, 5, 4, 4, 1, 4, 5, 0, 0, 0, 4, 0, 4, 2, 2, 0, 2, 0, 4, 2, 1, 2, 0, 3, 2, 3] 
dag15.txt 3_2x3.txt 0.3698630136986301 1 376832.0 [2, 5, 4, 4, 5, 3, 3, 4, 1, 1, 3, 4, 1, 4, 4, 4, 3, 3, 5, 5, 1, 5, 1, 5, 4, 4, 1, 4, 5, 0, 0, 0, 4, 0, 4, 2, 2, 0, 2, 0, 4, 2, 1, 2, 0, 3, 2, 3] 
dag15.txt 4_1x1.txt 0.1506849315068493 0.5 2260992.0 [0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 4_1x5.txt 0.0821917808219178 0.1 1015808.0 [0, 0, 0, 0, 6, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 4_1x1.txt 0.1506849315068493 0.55 2260992.0 [0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 4_1x1.txt 0.1506849315068493 0.6 2260992.0 [0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 5_4_3_2x5.txt 0.4931506849315068 0.5 249036.8 [11, 16, 4, 0, 10, 12, 14, 6, 7, 3, 12, 6, 8, 0, 0, 0, 18, 9, 1, 2, 13, 2, 8, 2, 0, 5, 0, 0, 16, 0, 0, 17, 4, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 4_1x1.txt 0.1506849315068493 0.65 2260992.0 [0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 4_1x1.txt 0.1506849315068493 0.7 2260992.0 [0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 4_1x1.txt 0.1506849315068493 0.8 2260992.0 [0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 4_1x1.txt 0.1506849315068493 0.9 2260992.0 [0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 3_2x4.txt 0.0547945205479452 0.1 1305258.6666666667 [0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 4_1x5.txt 0.1095890410958904 0.15 946176.0 [0, 0, 0, 0, 8, 2, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 4_1x1.txt 0.1506849315068493 1 2260992.0 [0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 5_4_3_2x5.txt 0.0684931506849315 0.1 861798.4 [0, 0, 0, 16, 8, 0, 4, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 5_4_3_2x2.txt 0.0547945205479452 0.1 783155.2 [0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 5_4_3_2x3.txt 0.4931506849315068 0.5 172032.0 [6, 10, 4, 2, 9, 3, 3, 4, 6, 6, 3, 4, 10, 2, 4, 7, 8, 8, 9, 8, 11, 9, 0, 8, 4, 7, 6, 4, 10, 6, 4, 0, 4, 4, 2, 6, 1, 1, 2, 1, 4, 2, 6, 5, 6, 6, 5, 5] 
dag15.txt 4_1x5.txt 0.1917808219178082 0.2 708608.0 [0, 6, 0, 0, 2, 5, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 4, 4, 1, 2, 0, 2, 0, 2, 0, 2, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 3_2x4.txt 0.0547945205479452 0.15 1305258.6666666667 [0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 4_1x1.txt 0.0 0.1 1130496.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 3_2x3.txt 0.0958904109589041 0.1 1223338.6666666667 [0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 5_4_3_2x3.txt 0.4931506849315068 0.55 172032.0 [6, 10, 4, 2, 9, 3, 3, 4, 6, 6, 3, 4, 10, 2, 4, 7, 8, 8, 9, 8, 11, 9, 0, 8, 4, 7, 6, 4, 10, 6, 4, 0, 4, 4, 2, 6, 1, 1, 2, 1, 4, 2, 6, 5, 6, 6, 5, 5] 
dag15.txt 5_4_3_2x5.txt 0.136986301369863 0.15 704512.0 [0, 0, 0, 0, 16, 4, 1, 5, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 5_4_3_2x3.txt 0.4931506849315068 0.6 172032.0 [6, 10, 4, 2, 9, 3, 3, 4, 6, 6, 3, 4, 10, 2, 4, 7, 8, 8, 9, 8, 11, 9, 0, 8, 4, 7, 6, 4, 10, 6, 4, 0, 4, 4, 2, 6, 1, 1, 2, 1, 4, 2, 6, 5, 6, 6, 5, 5] 
dag15.txt 4_1x5.txt 0.1917808219178082 0.25 708608.0 [0, 6, 0, 0, 2, 5, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 4, 4, 1, 2, 0, 2, 0, 2, 0, 2, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 5_4_3_2x5.txt 0.5205479452054794 0.55 98304.0 [4, 18, 0, 0, 14, 16, 16, 0, 3, 4, 16, 0, 7, 0, 0, 0, 18, 10, 6, 14, 17, 14, 2, 14, 0, 9, 4, 0, 13, 8, 12, 8, 0, 8, 0, 11, 4, 12, 1, 12, 0, 1, 4, 5, 4, 4, 4, 4] 
dag15.txt 5_4_3_2x2.txt 0.0547945205479452 0.15 783155.2 [0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 5_4_3_2x3.txt 0.4931506849315068 0.65 172032.0 [6, 10, 4, 2, 9, 3, 3, 4, 6, 6, 3, 4, 10, 2, 4, 7, 8, 8, 9, 8, 11, 9, 0, 8, 4, 7, 6, 4, 10, 6, 4, 0, 4, 4, 2, 6, 1, 1, 2, 1, 4, 2, 6, 5, 6, 6, 5, 5] 
dag15.txt 3_2x3.txt 0.0958904109589041 0.15 1223338.6666666667 [0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 5_4_3_2x3.txt 0.4931506849315068 0.7 172032.0 [6, 10, 4, 2, 9, 3, 3, 4, 6, 6, 3, 4, 10, 2, 4, 7, 8, 8, 9, 8, 11, 9, 0, 8, 4, 7, 6, 4, 10, 6, 4, 0, 4, 4, 2, 6, 1, 1, 2, 1, 4, 2, 6, 5, 6, 6, 5, 5] 
dag15.txt 4_1x5.txt 0.2602739726027397 0.3 528384.0 [0, 7, 0, 0, 4, 6, 6, 0, 2, 2, 6, 0, 2, 0, 0, 0, 5, 8, 4, 4, 2, 4, 2, 4, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 4_1x4.txt 0.0547945205479452 0.1 978944.0 [0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 5_4_3_2x3.txt 0.4931506849315068 0.8 172032.0 [6, 10, 4, 2, 9, 3, 3, 4, 6, 6, 3, 4, 10, 2, 4, 7, 8, 8, 9, 8, 11, 9, 0, 8, 4, 7, 6, 4, 10, 6, 4, 0, 4, 4, 2, 6, 1, 1, 2, 1, 4, 2, 6, 5, 6, 6, 5, 5] 
dag15.txt 4_1x4.txt 0.0547945205479452 0.15 978944.0 [0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 5_4_3_2x3.txt 0.4931506849315068 0.9 172032.0 [6, 10, 4, 2, 9, 3, 3, 4, 6, 6, 3, 4, 10, 2, 4, 7, 8, 8, 9, 8, 11, 9, 0, 8, 4, 7, 6, 4, 10, 6, 4, 0, 4, 4, 2, 6, 1, 1, 2, 1, 4, 2, 6, 5, 6, 6, 5, 5] 
dag15.txt 4_1x1.txt 0.136986301369863 0.15 2015232.0 [0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 5_4_3_2x3.txt 0.4931506849315068 1 172032.0 [6, 10, 4, 2, 9, 3, 3, 4, 6, 6, 3, 4, 10, 2, 4, 7, 8, 8, 9, 8, 11, 9, 0, 8, 4, 7, 6, 4, 10, 6, 4, 0, 4, 4, 2, 6, 1, 1, 2, 1, 4, 2, 6, 5, 6, 6, 5, 5] 
dag15.txt 4_1x1.txt 0.1506849315068493 0.2 2260992.0 [0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 4_1x4.txt 0.4520547945205479 0.5 589824.0 [5, 2, 6, 6, 4, 7, 7, 6, 3, 3, 7, 6, 2, 6, 6, 6, 1, 4, 4, 0, 2, 0, 2, 4, 6, 0, 3, 6, 1, 5, 6, 1, 6, 3, 6, 5, 6, 3, 6, 3, 6, 0, 3, 5, 5, 3, 5, 5] 
dag15.txt 5_4_3_2x3.txt 0.0958904109589041 0.1 766771.2 [0, 1, 0, 0, 0, 4, 5, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 4_1x1.txt 0.1506849315068493 0.25 2260992.0 [0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 5_4_3_2x5.txt 0.136986301369863 0.2 704512.0 [0, 0, 0, 0, 16, 4, 1, 5, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 4_1x1.txt 0.1506849315068493 0.3 2260992.0 [0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 4_1x4.txt 0.4520547945205479 0.55 589824.0 [5, 2, 6, 6, 4, 7, 7, 6, 3, 3, 7, 6, 2, 6, 6, 6, 1, 4, 4, 0, 2, 0, 2, 4, 6, 0, 3, 6, 1, 5, 6, 1, 6, 3, 6, 5, 6, 3, 6, 3, 6, 0, 3, 5, 5, 3, 5, 5] 
dag15.txt 4_1x1.txt 0.1506849315068493 0.35 2260992.0 [0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 4_1x4.txt 0.4520547945205479 0.6 589824.0 [5, 2, 6, 6, 4, 7, 7, 6, 3, 3, 7, 6, 2, 6, 6, 6, 1, 4, 4, 0, 2, 0, 2, 4, 6, 0, 3, 6, 1, 5, 6, 1, 6, 3, 6, 5, 6, 3, 6, 3, 6, 0, 3, 5, 5, 3, 5, 5] 
dag15.txt 5_4_3_2x3.txt 0.0958904109589041 0.15 766771.2 [0, 1, 0, 0, 0, 4, 5, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
