dag16.txt 3_2x4.txt 0.3838383838383838 1 442368.0 [7, 0, 4, 7, 1, 5, 5, 0, 2, 1, 3, 0, 2, 2, 7, 0, 2, 2, 7, 6, 0, 1, 0, 5, 5, 5, 1, 5, 4, 1, 5, 5, 5, 5, 5, 1, 5, 4, 1, 4, 0, 4, 2, 1, 0, 4, 6, 0, 5, 6, 1, 1, 1, 6, 4, 4, 6, 6, 3, 3, 4, 3, 1, 3, 4, 4, 4] 
dag16.txt 4_1x4.txt 0.37373737373737376 1 868352.0 [6, 4, 7, 6, 5, 4, 4, 0, 5, 3, 7, 0, 5, 5, 6, 0, 4, 4, 7, 7, 4, 5, 4, 4, 0, 0, 3, 3, 1, 3, 4, 3, 3, 3, 3, 3, 3, 6, 3, 6, 4, 6, 4, 3, 5, 4, 1, 1, 1, 1, 1, 1, 5, 1, 5, 2, 1, 1, 2, 1, 5, 2, 3, 2, 3, 2, 5] 
dag16.txt 5_4_3_2x2.txt 0.3838383838383838 1 425984.0 [7, 0, 1, 7, 2, 3, 3, 0, 4, 2, 6, 0, 4, 4, 7, 0, 4, 4, 7, 5, 0, 2, 0, 3, 3, 3, 2, 3, 1, 2, 3, 3, 3, 3, 3, 2, 3, 1, 2, 1, 0, 1, 4, 2, 0, 1, 5, 0, 3, 5, 2, 2, 2, 5, 1, 1, 5, 5, 6, 6, 1, 6, 2, 6, 1, 1, 1] 
dag16.txt 4_1x2.txt 0.32323232323232326 1 1753088.0 [3, 2, 3, 3, 2, 0, 0, 0, 2, 2, 3, 0, 2, 2, 3, 0, 0, 0, 3, 3, 0, 2, 2, 0, 0, 0, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 3, 2, 1, 3, 3, 0, 2, 1, 1, 2, 2, 2, 1, 2, 2, 3, 1, 1, 1, 3, 1, 3, 1, 1] 
dag16.txt 4_1x5.txt 0.36363636363636365 1 688128.0 [9, 3, 8, 2, 4, 3, 0, 0, 5, 6, 7, 5, 5, 5, 9, 3, 3, 3, 9, 7, 3, 7, 3, 0, 0, 0, 4, 0, 8, 6, 8, 0, 6, 6, 6, 6, 6, 8, 6, 8, 3, 1, 1, 8, 5, 1, 7, 4, 3, 4, 8, 8, 4, 4, 1, 1, 4, 4, 2, 4, 8, 1, 8, 2, 8, 8, 8] 
dag16.txt 3_2x3.txt 0.32323232323232326 1 589824.0 [2, 0, 5, 2, 4, 3, 3, 0, 4, 3, 1, 0, 4, 4, 2, 0, 3, 3, 5, 1, 0, 4, 3, 3, 0, 0, 3, 0, 5, 3, 5, 3, 3, 3, 3, 3, 3, 5, 3, 5, 0, 5, 5, 3, 4, 5, 1, 1, 3, 1, 5, 5, 4, 1, 4, 4, 1, 1, 2, 1, 4, 4, 3, 2, 3, 2, 4] 
dag16.txt 3_2x2.txt 0.2727272727272727 1 876544.0 [0, 3, 1, 0, 2, 3, 3, 1, 3, 0, 2, 1, 3, 3, 0, 1, 3, 3, 2, 2, 3, 2, 3, 3, 3, 3, 2, 3, 1, 0, 3, 3, 3, 3, 3, 0, 3, 1, 0, 3, 1, 3, 1, 0, 3, 1, 2, 2, 3, 2, 2, 2, 2, 2, 3, 1, 2, 2, 0, 2, 1, 2, 0, 0, 1, 1, 1] 
dag16.txt 5_4_3_2x5.txt 0.5252525252525253 1 131072.0 [10, 9, 5, 12, 6, 15, 9, 14, 8, 13, 4, 16, 7, 8, 10, 16, 9, 9, 3, 4, 16, 6, 9, 9, 14, 17, 6, 17, 2, 13, 15, 17, 6, 6, 6, 13, 6, 1, 18, 15, 9, 15, 2, 18, 7, 15, 7, 7, 6, 0, 2, 19, 0, 0, 5, 5, 7, 19, 12, 7, 5, 7, 1, 11, 1, 1, 1] 
dag16.txt 5_4_3_2x1.txt 0.29292929292929293 1 868352.0 [2, 1, 3, 2, 0, 0, 0, 1, 1, 2, 0, 1, 1, 1, 2, 1, 1, 1, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0, 3, 2, 3, 0, 2, 0, 0, 2, 0, 3, 2, 3, 1, 3, 3, 3, 0, 3, 0, 0, 0, 0, 3, 3, 1, 0, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3] 
dag16.txt 4_1x1.txt 0.15151515151515152 1 3489792.0 [0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0] 
dag16.txt 5_4_3_2x4.txt 0.45454545454545453 1 172032.0 [14, 8, 6, 1, 0, 13, 8, 7, 11, 2, 0, 9, 4, 4, 14, 9, 5, 9, 6, 0, 9, 0, 8, 8, 7, 8, 0, 8, 5, 2, 13, 8, 2, 2, 2, 2, 2, 13, 10, 13, 9, 5, 5, 10, 15, 5, 15, 15, 13, 12, 10, 10, 4, 12, 4, 4, 15, 10, 1, 3, 6, 3, 14, 3, 14, 6, 6] 
dag16.txt 5_4_3_2x3.txt 0.42424242424242425 1 278528.0 [9, 8, 6, 7, 0, 3, 8, 5, 4, 0, 11, 8, 4, 4, 9, 8, 6, 6, 9, 11, 6, 0, 8, 8, 5, 5, 0, 0, 6, 0, 3, 0, 0, 0, 0, 0, 0, 10, 10, 3, 8, 3, 6, 10, 4, 3, 1, 1, 3, 3, 6, 6, 2, 2, 2, 2, 1, 2, 7, 1, 1, 1, 10, 1, 10, 1, 1] 
dag16.txt 4_1x3.txt 0.31313131313131315 1 1163264.0 [5, 1, 4, 5, 3, 4, 0, 0, 1, 3, 2, 0, 1, 1, 5, 0, 4, 4, 2, 2, 0, 2, 1, 0, 0, 0, 3, 0, 4, 3, 4, 0, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 3, 1, 4, 2, 1, 4, 2, 3, 3, 3, 3, 1, 1, 2, 3, 5, 3, 1, 3, 1, 5, 1, 1, 1] 
dag16.txt 3_2x1.txt 0.1414141414141414 1 1744896.0 [0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag16.txt 3_2x5.txt 0.3838383838383838 1 352256.0 [0, 1, 8, 0, 4, 9, 1, 5, 8, 7, 3, 5, 1, 1, 0, 2, 1, 1, 0, 3, 1, 3, 1, 1, 5, 5, 4, 3, 2, 7, 9, 3, 9, 9, 9, 7, 9, 9, 7, 9, 2, 2, 2, 7, 1, 2, 6, 6, 9, 4, 4, 4, 4, 4, 8, 8, 6, 4, 6, 6, 8, 6, 7, 6, 7, 8, 8] 
dag16.txt 3_2x4.txt 0.3838383838383838 1 442368.0 [7, 0, 4, 7, 1, 5, 5, 0, 2, 1, 3, 0, 2, 2, 7, 0, 2, 2, 7, 6, 0, 1, 0, 5, 5, 5, 1, 5, 4, 1, 5, 5, 5, 5, 5, 1, 5, 4, 1, 4, 0, 4, 2, 1, 0, 4, 6, 0, 5, 6, 1, 1, 1, 6, 4, 4, 6, 6, 3, 3, 4, 3, 1, 3, 4, 4, 4] 
dag16.txt 5_4_3_2x2.txt 0.3838383838383838 1 425984.0 [7, 0, 1, 7, 2, 3, 3, 0, 4, 2, 6, 0, 4, 4, 7, 0, 4, 4, 7, 5, 0, 2, 0, 3, 3, 3, 2, 3, 1, 2, 3, 3, 3, 3, 3, 2, 3, 1, 2, 1, 0, 1, 4, 2, 0, 1, 5, 0, 3, 5, 2, 2, 2, 5, 1, 1, 5, 5, 6, 6, 1, 6, 2, 6, 1, 1, 1] 
dag16.txt 4_1x5.txt 0.35353535353535354 1 688128.0 [9, 4, 1, 9, 8, 6, 4, 5, 7, 8, 0, 4, 7, 7, 9, 4, 4, 4, 0, 0, 4, 8, 4, 4, 5, 5, 8, 5, 3, 8, 6, 5, 6, 6, 6, 6, 6, 6, 8, 6, 4, 3, 3, 6, 7, 3, 0, 2, 6, 2, 3, 2, 7, 2, 7, 3, 2, 2, 1, 2, 1, 2, 6, 1, 6, 1, 1] 
dag16.txt 3_2x3.txt 0.29292929292929293 1 581632.0 [2, 0, 2, 3, 1, 4, 1, 0, 4, 5, 2, 0, 4, 4, 2, 0, 4, 0, 2, 2, 0, 1, 0, 1, 0, 0, 5, 1, 1, 5, 4, 1, 5, 5, 5, 5, 5, 5, 5, 4, 0, 4, 4, 5, 0, 4, 1, 1, 4, 1, 1, 1, 1, 1, 3, 3, 1, 1, 3, 1, 2, 3, 5, 3, 5, 5, 5] 
dag16.txt 5_4_3_2x5.txt 0.5050505050505051 1 139264.0 [14, 13, 3, 19, 16, 1, 13, 6, 11, 5, 17, 10, 18, 18, 14, 10, 1, 13, 3, 16, 13, 16, 13, 13, 6, 2, 5, 2, 4, 5, 1, 2, 1, 1, 1, 5, 1, 4, 7, 9, 13, 9, 9, 4, 17, 9, 17, 17, 1, 0, 4, 4, 18, 0, 8, 8, 12, 12, 15, 12, 8, 12, 4, 12, 4, 8, 8] 
dag16.txt 4_1x1.txt 0.13131313131313133 1 3489792.0 [0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag16.txt 5_4_3_2x3.txt 0.3939393939393939 1 278528.0 [5, 10, 0, 5, 6, 1, 10, 2, 3, 4, 11, 7, 3, 3, 5, 7, 7, 7, 1, 11, 7, 6, 10, 10, 2, 2, 6, 6, 0, 4, 1, 10, 1, 1, 1, 4, 1, 0, 4, 1, 7, 8, 8, 0, 10, 8, 11, 10, 1, 10, 0, 0, 6, 6, 3, 8, 6, 6, 9, 6, 0, 9, 0, 9, 0, 0, 0] 
dag16.txt 4_1x4.txt 0.37373737373737376 1 868352.0 [6, 4, 7, 6, 5, 4, 4, 0, 5, 3, 7, 0, 5, 5, 6, 0, 4, 4, 7, 7, 4, 5, 4, 4, 0, 0, 3, 3, 1, 3, 4, 3, 3, 3, 3, 3, 3, 6, 3, 6, 4, 6, 4, 3, 5, 4, 1, 1, 1, 1, 1, 1, 5, 1, 5, 2, 1, 1, 2, 1, 5, 2, 3, 2, 3, 2, 5] 
dag16.txt 4_1x2.txt 0.3333333333333333 1 1753088.0 [3, 2, 3, 3, 0, 0, 2, 2, 1, 0, 3, 2, 2, 1, 3, 2, 2, 2, 3, 3, 2, 0, 2, 2, 2, 2, 0, 0, 2, 0, 0, 0, 3, 0, 3, 0, 0, 0, 1, 0, 2, 0, 2, 1, 2, 0, 3, 3, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 3, 0, 1, 1, 3, 1, 1, 1, 1] 
dag16.txt 3_2x2.txt 0.2828282828282828 1 876544.0 [3, 2, 0, 3, 1, 0, 2, 2, 1, 0, 1, 2, 1, 1, 3, 2, 2, 2, 0, 1, 2, 1, 2, 2, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 1, 2, 3, 3, 0, 3, 0, 0, 3, 3, 1, 1, 1, 3, 3, 3, 1, 1, 3, 3, 0, 0, 0] 
