dag3.txt 3_2x4.txt 0.34265734265734266 0.6 720896.0 [4, 4, 0, 7, 3, 4, 4, 0, 3, 1, 7, 2, 1, 7, 0, 7, 5, 5, 7, 3, 7, 2, 1, 7, 5, 7, 4, 0, 4, 0, 2, 5, 4, 1, 5, 1, 2, 0, 2, 2, 4, 4, 2, 2, 6, 4, 6, 2, 2, 2, 2, 2, 1, 2, 7, 7, 1, 6, 6, 6, 2, 6, 6, 6, 0, 6, 5, 0, 7, 6, 7, 7, 6, 5, 5, 6, 5, 5, 2, 6, 2, 2, 5, 5, 0, 3, 6, 3, 2, 3, 3, 6, 0, 6, 6, 6, 6] 
dag3.txt 3_2x4.txt 0.34965034965034963 0.65 712704.0 [0, 1, 2, 7, 3, 1, 6, 5, 6, 4, 7, 5, 0, 7, 2, 7, 4, 5, 7, 6, 7, 6, 4, 7, 4, 7, 1, 2, 0, 2, 6, 4, 6, 0, 4, 0, 0, 2, 1, 0, 1, 1, 0, 0, 5, 5, 5, 0, 6, 5, 5, 5, 4, 5, 7, 3, 4, 3, 5, 3, 5, 5, 5, 5, 2, 5, 5, 2, 7, 3, 7, 7, 5, 7, 3, 3, 1, 1, 6, 5, 5, 6, 1, 1, 2, 1, 3, 1, 6, 3, 6, 3, 2, 6, 3, 3, 6] 
dag3.txt 3_2x4.txt 0.34265734265734266 0.7 720896.0 [4, 4, 0, 7, 3, 4, 4, 0, 3, 1, 7, 2, 1, 7, 0, 7, 5, 5, 7, 3, 7, 2, 1, 7, 5, 7, 4, 0, 4, 0, 2, 5, 4, 1, 5, 1, 2, 0, 2, 2, 4, 4, 2, 2, 6, 4, 6, 2, 2, 2, 2, 2, 1, 2, 7, 7, 1, 6, 6, 6, 2, 6, 6, 6, 0, 6, 5, 0, 7, 6, 7, 7, 6, 5, 5, 6, 5, 5, 2, 6, 2, 2, 5, 5, 0, 3, 6, 3, 2, 3, 3, 6, 0, 6, 6, 6, 6] 
dag3.txt 3_2x4.txt 0.34265734265734266 0.8 720896.0 [4, 4, 0, 7, 3, 4, 4, 0, 3, 1, 7, 2, 1, 7, 0, 7, 5, 5, 7, 3, 7, 2, 1, 7, 5, 7, 4, 0, 4, 0, 2, 5, 4, 1, 5, 1, 2, 0, 2, 2, 4, 4, 2, 2, 6, 4, 6, 2, 2, 2, 2, 2, 1, 2, 7, 7, 1, 6, 6, 6, 2, 6, 6, 6, 0, 6, 5, 0, 7, 6, 7, 7, 6, 5, 5, 6, 5, 5, 2, 6, 2, 2, 5, 5, 0, 3, 6, 3, 2, 3, 3, 6, 0, 6, 6, 6, 6] 
dag3.txt 3_2x4.txt 0.34265734265734266 0.9 720896.0 [4, 4, 0, 7, 3, 4, 4, 0, 3, 1, 7, 2, 1, 7, 0, 7, 5, 5, 7, 3, 7, 2, 1, 7, 5, 7, 4, 0, 4, 0, 2, 5, 4, 1, 5, 1, 2, 0, 2, 2, 4, 4, 2, 2, 6, 4, 6, 2, 2, 2, 2, 2, 1, 2, 7, 7, 1, 6, 6, 6, 2, 6, 6, 6, 0, 6, 5, 0, 7, 6, 7, 7, 6, 5, 5, 6, 5, 5, 2, 6, 2, 2, 5, 5, 0, 3, 6, 3, 2, 3, 3, 6, 0, 6, 6, 6, 6] 
dag3.txt 3_2x4.txt 0.34965034965034963 1 712704.0 [0, 1, 2, 7, 3, 1, 6, 5, 6, 4, 7, 5, 0, 7, 2, 7, 4, 5, 7, 6, 7, 6, 4, 7, 4, 7, 1, 2, 0, 2, 6, 4, 6, 0, 4, 0, 0, 2, 1, 0, 1, 1, 0, 0, 5, 5, 5, 0, 6, 5, 5, 5, 4, 5, 7, 3, 4, 3, 5, 3, 5, 5, 5, 5, 2, 5, 5, 2, 7, 3, 7, 7, 5, 7, 3, 3, 1, 1, 6, 5, 5, 6, 1, 1, 2, 1, 3, 1, 6, 3, 6, 3, 2, 6, 3, 3, 6] 
dag3.txt 5_4_3_2x2.txt 0.027972027972027972 0.1 2041446.4 [0, 0, 0, 0, 4, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0] 
dag3.txt 5_4_3_2x2.txt 0.11188811188811189 0.15 1612185.6 [4, 4, 0, 0, 1, 4, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 4, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1] 
dag3.txt 5_4_3_2x2.txt 0.1888111888111888 0.2 940441.6 [0, 1, 4, 4, 6, 1, 3, 0, 5, 0, 4, 0, 0, 4, 4, 1, 4, 4, 4, 5, 4, 3, 0, 1, 4, 4, 1, 4, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 0, 0, 4, 1, 4, 0, 0, 0, 0, 0, 4, 0, 4, 4, 0, 4, 0, 4, 0, 0, 0, 0, 4, 0, 4, 4, 4, 0, 4, 4, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0] 
dag3.txt 5_4_3_2x2.txt 0.24475524475524477 0.25 570163.2 [0, 6, 3, 7, 5, 6, 0, 4, 5, 2, 1, 0, 2, 1, 3, 6, 1, 3, 7, 5, 1, 0, 2, 6, 7, 7, 6, 3, 0, 4, 0, 7, 0, 2, 2, 2, 0, 4, 0, 4, 6, 6, 0, 0, 3, 6, 0, 4, 0, 4, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 3, 1, 0, 1, 1, 0, 1, 2, 0, 4, 4, 0, 0, 4, 0, 7, 4, 4, 4, 0, 4, 0, 5, 5, 5, 4, 5, 5, 5, 5] 
dag3.txt 5_4_3_2x2.txt 0.2867132867132867 0.3 688128.0 [4, 4, 6, 2, 7, 4, 4, 6, 7, 5, 1, 0, 5, 1, 6, 1, 2, 6, 1, 7, 1, 4, 5, 1, 2, 2, 4, 6, 4, 6, 4, 2, 4, 5, 2, 5, 4, 6, 4, 5, 4, 4, 4, 4, 6, 6, 6, 7, 0, 3, 0, 0, 2, 0, 1, 1, 5, 1, 0, 1, 0, 0, 6, 0, 3, 0, 6, 3, 1, 0, 1, 1, 0, 3, 2, 0, 3, 3, 0, 0, 0, 0, 2, 3, 3, 3, 0, 0, 4, 6, 7, 0, 6, 7, 0, 4, 4] 
dag3.txt 5_4_3_2x2.txt 0.3146853146853147 0.35 720896.0 [7, 3, 2, 3, 2, 3, 7, 0, 0, 7, 1, 0, 4, 1, 2, 1, 3, 2, 3, 0, 1, 0, 7, 1, 3, 3, 3, 2, 7, 0, 7, 3, 7, 7, 1, 4, 7, 0, 0, 4, 3, 0, 7, 7, 2, 6, 5, 4, 4, 6, 0, 4, 1, 5, 1, 1, 4, 5, 7, 5, 5, 5, 5, 5, 2, 5, 2, 2, 1, 5, 1, 1, 5, 1, 1, 5, 6, 6, 5, 5, 4, 5, 6, 6, 6, 6, 5, 6, 5, 2, 0, 6, 0, 0, 5, 5, 0] 
dag3.txt 5_4_3_2x2.txt 0.34265734265734266 0.4 712704.0 [1, 1, 0, 7, 6, 1, 1, 0, 6, 2, 7, 4, 2, 7, 0, 7, 3, 3, 7, 6, 7, 4, 2, 7, 3, 7, 1, 0, 1, 0, 4, 3, 1, 2, 3, 2, 4, 0, 4, 4, 1, 1, 4, 4, 5, 1, 5, 4, 4, 4, 4, 4, 2, 4, 7, 7, 2, 5, 5, 5, 4, 5, 5, 5, 0, 5, 3, 0, 7, 5, 7, 7, 5, 3, 3, 5, 3, 3, 4, 5, 4, 4, 3, 3, 0, 6, 5, 6, 4, 6, 6, 5, 0, 5, 5, 5, 5] 
dag3.txt 5_4_3_2x2.txt 0.3776223776223776 0.45 712704.0 [5, 3, 2, 3, 7, 3, 2, 2, 7, 0, 3, 6, 0, 4, 1, 4, 4, 7, 3, 7, 4, 6, 0, 4, 1, 3, 3, 2, 5, 2, 2, 3, 5, 0, 3, 0, 5, 2, 1, 6, 4, 1, 5, 5, 7, 1, 5, 6, 6, 6, 6, 6, 4, 6, 3, 4, 0, 5, 5, 5, 6, 6, 2, 5, 2, 5, 7, 1, 3, 5, 3, 3, 5, 3, 0, 0, 6, 3, 6, 5, 6, 5, 1, 1, 2, 2, 6, 6, 5, 7, 7, 6, 2, 2, 6, 5, 5] 
dag3.txt 5_4_3_2x2.txt 0.34265734265734266 0.5 712704.0 [1, 1, 0, 7, 6, 1, 1, 0, 6, 2, 7, 4, 2, 7, 0, 7, 3, 3, 7, 6, 7, 4, 2, 7, 3, 7, 1, 0, 1, 0, 4, 3, 1, 2, 3, 2, 4, 0, 4, 4, 1, 1, 4, 4, 5, 1, 5, 4, 4, 4, 4, 4, 2, 4, 7, 7, 2, 5, 5, 5, 4, 5, 5, 5, 0, 5, 3, 0, 7, 5, 7, 7, 5, 3, 3, 5, 3, 3, 4, 5, 4, 4, 3, 3, 0, 6, 5, 6, 4, 6, 6, 5, 0, 5, 5, 5, 5] 
dag3.txt 5_4_3_2x2.txt 0.34965034965034963 0.55 704512.0 [0, 2, 4, 7, 6, 2, 5, 3, 5, 1, 7, 3, 0, 7, 4, 7, 1, 3, 7, 5, 7, 5, 1, 7, 1, 7, 2, 4, 0, 4, 5, 1, 5, 0, 1, 0, 0, 4, 2, 0, 2, 2, 0, 0, 3, 3, 3, 0, 5, 3, 3, 3, 1, 3, 7, 6, 1, 6, 3, 6, 3, 3, 3, 3, 4, 3, 3, 4, 7, 6, 7, 7, 3, 7, 6, 6, 2, 2, 5, 3, 3, 5, 2, 2, 4, 2, 6, 2, 5, 6, 5, 6, 4, 5, 6, 6, 5] 
dag3.txt 5_4_3_2x2.txt 0.3776223776223776 0.6 712704.0 [5, 3, 2, 3, 7, 3, 2, 2, 7, 0, 3, 6, 0, 4, 1, 4, 4, 7, 3, 7, 4, 6, 0, 4, 1, 3, 3, 2, 5, 2, 2, 3, 5, 0, 3, 0, 5, 2, 1, 6, 4, 1, 5, 5, 7, 1, 5, 6, 6, 6, 6, 6, 4, 6, 3, 4, 0, 5, 5, 5, 6, 6, 2, 5, 2, 5, 7, 1, 3, 5, 3, 3, 5, 3, 0, 0, 6, 3, 6, 5, 6, 5, 1, 1, 2, 2, 6, 6, 5, 7, 7, 6, 2, 2, 6, 5, 5] 
dag3.txt 5_4_3_2x2.txt 0.34265734265734266 0.65 712704.0 [1, 1, 0, 7, 6, 1, 1, 0, 6, 2, 7, 4, 2, 7, 0, 7, 3, 3, 7, 6, 7, 4, 2, 7, 3, 7, 1, 0, 1, 0, 4, 3, 1, 2, 3, 2, 4, 0, 4, 4, 1, 1, 4, 4, 5, 1, 5, 4, 4, 4, 4, 4, 2, 4, 7, 7, 2, 5, 5, 5, 4, 5, 5, 5, 0, 5, 3, 0, 7, 5, 7, 7, 5, 3, 3, 5, 3, 3, 4, 5, 4, 4, 3, 3, 0, 6, 5, 6, 4, 6, 6, 5, 0, 5, 5, 5, 5] 
dag3.txt 5_4_3_2x2.txt 0.34965034965034963 0.7 704512.0 [0, 2, 4, 7, 6, 2, 5, 3, 5, 1, 7, 3, 0, 7, 4, 7, 1, 3, 7, 5, 7, 5, 1, 7, 1, 7, 2, 4, 0, 4, 5, 1, 5, 0, 1, 0, 0, 4, 2, 0, 2, 2, 0, 0, 3, 3, 3, 0, 5, 3, 3, 3, 1, 3, 7, 6, 1, 6, 3, 6, 3, 3, 3, 3, 4, 3, 3, 4, 7, 6, 7, 7, 3, 7, 6, 6, 2, 2, 5, 3, 3, 5, 2, 2, 4, 2, 6, 2, 5, 6, 5, 6, 4, 5, 6, 6, 5] 
dag3.txt 5_4_3_2x2.txt 0.3776223776223776 0.8 712704.0 [5, 3, 2, 3, 7, 3, 2, 2, 7, 0, 3, 6, 0, 4, 1, 4, 4, 7, 3, 7, 4, 6, 0, 4, 1, 3, 3, 2, 5, 2, 2, 3, 5, 0, 3, 0, 5, 2, 1, 6, 4, 1, 5, 5, 7, 1, 5, 6, 6, 6, 6, 6, 4, 6, 3, 4, 0, 5, 5, 5, 6, 6, 2, 5, 2, 5, 7, 1, 3, 5, 3, 3, 5, 3, 0, 0, 6, 3, 6, 5, 6, 5, 1, 1, 2, 2, 6, 6, 5, 7, 7, 6, 2, 2, 6, 5, 5] 
dag3.txt 5_4_3_2x2.txt 0.3076923076923077 0.9 712704.0 [6, 6, 5, 4, 5, 6, 6, 7, 0, 1, 2, 7, 1, 2, 5, 2, 4, 5, 2, 0, 2, 6, 1, 2, 4, 4, 6, 5, 6, 2, 6, 4, 6, 1, 7, 1, 6, 2, 6, 3, 6, 6, 6, 6, 5, 3, 7, 3, 3, 3, 7, 3, 1, 7, 2, 7, 1, 7, 7, 7, 7, 7, 7, 7, 5, 7, 5, 5, 2, 7, 2, 2, 7, 2, 7, 7, 3, 4, 3, 3, 3, 3, 4, 4, 0, 0, 7, 0, 3, 5, 0, 0, 0, 0, 0, 0, 0] 
dag3.txt 5_4_3_2x2.txt 0.34965034965034963 1 704512.0 [0, 2, 4, 7, 6, 2, 5, 3, 5, 1, 7, 3, 0, 7, 4, 7, 1, 3, 7, 5, 7, 5, 1, 7, 1, 7, 2, 4, 0, 4, 5, 1, 5, 0, 1, 0, 0, 4, 2, 0, 2, 2, 0, 0, 3, 3, 3, 0, 5, 3, 3, 3, 1, 3, 7, 6, 1, 6, 3, 6, 3, 3, 3, 3, 4, 3, 3, 4, 7, 6, 7, 7, 3, 7, 6, 6, 2, 2, 5, 3, 3, 5, 2, 2, 4, 2, 6, 2, 5, 6, 5, 6, 4, 5, 6, 6, 5] 
dag3.txt 4_1x5.txt 0.06993006993006994 0.1 2576384.0 [0, 0, 0, 2, 0, 0, 4, 0, 0, 6, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag3.txt 4_1x5.txt 0.09090909090909091 0.15 2396160.0 [0, 2, 0, 0, 8, 2, 3, 0, 6, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0] 
dag3.txt 4_1x5.txt 0.1958041958041958 0.2 1515520.0 [0, 6, 0, 3, 2, 6, 0, 0, 2, 0, 4, 0, 0, 4, 0, 6, 7, 2, 3, 2, 4, 0, 0, 6, 2, 3, 6, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 6, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 4, 8, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 2, 2, 4, 0, 4, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 9, 0, 0, 0, 0, 0, 0] 
dag3.txt 4_1x5.txt 0.23776223776223776 0.25 1212416.0 [0, 4, 0, 2, 8, 4, 0, 4, 8, 2, 4, 0, 2, 4, 0, 4, 2, 0, 2, 8, 4, 0, 2, 4, 2, 2, 4, 0, 0, 4, 0, 2, 0, 2, 2, 2, 0, 4, 4, 6, 4, 4, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 2, 0, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 0, 4, 2, 0, 7, 1, 0, 0, 6, 0, 6, 6, 0, 6, 0, 6, 0, 0, 3, 0, 0, 0, 0, 0, 0] 
dag3.txt 4_1x5.txt 0.2937062937062937 0.3 1310720.0 [7, 7, 2, 3, 4, 7, 0, 2, 4, 5, 8, 0, 5, 8, 2, 9, 3, 6, 3, 4, 8, 0, 5, 9, 6, 3, 7, 2, 7, 2, 0, 3, 0, 1, 1, 1, 7, 2, 9, 1, 9, 9, 1, 1, 2, 2, 2, 1, 0, 2, 0, 0, 3, 0, 8, 8, 5, 8, 0, 8, 0, 0, 2, 0, 2, 0, 6, 6, 8, 0, 8, 8, 0, 6, 1, 0, 6, 6, 0, 0, 1, 0, 6, 6, 2, 6, 0, 1, 0, 4, 4, 1, 2, 4, 0, 0, 4] 
dag3.txt 4_1x5.txt 0.34265734265734266 0.35 1146880.0 [5, 5, 8, 1, 4, 5, 6, 3, 4, 2, 7, 6, 2, 7, 0, 7, 1, 0, 1, 4, 7, 6, 2, 7, 1, 1, 5, 8, 5, 3, 6, 1, 5, 2, 2, 3, 5, 8, 0, 8, 0, 0, 5, 5, 0, 0, 9, 5, 6, 6, 6, 6, 2, 6, 7, 9, 2, 9, 5, 9, 6, 6, 5, 5, 8, 5, 0, 0, 7, 9, 7, 7, 9, 7, 2, 9, 6, 6, 3, 9, 8, 3, 1, 8, 8, 8, 4, 8, 3, 4, 3, 4, 3, 3, 4, 3, 3] 
dag3.txt 4_1x5.txt 0.34965034965034963 0.4 1163264.0 [6, 6, 8, 9, 8, 6, 3, 1, 7, 5, 0, 3, 5, 0, 8, 1, 7, 8, 9, 7, 0, 3, 5, 1, 9, 9, 6, 8, 6, 1, 3, 9, 3, 3, 5, 2, 6, 1, 3, 2, 6, 3, 3, 6, 8, 8, 1, 6, 2, 4, 3, 2, 0, 3, 0, 0, 5, 1, 3, 5, 3, 3, 1, 3, 4, 3, 8, 4, 0, 3, 0, 0, 1, 4, 5, 5, 4, 4, 2, 5, 2, 2, 9, 9, 4, 9, 5, 2, 2, 8, 7, 2, 1, 1, 2, 2, 2] 
dag3.txt 4_1x5.txt 0.32867132867132864 0.45 1146880.0 [6, 9, 4, 1, 5, 9, 6, 4, 5, 2, 0, 8, 2, 0, 7, 9, 1, 3, 1, 5, 0, 6, 2, 9, 1, 1, 9, 4, 6, 4, 6, 1, 6, 2, 2, 2, 6, 4, 9, 7, 9, 9, 6, 6, 7, 7, 8, 7, 6, 7, 8, 6, 0, 8, 0, 0, 2, 0, 6, 0, 8, 8, 8, 8, 4, 8, 3, 3, 9, 8, 0, 9, 8, 3, 8, 8, 3, 3, 6, 8, 4, 8, 1, 3, 4, 4, 8, 4, 8, 3, 5, 3, 4, 5, 8, 8, 5] 
dag3.txt 4_1x5.txt 0.34265734265734266 0.5 1146880.0 [4, 4, 6, 3, 8, 4, 4, 6, 8, 2, 5, 6, 7, 5, 6, 0, 3, 1, 3, 8, 5, 2, 2, 0, 3, 3, 4, 6, 4, 0, 4, 3, 4, 2, 7, 2, 4, 6, 2, 9, 0, 0, 4, 4, 6, 0, 6, 9, 2, 9, 6, 9, 5, 6, 5, 5, 7, 5, 4, 7, 6, 6, 6, 6, 6, 4, 1, 1, 7, 7, 7, 7, 6, 1, 7, 7, 9, 1, 2, 2, 9, 2, 3, 1, 0, 9, 1, 9, 2, 1, 8, 1, 0, 8, 1, 8, 8] 
dag3.txt 4_1x5.txt 0.3356643356643357 0.55 1130496.0 [8, 8, 0, 4, 5, 8, 3, 0, 5, 3, 4, 6, 1, 4, 9, 9, 2, 2, 4, 5, 4, 6, 3, 9, 2, 4, 8, 0, 8, 0, 6, 1, 8, 3, 1, 3, 8, 0, 9, 7, 9, 9, 8, 8, 9, 9, 6, 7, 6, 9, 6, 6, 1, 6, 4, 1, 1, 1, 8, 1, 6, 6, 6, 6, 0, 8, 2, 0, 4, 8, 1, 4, 6, 7, 8, 8, 9, 7, 6, 6, 7, 6, 2, 7, 0, 7, 6, 7, 6, 2, 5, 2, 0, 5, 6, 6, 6] 
