dagD30.txt 3_2x4.txt 0.655 0.7 98.5 [4, 4, 3, 4, 3, 7, 6, 4, 4, 3, 7, 4, 4, 6, 3, 4, 7, 2, 6, 4, 0, 3, 6, 4, 6, 2, 7, 2, 2, 0, 4, 2, 7, 2, 6, 0, 5, 2, 0, 3, 3, 5, 5, 7, 1, 2, 0, 1, 1, 1, 3, 5, 6, 4, 1, 0, 1, 0, 0, 6, 0, 5, 1, 0, 5] 
dagD30.txt 3_2x4.txt 0.595 0.6 117.5 [4, 4, 3, 4, 3, 7, 6, 4, 4, 3, 7, 4, 4, 6, 3, 4, 7, 2, 6, 4, 0, 3, 5, 4, 6, 2, 7, 7, 2, 0, 4, 2, 7, 2, 6, 0, 5, 2, 0, 3, 3, 5, 5, 7, 1, 0, 0, 1, 1, 1, 3, 5, 6, 2, 1, 0, 1, 0, 0, 6, 0, 5, 1, 0, 5] 
dagD30.txt 3_2x4.txt 0.655 0.9 98.5 [4, 4, 3, 4, 3, 7, 6, 4, 4, 3, 7, 4, 4, 6, 3, 4, 7, 2, 6, 4, 0, 3, 6, 4, 6, 2, 7, 2, 2, 0, 4, 2, 7, 2, 6, 0, 5, 2, 0, 3, 3, 5, 5, 7, 1, 2, 0, 1, 1, 1, 3, 5, 6, 4, 1, 0, 1, 0, 0, 6, 0, 5, 1, 0, 5] 
dagD30.txt 3_2x4.txt 0.655 0.8 98.5 [4, 4, 3, 4, 3, 7, 6, 4, 4, 3, 7, 4, 4, 6, 3, 4, 7, 2, 6, 4, 0, 3, 6, 4, 6, 2, 7, 2, 2, 0, 4, 2, 7, 2, 6, 0, 5, 2, 0, 3, 3, 5, 5, 7, 1, 2, 0, 1, 1, 1, 3, 5, 6, 4, 1, 0, 1, 0, 0, 6, 0, 5, 1, 0, 5] 
dagD30.txt 3_2x4.txt 0.645 0.65 112.66666666666667 [4, 4, 3, 4, 3, 7, 6, 4, 4, 3, 7, 4, 4, 6, 3, 4, 7, 2, 6, 4, 0, 3, 2, 4, 6, 2, 7, 2, 2, 0, 4, 2, 7, 2, 6, 0, 5, 2, 0, 3, 3, 5, 5, 7, 1, 0, 0, 1, 1, 1, 3, 5, 6, 4, 1, 0, 1, 0, 0, 6, 0, 5, 1, 0, 5] 
dagD30.txt 3_2x4.txt 0.655 1 98.5 [4, 4, 3, 4, 3, 7, 6, 4, 4, 3, 7, 4, 4, 6, 3, 4, 7, 2, 6, 4, 0, 3, 6, 4, 6, 2, 7, 2, 2, 0, 4, 2, 7, 2, 6, 0, 5, 2, 0, 3, 3, 5, 5, 7, 1, 2, 0, 1, 1, 1, 3, 5, 6, 4, 1, 0, 1, 0, 0, 6, 0, 5, 1, 0, 5] 
dagD30.txt 5_4_3_2x2.txt 0.6 0.6 115.0 [1, 1, 6, 1, 6, 7, 5, 1, 1, 6, 7, 1, 1, 5, 6, 1, 7, 4, 5, 1, 0, 6, 0, 1, 5, 4, 7, 7, 4, 6, 1, 4, 7, 4, 5, 2, 3, 4, 0, 6, 6, 3, 3, 7, 2, 0, 0, 2, 2, 2, 6, 3, 5, 4, 2, 0, 2, 0, 0, 5, 0, 3, 2, 0, 3] 
dagD30.txt 5_4_3_2x2.txt 0.655 0.7 73.0 [1, 1, 6, 1, 6, 7, 5, 1, 1, 6, 7, 1, 1, 5, 6, 1, 0, 4, 5, 1, 0, 6, 4, 1, 5, 4, 7, 1, 4, 4, 1, 4, 7, 4, 5, 4, 3, 4, 0, 6, 6, 3, 3, 7, 2, 0, 0, 2, 2, 2, 6, 3, 5, 5, 2, 0, 2, 0, 0, 5, 0, 3, 2, 0, 0] 
dagD30.txt 5_4_3_2x2.txt 0.635 0.65 76.2 [1, 1, 6, 1, 6, 7, 5, 1, 1, 6, 7, 1, 1, 5, 6, 1, 0, 4, 5, 1, 0, 6, 4, 1, 5, 4, 7, 1, 4, 4, 1, 4, 7, 4, 5, 4, 3, 4, 0, 6, 6, 3, 3, 7, 2, 0, 0, 2, 2, 2, 6, 3, 5, 4, 2, 0, 2, 0, 0, 5, 0, 3, 2, 0, 0] 
dagD30.txt 5_4_3_2x2.txt 0.655 0.8 73.0 [1, 1, 6, 1, 6, 7, 5, 1, 1, 6, 7, 1, 1, 5, 6, 1, 0, 4, 5, 1, 0, 6, 4, 1, 5, 4, 7, 1, 4, 4, 1, 4, 7, 4, 5, 4, 3, 4, 0, 6, 6, 3, 3, 7, 2, 0, 0, 2, 2, 2, 6, 3, 5, 5, 2, 0, 2, 0, 0, 5, 0, 3, 2, 0, 0] 
dagD30.txt 5_4_3_2x2.txt 0.655 0.9 73.0 [1, 1, 6, 1, 6, 7, 5, 1, 1, 6, 7, 1, 1, 5, 6, 1, 0, 4, 5, 1, 0, 6, 4, 1, 5, 4, 7, 1, 4, 4, 1, 4, 7, 4, 5, 4, 3, 4, 0, 6, 6, 3, 3, 7, 2, 0, 0, 2, 2, 2, 6, 3, 5, 5, 2, 0, 2, 0, 0, 5, 0, 3, 2, 0, 0] 
dagD30.txt 5_4_3_2x2.txt 0.655 1 73.0 [1, 1, 6, 1, 6, 7, 5, 1, 1, 6, 7, 1, 1, 5, 6, 1, 0, 4, 5, 1, 0, 6, 4, 1, 5, 4, 7, 1, 4, 4, 1, 4, 7, 4, 5, 4, 3, 4, 0, 6, 6, 3, 3, 7, 2, 0, 0, 2, 2, 2, 6, 3, 5, 5, 2, 0, 2, 0, 0, 5, 0, 3, 2, 0, 0] 
dagD30.txt 4_1x5.txt None 0.1 20000000000.0 None 
dagD30.txt 3_2x4.txt 0.495 0.5 118.33333333333333 [0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 6, 4, 2, 5, 0, 2, 6, 0, 7, 2, 6, 6, 5, 1, 0, 2, 6, 5, 1, 4, 4, 2, 3, 0, 0, 4, 1, 6, 4, 3, 7, 5, 4, 4, 1, 3, 7, 5, 1, 7, 4, 3, 1, 7, 3, 1, 4, 4, 7] 
dagD30.txt 4_1x5.txt 0.19 0.2 394.0 [0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 8, 0, 2, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0] 
dagD30.txt 3_2x4.txt 0.3 0.3 360.0 [0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 6, 0, 0, 2, 2, 2, 6, 4, 2, 2, 2, 2, 4, 2, 2, 6, 2, 2, 2, 2] 
dagD30.txt 3_2x4.txt 0.1 0.1 553.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 4, 2, 2, 2, 0, 0, 2, 2] 
dagD30.txt 3_2x4.txt 0.185 0.2 505.6666666666667 [0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 4, 2, 2, 2, 0, 0, 2, 2] 
dagD30.txt 5_4_3_2x2.txt 0.3 0.3 216.0 [0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 4, 0, 0, 0, 0, 4, 5, 0, 0, 4, 4, 4, 5, 1, 4, 4, 4, 4, 1, 4, 4, 5, 4, 4, 4, 4] 
dagD30.txt 5_4_3_2x2.txt 0.185 0.2 303.4 [0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 4, 0, 1, 4, 4, 4, 0, 0, 4, 4] 
dagD30.txt 5_4_3_2x2.txt 0.4 0.4 127.0 [1, 1, 1, 1, 4, 4, 4, 1, 1, 1, 4, 1, 1, 4, 1, 1, 4, 0, 4, 1, 1, 4, 0, 1, 5, 0, 2, 4, 0, 0, 1, 4, 2, 4, 1, 0, 0, 4, 5, 1, 1, 0, 0, 2, 0, 5, 0, 1, 0, 0, 0, 5, 5, 4, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0] 
dagD30.txt 4_1x5.txt 0.13 0.15 421.75 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 6, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0] 
dagD30.txt 3_2x4.txt 0.4 0.4 211.66666666666666 [4, 4, 4, 4, 2, 2, 2, 4, 4, 4, 2, 4, 4, 2, 4, 4, 2, 0, 2, 4, 4, 2, 0, 4, 6, 0, 1, 2, 0, 0, 4, 2, 1, 2, 4, 0, 0, 2, 6, 4, 4, 0, 0, 1, 0, 6, 0, 4, 0, 0, 0, 6, 6, 2, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0] 
dagD30.txt 4_1x5.txt 0.245 0.25 350.75 [0, 0, 7, 6, 0, 4, 5, 0, 0, 0, 0, 0, 0, 4, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 2, 2, 3, 2, 0, 0, 0, 2] 
dagD30.txt 5_4_3_2x2.txt 0.1 0.1 331.8 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 4, 0, 1, 4, 4, 4, 0, 0, 4, 4] 
dagD30.txt 5_4_3_2x2.txt 0.5 0.5 82.5 [0, 0, 0, 0, 4, 4, 4, 0, 0, 0, 4, 0, 0, 4, 0, 0, 5, 1, 4, 3, 0, 4, 5, 0, 7, 4, 5, 5, 3, 2, 0, 4, 5, 3, 2, 1, 1, 4, 6, 0, 0, 1, 2, 5, 1, 6, 7, 3, 1, 1, 2, 6, 7, 4, 2, 7, 1, 6, 2, 7, 6, 2, 1, 1, 1] 
dagD30.txt 4_1x5.txt 0.395 0.4 165.0 [0, 0, 0, 0, 0, 7, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 4, 6, 4, 0, 0, 2, 0, 2, 4, 0, 0, 4, 2, 0, 6, 0, 4, 2, 2, 2, 5, 0, 0, 0, 2, 2, 0, 2, 8, 2, 4, 2, 2, 2, 1, 2, 4, 2, 2, 2, 3, 2, 2, 8, 2, 2, 2, 2] 
dagD30.txt 4_1x5.txt 0.295 0.3 353.75 [0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 6, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 8, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2] 
dagD30.txt 4_1x5.txt 0.42 0.45 252.0 [4, 4, 2, 0, 0, 6, 6, 0, 4, 4, 0, 0, 4, 6, 0, 4, 2, 2, 0, 2, 0, 0, 2, 4, 4, 0, 2, 6, 2, 0, 0, 0, 2, 1, 0, 0, 0, 5, 4, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 7, 8, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0] 
