dagL18.txt 3_2x4.txt 0.4119047619047619 0.5 246.5 [7, 7, 4, 4, 7, 4, 7, 7, 4, 7, 4, 7, 7, 7, 4, 4, 7, 4, 7, 4, 4, 7, 7, 4, 4, 7, 7, 0, 4, 4, 3, 3, 4, 4, 3, 0, 3, 3, 4, 0, 3, 3, 0, 4, 3, 4, 3, 3, 0, 3, 0, 0, 0, 7, 3, 0, 2, 0, 3, 0, 3, 0, 0, 0, 3, 0, 3, 3, 5, 5, 2, 5, 2, 2, 2, 0, 5, 3, 2, 5, 2, 2, 5, 5, 2, 2, 2, 5, 5, 3, 5, 5, 5, 2, 2, 2, 2, 2, 5, 2, 5, 5, 5, 5, 1, 1, 6, 2, 1, 5, 6, 6, 1, 6, 6, 2, 1, 6, 1, 6, 6, 1, 5, 6, 1, 1, 6, 1, 6, 1, 6, 6, 1, 1, 1, 6, 6, 1, 1, 1] 
dagL18.txt 3_2x4.txt 0.4119047619047619 0.55 246.5 [7, 7, 4, 4, 7, 4, 7, 7, 4, 7, 4, 7, 7, 7, 4, 4, 7, 4, 7, 4, 4, 7, 7, 4, 4, 7, 7, 0, 4, 4, 3, 3, 4, 4, 3, 0, 3, 3, 4, 0, 3, 3, 0, 4, 3, 4, 3, 3, 0, 3, 0, 0, 0, 7, 3, 0, 2, 0, 3, 0, 3, 0, 0, 0, 3, 0, 3, 3, 5, 5, 2, 5, 2, 2, 2, 0, 5, 3, 2, 5, 2, 2, 5, 5, 2, 2, 2, 5, 5, 3, 5, 5, 5, 2, 2, 2, 2, 2, 5, 2, 5, 5, 5, 5, 1, 1, 6, 2, 1, 5, 6, 6, 1, 6, 6, 2, 1, 6, 1, 6, 6, 1, 5, 6, 1, 1, 6, 1, 6, 1, 6, 6, 1, 1, 1, 6, 6, 1, 1, 1] 
dagL18.txt 3_2x4.txt 0.4119047619047619 0.6 246.5 [7, 7, 4, 4, 7, 4, 7, 7, 4, 7, 4, 7, 7, 7, 4, 4, 7, 4, 7, 4, 4, 7, 7, 4, 4, 7, 7, 0, 4, 4, 3, 3, 4, 4, 3, 0, 3, 3, 4, 0, 3, 3, 0, 4, 3, 4, 3, 3, 0, 3, 0, 0, 0, 7, 3, 0, 2, 0, 3, 0, 3, 0, 0, 0, 3, 0, 3, 3, 5, 5, 2, 5, 2, 2, 2, 0, 5, 3, 2, 5, 2, 2, 5, 5, 2, 2, 2, 5, 5, 3, 5, 5, 5, 2, 2, 2, 2, 2, 5, 2, 5, 5, 5, 5, 1, 1, 6, 2, 1, 5, 6, 6, 1, 6, 6, 2, 1, 6, 1, 6, 6, 1, 5, 6, 1, 1, 6, 1, 6, 1, 6, 6, 1, 1, 1, 6, 6, 1, 1, 1] 
dagL18.txt 3_2x4.txt 0.4119047619047619 0.7 246.5 [7, 7, 4, 4, 7, 4, 7, 7, 4, 7, 4, 7, 7, 7, 4, 4, 7, 4, 7, 4, 4, 7, 7, 4, 4, 7, 7, 0, 4, 4, 3, 3, 4, 4, 3, 0, 3, 3, 4, 0, 3, 3, 0, 4, 3, 4, 3, 3, 0, 3, 0, 0, 0, 7, 3, 0, 2, 0, 3, 0, 3, 0, 0, 0, 3, 0, 3, 3, 5, 5, 2, 5, 2, 2, 2, 0, 5, 3, 2, 5, 2, 2, 5, 5, 2, 2, 2, 5, 5, 3, 5, 5, 5, 2, 2, 2, 2, 2, 5, 2, 5, 5, 5, 5, 1, 1, 6, 2, 1, 5, 6, 6, 1, 6, 6, 2, 1, 6, 1, 6, 6, 1, 5, 6, 1, 1, 6, 1, 6, 1, 6, 6, 1, 1, 1, 6, 6, 1, 1, 1] 
dagL18.txt 3_2x4.txt 0.4119047619047619 0.65 246.5 [7, 7, 4, 4, 7, 4, 7, 7, 4, 7, 4, 7, 7, 7, 4, 4, 7, 4, 7, 4, 4, 7, 7, 4, 4, 7, 7, 0, 4, 4, 3, 3, 4, 4, 3, 0, 3, 3, 4, 0, 3, 3, 0, 4, 3, 4, 3, 3, 0, 3, 0, 0, 0, 7, 3, 0, 2, 0, 3, 0, 3, 0, 0, 0, 3, 0, 3, 3, 5, 5, 2, 5, 2, 2, 2, 0, 5, 3, 2, 5, 2, 2, 5, 5, 2, 2, 2, 5, 5, 3, 5, 5, 5, 2, 2, 2, 2, 2, 5, 2, 5, 5, 5, 5, 1, 1, 6, 2, 1, 5, 6, 6, 1, 6, 6, 2, 1, 6, 1, 6, 6, 1, 5, 6, 1, 1, 6, 1, 6, 1, 6, 6, 1, 1, 1, 6, 6, 1, 1, 1] 
dagL18.txt 3_2x4.txt 0.40714285714285714 0.8 247.0 [2, 2, 5, 5, 2, 2, 2, 2, 5, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 5, 5, 2, 2, 5, 5, 2, 4, 3, 5, 5, 3, 3, 5, 5, 3, 4, 3, 3, 5, 4, 3, 5, 3, 5, 3, 5, 3, 3, 4, 5, 4, 4, 3, 4, 3, 4, 6, 3, 5, 3, 3, 4, 5, 4, 4, 4, 3, 6, 6, 0, 4, 0, 6, 6, 4, 4, 0, 3, 6, 6, 6, 6, 6, 0, 0, 0, 6, 0, 0, 3, 6, 0, 0, 6, 6, 0, 0, 0, 6, 0, 0, 0, 6, 7, 7, 7, 7, 0, 1, 0, 0, 7, 1, 1, 1, 7, 7, 7, 1, 1, 1, 7, 7, 1, 7, 7, 0, 1, 1, 1, 1, 0, 7, 7, 7, 1, 1, 7, 1, 1] 
dagL18.txt 3_2x4.txt 0.40714285714285714 0.9 247.0 [2, 2, 5, 5, 2, 2, 2, 2, 5, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 5, 5, 2, 2, 5, 5, 2, 4, 3, 5, 5, 3, 3, 5, 5, 3, 4, 3, 3, 5, 4, 3, 5, 3, 5, 3, 5, 3, 3, 4, 5, 4, 4, 3, 4, 3, 4, 6, 3, 5, 3, 3, 4, 5, 4, 4, 4, 3, 6, 6, 0, 4, 0, 6, 6, 4, 4, 0, 3, 6, 6, 6, 6, 6, 0, 0, 0, 6, 0, 0, 3, 6, 0, 0, 6, 6, 0, 0, 0, 6, 0, 0, 0, 6, 7, 7, 7, 7, 0, 1, 0, 0, 7, 1, 1, 1, 7, 7, 7, 1, 1, 1, 7, 7, 1, 7, 7, 0, 1, 1, 1, 1, 0, 7, 7, 7, 1, 1, 7, 1, 1] 
dagL18.txt 3_2x4.txt 0.40714285714285714 1 247.0 [2, 2, 5, 5, 2, 2, 2, 2, 5, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 5, 5, 2, 2, 5, 5, 2, 4, 3, 5, 5, 3, 3, 5, 5, 3, 4, 3, 3, 5, 4, 3, 5, 3, 5, 3, 5, 3, 3, 4, 5, 4, 4, 3, 4, 3, 4, 6, 3, 5, 3, 3, 4, 5, 4, 4, 4, 3, 6, 6, 0, 4, 0, 6, 6, 4, 4, 0, 3, 6, 6, 6, 6, 6, 0, 0, 0, 6, 0, 0, 3, 6, 0, 0, 6, 6, 0, 0, 0, 6, 0, 0, 0, 6, 7, 7, 7, 7, 0, 1, 0, 0, 7, 1, 1, 1, 7, 7, 7, 1, 1, 1, 7, 7, 1, 7, 7, 0, 1, 1, 1, 1, 0, 7, 7, 7, 1, 1, 7, 1, 1] 
dagL18.txt 3_2x4.txt 0.4 0.4 247.5 [4, 4, 4, 6, 4, 4, 4, 4, 4, 6, 4, 4, 4, 4, 4, 6, 4, 6, 4, 6, 6, 4, 4, 4, 6, 6, 7, 2, 6, 6, 2, 2, 6, 6, 2, 7, 6, 2, 6, 7, 2, 6, 2, 6, 2, 6, 2, 2, 7, 6, 7, 7, 2, 7, 2, 7, 0, 7, 6, 2, 2, 7, 6, 7, 2, 7, 2, 1, 1, 0, 7, 0, 7, 1, 7, 7, 0, 2, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 3, 0, 5, 3, 0, 5, 0, 3, 3, 5, 3, 3, 5, 5, 0, 5, 3, 3, 5, 1, 3, 5, 5, 3, 5, 3, 5, 3, 3, 5, 5, 5, 3, 3, 5, 5, 5] 
dagL18.txt 5_4_3_2x2.txt 0.40714285714285714 0.5 245.5 [4, 4, 3, 3, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 3, 3, 4, 4, 3, 3, 4, 1, 6, 3, 3, 6, 6, 3, 3, 6, 1, 6, 6, 3, 1, 6, 3, 6, 3, 6, 3, 6, 6, 1, 3, 1, 1, 6, 1, 6, 1, 5, 6, 3, 6, 6, 1, 3, 1, 1, 1, 6, 5, 5, 0, 1, 0, 5, 5, 1, 1, 0, 6, 5, 5, 5, 5, 5, 0, 0, 0, 5, 0, 0, 6, 5, 0, 0, 5, 5, 0, 0, 0, 5, 0, 0, 0, 5, 7, 7, 7, 7, 0, 2, 0, 0, 7, 2, 2, 2, 7, 7, 7, 2, 2, 2, 7, 7, 2, 7, 7, 0, 2, 2, 2, 2, 0, 7, 7, 7, 2, 2, 7, 2, 2] 
