dag11.txt 3_2x4.txt True 0.017699115044247787 0.04 2397525.3333333335 [2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag11.txt 3_2x4.txt True 0.04424778761061947 0.06 2233685.3333333335 [0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag11.txt 3_2x4.txt True 0.04424778761061947 0.08 2233685.3333333335 [0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag11.txt 3_2x4.txt True 0.04424778761061947 0.1 2233685.3333333335 [0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag11.txt 3_2x4.txt True 0.11504424778761062 0.12 1578325.3333333333 [0, 4, 0, 2, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 4, 2, 0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0] 
dag11.txt 3_2x4.txt True 0.11504424778761062 0.14 1578325.3333333333 [0, 4, 0, 2, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 4, 2, 0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0] 
dag11.txt 3_2x4.txt True 0.1415929203539823 0.16 1256106.6666666667 [4, 0, 2, 2, 4, 0, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 2, 2, 4, 0, 2, 2, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0] 
dag11.txt 3_2x4.txt True 0.1415929203539823 0.18 1256106.6666666667 [4, 0, 2, 2, 4, 0, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 2, 2, 4, 0, 2, 2, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0] 
dag11.txt 3_2x4.txt True 0.1415929203539823 0.2 1256106.6666666667 [4, 0, 2, 2, 4, 0, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 2, 2, 4, 0, 2, 2, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0] 
dag11.txt 3_2x4.txt True 0.23008849557522124 0.25 950272.0 [4, 6, 0, 2, 4, 0, 4, 2, 0, 0, 6, 0, 0, 4, 4, 0, 4, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 2, 2, 2, 6, 2, 0, 6, 4, 6, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 1, 3, 3, 2, 0, 3, 2, 3] 
dag11.txt 3_2x4.txt True 0.2743362831858407 0.3 606208.0 [7, 3, 2, 6, 7, 4, 6, 0, 2, 4, 3, 3, 0, 6, 6, 0, 6, 0, 7, 3, 0, 2, 3, 0, 4, 3, 3, 7, 0, 0, 0, 4, 4, 0, 4, 4, 0, 0, 4, 0, 0, 6, 0, 2, 2, 2, 2, 2, 2, 3, 2, 4, 4, 2, 5, 2, 2, 5, 5, 2, 1, 4, 1, 2, 2, 1, 1, 4, 2, 4, 4, 4, 4] 
dag11.txt 3_2x4.txt True 0.34513274336283184 0.35 466944.0 [3, 1, 6, 2, 3, 0, 2, 5, 6, 0, 1, 1, 3, 2, 2, 5, 2, 3, 3, 1, 3, 6, 1, 3, 0, 1, 1, 0, 4, 4, 4, 0, 0, 3, 0, 0, 5, 5, 0, 3, 5, 2, 5, 6, 6, 6, 6, 2, 6, 1, 7, 0, 0, 6, 1, 2, 7, 7, 7, 6, 7, 0, 7, 6, 6, 4, 4, 0, 6, 0, 4, 4, 4] 
dag11.txt 3_2x4.txt True 0.35398230088495575 0.4 466944.0 [6, 1, 2, 3, 6, 0, 3, 0, 2, 4, 1, 4, 6, 3, 3, 0, 3, 6, 6, 1, 6, 2, 4, 6, 4, 1, 1, 2, 1, 7, 1, 4, 4, 6, 4, 4, 0, 0, 1, 6, 0, 3, 0, 2, 2, 2, 2, 2, 2, 1, 5, 1, 1, 2, 1, 3, 5, 5, 5, 2, 5, 4, 5, 2, 3, 7, 7, 7, 3, 4, 7, 7, 7] 
dag11.txt 3_2x4.txt True 0.35398230088495575 0.45 466944.0 [6, 1, 2, 3, 6, 0, 3, 0, 2, 4, 1, 4, 6, 3, 3, 0, 3, 6, 6, 1, 6, 2, 4, 6, 4, 1, 1, 2, 1, 7, 1, 4, 4, 6, 4, 4, 0, 0, 1, 6, 0, 3, 0, 2, 2, 2, 2, 2, 2, 1, 5, 1, 1, 2, 1, 3, 5, 5, 5, 2, 5, 4, 5, 2, 3, 7, 7, 7, 3, 4, 7, 7, 7] 
dag11.txt 3_2x4.txt True 0.35398230088495575 0.5 466944.0 [6, 1, 2, 3, 6, 0, 3, 0, 2, 4, 1, 4, 6, 3, 3, 0, 3, 6, 6, 1, 6, 2, 4, 6, 4, 1, 1, 2, 1, 7, 1, 4, 4, 6, 4, 4, 0, 0, 1, 6, 0, 3, 0, 2, 2, 2, 2, 2, 2, 1, 5, 1, 1, 2, 1, 3, 5, 5, 5, 2, 5, 4, 5, 2, 3, 7, 7, 7, 3, 4, 7, 7, 7] 
dag11.txt 3_2x4.txt True 0.35398230088495575 0.55 466944.0 [6, 1, 2, 3, 6, 0, 3, 0, 2, 4, 1, 4, 6, 3, 3, 0, 3, 6, 6, 1, 6, 2, 4, 6, 4, 1, 1, 2, 1, 7, 1, 4, 4, 6, 4, 4, 0, 0, 1, 6, 0, 3, 0, 2, 2, 2, 2, 2, 2, 1, 5, 1, 1, 2, 1, 3, 5, 5, 5, 2, 5, 4, 5, 2, 3, 7, 7, 7, 3, 4, 7, 7, 7] 
dag11.txt 3_2x4.txt True 0.35398230088495575 0.6 466944.0 [6, 1, 2, 3, 6, 0, 3, 0, 2, 4, 1, 4, 6, 3, 3, 0, 3, 6, 6, 1, 6, 2, 4, 6, 4, 1, 1, 2, 1, 7, 1, 4, 4, 6, 4, 4, 0, 0, 1, 6, 0, 3, 0, 2, 2, 2, 2, 2, 2, 1, 5, 1, 1, 2, 1, 3, 5, 5, 5, 2, 5, 4, 5, 2, 3, 7, 7, 7, 3, 4, 7, 7, 7] 
dag11.txt 3_2x4.txt True 0.35398230088495575 0.65 466944.0 [6, 1, 2, 3, 6, 0, 3, 0, 2, 4, 1, 4, 6, 3, 3, 0, 3, 6, 6, 1, 6, 2, 4, 6, 4, 1, 1, 2, 1, 7, 1, 4, 4, 6, 4, 4, 0, 0, 1, 6, 0, 3, 0, 2, 2, 2, 2, 2, 2, 1, 5, 1, 1, 2, 1, 3, 5, 5, 5, 2, 5, 4, 5, 2, 3, 7, 7, 7, 3, 4, 7, 7, 7] 
dag11.txt 3_2x4.txt True 0.35398230088495575 0.7 466944.0 [6, 1, 2, 3, 6, 0, 3, 0, 2, 4, 1, 4, 6, 3, 3, 0, 3, 6, 6, 1, 6, 2, 4, 6, 4, 1, 1, 2, 1, 7, 1, 4, 4, 6, 4, 4, 0, 0, 1, 6, 0, 3, 0, 2, 2, 2, 2, 2, 2, 1, 5, 1, 1, 2, 1, 3, 5, 5, 5, 2, 5, 4, 5, 2, 3, 7, 7, 7, 3, 4, 7, 7, 7] 
dag11.txt 3_2x4.txt True 0.35398230088495575 0.75 466944.0 [6, 1, 2, 3, 6, 0, 3, 0, 2, 4, 1, 4, 6, 3, 3, 0, 3, 6, 6, 1, 6, 2, 4, 6, 4, 1, 1, 2, 1, 7, 1, 4, 4, 6, 4, 4, 0, 0, 1, 6, 0, 3, 0, 2, 2, 2, 2, 2, 2, 1, 5, 1, 1, 2, 1, 3, 5, 5, 5, 2, 5, 4, 5, 2, 3, 7, 7, 7, 3, 4, 7, 7, 7] 
dag11.txt 3_2x4.txt True 0.35398230088495575 0.8 466944.0 [6, 1, 2, 3, 6, 0, 3, 0, 2, 4, 1, 4, 6, 3, 3, 0, 3, 6, 6, 1, 6, 2, 4, 6, 4, 1, 1, 2, 1, 7, 1, 4, 4, 6, 4, 4, 0, 0, 1, 6, 0, 3, 0, 2, 2, 2, 2, 2, 2, 1, 5, 1, 1, 2, 1, 3, 5, 5, 5, 2, 5, 4, 5, 2, 3, 7, 7, 7, 3, 4, 7, 7, 7] 
dag11.txt 3_2x4.txt True 0.35398230088495575 0.85 466944.0 [6, 1, 2, 3, 6, 0, 3, 0, 2, 4, 1, 4, 6, 3, 3, 0, 3, 6, 6, 1, 6, 2, 4, 6, 4, 1, 1, 2, 1, 7, 1, 4, 4, 6, 4, 4, 0, 0, 1, 6, 0, 3, 0, 2, 2, 2, 2, 2, 2, 1, 5, 1, 1, 2, 1, 3, 5, 5, 5, 2, 5, 4, 5, 2, 3, 7, 7, 7, 3, 4, 7, 7, 7] 
dag11.txt 3_2x4.txt True 0.35398230088495575 0.9 466944.0 [6, 1, 2, 3, 6, 0, 3, 0, 2, 4, 1, 4, 6, 3, 3, 0, 3, 6, 6, 1, 6, 2, 4, 6, 4, 1, 1, 2, 1, 7, 1, 4, 4, 6, 4, 4, 0, 0, 1, 6, 0, 3, 0, 2, 2, 2, 2, 2, 2, 1, 5, 1, 1, 2, 1, 3, 5, 5, 5, 2, 5, 4, 5, 2, 3, 7, 7, 7, 3, 4, 7, 7, 7] 
dag11.txt 3_2x4.txt True 0.35398230088495575 0.95 466944.0 [6, 1, 2, 3, 6, 0, 3, 0, 2, 4, 1, 4, 6, 3, 3, 0, 3, 6, 6, 1, 6, 2, 4, 6, 4, 1, 1, 2, 1, 7, 1, 4, 4, 6, 4, 4, 0, 0, 1, 6, 0, 3, 0, 2, 2, 2, 2, 2, 2, 1, 5, 1, 1, 2, 1, 3, 5, 5, 5, 2, 5, 4, 5, 2, 3, 7, 7, 7, 3, 4, 7, 7, 7] 
dag11.txt 3_2x4.txt True 0.35398230088495575 1 466944.0 [6, 1, 2, 3, 6, 0, 3, 0, 2, 4, 1, 4, 6, 3, 3, 0, 3, 6, 6, 1, 6, 2, 4, 6, 4, 1, 1, 2, 1, 7, 1, 4, 4, 6, 4, 4, 0, 0, 1, 6, 0, 3, 0, 2, 2, 2, 2, 2, 2, 1, 5, 1, 1, 2, 1, 3, 5, 5, 5, 2, 5, 4, 5, 2, 3, 7, 7, 7, 3, 4, 7, 7, 7] 
dag11.txt 5_4_3_2x2.txt True 0.017699115044247787 0.04 1438515.2 [4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag11.txt 5_4_3_2x2.txt True 0.04424778761061947 0.06 1340211.2 [0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
