dag1.txt 3_2x4.txt True 0.015151515151515152 0.04 3528021.3333333335 [0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag1.txt 3_2x4.txt True 0.015151515151515152 0.06 3528021.3333333335 [0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag1.txt 3_2x4.txt True 0.06818181818181818 0.08 3140266.6666666665 [0, 0, 0, 0, 4, 2, 0, 2, 2, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag1.txt 3_2x4.txt True 0.09090909090909091 0.1 2484906.6666666665 [0, 2, 0, 0, 0, 4, 0, 4, 4, 2, 0, 0, 0, 0, 0, 2, 0, 4, 0, 2, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 4, 4, 2, 2, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 2] 
dag1.txt 3_2x4.txt True 0.09090909090909091 0.12 2484906.6666666665 [0, 2, 0, 0, 0, 4, 0, 4, 4, 2, 0, 0, 0, 0, 0, 2, 0, 4, 0, 2, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 4, 4, 2, 2, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 2] 
dag1.txt 3_2x4.txt True 0.09090909090909091 0.14 2484906.6666666665 [0, 2, 0, 0, 0, 4, 0, 4, 4, 2, 0, 0, 0, 0, 0, 2, 0, 4, 0, 2, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 4, 4, 2, 2, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 2] 
dag1.txt 3_2x4.txt True 0.14393939393939395 0.16 2266453.3333333335 [0, 6, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 2, 4, 2, 4, 2, 0, 2, 6, 2, 2, 2, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] 
dag1.txt 3_2x4.txt True 0.16666666666666666 0.18 1802240.0 [0, 1, 0, 2, 0, 2, 0, 2, 2, 4, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 4, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag1.txt 3_2x4.txt True 0.16666666666666666 0.2 1802240.0 [0, 1, 0, 2, 0, 2, 0, 2, 2, 4, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 4, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag1.txt 3_2x4.txt True 0.23484848484848486 0.25 1092266.6666666667 [4, 5, 4, 0, 6, 0, 4, 0, 0, 1, 4, 2, 2, 6, 2, 0, 0, 0, 4, 0, 4, 2, 4, 0, 5, 0, 0, 6, 5, 6, 6, 0, 0, 6, 0, 6, 4, 4, 6, 4, 6, 4, 0, 2, 4, 6, 4, 2, 2, 4, 6, 2, 0, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 6, 6, 0, 2, 0, 2, 0, 3, 3, 3, 1, 1, 4, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0] 
dag1.txt 3_2x4.txt True 0.29545454545454547 0.3 679936.0 [4, 2, 4, 5, 5, 0, 3, 0, 0, 2, 3, 4, 1, 5, 1, 7, 6, 0, 4, 5, 3, 1, 3, 0, 2, 1, 1, 5, 4, 5, 0, 1, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 6, 6, 3, 5, 4, 6, 6, 4, 6, 4, 7, 6, 5, 4, 4, 4, 3, 4, 1, 4, 0, 4, 0, 0, 7, 0, 1, 0, 0, 0, 2, 2, 2, 2, 3, 7, 1, 1, 7, 7, 0, 7, 7, 7, 7, 7] 
dag1.txt 3_2x4.txt True 0.32575757575757575 0.35 688128.0 [5, 4, 5, 7, 3, 0, 6, 0, 0, 4, 6, 3, 1, 3, 6, 7, 1, 0, 5, 7, 6, 6, 5, 0, 4, 5, 2, 3, 3, 3, 0, 2, 7, 3, 5, 3, 5, 5, 3, 5, 3, 7, 1, 1, 6, 3, 7, 1, 1, 7, 0, 1, 2, 1, 3, 1, 3, 1, 6, 3, 6, 6, 1, 1, 0, 6, 7, 6, 2, 6, 0, 0, 4, 0, 4, 4, 7, 7, 5, 2, 7, 7, 2, 2, 7, 7, 7, 7] 
dag1.txt 3_2x4.txt True 0.3787878787878788 0.4 671744.0 [0, 7, 0, 3, 2, 4, 5, 4, 4, 7, 5, 2, 6, 2, 6, 1, 1, 4, 0, 1, 5, 6, 7, 4, 7, 4, 1, 2, 2, 2, 4, 1, 1, 2, 3, 2, 7, 1, 2, 7, 2, 7, 1, 6, 5, 2, 2, 6, 6, 1, 4, 6, 1, 6, 2, 6, 6, 6, 5, 2, 5, 5, 5, 5, 4, 5, 0, 5, 3, 5, 4, 4, 7, 7, 0, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3] 
dag1.txt 3_2x4.txt True 0.3787878787878788 0.45 671744.0 [0, 7, 0, 3, 2, 4, 5, 4, 4, 7, 5, 2, 6, 2, 6, 1, 1, 4, 0, 1, 5, 6, 7, 4, 7, 4, 1, 2, 2, 2, 4, 1, 1, 2, 3, 2, 7, 1, 2, 7, 2, 7, 1, 6, 5, 2, 2, 6, 6, 1, 4, 6, 1, 6, 2, 6, 6, 6, 5, 2, 5, 5, 5, 5, 4, 5, 0, 5, 3, 5, 4, 4, 7, 7, 0, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3] 
dag1.txt 3_2x4.txt True 0.3787878787878788 0.5 671744.0 [0, 7, 0, 3, 2, 4, 5, 4, 4, 7, 5, 2, 6, 2, 6, 1, 1, 4, 0, 1, 5, 6, 7, 4, 7, 4, 1, 2, 2, 2, 4, 1, 1, 2, 3, 2, 7, 1, 2, 7, 2, 7, 1, 6, 5, 2, 2, 6, 6, 1, 4, 6, 1, 6, 2, 6, 6, 6, 5, 2, 5, 5, 5, 5, 4, 5, 0, 5, 3, 5, 4, 4, 7, 7, 0, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3] 
dag1.txt 3_2x4.txt True 0.3787878787878788 0.55 671744.0 [0, 7, 0, 3, 2, 4, 5, 4, 4, 7, 5, 2, 6, 2, 6, 1, 1, 4, 0, 1, 5, 6, 7, 4, 7, 4, 1, 2, 2, 2, 4, 1, 1, 2, 3, 2, 7, 1, 2, 7, 2, 7, 1, 6, 5, 2, 2, 6, 6, 1, 4, 6, 1, 6, 2, 6, 6, 6, 5, 2, 5, 5, 5, 5, 4, 5, 0, 5, 3, 5, 4, 4, 7, 7, 0, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3] 
dag1.txt 3_2x4.txt True 0.3787878787878788 0.6 671744.0 [0, 7, 0, 3, 2, 4, 5, 4, 4, 7, 5, 2, 6, 2, 6, 1, 1, 4, 0, 1, 5, 6, 7, 4, 7, 4, 1, 2, 2, 2, 4, 1, 1, 2, 3, 2, 7, 1, 2, 7, 2, 7, 1, 6, 5, 2, 2, 6, 6, 1, 4, 6, 1, 6, 2, 6, 6, 6, 5, 2, 5, 5, 5, 5, 4, 5, 0, 5, 3, 5, 4, 4, 7, 7, 0, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3] 
dag1.txt 3_2x4.txt True 0.3787878787878788 0.65 671744.0 [0, 7, 0, 3, 2, 4, 5, 4, 4, 7, 5, 2, 6, 2, 6, 1, 1, 4, 0, 1, 5, 6, 7, 4, 7, 4, 1, 2, 2, 2, 4, 1, 1, 2, 3, 2, 7, 1, 2, 7, 2, 7, 1, 6, 5, 2, 2, 6, 6, 1, 4, 6, 1, 6, 2, 6, 6, 6, 5, 2, 5, 5, 5, 5, 4, 5, 0, 5, 3, 5, 4, 4, 7, 7, 0, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3] 
dag1.txt 3_2x4.txt True 0.3787878787878788 0.7 671744.0 [0, 7, 0, 3, 2, 4, 5, 4, 4, 7, 5, 2, 6, 2, 6, 1, 1, 4, 0, 1, 5, 6, 7, 4, 7, 4, 1, 2, 2, 2, 4, 1, 1, 2, 3, 2, 7, 1, 2, 7, 2, 7, 1, 6, 5, 2, 2, 6, 6, 1, 4, 6, 1, 6, 2, 6, 6, 6, 5, 2, 5, 5, 5, 5, 4, 5, 0, 5, 3, 5, 4, 4, 7, 7, 0, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3] 
dag1.txt 3_2x4.txt True 0.3787878787878788 0.75 671744.0 [0, 7, 0, 3, 2, 4, 5, 4, 4, 7, 5, 2, 6, 2, 6, 1, 1, 4, 0, 1, 5, 6, 7, 4, 7, 4, 1, 2, 2, 2, 4, 1, 1, 2, 3, 2, 7, 1, 2, 7, 2, 7, 1, 6, 5, 2, 2, 6, 6, 1, 4, 6, 1, 6, 2, 6, 6, 6, 5, 2, 5, 5, 5, 5, 4, 5, 0, 5, 3, 5, 4, 4, 7, 7, 0, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3] 
dag1.txt 3_2x4.txt True 0.3787878787878788 0.8 671744.0 [0, 7, 0, 3, 2, 4, 5, 4, 4, 7, 5, 2, 6, 2, 6, 1, 1, 4, 0, 1, 5, 6, 7, 4, 7, 4, 1, 2, 2, 2, 4, 1, 1, 2, 3, 2, 7, 1, 2, 7, 2, 7, 1, 6, 5, 2, 2, 6, 6, 1, 4, 6, 1, 6, 2, 6, 6, 6, 5, 2, 5, 5, 5, 5, 4, 5, 0, 5, 3, 5, 4, 4, 7, 7, 0, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3] 
dag1.txt 3_2x4.txt True 0.3787878787878788 0.85 671744.0 [0, 7, 0, 3, 2, 4, 5, 4, 4, 7, 5, 2, 6, 2, 6, 1, 1, 4, 0, 1, 5, 6, 7, 4, 7, 4, 1, 2, 2, 2, 4, 1, 1, 2, 3, 2, 7, 1, 2, 7, 2, 7, 1, 6, 5, 2, 2, 6, 6, 1, 4, 6, 1, 6, 2, 6, 6, 6, 5, 2, 5, 5, 5, 5, 4, 5, 0, 5, 3, 5, 4, 4, 7, 7, 0, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3] 
dag1.txt 3_2x4.txt True 0.3787878787878788 0.9 671744.0 [0, 7, 0, 3, 2, 4, 5, 4, 4, 7, 5, 2, 6, 2, 6, 1, 1, 4, 0, 1, 5, 6, 7, 4, 7, 4, 1, 2, 2, 2, 4, 1, 1, 2, 3, 2, 7, 1, 2, 7, 2, 7, 1, 6, 5, 2, 2, 6, 6, 1, 4, 6, 1, 6, 2, 6, 6, 6, 5, 2, 5, 5, 5, 5, 4, 5, 0, 5, 3, 5, 4, 4, 7, 7, 0, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3] 
dag1.txt 3_2x4.txt True 0.3787878787878788 0.95 671744.0 [0, 7, 0, 3, 2, 4, 5, 4, 4, 7, 5, 2, 6, 2, 6, 1, 1, 4, 0, 1, 5, 6, 7, 4, 7, 4, 1, 2, 2, 2, 4, 1, 1, 2, 3, 2, 7, 1, 2, 7, 2, 7, 1, 6, 5, 2, 2, 6, 6, 1, 4, 6, 1, 6, 2, 6, 6, 6, 5, 2, 5, 5, 5, 5, 4, 5, 0, 5, 3, 5, 4, 4, 7, 7, 0, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3] 
dag1.txt 3_2x4.txt True 0.3787878787878788 1 671744.0 [0, 7, 0, 3, 2, 4, 5, 4, 4, 7, 5, 2, 6, 2, 6, 1, 1, 4, 0, 1, 5, 6, 7, 4, 7, 4, 1, 2, 2, 2, 4, 1, 1, 2, 3, 2, 7, 1, 2, 7, 2, 7, 1, 6, 5, 2, 2, 6, 6, 1, 4, 6, 1, 6, 2, 6, 6, 6, 5, 2, 5, 5, 5, 5, 4, 5, 0, 5, 3, 5, 4, 4, 7, 7, 0, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3] 
dag1.txt 5_4_3_2x2.txt True 0.015151515151515152 0.04 2116812.8 [0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag1.txt 5_4_3_2x2.txt True 0.015151515151515152 0.06 2116812.8 [0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag1.txt 5_4_3_2x2.txt True 0.06818181818181818 0.08 1884160.0 [0, 0, 0, 0, 1, 4, 0, 4, 4, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag1.txt 5_4_3_2x2.txt True 0.09090909090909091 0.1 1490944.0 [0, 4, 0, 0, 0, 1, 0, 1, 1, 4, 0, 0, 0, 0, 0, 4, 0, 1, 0, 4, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 1, 1, 4, 4, 4, 4, 0, 4, 0, 0, 0, 4, 0, 0, 4, 4, 0, 4] 
