dag30.txt 3_2x4.txt True 0.03546099290780142 0.04 3282261.3333333335 [0, 0, 0, 2, 2, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 2, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag30.txt 3_2x4.txt True 0.03546099290780142 0.06 3282261.3333333335 [0, 0, 0, 2, 2, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 2, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag30.txt 3_2x4.txt True 0.03546099290780142 0.08 3282261.3333333335 [0, 0, 0, 2, 2, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 2, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag30.txt 3_2x4.txt True 0.03546099290780142 0.1 3282261.3333333335 [0, 0, 0, 2, 2, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 2, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag30.txt 3_2x4.txt True 0.10638297872340426 0.12 2572288.0 [2, 0, 2, 2, 2, 0, 2, 0, 4, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 2, 2, 4, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 4, 0, 4, 4, 4, 4] 
dag30.txt 3_2x4.txt True 0.1347517730496454 0.14 2342912.0 [0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 4, 0, 0, 6, 2, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 6, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag30.txt 3_2x4.txt True 0.15602836879432624 0.16 1813162.6666666667 [2, 2, 2, 2, 2, 0, 2, 0, 4, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 2, 2, 4, 0, 0, 0, 4, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 0, 0, 4, 0, 4, 4, 4, 4] 
dag30.txt 3_2x4.txt True 0.15602836879432624 0.18 1813162.6666666667 [2, 2, 2, 2, 2, 0, 2, 0, 4, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 2, 2, 4, 0, 0, 0, 4, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 0, 0, 4, 0, 4, 4, 4, 4] 
dag30.txt 3_2x4.txt True 0.15602836879432624 0.2 1813162.6666666667 [2, 2, 2, 2, 2, 0, 2, 0, 4, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 2, 2, 4, 0, 0, 0, 4, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 0, 0, 4, 0, 4, 4, 4, 4] 
dag30.txt 3_2x4.txt True 0.23404255319148937 0.25 950272.0 [2, 6, 2, 5, 5, 1, 7, 4, 3, 0, 2, 3, 0, 0, 2, 4, 0, 2, 0, 5, 2, 3, 2, 4, 2, 0, 5, 1, 2, 1, 2, 2, 2, 2, 2, 2, 6, 2, 2, 1, 2, 2, 6, 4, 4, 6, 6, 2, 6, 6, 6, 2, 2, 4, 2, 4, 2, 2, 4, 4, 4, 4, 4, 0, 4, 0, 0, 4, 4, 4, 4, 0, 4, 4, 4, 7, 0, 7, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
