dag28.txt 3_2x4.txt True 0.03529411764705882 0.04 1856853.3333333333 [0, 0, 6, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag28.txt 3_2x4.txt True 0.03529411764705882 0.06 1856853.3333333333 [0, 0, 6, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag28.txt 3_2x4.txt True 0.03529411764705882 0.08 1856853.3333333333 [0, 0, 6, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag28.txt 3_2x4.txt True 0.08235294117647059 0.1 1430869.3333333333 [0, 0, 2, 2, 0, 2, 2, 0, 0, 2, 2, 2, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 2, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag28.txt 3_2x4.txt True 0.08235294117647059 0.12 1430869.3333333333 [0, 0, 2, 2, 0, 2, 2, 0, 0, 2, 2, 2, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 2, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag28.txt 3_2x4.txt True 0.12941176470588237 0.14 1070421.3333333333 [0, 2, 2, 2, 2, 2, 4, 2, 0, 2, 4, 4, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 2, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0] 
dag28.txt 3_2x4.txt True 0.15294117647058825 0.16 731818.6666666666 [0, 2, 4, 4, 2, 4, 6, 2, 0, 4, 6, 6, 4, 4, 2, 0, 4, 4, 2, 2, 0, 0, 4, 2, 4, 4, 4, 4, 0, 0, 2, 0, 4, 0, 2, 4, 2, 2, 4, 4, 0, 2, 4, 2, 4, 4, 0, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag28.txt 3_2x4.txt True 0.15294117647058825 0.18 731818.6666666666 [0, 2, 4, 4, 2, 4, 6, 2, 0, 4, 6, 6, 4, 4, 2, 0, 4, 4, 2, 2, 0, 0, 4, 2, 4, 4, 4, 4, 0, 0, 2, 0, 4, 0, 2, 4, 2, 2, 4, 4, 0, 2, 4, 2, 4, 4, 0, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag28.txt 3_2x4.txt True 0.15294117647058825 0.2 731818.6666666666 [0, 2, 4, 4, 2, 4, 6, 2, 0, 4, 6, 6, 4, 4, 2, 0, 4, 4, 2, 2, 0, 0, 4, 2, 4, 4, 4, 4, 0, 0, 2, 0, 4, 0, 2, 4, 2, 2, 4, 4, 0, 2, 4, 2, 4, 4, 0, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag28.txt 3_2x4.txt True 0.15294117647058825 0.25 731818.6666666666 [0, 2, 4, 4, 2, 4, 6, 2, 0, 4, 6, 6, 4, 4, 2, 0, 4, 4, 2, 2, 0, 0, 4, 2, 4, 4, 4, 4, 0, 0, 2, 0, 4, 0, 2, 4, 2, 2, 4, 4, 0, 2, 4, 2, 4, 4, 0, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag28.txt 3_2x4.txt True 0.29411764705882354 0.3 393216.0 [6, 5, 2, 2, 5, 2, 7, 5, 6, 2, 7, 7, 2, 2, 5, 6, 2, 2, 5, 5, 1, 1, 2, 5, 2, 2, 2, 2, 1, 4, 4, 4, 3, 4, 0, 3, 0, 4, 3, 3, 4, 4, 2, 4, 3, 3, 6, 3, 0, 6, 0, 0, 0, 0, 5, 0, 0, 0] 
dag28.txt 3_2x4.txt True 0.3411764705882353 0.35 393216.0 [4, 0, 3, 1, 0, 1, 1, 2, 4, 1, 3, 1, 1, 1, 2, 4, 1, 1, 0, 0, 5, 5, 1, 0, 1, 1, 1, 1, 5, 7, 0, 7, 0, 7, 7, 0, 7, 7, 3, 0, 7, 6, 1, 7, 0, 0, 4, 0, 6, 7, 6, 6, 0, 0, 2, 0, 2, 0] 
dag28.txt 3_2x4.txt True 0.3411764705882353 0.4 393216.0 [4, 0, 3, 1, 0, 1, 1, 2, 4, 1, 3, 1, 1, 1, 2, 4, 1, 1, 0, 0, 5, 5, 1, 0, 1, 1, 1, 1, 5, 7, 0, 7, 0, 7, 7, 0, 7, 7, 3, 0, 7, 6, 1, 7, 0, 0, 4, 0, 6, 7, 6, 6, 0, 0, 2, 0, 2, 0] 
dag28.txt 3_2x4.txt True 0.3411764705882353 0.45 393216.0 [4, 0, 3, 1, 0, 1, 1, 2, 4, 1, 3, 1, 1, 1, 2, 4, 1, 1, 0, 0, 5, 5, 1, 0, 1, 1, 1, 1, 5, 7, 0, 7, 0, 7, 7, 0, 7, 7, 3, 0, 7, 6, 1, 7, 0, 0, 4, 0, 6, 7, 6, 6, 0, 0, 2, 0, 2, 0] 
dag28.txt 3_2x4.txt True 0.3411764705882353 0.5 393216.0 [4, 0, 3, 1, 0, 1, 1, 2, 4, 1, 3, 1, 1, 1, 2, 4, 1, 1, 0, 0, 5, 5, 1, 0, 1, 1, 1, 1, 5, 7, 0, 7, 0, 7, 7, 0, 7, 7, 3, 0, 7, 6, 1, 7, 0, 0, 4, 0, 6, 7, 6, 6, 0, 0, 2, 0, 2, 0] 
dag28.txt 3_2x4.txt True 0.3411764705882353 0.55 393216.0 [4, 0, 3, 1, 0, 1, 1, 2, 4, 1, 3, 1, 1, 1, 2, 4, 1, 1, 0, 0, 5, 5, 1, 0, 1, 1, 1, 1, 5, 7, 0, 7, 0, 7, 7, 0, 7, 7, 3, 0, 7, 6, 1, 7, 0, 0, 4, 0, 6, 7, 6, 6, 0, 0, 2, 0, 2, 0] 
dag28.txt 3_2x4.txt True 0.3411764705882353 0.6 393216.0 [4, 0, 3, 1, 0, 1, 1, 2, 4, 1, 3, 1, 1, 1, 2, 4, 1, 1, 0, 0, 5, 5, 1, 0, 1, 1, 1, 1, 5, 7, 0, 7, 0, 7, 7, 0, 7, 7, 3, 0, 7, 6, 1, 7, 0, 0, 4, 0, 6, 7, 6, 6, 0, 0, 2, 0, 2, 0] 
dag28.txt 3_2x4.txt True 0.3411764705882353 0.65 393216.0 [4, 0, 3, 1, 0, 1, 1, 2, 4, 1, 3, 1, 1, 1, 2, 4, 1, 1, 0, 0, 5, 5, 1, 0, 1, 1, 1, 1, 5, 7, 0, 7, 0, 7, 7, 0, 7, 7, 3, 0, 7, 6, 1, 7, 0, 0, 4, 0, 6, 7, 6, 6, 0, 0, 2, 0, 2, 0] 
dag28.txt 3_2x4.txt True 0.3411764705882353 0.7 393216.0 [4, 0, 3, 1, 0, 1, 1, 2, 4, 1, 3, 1, 1, 1, 2, 4, 1, 1, 0, 0, 5, 5, 1, 0, 1, 1, 1, 1, 5, 7, 0, 7, 0, 7, 7, 0, 7, 7, 3, 0, 7, 6, 1, 7, 0, 0, 4, 0, 6, 7, 6, 6, 0, 0, 2, 0, 2, 0] 
dag28.txt 3_2x4.txt True 0.3411764705882353 0.75 393216.0 [4, 0, 3, 1, 0, 1, 1, 2, 4, 1, 3, 1, 1, 1, 2, 4, 1, 1, 0, 0, 5, 5, 1, 0, 1, 1, 1, 1, 5, 7, 0, 7, 0, 7, 7, 0, 7, 7, 3, 0, 7, 6, 1, 7, 0, 0, 4, 0, 6, 7, 6, 6, 0, 0, 2, 0, 2, 0] 
dag28.txt 3_2x4.txt True 0.3411764705882353 0.8 393216.0 [4, 0, 3, 1, 0, 1, 1, 2, 4, 1, 3, 1, 1, 1, 2, 4, 1, 1, 0, 0, 5, 5, 1, 0, 1, 1, 1, 1, 5, 7, 0, 7, 0, 7, 7, 0, 7, 7, 3, 0, 7, 6, 1, 7, 0, 0, 4, 0, 6, 7, 6, 6, 0, 0, 2, 0, 2, 0] 
dag28.txt 3_2x4.txt True 0.3411764705882353 0.85 393216.0 [4, 0, 3, 1, 0, 1, 1, 2, 4, 1, 3, 1, 1, 1, 2, 4, 1, 1, 0, 0, 5, 5, 1, 0, 1, 1, 1, 1, 5, 7, 0, 7, 0, 7, 7, 0, 7, 7, 3, 0, 7, 6, 1, 7, 0, 0, 4, 0, 6, 7, 6, 6, 0, 0, 2, 0, 2, 0] 
dag28.txt 3_2x4.txt True 0.3411764705882353 0.9 393216.0 [4, 0, 3, 1, 0, 1, 1, 2, 4, 1, 3, 1, 1, 1, 2, 4, 1, 1, 0, 0, 5, 5, 1, 0, 1, 1, 1, 1, 5, 7, 0, 7, 0, 7, 7, 0, 7, 7, 3, 0, 7, 6, 1, 7, 0, 0, 4, 0, 6, 7, 6, 6, 0, 0, 2, 0, 2, 0] 
dag28.txt 3_2x4.txt True 0.3411764705882353 0.95 393216.0 [4, 0, 3, 1, 0, 1, 1, 2, 4, 1, 3, 1, 1, 1, 2, 4, 1, 1, 0, 0, 5, 5, 1, 0, 1, 1, 1, 1, 5, 7, 0, 7, 0, 7, 7, 0, 7, 7, 3, 0, 7, 6, 1, 7, 0, 0, 4, 0, 6, 7, 6, 6, 0, 0, 2, 0, 2, 0] 
dag28.txt 3_2x4.txt True 0.3411764705882353 1 393216.0 [4, 0, 3, 1, 0, 1, 1, 2, 4, 1, 3, 1, 1, 1, 2, 4, 1, 1, 0, 0, 5, 5, 1, 0, 1, 1, 1, 1, 5, 7, 0, 7, 0, 7, 7, 0, 7, 7, 3, 0, 7, 6, 1, 7, 0, 0, 4, 0, 6, 7, 6, 6, 0, 0, 2, 0, 2, 0] 
dag28.txt 5_4_3_2x2.txt True 0.03529411764705882 0.04 1114112.0 [0, 0, 5, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag28.txt 5_4_3_2x2.txt True 0.03529411764705882 0.06 1114112.0 [0, 0, 5, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag28.txt 5_4_3_2x2.txt True 0.03529411764705882 0.08 1114112.0 [0, 0, 5, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag28.txt 5_4_3_2x2.txt True 0.08235294117647059 0.1 858521.6 [0, 0, 4, 4, 0, 4, 4, 0, 0, 4, 4, 4, 4, 4, 0, 0, 4, 4, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 4, 4, 0, 0, 4, 0, 4, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag28.txt 5_4_3_2x2.txt True 0.08235294117647059 0.12 858521.6 [0, 0, 4, 4, 0, 4, 4, 0, 0, 4, 4, 4, 4, 4, 0, 0, 4, 4, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 4, 4, 0, 0, 4, 0, 4, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag28.txt 5_4_3_2x2.txt True 0.12941176470588237 0.14 642252.8 [0, 4, 4, 4, 4, 4, 1, 4, 0, 4, 1, 1, 4, 4, 4, 0, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 4, 4, 0, 0, 4, 0, 4, 4, 0, 4, 0, 0, 0, 0, 4, 4, 4, 4, 0, 0] 
dag28.txt 5_4_3_2x2.txt True 0.15294117647058825 0.16 439091.2 [0, 4, 1, 1, 4, 1, 5, 4, 0, 1, 5, 5, 1, 1, 4, 0, 1, 1, 4, 4, 0, 0, 1, 4, 1, 1, 1, 1, 0, 0, 4, 0, 1, 0, 4, 1, 4, 4, 1, 1, 0, 4, 1, 4, 1, 1, 0, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] 
dag28.txt 5_4_3_2x2.txt True 0.15294117647058825 0.18 439091.2 [0, 4, 1, 1, 4, 1, 5, 4, 0, 1, 5, 5, 1, 1, 4, 0, 1, 1, 4, 4, 0, 0, 1, 4, 1, 1, 1, 1, 0, 0, 4, 0, 1, 0, 4, 1, 4, 4, 1, 1, 0, 4, 1, 4, 1, 1, 0, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] 
dag28.txt 5_4_3_2x2.txt True 0.15294117647058825 0.2 439091.2 [0, 4, 1, 1, 4, 1, 5, 4, 0, 1, 5, 5, 1, 1, 4, 0, 1, 1, 4, 4, 0, 0, 1, 4, 1, 1, 1, 1, 0, 0, 4, 0, 1, 0, 4, 1, 4, 4, 1, 1, 0, 4, 1, 4, 1, 1, 0, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] 
dag28.txt 5_4_3_2x2.txt True 0.15294117647058825 0.25 439091.2 [0, 4, 1, 1, 4, 1, 5, 4, 0, 1, 5, 5, 1, 1, 4, 0, 1, 1, 4, 4, 0, 0, 1, 4, 1, 1, 1, 1, 0, 0, 4, 0, 1, 0, 4, 1, 4, 4, 1, 1, 0, 4, 1, 4, 1, 1, 0, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] 
dag28.txt 5_4_3_2x2.txt True 0.29411764705882354 0.3 335872.0 [5, 3, 4, 4, 3, 4, 7, 3, 5, 4, 7, 7, 4, 4, 3, 5, 4, 4, 3, 3, 2, 2, 4, 3, 4, 4, 4, 4, 2, 1, 1, 1, 6, 1, 0, 6, 0, 1, 6, 6, 1, 1, 4, 1, 6, 6, 5, 6, 0, 5, 0, 0, 0, 0, 3, 0, 0, 0] 
dag28.txt 5_4_3_2x2.txt True 0.3411764705882353 0.35 393216.0 [1, 0, 6, 2, 0, 2, 2, 4, 1, 2, 6, 2, 2, 2, 4, 1, 2, 2, 0, 0, 3, 3, 2, 0, 2, 2, 2, 2, 3, 7, 0, 7, 0, 7, 7, 0, 7, 7, 6, 0, 7, 5, 2, 7, 0, 0, 1, 0, 5, 7, 5, 5, 0, 0, 4, 0, 4, 0] 
dag28.txt 5_4_3_2x2.txt True 0.3411764705882353 0.4 393216.0 [1, 0, 6, 2, 0, 2, 2, 4, 1, 2, 6, 2, 2, 2, 4, 1, 2, 2, 0, 0, 3, 3, 2, 0, 2, 2, 2, 2, 3, 7, 0, 7, 0, 7, 7, 0, 7, 7, 6, 0, 7, 5, 2, 7, 0, 0, 1, 0, 5, 7, 5, 5, 0, 0, 4, 0, 4, 0] 
dag28.txt 5_4_3_2x2.txt True 0.3411764705882353 0.45 393216.0 [1, 0, 6, 2, 0, 2, 2, 4, 1, 2, 6, 2, 2, 2, 4, 1, 2, 2, 0, 0, 3, 3, 2, 0, 2, 2, 2, 2, 3, 7, 0, 7, 0, 7, 7, 0, 7, 7, 6, 0, 7, 5, 2, 7, 0, 0, 1, 0, 5, 7, 5, 5, 0, 0, 4, 0, 4, 0] 
dag28.txt 5_4_3_2x2.txt True 0.3411764705882353 0.5 393216.0 [1, 0, 6, 2, 0, 2, 2, 4, 1, 2, 6, 2, 2, 2, 4, 1, 2, 2, 0, 0, 3, 3, 2, 0, 2, 2, 2, 2, 3, 7, 0, 7, 0, 7, 7, 0, 7, 7, 6, 0, 7, 5, 2, 7, 0, 0, 1, 0, 5, 7, 5, 5, 0, 0, 4, 0, 4, 0] 
dag28.txt 5_4_3_2x2.txt True 0.3411764705882353 0.55 393216.0 [1, 0, 6, 2, 0, 2, 2, 4, 1, 2, 6, 2, 2, 2, 4, 1, 2, 2, 0, 0, 3, 3, 2, 0, 2, 2, 2, 2, 3, 7, 0, 7, 0, 7, 7, 0, 7, 7, 6, 0, 7, 5, 2, 7, 0, 0, 1, 0, 5, 7, 5, 5, 0, 0, 4, 0, 4, 0] 
dag28.txt 5_4_3_2x2.txt True 0.3411764705882353 0.6 393216.0 [1, 0, 6, 2, 0, 2, 2, 4, 1, 2, 6, 2, 2, 2, 4, 1, 2, 2, 0, 0, 3, 3, 2, 0, 2, 2, 2, 2, 3, 7, 0, 7, 0, 7, 7, 0, 7, 7, 6, 0, 7, 5, 2, 7, 0, 0, 1, 0, 5, 7, 5, 5, 0, 0, 4, 0, 4, 0] 
dag28.txt 5_4_3_2x2.txt True 0.3411764705882353 0.65 393216.0 [1, 0, 6, 2, 0, 2, 2, 4, 1, 2, 6, 2, 2, 2, 4, 1, 2, 2, 0, 0, 3, 3, 2, 0, 2, 2, 2, 2, 3, 7, 0, 7, 0, 7, 7, 0, 7, 7, 6, 0, 7, 5, 2, 7, 0, 0, 1, 0, 5, 7, 5, 5, 0, 0, 4, 0, 4, 0] 
dag28.txt 5_4_3_2x2.txt True 0.3411764705882353 0.7 393216.0 [1, 0, 6, 2, 0, 2, 2, 4, 1, 2, 6, 2, 2, 2, 4, 1, 2, 2, 0, 0, 3, 3, 2, 0, 2, 2, 2, 2, 3, 7, 0, 7, 0, 7, 7, 0, 7, 7, 6, 0, 7, 5, 2, 7, 0, 0, 1, 0, 5, 7, 5, 5, 0, 0, 4, 0, 4, 0] 
dag28.txt 5_4_3_2x2.txt True 0.3411764705882353 0.75 393216.0 [1, 0, 6, 2, 0, 2, 2, 4, 1, 2, 6, 2, 2, 2, 4, 1, 2, 2, 0, 0, 3, 3, 2, 0, 2, 2, 2, 2, 3, 7, 0, 7, 0, 7, 7, 0, 7, 7, 6, 0, 7, 5, 2, 7, 0, 0, 1, 0, 5, 7, 5, 5, 0, 0, 4, 0, 4, 0] 
dag28.txt 5_4_3_2x2.txt True 0.3411764705882353 0.8 393216.0 [1, 0, 6, 2, 0, 2, 2, 4, 1, 2, 6, 2, 2, 2, 4, 1, 2, 2, 0, 0, 3, 3, 2, 0, 2, 2, 2, 2, 3, 7, 0, 7, 0, 7, 7, 0, 7, 7, 6, 0, 7, 5, 2, 7, 0, 0, 1, 0, 5, 7, 5, 5, 0, 0, 4, 0, 4, 0] 
dag28.txt 5_4_3_2x2.txt True 0.3411764705882353 0.85 393216.0 [1, 0, 6, 2, 0, 2, 2, 4, 1, 2, 6, 2, 2, 2, 4, 1, 2, 2, 0, 0, 3, 3, 2, 0, 2, 2, 2, 2, 3, 7, 0, 7, 0, 7, 7, 0, 7, 7, 6, 0, 7, 5, 2, 7, 0, 0, 1, 0, 5, 7, 5, 5, 0, 0, 4, 0, 4, 0] 
dag28.txt 5_4_3_2x2.txt True 0.3411764705882353 0.9 393216.0 [1, 0, 6, 2, 0, 2, 2, 4, 1, 2, 6, 2, 2, 2, 4, 1, 2, 2, 0, 0, 3, 3, 2, 0, 2, 2, 2, 2, 3, 7, 0, 7, 0, 7, 7, 0, 7, 7, 6, 0, 7, 5, 2, 7, 0, 0, 1, 0, 5, 7, 5, 5, 0, 0, 4, 0, 4, 0] 
dag28.txt 5_4_3_2x2.txt True 0.3411764705882353 0.95 393216.0 [1, 0, 6, 2, 0, 2, 2, 4, 1, 2, 6, 2, 2, 2, 4, 1, 2, 2, 0, 0, 3, 3, 2, 0, 2, 2, 2, 2, 3, 7, 0, 7, 0, 7, 7, 0, 7, 7, 6, 0, 7, 5, 2, 7, 0, 0, 1, 0, 5, 7, 5, 5, 0, 0, 4, 0, 4, 0] 
dag28.txt 5_4_3_2x2.txt True 0.3411764705882353 1 393216.0 [1, 0, 6, 2, 0, 2, 2, 4, 1, 2, 6, 2, 2, 2, 4, 1, 2, 2, 0, 0, 3, 3, 2, 0, 2, 2, 2, 2, 3, 7, 0, 7, 0, 7, 7, 0, 7, 7, 6, 0, 7, 5, 2, 7, 0, 0, 1, 0, 5, 7, 5, 5, 0, 0, 4, 0, 4, 0] 
