dag11.txt 3_2x4.txt True 0.017699115044247787 0.04 3596288.0 [0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 
dag11.txt 3_2x4.txt True 0.04424778761061947 0.06 3350528.0 [1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 
dag11.txt 3_2x4.txt True 0.07964601769911504 0.08 3088384.0 [1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 
dag11.txt 3_2x4.txt True 0.07964601769911504 0.1 3088384.0 [1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 
dag11.txt 3_2x4.txt True 0.11504424778761062 0.12 1578325.3333333333 [2, 1, 2, 0, 2, 2, 0, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 2, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2] 
dag11.txt 3_2x4.txt True 0.13274336283185842 0.14 1490944.0 [2, 1, 2, 0, 0, 2, 0, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 2, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2] 
dag11.txt 3_2x4.txt True 0.1504424778761062 0.16 1223338.6666666667 [1, 0, 2, 2, 1, 0, 2, 2, 2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 1, 0, 2, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0] 
dag11.txt 3_2x4.txt True 0.17699115044247787 0.18 1168725.3333333333 [1, 0, 2, 4, 1, 0, 2, 2, 2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 1, 0, 2, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0] 
dag11.txt 3_2x4.txt True 0.17699115044247787 0.2 1168725.3333333333 [1, 0, 2, 4, 1, 0, 2, 2, 2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 1, 0, 2, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0] 
dag11.txt 3_2x4.txt True 0.23008849557522124 0.25 1425408.0 [4, 3, 5, 2, 4, 5, 4, 2, 5, 5, 3, 5, 5, 4, 4, 5, 4, 5, 4, 3, 5, 5, 5, 5, 5, 5, 5, 4, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 4, 2, 2, 2, 3, 2, 5, 3, 4, 3, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 0, 1, 1, 2, 5, 1, 2, 1] 
dag11.txt 3_2x4.txt True 0.2920353982300885 0.3 679936.0 [0, 6, 1, 7, 0, 2, 7, 0, 1, 2, 6, 6, 3, 7, 7, 3, 7, 3, 0, 6, 3, 1, 6, 3, 2, 6, 6, 0, 3, 4, 3, 2, 2, 3, 2, 2, 3, 3, 2, 3, 3, 7, 3, 1, 1, 1, 1, 1, 1, 6, 1, 2, 2, 1, 5, 1, 1, 5, 5, 1, 4, 2, 4, 1, 1, 4, 4, 2, 1, 2, 2, 2, 2] 
dag11.txt 3_2x4.txt True 0.34513274336283184 0.35 483328.0 [2, 1, 4, 5, 2, 0, 5, 3, 4, 0, 1, 1, 2, 5, 5, 3, 5, 2, 2, 1, 2, 4, 1, 2, 0, 1, 1, 0, 6, 6, 6, 0, 0, 2, 0, 0, 3, 3, 0, 2, 3, 5, 3, 4, 4, 4, 4, 5, 4, 1, 7, 0, 0, 4, 1, 5, 7, 7, 7, 4, 7, 0, 7, 4, 4, 6, 6, 0, 4, 0, 6, 6, 6] 
dag11.txt 3_2x4.txt True 0.39823008849557523 0.4 466944.0 [1, 2, 5, 4, 1, 0, 4, 0, 5, 2, 2, 3, 1, 4, 4, 0, 4, 1, 1, 2, 1, 5, 3, 1, 3, 2, 2, 5, 2, 6, 2, 3, 3, 1, 3, 3, 0, 0, 2, 1, 0, 4, 0, 5, 5, 5, 0, 5, 5, 2, 7, 2, 2, 5, 2, 4, 7, 7, 7, 5, 7, 3, 7, 5, 4, 6, 6, 6, 4, 3, 6, 6, 6] 
dag11.txt 3_2x4.txt True 0.4247787610619469 0.45 420522.6666666667 [1, 2, 5, 4, 4, 0, 4, 0, 5, 2, 2, 3, 1, 4, 4, 0, 4, 1, 1, 2, 1, 5, 3, 1, 3, 2, 2, 5, 2, 6, 2, 3, 3, 1, 3, 3, 0, 0, 2, 1, 0, 4, 0, 5, 5, 5, 0, 5, 5, 2, 7, 2, 2, 5, 2, 4, 6, 7, 7, 5, 7, 3, 7, 5, 4, 6, 6, 6, 4, 3, 6, 6, 6] 
dag11.txt 3_2x4.txt True 0.4247787610619469 0.5 420522.6666666667 [1, 2, 5, 4, 4, 0, 4, 0, 5, 2, 2, 3, 1, 4, 4, 0, 4, 1, 1, 2, 1, 5, 3, 1, 3, 2, 2, 5, 2, 6, 2, 3, 3, 1, 3, 3, 0, 0, 2, 1, 0, 4, 0, 5, 5, 5, 0, 5, 5, 2, 7, 2, 2, 5, 2, 4, 6, 7, 7, 5, 7, 3, 7, 5, 4, 6, 6, 6, 4, 3, 6, 6, 6] 
dag11.txt 3_2x4.txt True 0.4247787610619469 0.55 420522.6666666667 [1, 2, 5, 4, 4, 0, 4, 0, 5, 2, 2, 3, 1, 4, 4, 0, 4, 1, 1, 2, 1, 5, 3, 1, 3, 2, 2, 5, 2, 6, 2, 3, 3, 1, 3, 3, 0, 0, 2, 1, 0, 4, 0, 5, 5, 5, 0, 5, 5, 2, 7, 2, 2, 5, 2, 4, 6, 7, 7, 5, 7, 3, 7, 5, 4, 6, 6, 6, 4, 3, 6, 6, 6] 
dag11.txt 3_2x4.txt True 0.4247787610619469 0.6 420522.6666666667 [1, 2, 5, 4, 4, 0, 4, 0, 5, 2, 2, 3, 1, 4, 4, 0, 4, 1, 1, 2, 1, 5, 3, 1, 3, 2, 2, 5, 2, 6, 2, 3, 3, 1, 3, 3, 0, 0, 2, 1, 0, 4, 0, 5, 5, 5, 0, 5, 5, 2, 7, 2, 2, 5, 2, 4, 6, 7, 7, 5, 7, 3, 7, 5, 4, 6, 6, 6, 4, 3, 6, 6, 6] 
dag11.txt 3_2x4.txt True 0.4247787610619469 0.65 420522.6666666667 [1, 2, 5, 4, 4, 0, 4, 0, 5, 2, 2, 3, 1, 4, 4, 0, 4, 1, 1, 2, 1, 5, 3, 1, 3, 2, 2, 5, 2, 6, 2, 3, 3, 1, 3, 3, 0, 0, 2, 1, 0, 4, 0, 5, 5, 5, 0, 5, 5, 2, 7, 2, 2, 5, 2, 4, 6, 7, 7, 5, 7, 3, 7, 5, 4, 6, 6, 6, 4, 3, 6, 6, 6] 
dag11.txt 3_2x4.txt True 0.4247787610619469 0.7 420522.6666666667 [1, 2, 5, 4, 4, 0, 4, 0, 5, 2, 2, 3, 1, 4, 4, 0, 4, 1, 1, 2, 1, 5, 3, 1, 3, 2, 2, 5, 2, 6, 2, 3, 3, 1, 3, 3, 0, 0, 2, 1, 0, 4, 0, 5, 5, 5, 0, 5, 5, 2, 7, 2, 2, 5, 2, 4, 6, 7, 7, 5, 7, 3, 7, 5, 4, 6, 6, 6, 4, 3, 6, 6, 6] 
dag11.txt 3_2x4.txt True 0.4247787610619469 0.75 420522.6666666667 [1, 2, 5, 4, 4, 0, 4, 0, 5, 2, 2, 3, 1, 4, 4, 0, 4, 1, 1, 2, 1, 5, 3, 1, 3, 2, 2, 5, 2, 6, 2, 3, 3, 1, 3, 3, 0, 0, 2, 1, 0, 4, 0, 5, 5, 5, 0, 5, 5, 2, 7, 2, 2, 5, 2, 4, 6, 7, 7, 5, 7, 3, 7, 5, 4, 6, 6, 6, 4, 3, 6, 6, 6] 
dag11.txt 3_2x4.txt True 0.4247787610619469 0.8 420522.6666666667 [1, 2, 5, 4, 4, 0, 4, 0, 5, 2, 2, 3, 1, 4, 4, 0, 4, 1, 1, 2, 1, 5, 3, 1, 3, 2, 2, 5, 2, 6, 2, 3, 3, 1, 3, 3, 0, 0, 2, 1, 0, 4, 0, 5, 5, 5, 0, 5, 5, 2, 7, 2, 2, 5, 2, 4, 6, 7, 7, 5, 7, 3, 7, 5, 4, 6, 6, 6, 4, 3, 6, 6, 6] 
dag11.txt 3_2x4.txt True 0.4247787610619469 0.85 420522.6666666667 [1, 2, 5, 4, 4, 0, 4, 0, 5, 2, 2, 3, 1, 4, 4, 0, 4, 1, 1, 2, 1, 5, 3, 1, 3, 2, 2, 5, 2, 6, 2, 3, 3, 1, 3, 3, 0, 0, 2, 1, 0, 4, 0, 5, 5, 5, 0, 5, 5, 2, 7, 2, 2, 5, 2, 4, 6, 7, 7, 5, 7, 3, 7, 5, 4, 6, 6, 6, 4, 3, 6, 6, 6] 
dag11.txt 3_2x4.txt True 0.4247787610619469 0.9 420522.6666666667 [1, 2, 5, 4, 4, 0, 4, 0, 5, 2, 2, 3, 1, 4, 4, 0, 4, 1, 1, 2, 1, 5, 3, 1, 3, 2, 2, 5, 2, 6, 2, 3, 3, 1, 3, 3, 0, 0, 2, 1, 0, 4, 0, 5, 5, 5, 0, 5, 5, 2, 7, 2, 2, 5, 2, 4, 6, 7, 7, 5, 7, 3, 7, 5, 4, 6, 6, 6, 4, 3, 6, 6, 6] 
dag11.txt 3_2x4.txt True 0.4247787610619469 0.95 420522.6666666667 [1, 2, 5, 4, 4, 0, 4, 0, 5, 2, 2, 3, 1, 4, 4, 0, 4, 1, 1, 2, 1, 5, 3, 1, 3, 2, 2, 5, 2, 6, 2, 3, 3, 1, 3, 3, 0, 0, 2, 1, 0, 4, 0, 5, 5, 5, 0, 5, 5, 2, 7, 2, 2, 5, 2, 4, 6, 7, 7, 5, 7, 3, 7, 5, 4, 6, 6, 6, 4, 3, 6, 6, 6] 
dag11.txt 3_2x4.txt True 0.4247787610619469 1 420522.6666666667 [1, 2, 5, 4, 4, 0, 4, 0, 5, 2, 2, 3, 1, 4, 4, 0, 4, 1, 1, 2, 1, 5, 3, 1, 3, 2, 2, 5, 2, 6, 2, 3, 3, 1, 3, 3, 0, 0, 2, 1, 0, 4, 0, 5, 5, 5, 0, 5, 5, 2, 7, 2, 2, 5, 2, 4, 6, 7, 7, 5, 7, 3, 7, 5, 4, 6, 6, 6, 4, 3, 6, 6, 6] 
dag11.txt 5_4_3_2x2.txt True 0.017699115044247787 0.04 1798144.0 [0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 
dag11.txt 5_4_3_2x2.txt True 0.04424778761061947 0.06 1675264.0 [1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 
dag11.txt 5_4_3_2x2.txt True 0.07964601769911504 0.08 1544192.0 [1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 
dag11.txt 5_4_3_2x2.txt True 0.07964601769911504 0.1 1544192.0 [1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 
dag11.txt 5_4_3_2x2.txt True 0.11504424778761062 0.12 1578325.3333333333 [2, 1, 2, 0, 2, 2, 0, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 2, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2] 
dag11.txt 5_4_3_2x2.txt True 0.13274336283185842 0.14 1490944.0 [2, 1, 2, 0, 0, 2, 0, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 2, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2] 
dag11.txt 5_4_3_2x2.txt True 0.1415929203539823 0.16 1135957.3333333333 [1, 0, 2, 2, 1, 0, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 2, 2, 1, 0, 2, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0] 
dag11.txt 5_4_3_2x2.txt True 0.168141592920354 0.18 1048576.0 [1, 0, 2, 0, 1, 0, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 2, 2, 1, 0, 2, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0] 
dag11.txt 5_4_3_2x2.txt True 0.18584070796460178 0.2 961194.6666666666 [1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 2, 2, 2, 2, 2, 1, 0, 2, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0] 
dag11.txt 5_4_3_2x2.txt True 0.24778761061946902 0.25 712704.0 [4, 3, 5, 0, 4, 5, 4, 2, 5, 5, 3, 5, 5, 4, 4, 5, 4, 5, 4, 3, 5, 5, 5, 5, 5, 5, 5, 4, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 4, 2, 2, 2, 3, 2, 5, 3, 4, 3, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 0, 1, 1, 2, 5, 1, 2, 1] 
dag11.txt 5_4_3_2x2.txt True 0.2920353982300885 0.3 647168.0 [0, 6, 1, 7, 0, 2, 7, 0, 1, 2, 6, 6, 3, 7, 7, 3, 7, 3, 0, 6, 3, 1, 6, 3, 2, 6, 6, 0, 3, 4, 3, 2, 2, 3, 2, 2, 3, 3, 2, 3, 3, 7, 3, 1, 1, 1, 1, 1, 1, 6, 1, 2, 2, 1, 5, 1, 1, 5, 5, 1, 4, 2, 4, 1, 1, 4, 4, 2, 1, 2, 2, 2, 2] 
dag11.txt 5_4_3_2x2.txt True 0.34513274336283184 0.35 466944.0 [2, 1, 4, 5, 2, 0, 5, 4, 4, 0, 1, 1, 2, 5, 5, 3, 5, 2, 2, 1, 2, 4, 1, 2, 0, 1, 1, 0, 6, 6, 6, 0, 0, 2, 0, 0, 3, 3, 0, 2, 3, 5, 3, 4, 4, 4, 4, 5, 4, 1, 7, 0, 0, 4, 1, 5, 7, 7, 7, 4, 7, 0, 7, 4, 4, 6, 6, 0, 4, 0, 6, 6, 6] 
