dagF31.txt 3_2x4.txt 0.5745614035087719 0.6 110.0 [6, 1, 6, 1, 6, 1, 1, 1, 6, 1, 6, 2, 0, 1, 1, 6, 6, 6, 4, 1, 2, 2, 7, 2, 6, 7, 1, 2, 7, 7, 2, 6, 4, 4, 4, 2, 2, 3, 2, 7, 7, 0, 2, 7, 5, 3, 4, 0, 3, 7, 4, 4, 5, 5, 2, 4, 0, 3, 0, 0, 5, 3, 4, 0, 0, 0, 5, 3, 5, 3, 0, 0, 0, 4, 0] 
dagF31.txt 3_2x4.txt 0.5745614035087719 0.7 110.0 [6, 1, 6, 1, 6, 1, 1, 1, 6, 1, 6, 2, 0, 1, 1, 6, 6, 6, 4, 1, 2, 2, 7, 2, 6, 7, 1, 2, 7, 7, 2, 6, 4, 4, 4, 2, 2, 3, 2, 7, 7, 0, 2, 7, 5, 3, 4, 0, 3, 7, 4, 4, 5, 5, 2, 4, 0, 3, 0, 0, 5, 3, 4, 0, 0, 0, 5, 3, 5, 3, 0, 0, 0, 4, 0] 
dagF31.txt 3_2x4.txt 0.5745614035087719 0.9 110.0 [6, 1, 6, 1, 6, 1, 1, 1, 6, 1, 6, 2, 0, 1, 1, 6, 6, 6, 4, 1, 2, 2, 7, 2, 6, 7, 1, 2, 7, 7, 2, 6, 4, 4, 4, 2, 2, 3, 2, 7, 7, 0, 2, 7, 5, 3, 4, 0, 3, 7, 4, 4, 5, 5, 2, 4, 0, 3, 0, 0, 5, 3, 4, 0, 0, 0, 5, 3, 5, 3, 0, 0, 0, 4, 0] 
dagF31.txt 3_2x4.txt 0.5745614035087719 0.65 110.0 [6, 1, 6, 1, 6, 1, 1, 1, 6, 1, 6, 2, 0, 1, 1, 6, 6, 6, 4, 1, 2, 2, 7, 2, 6, 7, 1, 2, 7, 7, 2, 6, 4, 4, 4, 2, 2, 3, 2, 7, 7, 0, 2, 7, 5, 3, 4, 0, 3, 7, 4, 4, 5, 5, 2, 4, 0, 3, 0, 0, 5, 3, 4, 0, 0, 0, 5, 3, 5, 3, 0, 0, 0, 4, 0] 
dagF31.txt 3_2x4.txt 0.5745614035087719 1 110.0 [6, 1, 6, 1, 6, 1, 1, 1, 6, 1, 6, 2, 0, 1, 1, 6, 6, 6, 4, 1, 2, 2, 7, 2, 6, 7, 1, 2, 7, 7, 2, 6, 4, 4, 4, 2, 2, 3, 2, 7, 7, 0, 2, 7, 5, 3, 4, 0, 3, 7, 4, 4, 5, 5, 2, 4, 0, 3, 0, 0, 5, 3, 4, 0, 0, 0, 5, 3, 5, 3, 0, 0, 0, 4, 0] 
dagF31.txt 3_2x4.txt 0.5745614035087719 0.8 110.0 [6, 1, 6, 1, 6, 1, 1, 1, 6, 1, 6, 2, 0, 1, 1, 6, 6, 6, 4, 1, 2, 2, 7, 2, 6, 7, 1, 2, 7, 7, 2, 6, 4, 4, 4, 2, 2, 3, 2, 7, 7, 0, 2, 7, 5, 3, 4, 0, 3, 7, 4, 4, 5, 5, 2, 4, 0, 3, 0, 0, 5, 3, 4, 0, 0, 0, 5, 3, 5, 3, 0, 0, 0, 4, 0] 
dagF31.txt 3_2x4.txt 0.09649122807017543 0.1 620.3333333333334 [0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0] 
dagF31.txt 3_2x4.txt 0.19298245614035087 0.2 487.3333333333333 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 4, 0, 2, 2, 0, 2, 0, 0, 0, 2, 2, 0, 0, 6, 2, 0, 4, 0, 4, 0, 0, 6, 4, 4, 4] 
dagF31.txt 5_4_3_2x2.txt 0.5789473684210527 0.6 80.2 [5, 2, 5, 2, 5, 2, 2, 2, 5, 2, 5, 4, 4, 2, 2, 5, 5, 5, 4, 2, 4, 4, 7, 4, 5, 5, 2, 4, 7, 7, 4, 4, 1, 1, 1, 4, 4, 6, 0, 0, 7, 0, 4, 7, 0, 6, 1, 0, 6, 7, 1, 1, 3, 3, 4, 1, 0, 6, 0, 0, 1, 6, 1, 0, 0, 0, 3, 6, 3, 6, 0, 0, 0, 1, 0] 
dagF31.txt 5_4_3_2x2.txt 0.5789473684210527 0.65 80.2 [5, 2, 5, 2, 5, 2, 2, 2, 5, 2, 5, 4, 4, 2, 2, 5, 5, 5, 4, 2, 4, 4, 7, 4, 5, 5, 2, 4, 7, 7, 4, 4, 1, 1, 1, 4, 4, 6, 0, 0, 7, 0, 4, 7, 0, 6, 1, 0, 6, 7, 1, 1, 3, 3, 4, 1, 0, 6, 0, 0, 1, 6, 1, 0, 0, 0, 3, 6, 3, 6, 0, 0, 0, 1, 0] 
