dagA34.txt 3_2x4.txt 0.5957446808510638 0.6 89.5 [7, 2, 1, 6, 4, 0, 5, 5, 0, 6, 2, 0, 7, 0, 3, 4, 7, 5, 6, 2, 6, 3, 6, 5, 7, 2, 6, 4, 2, 5, 6, 0, 4, 1, 1, 7, 1, 5, 3, 3, 2, 4, 4, 3, 2, 1, 6, 0, 3, 5] 
dagA34.txt 3_2x4.txt 0.624113475177305 0.7 84.66666666666667 [7, 2, 1, 6, 4, 6, 5, 5, 0, 6, 2, 0, 7, 0, 3, 4, 7, 4, 6, 2, 6, 3, 6, 5, 7, 2, 6, 4, 2, 5, 6, 0, 4, 1, 1, 7, 1, 5, 3, 3, 2, 4, 4, 3, 2, 1, 6, 0, 3, 5] 
dagA34.txt 3_2x4.txt 0.624113475177305 0.9 84.66666666666667 [7, 2, 1, 6, 4, 6, 5, 5, 0, 6, 2, 0, 7, 0, 3, 4, 7, 4, 6, 2, 6, 3, 6, 5, 7, 2, 6, 4, 2, 5, 6, 0, 4, 1, 1, 7, 1, 5, 3, 3, 2, 4, 4, 3, 2, 1, 6, 0, 3, 5] 
dagA34.txt 3_2x4.txt 0.624113475177305 0.65 84.66666666666667 [7, 2, 1, 6, 4, 6, 5, 5, 0, 6, 2, 0, 7, 0, 3, 4, 7, 4, 6, 2, 6, 3, 6, 5, 7, 2, 6, 4, 2, 5, 6, 0, 4, 1, 1, 7, 1, 5, 3, 3, 2, 4, 4, 3, 2, 1, 6, 0, 3, 5] 
dagA34.txt 3_2x4.txt 0.624113475177305 0.8 84.66666666666667 [7, 2, 1, 6, 4, 6, 5, 5, 0, 6, 2, 0, 7, 0, 3, 4, 7, 4, 6, 2, 6, 3, 6, 5, 7, 2, 6, 4, 2, 5, 6, 0, 4, 1, 1, 7, 1, 5, 3, 3, 2, 4, 4, 3, 2, 1, 6, 0, 3, 5] 
dagA34.txt 3_2x4.txt 0.624113475177305 1 84.66666666666667 [7, 2, 1, 6, 4, 6, 5, 5, 0, 6, 2, 0, 7, 0, 3, 4, 7, 4, 6, 2, 6, 3, 6, 5, 7, 2, 6, 4, 2, 5, 6, 0, 4, 1, 1, 7, 1, 5, 3, 3, 2, 4, 4, 3, 2, 1, 6, 0, 3, 5] 
dagA34.txt 5_4_3_2x2.txt 0.5815602836879432 0.6 89.5 [7, 4, 2, 5, 1, 0, 3, 3, 0, 5, 4, 2, 7, 0, 6, 1, 7, 3, 5, 4, 5, 6, 5, 3, 7, 6, 5, 1, 4, 3, 5, 0, 1, 2, 2, 7, 2, 3, 6, 6, 4, 1, 1, 6, 4, 2, 5, 0, 6, 3] 
dagA34.txt 5_4_3_2x2.txt 0.6453900709219859 0.65 59.666666666666664 [7, 4, 2, 5, 1, 0, 0, 3, 0, 5, 4, 4, 4, 0, 6, 1, 7, 0, 5, 4, 5, 6, 5, 3, 7, 6, 5, 1, 4, 3, 5, 0, 1, 2, 2, 7, 2, 3, 6, 6, 4, 1, 1, 6, 4, 2, 5, 0, 6, 3] 
dagA34.txt 5_4_3_2x2.txt 0.6453900709219859 0.7 59.666666666666664 [7, 4, 2, 5, 1, 0, 0, 3, 0, 5, 4, 4, 4, 0, 6, 1, 7, 0, 5, 4, 5, 6, 5, 3, 7, 6, 5, 1, 4, 3, 5, 0, 1, 2, 2, 7, 2, 3, 6, 6, 4, 1, 1, 6, 4, 2, 5, 0, 6, 3] 
dagA34.txt 5_4_3_2x2.txt 0.6453900709219859 0.8 59.666666666666664 [7, 4, 2, 5, 1, 0, 0, 3, 0, 5, 4, 4, 4, 0, 6, 1, 7, 0, 5, 4, 5, 6, 5, 3, 7, 6, 5, 1, 4, 3, 5, 0, 1, 2, 2, 7, 2, 3, 6, 6, 4, 1, 1, 6, 4, 2, 5, 0, 6, 3] 
dagA34.txt 3_2x4.txt 0.0851063829787234 0.1 449.6666666666667 [0, 0, 0, 4, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0] 
dagA34.txt 5_4_3_2x2.txt 0.6453900709219859 0.9 59.666666666666664 [7, 4, 2, 5, 1, 0, 0, 3, 0, 5, 4, 4, 4, 0, 6, 1, 7, 0, 5, 4, 5, 6, 5, 3, 7, 6, 5, 1, 4, 3, 5, 0, 1, 2, 2, 7, 2, 3, 6, 6, 4, 1, 1, 6, 4, 2, 5, 0, 6, 3] 
dagA34.txt 5_4_3_2x2.txt 0.6453900709219859 1 59.666666666666664 [7, 4, 2, 5, 1, 0, 0, 3, 0, 5, 4, 4, 4, 0, 6, 1, 7, 0, 5, 4, 5, 6, 5, 3, 7, 6, 5, 1, 4, 3, 5, 0, 1, 2, 2, 7, 2, 3, 6, 6, 4, 1, 1, 6, 4, 2, 5, 0, 6, 3] 
dagA34.txt 3_2x4.txt 0.2978723404255319 0.3 304.3333333333333 [2, 0, 0, 6, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 6, 0, 0, 0, 2, 4, 0, 0, 0, 4, 0, 2, 0, 0, 0, 2, 0, 0, 4, 4, 2, 0, 0, 4, 0, 0, 2, 2, 0, 0] 
