dagR59.txt 3_2x4.txt 0.3979933110367893 0.4 368.0 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 4, 1, 4, 1, 1, 1, 4, 4, 4, 4, 1, 1, 4, 4, 4, 1, 4, 4, 4, 4, 4, 1, 3, 4, 4, 4, 4, 4, 4, 3, 0, 4, 4, 4, 4, 4, 3, 4, 3, 0, 3, 3, 0, 3, 3, 3, 0, 0, 3, 0, 3, 3, 0, 3, 3, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 3, 3, 0, 0, 0, 0, 3, 6, 6, 0, 6, 3, 0, 0, 0, 0, 6, 6, 6, 0, 0, 3, 5, 6, 6, 6, 6, 3, 3, 6, 6, 0, 6, 6, 6, 0, 5, 5, 5, 5, 5, 6, 6, 0, 5, 5, 6, 5, 6, 5, 5, 5, 5, 6, 2, 5, 6, 5, 7, 7, 7, 5, 6, 5, 5, 7, 5, 7, 7, 7, 5, 5, 7, 7, 5, 2, 0, 7, 7, 5, 6, 7, 7, 7, 7, 2, 7, 2, 2, 7, 2, 7, 2, 7, 7, 2, 6, 2, 7, 2, 2, 2, 7, 7, 2, 2, 2, 7, 2, 2, 7, 2, 2, 2, 2, 2, 2, 2] 
dagR59.txt 3_2x4.txt 0.451505016722408 0.5 322.5 [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 2, 2, 6, 2, 2, 2, 6, 2, 6, 2, 2, 2, 2, 6, 6, 6, 2, 2, 6, 6, 6, 6, 6, 6, 2, 6, 1, 6, 6, 1, 1, 6, 6, 6, 6, 6, 1, 6, 6, 1, 6, 1, 1, 6, 3, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 0, 1, 3, 1, 0, 1, 1, 3, 3, 4, 3, 1, 1, 3, 3, 3, 3, 2, 3, 3, 3, 3, 7, 7, 3, 2, 1, 3, 3, 3, 3, 7, 7, 0, 2, 3, 3, 7, 7, 0, 4, 4, 3, 3, 0, 7, 6, 7, 7, 7, 0, 0, 0, 0, 0, 7, 7, 7, 3, 0, 7, 5, 0, 7, 0, 7, 0, 0, 7, 0, 0, 0, 0, 5, 0, 5, 7, 7, 0, 0, 5, 0, 7, 5, 5, 0, 0, 4, 4, 0, 2, 0, 5, 4, 0, 7, 5, 5, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 4, 5, 4, 4, 4, 5, 4, 4, 4, 5, 4, 5, 4, 4, 5, 4, 4, 4, 4, 5] 
dagR59.txt 3_2x4.txt 0.4498327759197324 0.45 322.0 [6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 6, 4, 6, 6, 6, 4, 4, 4, 4, 6, 6, 4, 4, 4, 6, 4, 4, 4, 4, 4, 6, 5, 4, 4, 4, 4, 4, 4, 5, 5, 4, 4, 4, 6, 4, 5, 4, 5, 6, 5, 5, 0, 5, 5, 5, 0, 0, 5, 0, 2, 5, 5, 5, 4, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 5, 7, 7, 0, 6, 5, 0, 0, 0, 0, 7, 7, 7, 0, 0, 0, 7, 7, 7, 4, 4, 5, 0, 2, 7, 7, 2, 2, 2, 0, 7, 1, 7, 2, 2, 2, 7, 0, 7, 2, 2, 7, 2, 7, 2, 2, 2, 2, 7, 2, 2, 2, 0, 1, 1, 2, 2, 2, 2, 1, 7, 3, 1, 1, 2, 2, 1, 3, 2, 2, 0, 3, 1, 2, 2, 1, 3, 0, 1, 3, 2, 0, 1, 3, 1, 1, 4, 1, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 1, 2, 1, 1, 3, 3, 3, 3, 3] 
dagR59.txt 3_2x4.txt 0.4498327759197324 0.55 322.0 [6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 6, 4, 6, 6, 6, 4, 4, 4, 4, 6, 6, 4, 4, 4, 6, 4, 4, 4, 4, 4, 6, 5, 4, 4, 4, 4, 4, 4, 5, 5, 4, 4, 4, 6, 4, 5, 4, 5, 6, 5, 5, 0, 5, 5, 5, 0, 0, 5, 0, 2, 5, 5, 5, 4, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 5, 7, 7, 0, 6, 5, 0, 0, 0, 0, 7, 7, 7, 0, 0, 0, 7, 7, 7, 4, 4, 5, 0, 2, 7, 7, 2, 2, 2, 0, 7, 1, 7, 2, 2, 2, 7, 0, 7, 2, 2, 7, 2, 7, 2, 2, 2, 2, 7, 2, 2, 2, 0, 1, 1, 2, 2, 2, 2, 1, 7, 3, 1, 1, 2, 2, 1, 3, 2, 2, 0, 3, 1, 2, 2, 1, 3, 0, 1, 3, 2, 0, 1, 3, 1, 1, 4, 1, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 1, 2, 1, 1, 3, 3, 3, 3, 3] 
dagR59.txt 3_2x4.txt 0.46153846153846156 0.6 322.3333333333333 [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 4, 4, 4, 4, 4, 4, 2, 2, 4, 4, 2, 4, 2, 2, 2, 2, 4, 4, 2, 2, 2, 4, 2, 2, 2, 4, 2, 4, 2, 2, 1, 2, 2, 2, 2, 2, 0, 2, 2, 1, 6, 1, 1, 2, 1, 2, 1, 5, 5, 5, 1, 1, 5, 5, 1, 5, 0, 1, 5, 1, 4, 2, 1, 5, 1, 1, 5, 1, 5, 5, 5, 5, 1, 2, 1, 5, 5, 5, 1, 0, 5, 6, 1, 1, 5, 5, 5, 0, 5, 0, 0, 5, 1, 7, 0, 0, 0, 4, 5, 5, 0, 2, 0, 7, 0, 0, 0, 7, 7, 7, 0, 7, 0, 0, 0, 0, 7, 4, 0, 7, 0, 7, 7, 7, 7, 0, 7, 7, 0, 3, 7, 3, 0, 7, 4, 7, 3, 7, 7, 3, 3, 7, 7, 6, 6, 7, 2, 0, 6, 6, 7, 7, 3, 3, 6, 6, 6, 6, 0, 3, 6, 3, 6, 6, 3, 6, 3, 6, 3, 6, 6, 6, 6, 6, 6, 3, 3, 6, 6, 6, 3, 6, 3, 3, 6, 6, 6, 3, 6] 
dagR59.txt 3_2x4.txt 0.4431438127090301 0.7 322.0 [5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 0, 5, 0, 0, 5, 5, 5, 5, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 7, 0, 0, 7, 4, 7, 7, 0, 2, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 2, 7, 7, 7, 2, 7, 7, 2, 2, 4, 2, 7, 7, 2, 2, 7, 2, 2, 2, 2, 2, 2, 6, 6, 2, 6, 7, 2, 2, 2, 2, 6, 6, 6, 2, 2, 2, 3, 6, 6, 6, 6, 2, 2, 6, 2, 6, 6, 6, 6, 2, 3, 3, 3, 6, 3, 6, 6, 2, 6, 3, 2, 6, 3, 6, 3, 3, 3, 3, 3, 6, 3, 0, 1, 3, 1, 0, 3, 3, 3, 1, 3, 3, 1, 1, 3, 3, 1, 4, 3, 2, 0, 4, 4, 3, 3, 1, 4, 4, 1, 4, 4, 0, 1, 4, 1, 4, 4, 1, 4, 1, 4, 1, 4, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 1, 4, 1, 1, 4, 4, 4, 1, 4] 
dagR59.txt 3_2x4.txt 0.4498327759197324 0.9 322.0 [6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 6, 4, 6, 6, 6, 4, 4, 4, 4, 6, 6, 4, 4, 4, 6, 4, 4, 4, 4, 4, 6, 5, 4, 4, 4, 4, 4, 4, 5, 5, 4, 4, 4, 6, 4, 5, 4, 5, 6, 5, 5, 0, 5, 5, 5, 0, 0, 5, 0, 2, 5, 5, 5, 4, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 5, 7, 7, 0, 6, 5, 0, 0, 0, 0, 7, 7, 7, 0, 0, 0, 7, 7, 7, 4, 4, 5, 0, 2, 7, 7, 2, 2, 2, 0, 7, 1, 7, 2, 2, 2, 7, 0, 7, 2, 2, 7, 2, 7, 2, 2, 2, 2, 7, 2, 2, 2, 0, 1, 1, 2, 2, 2, 2, 1, 7, 3, 1, 1, 2, 2, 1, 3, 2, 2, 0, 3, 1, 2, 2, 1, 3, 0, 1, 3, 2, 0, 1, 3, 1, 1, 4, 1, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 1, 2, 1, 1, 3, 3, 3, 3, 3] 
dagR59.txt 3_2x4.txt 0.46153846153846156 0.65 322.3333333333333 [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 4, 4, 4, 4, 4, 4, 2, 2, 4, 4, 2, 4, 2, 2, 2, 2, 4, 4, 2, 2, 2, 4, 2, 2, 2, 4, 2, 4, 2, 2, 1, 2, 2, 2, 2, 2, 0, 2, 2, 1, 6, 1, 1, 2, 1, 2, 1, 5, 5, 5, 1, 1, 5, 5, 1, 5, 0, 1, 5, 1, 4, 2, 1, 5, 1, 1, 5, 1, 5, 5, 5, 5, 1, 2, 1, 5, 5, 5, 1, 0, 5, 6, 1, 1, 5, 5, 5, 0, 5, 0, 0, 5, 1, 7, 0, 0, 0, 4, 5, 5, 0, 2, 0, 7, 0, 0, 0, 7, 7, 7, 0, 7, 0, 0, 0, 0, 7, 4, 0, 7, 0, 7, 7, 7, 7, 0, 7, 7, 0, 3, 7, 3, 0, 7, 4, 7, 3, 7, 7, 3, 3, 7, 7, 6, 6, 7, 2, 0, 6, 6, 7, 7, 3, 3, 6, 6, 6, 6, 0, 3, 6, 3, 6, 6, 3, 6, 3, 6, 3, 6, 6, 6, 6, 6, 6, 3, 3, 6, 6, 6, 3, 6, 3, 3, 6, 6, 6, 3, 6] 
dagR59.txt 3_2x4.txt 0.4498327759197324 0.8 322.0 [6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 6, 4, 6, 6, 6, 4, 4, 4, 4, 6, 6, 4, 4, 4, 6, 4, 4, 4, 4, 4, 6, 5, 4, 4, 4, 4, 4, 4, 5, 5, 4, 4, 4, 6, 4, 5, 4, 5, 6, 5, 5, 0, 5, 5, 5, 0, 0, 5, 0, 2, 5, 5, 5, 4, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 5, 7, 7, 0, 6, 5, 0, 0, 0, 0, 7, 7, 7, 0, 0, 0, 7, 7, 7, 4, 4, 5, 0, 2, 7, 7, 2, 2, 2, 0, 7, 1, 7, 2, 2, 2, 7, 0, 7, 2, 2, 7, 2, 7, 2, 2, 2, 2, 7, 2, 2, 2, 0, 1, 1, 2, 2, 2, 2, 1, 7, 3, 1, 1, 2, 2, 1, 3, 2, 2, 0, 3, 1, 2, 2, 1, 3, 0, 1, 3, 2, 0, 1, 3, 1, 1, 4, 1, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 1, 2, 1, 1, 3, 3, 3, 3, 3] 
dagR59.txt 3_2x4.txt 0.4498327759197324 1 322.0 [6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 6, 4, 6, 6, 6, 4, 4, 4, 4, 6, 6, 4, 4, 4, 6, 4, 4, 4, 4, 4, 6, 5, 4, 4, 4, 4, 4, 4, 5, 5, 4, 4, 4, 6, 4, 5, 4, 5, 6, 5, 5, 0, 5, 5, 5, 0, 0, 5, 0, 2, 5, 5, 5, 4, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 5, 7, 7, 0, 6, 5, 0, 0, 0, 0, 7, 7, 7, 0, 0, 0, 7, 7, 7, 4, 4, 5, 0, 2, 7, 7, 2, 2, 2, 0, 7, 1, 7, 2, 2, 2, 7, 0, 7, 2, 2, 7, 2, 7, 2, 2, 2, 2, 7, 2, 2, 2, 0, 1, 1, 2, 2, 2, 2, 1, 7, 3, 1, 1, 2, 2, 1, 3, 2, 2, 0, 3, 1, 2, 2, 1, 3, 0, 1, 3, 2, 0, 1, 3, 1, 1, 4, 1, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 1, 2, 1, 1, 3, 3, 3, 3, 3] 
