dagJ43.txt 3_2x4.txt 0.5013850415512465 0.6 181.33333333333334 [0, 4, 4, 0, 4, 0, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 0, 4, 4, 4, 6, 0, 0, 7, 4, 4, 7, 7, 0, 6, 0, 0, 0, 4, 7, 6, 0, 6, 4, 7, 6, 6, 7, 6, 6, 6, 5, 5, 6, 7, 6, 7, 6, 7, 7, 5, 5, 6, 5, 6, 5, 0, 6, 1, 1, 5, 5, 5, 2, 5, 6, 6, 5, 7, 5, 5, 7, 2, 2, 2, 5, 1, 1, 1, 3, 3, 5, 2, 1, 1, 3, 2, 2, 5, 2, 3, 3, 2, 2, 2, 2, 1, 4, 2, 1, 2, 2, 1, 3, 3, 3, 3, 1, 2, 3, 3, 1, 3, 2, 4] 
dagJ43.txt 3_2x4.txt 0.4986149584487535 0.5 191.5 [0, 4, 4, 0, 4, 0, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 0, 4, 4, 4, 6, 0, 0, 7, 4, 4, 7, 7, 0, 6, 0, 0, 0, 4, 7, 6, 0, 6, 4, 7, 6, 7, 7, 6, 6, 6, 5, 5, 6, 7, 6, 7, 6, 7, 7, 5, 5, 6, 5, 6, 5, 0, 6, 1, 1, 5, 5, 5, 2, 5, 6, 6, 5, 7, 5, 5, 7, 2, 2, 2, 5, 1, 1, 1, 3, 3, 5, 2, 1, 1, 3, 2, 2, 5, 2, 3, 3, 2, 2, 2, 2, 1, 4, 2, 1, 2, 2, 1, 3, 3, 3, 3, 1, 2, 3, 3, 1, 3, 2, 4] 
dagJ43.txt 3_2x4.txt 0.5013850415512465 0.65 181.33333333333334 [0, 4, 4, 0, 4, 0, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 0, 4, 4, 4, 6, 0, 0, 7, 4, 4, 7, 7, 0, 6, 0, 0, 0, 4, 7, 6, 0, 6, 4, 7, 6, 6, 7, 6, 6, 6, 5, 5, 6, 7, 6, 7, 6, 7, 7, 5, 5, 6, 5, 6, 5, 0, 6, 1, 1, 5, 5, 5, 2, 5, 6, 6, 5, 7, 5, 5, 7, 2, 2, 2, 5, 1, 1, 1, 3, 3, 5, 2, 1, 1, 3, 2, 2, 5, 2, 3, 3, 2, 2, 2, 2, 1, 4, 2, 1, 2, 2, 1, 3, 3, 3, 3, 1, 2, 3, 3, 1, 3, 2, 4] 
dagJ43.txt 3_2x4.txt 0.5013850415512465 0.7 181.33333333333334 [0, 4, 4, 0, 4, 0, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 0, 4, 4, 4, 6, 0, 0, 7, 4, 4, 7, 7, 0, 6, 0, 0, 0, 4, 7, 6, 0, 6, 4, 7, 6, 6, 7, 6, 6, 6, 5, 5, 6, 7, 6, 7, 6, 7, 7, 5, 5, 6, 5, 6, 5, 0, 6, 1, 1, 5, 5, 5, 2, 5, 6, 6, 5, 7, 5, 5, 7, 2, 2, 2, 5, 1, 1, 1, 3, 3, 5, 2, 1, 1, 3, 2, 2, 5, 2, 3, 3, 2, 2, 2, 2, 1, 4, 2, 1, 2, 2, 1, 3, 3, 3, 3, 1, 2, 3, 3, 1, 3, 2, 4] 
dagJ43.txt 3_2x4.txt 0.5013850415512465 0.9 181.33333333333334 [0, 4, 4, 0, 4, 0, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 0, 4, 4, 4, 6, 0, 0, 7, 4, 4, 7, 7, 0, 6, 0, 0, 0, 4, 7, 6, 0, 6, 4, 7, 6, 6, 7, 6, 6, 6, 5, 5, 6, 7, 6, 7, 6, 7, 7, 5, 5, 6, 5, 6, 5, 0, 6, 1, 1, 5, 5, 5, 2, 5, 6, 6, 5, 7, 5, 5, 7, 2, 2, 2, 5, 1, 1, 1, 3, 3, 5, 2, 1, 1, 3, 2, 2, 5, 2, 3, 3, 2, 2, 2, 2, 1, 4, 2, 1, 2, 2, 1, 3, 3, 3, 3, 1, 2, 3, 3, 1, 3, 2, 4] 
dagJ43.txt 3_2x4.txt 0.5013850415512465 0.55 181.33333333333334 [0, 4, 4, 0, 4, 0, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 0, 4, 4, 4, 6, 0, 0, 7, 4, 4, 7, 7, 0, 6, 0, 0, 0, 4, 7, 6, 0, 6, 4, 7, 6, 6, 7, 6, 6, 6, 5, 5, 6, 7, 6, 7, 6, 7, 7, 5, 5, 6, 5, 6, 5, 0, 6, 1, 1, 5, 5, 5, 2, 5, 6, 6, 5, 7, 5, 5, 7, 2, 2, 2, 5, 1, 1, 1, 3, 3, 5, 2, 1, 1, 3, 2, 2, 5, 2, 3, 3, 2, 2, 2, 2, 1, 4, 2, 1, 2, 2, 1, 3, 3, 3, 3, 1, 2, 3, 3, 1, 3, 2, 4] 
dagJ43.txt 3_2x4.txt 0.5013850415512465 0.8 181.33333333333334 [0, 4, 4, 0, 4, 0, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 0, 4, 4, 4, 6, 0, 0, 7, 4, 4, 7, 7, 0, 6, 0, 0, 0, 4, 7, 6, 0, 6, 4, 7, 6, 6, 7, 6, 6, 6, 5, 5, 6, 7, 6, 7, 6, 7, 7, 5, 5, 6, 5, 6, 5, 0, 6, 1, 1, 5, 5, 5, 2, 5, 6, 6, 5, 7, 5, 5, 7, 2, 2, 2, 5, 1, 1, 1, 3, 3, 5, 2, 1, 1, 3, 2, 2, 5, 2, 3, 3, 2, 2, 2, 2, 1, 4, 2, 1, 2, 2, 1, 3, 3, 3, 3, 1, 2, 3, 3, 1, 3, 2, 4] 
dagJ43.txt 3_2x4.txt 0.5013850415512465 1 181.33333333333334 [0, 4, 4, 0, 4, 0, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 0, 4, 4, 4, 6, 0, 0, 7, 4, 4, 7, 7, 0, 6, 0, 0, 0, 4, 7, 6, 0, 6, 4, 7, 6, 6, 7, 6, 6, 6, 5, 5, 6, 7, 6, 7, 6, 7, 7, 5, 5, 6, 5, 6, 5, 0, 6, 1, 1, 5, 5, 5, 2, 5, 6, 6, 5, 7, 5, 5, 7, 2, 2, 2, 5, 1, 1, 1, 3, 3, 5, 2, 1, 1, 3, 2, 2, 5, 2, 3, 3, 2, 2, 2, 2, 1, 4, 2, 1, 2, 2, 1, 3, 3, 3, 3, 1, 2, 3, 3, 1, 3, 2, 4] 
dagJ43.txt 5_4_3_2x2.txt 0.4986149584487535 0.5 148.0 [0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 5, 0, 0, 7, 1, 1, 7, 7, 0, 5, 0, 0, 0, 1, 7, 5, 0, 5, 1, 7, 5, 0, 0, 5, 5, 5, 3, 3, 5, 7, 5, 7, 5, 7, 7, 3, 3, 5, 3, 5, 3, 0, 2, 2, 2, 3, 0, 3, 0, 3, 5, 5, 3, 7, 0, 3, 4, 4, 4, 2, 3, 2, 2, 2, 6, 6, 3, 4, 2, 2, 6, 4, 4, 3, 4, 6, 6, 4, 4, 4, 4, 2, 6, 4, 2, 4, 4, 2, 6, 6, 6, 6, 2, 4, 6, 6, 2, 6, 4, 6] 
dagJ43.txt 5_4_3_2x2.txt 0.5429362880886427 0.55 131.66666666666666 [0, 1, 1, 0, 1, 0, 4, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 5, 0, 0, 7, 1, 1, 7, 7, 0, 5, 0, 0, 0, 1, 7, 5, 0, 5, 1, 7, 5, 0, 0, 5, 5, 5, 3, 3, 5, 7, 5, 7, 5, 7, 7, 3, 3, 5, 3, 5, 3, 0, 5, 2, 2, 3, 0, 3, 0, 3, 5, 5, 3, 7, 0, 3, 4, 4, 4, 2, 4, 2, 2, 2, 6, 6, 3, 4, 2, 2, 6, 4, 4, 3, 4, 6, 6, 4, 4, 4, 4, 2, 6, 4, 2, 4, 4, 2, 6, 6, 6, 6, 2, 4, 6, 6, 2, 6, 4, 4] 
