dagN39.txt 3_2x4.txt 0.45041322314049587 0.5 240.66666666666666 [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 5, 5, 4, 4, 4, 4, 4, 4, 5, 0, 5, 4, 4, 0, 4, 5, 0, 5, 5, 5, 2, 5, 0, 0, 4, 5, 5, 4, 0, 5, 0, 0, 5, 0, 5, 0, 0, 5, 0, 0, 0, 5, 0, 5, 6, 0, 0, 0, 3, 3, 0, 6, 0, 6, 3, 0, 6, 0, 3, 3, 3, 6, 6, 6, 3, 3, 3, 2, 3, 6, 6, 6, 6, 3, 0, 3, 6, 6, 3, 6, 6, 1, 3, 6, 1, 6, 6, 6, 1, 1, 1, 6, 1, 6, 7, 2, 6, 1, 6, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 6, 1, 2, 2, 7, 1, 7, 4, 0, 2, 1, 2, 7, 2, 7, 7, 1, 7, 2, 2, 7, 2, 7, 2, 7, 2, 7, 2, 4, 7, 2, 2, 7, 2, 7, 7, 7] 
dagN39.txt 3_2x4.txt 0.3987603305785124 0.4 284.0 [6, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 1, 6, 1, 1, 0, 1, 6, 1, 1, 6, 7, 2, 1, 1, 6, 1, 1, 7, 2, 1, 1, 1, 1, 1, 1, 7, 2, 1, 7, 1, 2, 7, 2, 7, 7, 7, 1, 2, 1, 2, 2, 7, 7, 2, 2, 2, 7, 7, 0, 0, 7, 0, 7, 2, 2, 2, 0, 7, 2, 0, 0, 0, 2, 2, 7, 7, 7, 0, 0, 7, 0, 0, 0, 0, 0, 7, 3, 0, 0, 0, 0, 7, 3, 3, 3, 3, 3, 3, 7, 5, 3, 0, 3, 0, 3, 4, 3, 3, 3, 3, 3, 4, 3, 5, 3, 0, 3, 5, 5, 4, 3, 4, 4, 4, 5, 3, 4, 5, 5, 4, 4, 3, 4, 5, 4, 4, 5, 4, 5, 4, 5, 4, 5, 0, 4, 5, 5, 5, 5, 4, 4, 4] 
dagN39.txt 3_2x4.txt 0.45454545454545453 0.55 240.66666666666666 [6, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 1, 6, 1, 1, 0, 1, 6, 1, 1, 6, 7, 2, 4, 1, 6, 2, 1, 7, 2, 1, 1, 1, 1, 1, 1, 7, 2, 1, 7, 1, 2, 0, 2, 7, 7, 7, 1, 2, 1, 2, 2, 7, 7, 2, 2, 2, 7, 7, 0, 0, 7, 0, 7, 2, 2, 2, 0, 7, 2, 0, 0, 0, 2, 2, 7, 2, 7, 0, 0, 7, 0, 0, 0, 0, 0, 7, 3, 0, 0, 0, 0, 7, 3, 3, 3, 3, 6, 3, 7, 5, 2, 4, 3, 0, 3, 4, 3, 3, 3, 3, 3, 4, 3, 5, 3, 6, 3, 5, 4, 4, 3, 4, 4, 4, 5, 3, 4, 5, 5, 4, 4, 3, 4, 5, 4, 4, 5, 4, 5, 4, 5, 4, 5, 0, 4, 5, 5, 5, 5, 4, 4, 4] 
dagN39.txt 3_2x4.txt 0.4462809917355372 0.45 244.0 [6, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 1, 6, 1, 1, 0, 1, 6, 1, 1, 6, 7, 2, 4, 1, 6, 2, 1, 7, 2, 1, 1, 1, 1, 1, 1, 7, 2, 1, 7, 1, 2, 0, 2, 7, 7, 7, 1, 2, 1, 2, 2, 7, 7, 2, 2, 2, 7, 7, 0, 0, 7, 0, 7, 2, 2, 2, 0, 7, 2, 0, 0, 0, 2, 2, 7, 2, 7, 0, 0, 7, 0, 0, 0, 0, 0, 7, 3, 0, 0, 0, 0, 7, 3, 3, 3, 3, 3, 3, 7, 5, 2, 4, 3, 0, 3, 4, 3, 3, 3, 3, 3, 4, 3, 5, 3, 0, 3, 5, 4, 4, 3, 4, 4, 4, 5, 3, 4, 5, 5, 4, 4, 3, 4, 5, 4, 4, 5, 4, 5, 4, 5, 4, 5, 0, 4, 5, 5, 5, 5, 4, 4, 4] 
dagN39.txt 3_2x4.txt 0.45454545454545453 0.6 240.66666666666666 [6, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 1, 6, 1, 1, 0, 1, 6, 1, 1, 6, 7, 2, 4, 1, 6, 2, 1, 7, 2, 1, 1, 1, 1, 1, 1, 7, 2, 1, 7, 1, 2, 0, 2, 7, 7, 7, 1, 2, 1, 2, 2, 7, 7, 2, 2, 2, 7, 7, 0, 0, 7, 0, 7, 2, 2, 2, 0, 7, 2, 0, 0, 0, 2, 2, 7, 2, 7, 0, 0, 7, 0, 0, 0, 0, 0, 7, 3, 0, 0, 0, 0, 7, 3, 3, 3, 3, 6, 3, 7, 5, 2, 4, 3, 0, 3, 4, 3, 3, 3, 3, 3, 4, 3, 5, 3, 6, 3, 5, 4, 4, 3, 4, 4, 4, 5, 3, 4, 5, 5, 4, 4, 3, 4, 5, 4, 4, 5, 4, 5, 4, 5, 4, 5, 0, 4, 5, 5, 5, 5, 4, 4, 4] 
dagN39.txt 3_2x4.txt 0.45454545454545453 0.7 240.66666666666666 [6, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 1, 6, 1, 1, 0, 1, 6, 1, 1, 6, 7, 2, 4, 1, 6, 2, 1, 7, 2, 1, 1, 1, 1, 1, 1, 7, 2, 1, 7, 1, 2, 0, 2, 7, 7, 7, 1, 2, 1, 2, 2, 7, 7, 2, 2, 2, 7, 7, 0, 0, 7, 0, 7, 2, 2, 2, 0, 7, 2, 0, 0, 0, 2, 2, 7, 2, 7, 0, 0, 7, 0, 0, 0, 0, 0, 7, 3, 0, 0, 0, 0, 7, 3, 3, 3, 3, 6, 3, 7, 5, 2, 4, 3, 0, 3, 4, 3, 3, 3, 3, 3, 4, 3, 5, 3, 6, 3, 5, 4, 4, 3, 4, 4, 4, 5, 3, 4, 5, 5, 4, 4, 3, 4, 5, 4, 4, 5, 4, 5, 4, 5, 4, 5, 0, 4, 5, 5, 5, 5, 4, 4, 4] 
dagN39.txt 3_2x4.txt 0.45041322314049587 0.9 240.66666666666666 [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 5, 5, 4, 4, 4, 4, 4, 4, 5, 0, 5, 4, 4, 0, 4, 5, 0, 5, 5, 5, 2, 5, 0, 0, 4, 5, 5, 4, 0, 5, 0, 0, 5, 0, 5, 0, 0, 5, 0, 0, 0, 5, 0, 5, 6, 0, 0, 0, 3, 3, 0, 6, 0, 6, 3, 0, 6, 0, 3, 3, 3, 6, 6, 6, 3, 3, 3, 2, 3, 6, 6, 6, 6, 3, 0, 3, 6, 6, 3, 6, 6, 1, 3, 6, 1, 6, 6, 6, 1, 1, 1, 6, 1, 6, 7, 2, 6, 1, 6, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 6, 1, 2, 2, 7, 1, 7, 4, 0, 2, 1, 2, 7, 2, 7, 7, 1, 7, 2, 2, 7, 2, 7, 2, 7, 2, 7, 2, 4, 7, 2, 2, 7, 2, 7, 7, 7] 
dagN39.txt 3_2x4.txt 0.45454545454545453 0.65 240.66666666666666 [6, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 1, 6, 1, 1, 0, 1, 6, 1, 1, 6, 7, 2, 4, 1, 6, 2, 1, 7, 2, 1, 1, 1, 1, 1, 1, 7, 2, 1, 7, 1, 2, 0, 2, 7, 7, 7, 1, 2, 1, 2, 2, 7, 7, 2, 2, 2, 7, 7, 0, 0, 7, 0, 7, 2, 2, 2, 0, 7, 2, 0, 0, 0, 2, 2, 7, 2, 7, 0, 0, 7, 0, 0, 0, 0, 0, 7, 3, 0, 0, 0, 0, 7, 3, 3, 3, 3, 6, 3, 7, 5, 2, 4, 3, 0, 3, 4, 3, 3, 3, 3, 3, 4, 3, 5, 3, 6, 3, 5, 4, 4, 3, 4, 4, 4, 5, 3, 4, 5, 5, 4, 4, 3, 4, 5, 4, 4, 5, 4, 5, 4, 5, 4, 5, 0, 4, 5, 5, 5, 5, 4, 4, 4] 
dagN39.txt 3_2x4.txt 0.45454545454545453 0.8 240.66666666666666 [6, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 1, 6, 1, 1, 0, 1, 6, 1, 1, 6, 7, 2, 4, 1, 6, 2, 1, 7, 2, 1, 1, 1, 1, 1, 1, 7, 2, 1, 7, 1, 2, 0, 2, 7, 7, 7, 1, 2, 1, 2, 2, 7, 7, 2, 2, 2, 7, 7, 0, 0, 7, 0, 7, 2, 2, 2, 0, 7, 2, 0, 0, 0, 2, 2, 7, 2, 7, 0, 0, 7, 0, 0, 0, 0, 0, 7, 3, 0, 0, 0, 0, 7, 3, 3, 3, 3, 6, 3, 7, 5, 2, 4, 3, 0, 3, 4, 3, 3, 3, 3, 3, 4, 3, 5, 3, 6, 3, 5, 4, 4, 3, 4, 4, 4, 5, 3, 4, 5, 5, 4, 4, 3, 4, 5, 4, 4, 5, 4, 5, 4, 5, 4, 5, 0, 4, 5, 5, 5, 5, 4, 4, 4] 
dagN39.txt 3_2x4.txt 0.45454545454545453 1 240.66666666666666 [6, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 1, 6, 1, 1, 0, 1, 6, 1, 1, 6, 7, 2, 4, 1, 6, 2, 1, 7, 2, 1, 1, 1, 1, 1, 1, 7, 2, 1, 7, 1, 2, 0, 2, 7, 7, 7, 1, 2, 1, 2, 2, 7, 7, 2, 2, 2, 7, 7, 0, 0, 7, 0, 7, 2, 2, 2, 0, 7, 2, 0, 0, 0, 2, 2, 7, 2, 7, 0, 0, 7, 0, 0, 0, 0, 0, 7, 3, 0, 0, 0, 0, 7, 3, 3, 3, 3, 6, 3, 7, 5, 2, 4, 3, 0, 3, 4, 3, 3, 3, 3, 3, 4, 3, 5, 3, 6, 3, 5, 4, 4, 3, 4, 4, 4, 5, 3, 4, 5, 5, 4, 4, 3, 4, 5, 4, 4, 5, 4, 5, 4, 5, 4, 5, 0, 4, 5, 5, 5, 5, 4, 4, 4] 
