dag50.txt 5_4_3_2x2.txt 0.38235294117647056 0.5 450560.0 [3, 7, 5, 5, 7, 5, 1, 2, 0, 0, 2, 6, 3, 2, 7, 3, 7, 0, 7, 5, 3, 0, 3, 0, 5, 4, 1, 1, 7, 1, 1, 0, 5, 1, 1, 1, 4, 5, 0, 4, 5, 3, 3, 3, 2, 5, 2, 2, 7, 3, 2, 2, 3, 2, 6, 6, 4, 2, 2, 6, 6, 6, 6, 6, 0, 2, 0, 0] 
dag50.txt 5_4_3_2x2.txt 0.35294117647058826 0.55 475136.0 [1, 6, 0, 0, 3, 2, 1, 2, 7, 3, 2, 7, 4, 2, 2, 1, 2, 7, 6, 3, 1, 3, 4, 6, 2, 6, 4, 0, 0, 0, 1, 1, 2, 1, 1, 1, 3, 2, 3, 3, 2, 4, 4, 4, 0, 2, 4, 4, 6, 4, 5, 4, 4, 4, 5, 5, 5, 5, 6, 5, 5, 5, 7, 7, 6, 6, 7, 7] 
dag50.txt 4_1x5.txt 0.38235294117647056 0.5 770048.0 [6, 4, 2, 6, 7, 7, 6, 3, 0, 9, 3, 0, 8, 3, 7, 6, 7, 0, 4, 7, 8, 9, 8, 9, 7, 9, 8, 6, 4, 6, 8, 1, 7, 1, 1, 1, 7, 7, 9, 1, 2, 1, 8, 8, 3, 2, 8, 3, 4, 5, 3, 5, 5, 5, 1, 2, 5, 5, 3, 2, 0, 0, 0, 0, 1, 3, 5, 5] 
dag50.txt 3_2x4.txt 0.35294117647058826 0.5 483328.0 [4, 3, 0, 0, 5, 1, 4, 1, 7, 5, 1, 7, 2, 1, 1, 4, 1, 7, 3, 5, 4, 5, 2, 3, 1, 3, 2, 0, 0, 0, 4, 4, 1, 4, 4, 4, 5, 1, 5, 5, 1, 2, 2, 2, 0, 1, 2, 2, 3, 2, 6, 2, 2, 2, 6, 6, 6, 6, 3, 6, 6, 6, 7, 7, 3, 3, 7, 7] 
dag50.txt 5_4_3_2x2.txt 0.35294117647058826 0.6 475136.0 [1, 6, 0, 0, 3, 2, 1, 2, 7, 3, 2, 7, 4, 2, 2, 1, 2, 7, 6, 3, 1, 3, 4, 6, 2, 6, 4, 0, 0, 0, 1, 1, 2, 1, 1, 1, 3, 2, 3, 3, 2, 4, 4, 4, 0, 2, 4, 4, 6, 4, 5, 4, 4, 4, 5, 5, 5, 5, 6, 5, 5, 5, 7, 7, 6, 6, 7, 7] 
dag50.txt 3_2x4.txt 0.35294117647058826 0.55 483328.0 [4, 3, 0, 0, 5, 1, 4, 1, 7, 5, 1, 7, 2, 1, 1, 4, 1, 7, 3, 5, 4, 5, 2, 3, 1, 3, 2, 0, 0, 0, 4, 4, 1, 4, 4, 4, 5, 1, 5, 5, 1, 2, 2, 2, 0, 1, 2, 2, 3, 2, 6, 2, 2, 2, 6, 6, 6, 6, 3, 6, 6, 6, 7, 7, 3, 3, 7, 7] 
dag50.txt 5_4_3_2x2.txt 0.35294117647058826 0.65 475136.0 [1, 6, 0, 0, 3, 2, 1, 2, 7, 3, 2, 7, 4, 2, 2, 1, 2, 7, 6, 3, 1, 3, 4, 6, 2, 6, 4, 0, 0, 0, 1, 1, 2, 1, 1, 1, 3, 2, 3, 3, 2, 4, 4, 4, 0, 2, 4, 4, 6, 4, 5, 4, 4, 4, 5, 5, 5, 5, 6, 5, 5, 5, 7, 7, 6, 6, 7, 7] 
dag50.txt 3_2x4.txt 0.35294117647058826 0.6 483328.0 [4, 3, 0, 0, 5, 1, 4, 1, 7, 5, 1, 7, 2, 1, 1, 4, 1, 7, 3, 5, 4, 5, 2, 3, 1, 3, 2, 0, 0, 0, 4, 4, 1, 4, 4, 4, 5, 1, 5, 5, 1, 2, 2, 2, 0, 1, 2, 2, 3, 2, 6, 2, 2, 2, 6, 6, 6, 6, 3, 6, 6, 6, 7, 7, 3, 3, 7, 7] 
dag50.txt 5_4_3_2x2.txt 0.35294117647058826 0.7 475136.0 [1, 6, 0, 0, 3, 2, 1, 2, 7, 3, 2, 7, 4, 2, 2, 1, 2, 7, 6, 3, 1, 3, 4, 6, 2, 6, 4, 0, 0, 0, 1, 1, 2, 1, 1, 1, 3, 2, 3, 3, 2, 4, 4, 4, 0, 2, 4, 4, 6, 4, 5, 4, 4, 4, 5, 5, 5, 5, 6, 5, 5, 5, 7, 7, 6, 6, 7, 7] 
dag50.txt 3_2x4.txt 0.35294117647058826 0.65 483328.0 [4, 3, 0, 0, 5, 1, 4, 1, 7, 5, 1, 7, 2, 1, 1, 4, 1, 7, 3, 5, 4, 5, 2, 3, 1, 3, 2, 0, 0, 0, 4, 4, 1, 4, 4, 4, 5, 1, 5, 5, 1, 2, 2, 2, 0, 1, 2, 2, 3, 2, 6, 2, 2, 2, 6, 6, 6, 6, 3, 6, 6, 6, 7, 7, 3, 3, 7, 7] 
