dag73.txt 3_2x4.txt 0.3770491803278688 0.5 598016.0 [1, 3, 7, 2, 6, 1, 5, 1, 0, 7, 7, 7, 7, 5, 7, 4, 1, 7, 7, 6, 5, 4, 7, 7, 7, 0, 6, 5, 3, 4, 3, 0, 0, 4, 3, 0, 0, 4, 5, 4, 4, 5, 3, 2, 5, 2, 5, 7, 2, 1, 2, 6, 2, 4, 2, 0, 7, 2, 7, 0, 0, 2, 2, 1, 6, 6, 6, 6, 5, 5, 1, 5, 5, 5, 5, 3, 5, 2, 5, 3, 5, 5, 5] 
dag73.txt 3_2x4.txt 0.3770491803278688 0.55 598016.0 [1, 3, 7, 2, 6, 1, 5, 1, 0, 7, 7, 7, 7, 5, 7, 4, 1, 7, 7, 6, 5, 4, 7, 7, 7, 0, 6, 5, 3, 4, 3, 0, 0, 4, 3, 0, 0, 4, 5, 4, 4, 5, 3, 2, 5, 2, 5, 7, 2, 1, 2, 6, 2, 4, 2, 0, 7, 2, 7, 0, 0, 2, 2, 1, 6, 6, 6, 6, 5, 5, 1, 5, 5, 5, 5, 3, 5, 2, 5, 3, 5, 5, 5] 
dag73.txt 5_4_3_2x2.txt 0.3770491803278688 0.5 598016.0 [2, 6, 7, 4, 5, 2, 3, 2, 0, 7, 7, 7, 7, 3, 7, 1, 2, 7, 7, 5, 3, 1, 7, 7, 7, 0, 5, 3, 6, 1, 6, 0, 0, 1, 6, 0, 0, 1, 3, 1, 1, 3, 6, 4, 3, 4, 3, 7, 4, 2, 4, 5, 4, 1, 4, 0, 7, 4, 7, 0, 0, 4, 4, 2, 5, 5, 5, 5, 3, 3, 2, 3, 3, 3, 3, 6, 3, 4, 3, 6, 3, 3, 3] 
dag73.txt 5_4_3_2x2.txt 0.3770491803278688 0.55 598016.0 [2, 6, 7, 4, 5, 2, 3, 2, 0, 7, 7, 7, 7, 3, 7, 1, 2, 7, 7, 5, 3, 1, 7, 7, 7, 0, 5, 3, 6, 1, 6, 0, 0, 1, 6, 0, 0, 1, 3, 1, 1, 3, 6, 4, 3, 4, 3, 7, 4, 2, 4, 5, 4, 1, 4, 0, 7, 4, 7, 0, 0, 4, 4, 2, 5, 5, 5, 5, 3, 3, 2, 3, 3, 3, 3, 6, 3, 4, 3, 6, 3, 3, 3] 
dag73.txt 3_2x4.txt 0.3770491803278688 0.6 598016.0 [1, 3, 7, 2, 6, 1, 5, 1, 0, 7, 7, 7, 7, 5, 7, 4, 1, 7, 7, 6, 5, 4, 7, 7, 7, 0, 6, 5, 3, 4, 3, 0, 0, 4, 3, 0, 0, 4, 5, 4, 4, 5, 3, 2, 5, 2, 5, 7, 2, 1, 2, 6, 2, 4, 2, 0, 7, 2, 7, 0, 0, 2, 2, 1, 6, 6, 6, 6, 5, 5, 1, 5, 5, 5, 5, 3, 5, 2, 5, 3, 5, 5, 5] 
dag73.txt 5_4_3_2x2.txt 0.3770491803278688 0.6 598016.0 [2, 6, 7, 4, 5, 2, 3, 2, 0, 7, 7, 7, 7, 3, 7, 1, 2, 7, 7, 5, 3, 1, 7, 7, 7, 0, 5, 3, 6, 1, 6, 0, 0, 1, 6, 0, 0, 1, 3, 1, 1, 3, 6, 4, 3, 4, 3, 7, 4, 2, 4, 5, 4, 1, 4, 0, 7, 4, 7, 0, 0, 4, 4, 2, 5, 5, 5, 5, 3, 3, 2, 3, 3, 3, 3, 6, 3, 4, 3, 6, 3, 3, 3] 
dag73.txt 3_2x4.txt 0.3770491803278688 0.65 598016.0 [1, 3, 7, 2, 6, 1, 5, 1, 0, 7, 7, 7, 7, 5, 7, 4, 1, 7, 7, 6, 5, 4, 7, 7, 7, 0, 6, 5, 3, 4, 3, 0, 0, 4, 3, 0, 0, 4, 5, 4, 4, 5, 3, 2, 5, 2, 5, 7, 2, 1, 2, 6, 2, 4, 2, 0, 7, 2, 7, 0, 0, 2, 2, 1, 6, 6, 6, 6, 5, 5, 1, 5, 5, 5, 5, 3, 5, 2, 5, 3, 5, 5, 5] 
dag73.txt 4_1x5.txt 0.3524590163934426 0.5 983040.0 [3, 9, 8, 1, 2, 3, 2, 3, 0, 8, 8, 5, 8, 1, 5, 0, 3, 5, 5, 0, 1, 0, 8, 5, 8, 0, 5, 4, 9, 2, 9, 2, 2, 2, 4, 2, 2, 2, 4, 6, 6, 1, 4, 7, 1, 1, 1, 8, 1, 3, 7, 5, 1, 0, 7, 6, 1, 7, 8, 2, 6, 1, 8, 7, 6, 6, 6, 6, 6, 9, 7, 1, 7, 7, 7, 9, 9, 7, 7, 9, 7, 9, 9] 
dag73.txt 5_4_3_2x2.txt 0.3770491803278688 0.65 598016.0 [2, 6, 7, 4, 5, 2, 3, 2, 0, 7, 7, 7, 7, 3, 7, 1, 2, 7, 7, 5, 3, 1, 7, 7, 7, 0, 5, 3, 6, 1, 6, 0, 0, 1, 6, 0, 0, 1, 3, 1, 1, 3, 6, 4, 3, 4, 3, 7, 4, 2, 4, 5, 4, 1, 4, 0, 7, 4, 7, 0, 0, 4, 4, 2, 5, 5, 5, 5, 3, 3, 2, 3, 3, 3, 3, 6, 3, 4, 3, 6, 3, 3, 3] 
dag73.txt 3_2x4.txt 0.3770491803278688 0.7 598016.0 [1, 3, 7, 2, 6, 1, 5, 1, 0, 7, 7, 7, 7, 5, 7, 4, 1, 7, 7, 6, 5, 4, 7, 7, 7, 0, 6, 5, 3, 4, 3, 0, 0, 4, 3, 0, 0, 4, 5, 4, 4, 5, 3, 2, 5, 2, 5, 7, 2, 1, 2, 6, 2, 4, 2, 0, 7, 2, 7, 0, 0, 2, 2, 1, 6, 6, 6, 6, 5, 5, 1, 5, 5, 5, 5, 3, 5, 2, 5, 3, 5, 5, 5] 
dag73.txt 4_1x5.txt 0.3524590163934426 0.55 983040.0 [3, 9, 8, 1, 2, 3, 2, 3, 0, 8, 8, 5, 8, 1, 5, 0, 3, 5, 5, 0, 1, 0, 8, 5, 8, 0, 5, 4, 9, 2, 9, 2, 2, 2, 4, 2, 2, 2, 4, 6, 6, 1, 4, 7, 1, 1, 1, 8, 1, 3, 7, 5, 1, 0, 7, 6, 1, 7, 8, 2, 6, 1, 8, 7, 6, 6, 6, 6, 6, 9, 7, 1, 7, 7, 7, 9, 9, 7, 7, 9, 7, 9, 9] 
dag73.txt 5_4_3_2x2.txt 0.3770491803278688 0.7 598016.0 [2, 6, 7, 4, 5, 2, 3, 2, 0, 7, 7, 7, 7, 3, 7, 1, 2, 7, 7, 5, 3, 1, 7, 7, 7, 0, 5, 3, 6, 1, 6, 0, 0, 1, 6, 0, 0, 1, 3, 1, 1, 3, 6, 4, 3, 4, 3, 7, 4, 2, 4, 5, 4, 1, 4, 0, 7, 4, 7, 0, 0, 4, 4, 2, 5, 5, 5, 5, 3, 3, 2, 3, 3, 3, 3, 6, 3, 4, 3, 6, 3, 3, 3] 
