dag30.txt 3_2x4.txt 0.3262411347517731 0.5 688128.0 [4, 7, 4, 5, 5, 5, 4, 0, 2, 2, 3, 2, 1, 1, 4, 6, 2, 3, 1, 5, 4, 2, 3, 6, 3, 2, 5, 5, 0, 5, 3, 3, 3, 3, 3, 3, 7, 3, 3, 7, 3, 3, 7, 6, 7, 7, 7, 3, 7, 7, 7, 4, 3, 6, 4, 6, 3, 4, 3, 0, 6, 0, 0, 3, 0, 1, 1, 6, 0, 6, 6, 5, 6, 6, 6, 4, 6, 7, 4, 2, 1, 7, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1] 
dag30.txt 3_2x4.txt 0.3262411347517731 0.55 688128.0 [4, 7, 4, 5, 5, 5, 4, 0, 2, 2, 3, 2, 1, 1, 4, 6, 2, 3, 1, 5, 4, 2, 3, 6, 3, 2, 5, 5, 0, 5, 3, 3, 3, 3, 3, 3, 7, 3, 3, 7, 3, 3, 7, 6, 7, 7, 7, 3, 7, 7, 7, 4, 3, 6, 4, 6, 3, 4, 3, 0, 6, 0, 0, 3, 0, 1, 1, 6, 0, 6, 6, 5, 6, 6, 6, 4, 6, 7, 4, 2, 1, 7, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1] 
dag30.txt 5_4_3_2x2.txt 0.3262411347517731 0.5 679936.0 [1, 7, 1, 3, 3, 3, 1, 0, 4, 4, 6, 4, 2, 2, 1, 5, 4, 6, 2, 3, 1, 4, 6, 5, 6, 4, 3, 3, 0, 3, 6, 6, 6, 6, 6, 6, 7, 6, 6, 7, 6, 6, 7, 5, 7, 7, 7, 6, 7, 7, 7, 1, 6, 5, 1, 5, 6, 1, 6, 0, 5, 0, 0, 6, 0, 2, 2, 5, 0, 5, 5, 3, 5, 5, 5, 1, 5, 7, 1, 4, 2, 7, 2, 2, 2, 6, 6, 2, 2, 2, 2, 2, 2] 
dag30.txt 4_1x5.txt 0.3404255319148936 0.5 1114112.0 [8, 5, 6, 2, 2, 3, 6, 9, 1, 2, 9, 1, 7, 7, 8, 9, 1, 9, 6, 2, 8, 1, 9, 9, 4, 1, 3, 3, 9, 3, 4, 4, 4, 4, 4, 8, 5, 8, 8, 3, 8, 4, 5, 8, 5, 5, 5, 4, 5, 5, 5, 8, 4, 3, 8, 8, 8, 4, 8, 0, 8, 9, 0, 6, 0, 6, 6, 8, 0, 0, 0, 2, 0, 0, 0, 6, 6, 5, 6, 2, 6, 5, 6, 7, 6, 2, 2, 7, 7, 7, 7, 7, 7] 
dag30.txt 3_2x4.txt 0.3262411347517731 0.6 688128.0 [4, 7, 4, 5, 5, 5, 4, 0, 2, 2, 3, 2, 1, 1, 4, 6, 2, 3, 1, 5, 4, 2, 3, 6, 3, 2, 5, 5, 0, 5, 3, 3, 3, 3, 3, 3, 7, 3, 3, 7, 3, 3, 7, 6, 7, 7, 7, 3, 7, 7, 7, 4, 3, 6, 4, 6, 3, 4, 3, 0, 6, 0, 0, 3, 0, 1, 1, 6, 0, 6, 6, 5, 6, 6, 6, 4, 6, 7, 4, 2, 1, 7, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1] 
dag30.txt 5_4_3_2x2.txt 0.3262411347517731 0.55 679936.0 [1, 7, 1, 3, 3, 3, 1, 0, 4, 4, 6, 4, 2, 2, 1, 5, 4, 6, 2, 3, 1, 4, 6, 5, 6, 4, 3, 3, 0, 3, 6, 6, 6, 6, 6, 6, 7, 6, 6, 7, 6, 6, 7, 5, 7, 7, 7, 6, 7, 7, 7, 1, 6, 5, 1, 5, 6, 1, 6, 0, 5, 0, 0, 6, 0, 2, 2, 5, 0, 5, 5, 3, 5, 5, 5, 1, 5, 7, 1, 4, 2, 7, 2, 2, 2, 6, 6, 2, 2, 2, 2, 2, 2] 
dag30.txt 3_2x4.txt 0.3262411347517731 0.65 688128.0 [4, 7, 4, 5, 5, 5, 4, 0, 2, 2, 3, 2, 1, 1, 4, 6, 2, 3, 1, 5, 4, 2, 3, 6, 3, 2, 5, 5, 0, 5, 3, 3, 3, 3, 3, 3, 7, 3, 3, 7, 3, 3, 7, 6, 7, 7, 7, 3, 7, 7, 7, 4, 3, 6, 4, 6, 3, 4, 3, 0, 6, 0, 0, 3, 0, 1, 1, 6, 0, 6, 6, 5, 6, 6, 6, 4, 6, 7, 4, 2, 1, 7, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1] 
dag30.txt 4_1x5.txt 0.3404255319148936 0.55 1114112.0 [8, 5, 6, 2, 2, 3, 6, 9, 1, 2, 9, 1, 7, 7, 8, 9, 1, 9, 6, 2, 8, 1, 9, 9, 4, 1, 3, 3, 9, 3, 4, 4, 4, 4, 4, 8, 5, 8, 8, 3, 8, 4, 5, 8, 5, 5, 5, 4, 5, 5, 5, 8, 4, 3, 8, 8, 8, 4, 8, 0, 8, 9, 0, 6, 0, 6, 6, 8, 0, 0, 0, 2, 0, 0, 0, 6, 6, 5, 6, 2, 6, 5, 6, 7, 6, 2, 2, 7, 7, 7, 7, 7, 7] 
dag30.txt 5_4_3_2x2.txt 0.3262411347517731 0.6 679936.0 [1, 7, 1, 3, 3, 3, 1, 0, 4, 4, 6, 4, 2, 2, 1, 5, 4, 6, 2, 3, 1, 4, 6, 5, 6, 4, 3, 3, 0, 3, 6, 6, 6, 6, 6, 6, 7, 6, 6, 7, 6, 6, 7, 5, 7, 7, 7, 6, 7, 7, 7, 1, 6, 5, 1, 5, 6, 1, 6, 0, 5, 0, 0, 6, 0, 2, 2, 5, 0, 5, 5, 3, 5, 5, 5, 1, 5, 7, 1, 4, 2, 7, 2, 2, 2, 6, 6, 2, 2, 2, 2, 2, 2] 
dag30.txt 3_2x4.txt 0.3262411347517731 0.7 688128.0 [4, 7, 4, 5, 5, 5, 4, 0, 2, 2, 3, 2, 1, 1, 4, 6, 2, 3, 1, 5, 4, 2, 3, 6, 3, 2, 5, 5, 0, 5, 3, 3, 3, 3, 3, 3, 7, 3, 3, 7, 3, 3, 7, 6, 7, 7, 7, 3, 7, 7, 7, 4, 3, 6, 4, 6, 3, 4, 3, 0, 6, 0, 0, 3, 0, 1, 1, 6, 0, 6, 6, 5, 6, 6, 6, 4, 6, 7, 4, 2, 1, 7, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1] 
dag30.txt 5_4_3_2x2.txt 0.3262411347517731 0.65 679936.0 [1, 7, 1, 3, 3, 3, 1, 0, 4, 4, 6, 4, 2, 2, 1, 5, 4, 6, 2, 3, 1, 4, 6, 5, 6, 4, 3, 3, 0, 3, 6, 6, 6, 6, 6, 6, 7, 6, 6, 7, 6, 6, 7, 5, 7, 7, 7, 6, 7, 7, 7, 1, 6, 5, 1, 5, 6, 1, 6, 0, 5, 0, 0, 6, 0, 2, 2, 5, 0, 5, 5, 3, 5, 5, 5, 1, 5, 7, 1, 4, 2, 7, 2, 2, 2, 6, 6, 2, 2, 2, 2, 2, 2] 
dag30.txt 3_2x4.txt 0.3262411347517731 0.8 688128.0 [4, 7, 4, 5, 5, 5, 4, 0, 2, 2, 3, 2, 1, 1, 4, 6, 2, 3, 1, 5, 4, 2, 3, 6, 3, 2, 5, 5, 0, 5, 3, 3, 3, 3, 3, 3, 7, 3, 3, 7, 3, 3, 7, 6, 7, 7, 7, 3, 7, 7, 7, 4, 3, 6, 4, 6, 3, 4, 3, 0, 6, 0, 0, 3, 0, 1, 1, 6, 0, 6, 6, 5, 6, 6, 6, 4, 6, 7, 4, 2, 1, 7, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1] 
dag30.txt 5_4_3_2x2.txt 0.3262411347517731 0.7 679936.0 [1, 7, 1, 3, 3, 3, 1, 0, 4, 4, 6, 4, 2, 2, 1, 5, 4, 6, 2, 3, 1, 4, 6, 5, 6, 4, 3, 3, 0, 3, 6, 6, 6, 6, 6, 6, 7, 6, 6, 7, 6, 6, 7, 5, 7, 7, 7, 6, 7, 7, 7, 1, 6, 5, 1, 5, 6, 1, 6, 0, 5, 0, 0, 6, 0, 2, 2, 5, 0, 5, 5, 3, 5, 5, 5, 1, 5, 7, 1, 4, 2, 7, 2, 2, 2, 6, 6, 2, 2, 2, 2, 2, 2] 
dag30.txt 4_1x5.txt 0.3404255319148936 0.6 1114112.0 [8, 5, 6, 2, 2, 3, 6, 9, 1, 2, 9, 1, 7, 7, 8, 9, 1, 9, 6, 2, 8, 1, 9, 9, 4, 1, 3, 3, 9, 3, 4, 4, 4, 4, 4, 8, 5, 8, 8, 3, 8, 4, 5, 8, 5, 5, 5, 4, 5, 5, 5, 8, 4, 3, 8, 8, 8, 4, 8, 0, 8, 9, 0, 6, 0, 6, 6, 8, 0, 0, 0, 2, 0, 0, 0, 6, 6, 5, 6, 2, 6, 5, 6, 7, 6, 2, 2, 7, 7, 7, 7, 7, 7] 
dag30.txt 3_2x4.txt 0.3262411347517731 0.9 688128.0 [4, 7, 4, 5, 5, 5, 4, 0, 2, 2, 3, 2, 1, 1, 4, 6, 2, 3, 1, 5, 4, 2, 3, 6, 3, 2, 5, 5, 0, 5, 3, 3, 3, 3, 3, 3, 7, 3, 3, 7, 3, 3, 7, 6, 7, 7, 7, 3, 7, 7, 7, 4, 3, 6, 4, 6, 3, 4, 3, 0, 6, 0, 0, 3, 0, 1, 1, 6, 0, 6, 6, 5, 6, 6, 6, 4, 6, 7, 4, 2, 1, 7, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1] 
