dag27.txt 3_2x4.txt True 0.02830188679245283 0.04 2173610.6666666665 [2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag27.txt 3_2x4.txt True 0.02830188679245283 0.06 2173610.6666666665 [2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag27.txt 3_2x4.txt True 0.02830188679245283 0.08 2173610.6666666665 [2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag27.txt 3_2x4.txt True 0.02830188679245283 0.1 2173610.6666666665 [2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag27.txt 3_2x4.txt True 0.10377358490566038 0.12 2441216.0 [3, 3, 3, 0, 1, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3] 
dag27.txt 3_2x4.txt True 0.1320754716981132 0.14 1545557.3333333333 [1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 0, 2, 2, 1, 2, 1, 2, 0, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag27.txt 3_2x4.txt True 0.1320754716981132 0.16 1545557.3333333333 [1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 0, 2, 2, 1, 2, 1, 2, 0, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag27.txt 3_2x4.txt True 0.1320754716981132 0.18 1545557.3333333333 [1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 0, 2, 2, 1, 2, 1, 2, 0, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag27.txt 3_2x4.txt True 0.19811320754716982 0.2 1004885.3333333334 [2, 2, 2, 0, 4, 2, 4, 0, 2, 2, 2, 0, 4, 4, 2, 2, 2, 4, 0, 4, 4, 2, 2, 4, 2, 2, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 1, 1, 4, 3, 3, 3, 4, 4, 4, 3, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3] 
dag27.txt 3_2x4.txt True 0.24528301886792453 0.25 1376256.0 [7, 7, 1, 2, 7, 1, 7, 2, 1, 7, 1, 0, 7, 5, 7, 7, 1, 7, 0, 7, 7, 1, 1, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 6, 6, 7, 7, 5, 7, 6, 6, 5, 5, 4, 4, 7, 7, 6, 4, 2, 2, 3, 3, 4, 4, 4, 4, 4, 4] 
dag27.txt 3_2x4.txt True 0.29245283018867924 0.3 565248.0 [0, 0, 1, 7, 2, 1, 3, 7, 1, 1, 1, 1, 3, 5, 0, 1, 1, 3, 1, 2, 3, 1, 1, 3, 1, 6, 3, 1, 2, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 3, 3, 3, 2, 6, 3, 3, 5, 3, 6, 6, 5, 5, 4, 4, 3, 3, 2, 4, 7, 7, 7, 7, 4, 4, 4, 4, 4, 4] 
dag27.txt 3_2x4.txt True 0.330188679245283 0.35 466944.0 [2, 2, 7, 4, 3, 7, 0, 5, 7, 2, 7, 4, 1, 1, 2, 2, 7, 1, 4, 3, 1, 7, 4, 0, 4, 7, 0, 2, 0, 0, 0, 3, 2, 2, 2, 2, 2, 2, 2, 7, 2, 0, 0, 0, 0, 7, 7, 0, 0, 1, 0, 3, 7, 1, 1, 6, 6, 1, 5, 7, 6, 5, 5, 5, 5, 6, 6, 3, 6, 6, 6] 
dag27.txt 3_2x4.txt True 0.39622641509433965 0.4 524288.0 [1, 1, 6, 7, 0, 6, 0, 4, 3, 3, 6, 6, 0, 5, 1, 3, 6, 0, 6, 4, 0, 6, 6, 3, 3, 1, 3, 2, 3, 3, 3, 0, 2, 2, 2, 2, 2, 1, 2, 6, 2, 3, 3, 0, 2, 2, 1, 2, 2, 5, 2, 1, 1, 4, 5, 4, 4, 0, 2, 4, 4, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5] 
dag27.txt 3_2x4.txt True 0.39622641509433965 0.45 524288.0 [1, 1, 6, 7, 0, 6, 0, 4, 3, 3, 6, 6, 0, 5, 1, 3, 6, 0, 6, 4, 0, 6, 6, 3, 3, 1, 3, 2, 3, 3, 3, 0, 2, 2, 2, 2, 2, 1, 2, 6, 2, 3, 3, 0, 2, 2, 1, 2, 2, 5, 2, 1, 1, 4, 5, 4, 4, 0, 2, 4, 4, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5] 
dag27.txt 3_2x4.txt True 0.39622641509433965 0.5 524288.0 [1, 1, 6, 7, 0, 6, 0, 4, 3, 3, 6, 6, 0, 5, 1, 3, 6, 0, 6, 4, 0, 6, 6, 3, 3, 1, 3, 2, 3, 3, 3, 0, 2, 2, 2, 2, 2, 1, 2, 6, 2, 3, 3, 0, 2, 2, 1, 2, 2, 5, 2, 1, 1, 4, 5, 4, 4, 0, 2, 4, 4, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5] 
dag27.txt 3_2x4.txt True 0.39622641509433965 0.55 524288.0 [1, 1, 6, 7, 0, 6, 0, 4, 3, 3, 6, 6, 0, 5, 1, 3, 6, 0, 6, 4, 0, 6, 6, 3, 3, 1, 3, 2, 3, 3, 3, 0, 2, 2, 2, 2, 2, 1, 2, 6, 2, 3, 3, 0, 2, 2, 1, 2, 2, 5, 2, 1, 1, 4, 5, 4, 4, 0, 2, 4, 4, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5] 
dag27.txt 3_2x4.txt True 0.39622641509433965 0.6 524288.0 [1, 1, 6, 7, 0, 6, 0, 4, 3, 3, 6, 6, 0, 5, 1, 3, 6, 0, 6, 4, 0, 6, 6, 3, 3, 1, 3, 2, 3, 3, 3, 0, 2, 2, 2, 2, 2, 1, 2, 6, 2, 3, 3, 0, 2, 2, 1, 2, 2, 5, 2, 1, 1, 4, 5, 4, 4, 0, 2, 4, 4, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5] 
dag27.txt 3_2x4.txt True 0.39622641509433965 0.65 524288.0 [1, 1, 6, 7, 0, 6, 0, 4, 3, 3, 6, 6, 0, 5, 1, 3, 6, 0, 6, 4, 0, 6, 6, 3, 3, 1, 3, 2, 3, 3, 3, 0, 2, 2, 2, 2, 2, 1, 2, 6, 2, 3, 3, 0, 2, 2, 1, 2, 2, 5, 2, 1, 1, 4, 5, 4, 4, 0, 2, 4, 4, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5] 
dag27.txt 3_2x4.txt True 0.39622641509433965 0.7 524288.0 [1, 1, 6, 7, 0, 6, 0, 4, 3, 3, 6, 6, 0, 5, 1, 3, 6, 0, 6, 4, 0, 6, 6, 3, 3, 1, 3, 2, 3, 3, 3, 0, 2, 2, 2, 2, 2, 1, 2, 6, 2, 3, 3, 0, 2, 2, 1, 2, 2, 5, 2, 1, 1, 4, 5, 4, 4, 0, 2, 4, 4, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5] 
dag27.txt 3_2x4.txt True 0.39622641509433965 0.75 524288.0 [1, 1, 6, 7, 0, 6, 0, 4, 3, 3, 6, 6, 0, 5, 1, 3, 6, 0, 6, 4, 0, 6, 6, 3, 3, 1, 3, 2, 3, 3, 3, 0, 2, 2, 2, 2, 2, 1, 2, 6, 2, 3, 3, 0, 2, 2, 1, 2, 2, 5, 2, 1, 1, 4, 5, 4, 4, 0, 2, 4, 4, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5] 
dag27.txt 3_2x4.txt True 0.39622641509433965 0.8 524288.0 [1, 1, 6, 7, 0, 6, 0, 4, 3, 3, 6, 6, 0, 5, 1, 3, 6, 0, 6, 4, 0, 6, 6, 3, 3, 1, 3, 2, 3, 3, 3, 0, 2, 2, 2, 2, 2, 1, 2, 6, 2, 3, 3, 0, 2, 2, 1, 2, 2, 5, 2, 1, 1, 4, 5, 4, 4, 0, 2, 4, 4, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5] 
