dag17.txt 3_2x4.txt 0.43956043956043955 0.5 436906.6666666667 [5, 4, 4, 6, 5, 6, 5, 3, 2, 4, 0, 2, 0, 5, 4, 6, 5, 4, 5, 3, 5, 5, 6, 6, 6, 7, 6, 3, 3, 2, 6, 4, 3, 4, 6, 0, 0, 0, 3, 1, 1, 1, 1, 4, 1, 1, 4, 7, 7, 1, 7, 2, 7, 2, 7, 4, 7, 7, 7, 7, 7, 7, 7] 
dag17.txt 5_4_3_2x2.txt 0.43956043956043955 0.5 327680.0 [0, 3, 0, 4, 0, 2, 0, 6, 5, 3, 5, 1, 5, 0, 0, 2, 0, 7, 0, 6, 6, 0, 6, 0, 0, 4, 2, 6, 6, 5, 4, 3, 2, 3, 2, 4, 3, 4, 2, 3, 2, 1, 1, 7, 1, 1, 0, 1, 1, 1, 1, 5, 1, 1, 4, 7, 7, 4, 4, 4, 4, 4, 4] 
dag17.txt 3_2x4.txt 0.43956043956043955 0.55 436906.6666666667 [0, 5, 0, 0, 0, 1, 0, 3, 2, 5, 6, 4, 6, 0, 4, 1, 0, 7, 0, 3, 3, 0, 3, 0, 0, 2, 1, 3, 3, 6, 2, 5, 1, 5, 1, 5, 5, 2, 1, 5, 1, 4, 4, 7, 4, 4, 6, 4, 4, 4, 4, 6, 4, 7, 2, 7, 7, 2, 2, 2, 2, 2, 2] 
dag17.txt 3_2x4.txt 0.43956043956043955 0.6 436906.6666666667 [0, 5, 0, 0, 0, 1, 0, 3, 2, 5, 6, 4, 6, 0, 4, 1, 0, 7, 0, 3, 3, 0, 3, 0, 0, 2, 1, 3, 3, 6, 2, 5, 1, 5, 1, 5, 5, 2, 1, 5, 1, 4, 4, 7, 4, 4, 6, 4, 4, 4, 4, 6, 4, 7, 2, 7, 7, 2, 2, 2, 2, 2, 2] 
dag17.txt 5_4_3_2x2.txt 0.43956043956043955 0.55 327680.0 [0, 3, 0, 4, 0, 2, 0, 6, 5, 3, 5, 1, 5, 0, 0, 2, 0, 7, 0, 6, 6, 0, 6, 0, 0, 4, 2, 6, 6, 5, 4, 3, 2, 3, 2, 4, 3, 4, 2, 3, 2, 1, 1, 7, 1, 1, 0, 1, 1, 1, 1, 5, 1, 1, 4, 7, 7, 4, 4, 4, 4, 4, 4] 
dag17.txt 4_1x5.txt 0.4945054945054945 0.5 491520.0 [3, 4, 2, 6, 0, 6, 3, 8, 8, 7, 0, 2, 2, 3, 4, 6, 3, 7, 2, 8, 6, 3, 8, 3, 3, 3, 8, 6, 6, 5, 0, 1, 9, 6, 6, 2, 1, 0, 9, 7, 9, 0, 0, 7, 0, 0, 0, 2, 0, 9, 9, 2, 2, 2, 4, 7, 7, 4, 4, 4, 4, 4, 4] 
dag17.txt 3_2x4.txt 0.43956043956043955 0.65 436906.6666666667 [0, 5, 0, 0, 0, 1, 0, 3, 2, 5, 6, 4, 6, 0, 4, 1, 0, 7, 0, 3, 3, 0, 3, 0, 0, 2, 1, 3, 3, 6, 2, 5, 1, 5, 1, 5, 5, 2, 1, 5, 1, 4, 4, 7, 4, 4, 6, 4, 4, 4, 4, 6, 4, 7, 2, 7, 7, 2, 2, 2, 2, 2, 2] 
dag17.txt 5_4_3_2x2.txt 0.43956043956043955 0.6 327680.0 [0, 3, 0, 4, 0, 2, 0, 6, 5, 3, 5, 1, 5, 0, 0, 2, 0, 7, 0, 6, 6, 0, 6, 0, 0, 4, 2, 6, 6, 5, 4, 3, 2, 3, 2, 4, 3, 4, 2, 3, 2, 1, 1, 7, 1, 1, 0, 1, 1, 1, 1, 5, 1, 1, 4, 7, 7, 4, 4, 4, 4, 4, 4] 
dag17.txt 3_2x3.txt 0.31868131868131866 0.5 551594.6666666666 [1, 0, 2, 0, 1, 1, 1, 3, 3, 4, 2, 4, 2, 1, 0, 3, 1, 2, 1, 3, 3, 1, 3, 1, 1, 5, 1, 3, 3, 2, 5, 0, 4, 1, 1, 0, 0, 4, 4, 4, 4, 4, 4, 2, 4, 4, 0, 5, 4, 5, 5, 2, 5, 2, 5, 0, 5, 5, 5, 5, 5, 5, 5] 
dag17.txt 5_4_3_2x2.txt 0.43956043956043955 0.65 327680.0 [0, 3, 0, 4, 0, 2, 0, 6, 5, 3, 5, 1, 5, 0, 0, 2, 0, 7, 0, 6, 6, 0, 6, 0, 0, 4, 2, 6, 6, 5, 4, 3, 2, 3, 2, 4, 3, 4, 2, 3, 2, 1, 1, 7, 1, 1, 0, 1, 1, 1, 1, 5, 1, 1, 4, 7, 7, 4, 4, 4, 4, 4, 4] 
dag17.txt 4_1x5.txt 0.5274725274725275 0.55 413696.0 [3, 4, 6, 6, 4, 6, 3, 8, 8, 7, 6, 2, 2, 3, 4, 6, 3, 7, 2, 8, 6, 3, 8, 3, 3, 3, 8, 6, 6, 5, 0, 1, 4, 6, 6, 2, 1, 0, 9, 7, 9, 0, 0, 7, 0, 0, 0, 2, 0, 9, 9, 2, 2, 2, 4, 4, 7, 4, 4, 4, 4, 4, 4] 
dag17.txt 3_2x4.txt 0.43956043956043955 0.7 436906.6666666667 [0, 5, 0, 0, 0, 1, 0, 3, 2, 5, 6, 4, 6, 0, 4, 1, 0, 7, 0, 3, 3, 0, 3, 0, 0, 2, 1, 3, 3, 6, 2, 5, 1, 5, 1, 5, 5, 2, 1, 5, 1, 4, 4, 7, 4, 4, 6, 4, 4, 4, 4, 6, 4, 7, 2, 7, 7, 2, 2, 2, 2, 2, 2] 
dag17.txt 3_2x3.txt 0.34065934065934067 0.55 551594.6666666666 [4, 4, 4, 4, 0, 4, 4, 0, 3, 4, 2, 2, 2, 4, 4, 3, 3, 2, 3, 0, 3, 4, 0, 4, 4, 5, 4, 3, 3, 2, 2, 1, 3, 4, 4, 1, 1, 0, 4, 4, 4, 0, 0, 1, 0, 5, 1, 5, 5, 5, 5, 2, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5] 
dag17.txt 3_2x4.txt 0.43956043956043955 0.8 436906.6666666667 [0, 5, 0, 0, 0, 1, 0, 3, 2, 5, 6, 4, 6, 0, 4, 1, 0, 7, 0, 3, 3, 0, 3, 0, 0, 2, 1, 3, 3, 6, 2, 5, 1, 5, 1, 5, 5, 2, 1, 5, 1, 4, 4, 7, 4, 4, 6, 4, 4, 4, 4, 6, 4, 7, 2, 7, 7, 2, 2, 2, 2, 2, 2] 
dag17.txt 5_4_3_2x2.txt 0.43956043956043955 0.7 327680.0 [0, 3, 0, 4, 0, 2, 0, 6, 5, 3, 5, 1, 5, 0, 0, 2, 0, 7, 0, 6, 6, 0, 6, 0, 0, 4, 2, 6, 6, 5, 4, 3, 2, 3, 2, 4, 3, 4, 2, 3, 2, 1, 1, 7, 1, 1, 0, 1, 1, 1, 1, 5, 1, 1, 4, 7, 7, 4, 4, 4, 4, 4, 4] 
dag17.txt 3_2x3.txt 0.34065934065934067 0.6 551594.6666666666 [4, 4, 4, 4, 0, 4, 4, 0, 3, 4, 2, 2, 2, 4, 4, 3, 3, 2, 3, 0, 3, 4, 0, 4, 4, 5, 4, 3, 3, 2, 2, 1, 3, 4, 4, 1, 1, 0, 4, 4, 4, 0, 0, 1, 0, 5, 1, 5, 5, 5, 5, 2, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5] 
dag17.txt 4_1x5.txt 0.5604395604395604 0.6 352256.0 [3, 4, 8, 6, 8, 6, 3, 8, 8, 7, 6, 6, 2, 3, 4, 6, 3, 7, 2, 8, 6, 3, 8, 3, 3, 3, 8, 6, 6, 5, 0, 1, 4, 6, 6, 2, 1, 0, 9, 7, 9, 0, 0, 7, 0, 0, 0, 2, 0, 9, 9, 2, 2, 2, 4, 4, 7, 4, 4, 4, 4, 4, 4] 
dag17.txt 3_2x4.txt 0.43956043956043955 0.9 436906.6666666667 [0, 5, 0, 0, 0, 1, 0, 3, 2, 5, 6, 4, 6, 0, 4, 1, 0, 7, 0, 3, 3, 0, 3, 0, 0, 2, 1, 3, 3, 6, 2, 5, 1, 5, 1, 5, 5, 2, 1, 5, 1, 4, 4, 7, 4, 4, 6, 4, 4, 4, 4, 6, 4, 7, 2, 7, 7, 2, 2, 2, 2, 2, 2] 
dag17.txt 5_4_3_2x2.txt 0.43956043956043955 0.8 327680.0 [0, 3, 0, 4, 0, 2, 0, 6, 5, 3, 5, 1, 5, 0, 0, 2, 0, 7, 0, 6, 6, 0, 6, 0, 0, 4, 2, 6, 6, 5, 4, 3, 2, 3, 2, 4, 3, 4, 2, 3, 2, 1, 1, 7, 1, 1, 0, 1, 1, 1, 1, 5, 1, 1, 4, 7, 7, 4, 4, 4, 4, 4, 4] 
dag17.txt 3_2x3.txt 0.34065934065934067 0.65 551594.6666666666 [4, 4, 4, 4, 0, 4, 4, 0, 3, 4, 2, 2, 2, 4, 4, 3, 3, 2, 3, 0, 3, 4, 0, 4, 4, 5, 4, 3, 3, 2, 2, 1, 3, 4, 4, 1, 1, 0, 4, 4, 4, 0, 0, 1, 0, 5, 1, 5, 5, 5, 5, 2, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5] 
