dag55.txt 3_2x4.txt 0.38095238095238093 0.5 546133.3333333334 [6, 3, 1, 1, 1, 7, 6, 3, 6, 5, 1, 4, 0, 7, 3, 5, 6, 3, 1, 0, 7, 3, 0, 1, 1, 2, 5, 2, 3, 7, 7, 3, 3, 6, 2, 7, 7, 7, 7, 0, 4, 7, 7, 3, 5, 3, 6, 1, 5, 6, 4, 6, 6, 2, 2, 2, 4, 4, 4, 2, 2, 4, 4, 1, 2, 3, 4, 4, 3, 3, 3, 3, 3, 2, 3, 7, 3, 6, 6, 5, 5, 0, 5, 0, 0] 
dag55.txt 3_2x4.txt 0.38095238095238093 0.55 546133.3333333334 [6, 3, 1, 1, 1, 7, 6, 3, 6, 5, 1, 4, 0, 7, 3, 5, 6, 3, 1, 0, 7, 3, 0, 1, 1, 2, 5, 2, 3, 7, 7, 3, 3, 6, 2, 7, 7, 7, 7, 0, 4, 7, 7, 3, 5, 3, 6, 1, 5, 6, 4, 6, 6, 2, 2, 2, 4, 4, 4, 2, 2, 4, 4, 1, 2, 3, 4, 4, 3, 3, 3, 3, 3, 2, 3, 7, 3, 6, 6, 5, 5, 0, 5, 0, 0] 
dag55.txt 5_4_3_2x2.txt 0.3888888888888889 0.5 397312.0 [5, 6, 2, 2, 2, 7, 5, 6, 5, 3, 2, 4, 4, 7, 6, 3, 5, 6, 2, 0, 7, 6, 0, 2, 2, 0, 0, 4, 6, 7, 7, 6, 6, 5, 4, 0, 7, 7, 7, 1, 1, 7, 7, 6, 3, 6, 5, 2, 3, 5, 1, 5, 5, 4, 4, 4, 1, 1, 1, 4, 4, 1, 1, 2, 4, 6, 1, 1, 6, 6, 6, 6, 6, 4, 6, 7, 6, 5, 5, 3, 3, 0, 3, 0, 0] 
dag55.txt 3_2x4.txt 0.38095238095238093 0.6 546133.3333333334 [6, 3, 1, 1, 1, 7, 6, 3, 6, 5, 1, 4, 0, 7, 3, 5, 6, 3, 1, 0, 7, 3, 0, 1, 1, 2, 5, 2, 3, 7, 7, 3, 3, 6, 2, 7, 7, 7, 7, 0, 4, 7, 7, 3, 5, 3, 6, 1, 5, 6, 4, 6, 6, 2, 2, 2, 4, 4, 4, 2, 2, 4, 4, 1, 2, 3, 4, 4, 3, 3, 3, 3, 3, 2, 3, 7, 3, 6, 6, 5, 5, 0, 5, 0, 0] 
dag55.txt 5_4_3_2x2.txt 0.3888888888888889 0.55 397312.0 [5, 6, 2, 2, 2, 7, 5, 6, 5, 3, 2, 4, 4, 7, 6, 3, 5, 6, 2, 0, 7, 6, 0, 2, 2, 0, 0, 4, 6, 7, 7, 6, 6, 5, 4, 0, 7, 7, 7, 1, 1, 7, 7, 6, 3, 6, 5, 2, 3, 5, 1, 5, 5, 4, 4, 4, 1, 1, 1, 4, 4, 1, 1, 2, 4, 6, 1, 1, 6, 6, 6, 6, 6, 4, 6, 7, 6, 5, 5, 3, 3, 0, 3, 0, 0] 
dag55.txt 4_1x5.txt 0.49206349206349204 0.5 507904.0 [4, 2, 8, 5, 7, 2, 7, 3, 5, 6, 6, 2, 6, 4, 2, 6, 5, 2, 9, 4, 7, 2, 6, 9, 9, 6, 6, 9, 2, 4, 4, 2, 2, 7, 8, 2, 2, 4, 4, 4, 3, 4, 4, 2, 4, 3, 1, 9, 1, 7, 0, 2, 7, 0, 5, 8, 0, 0, 0, 5, 5, 0, 0, 5, 2, 0, 0, 0, 0, 2, 5, 3, 5, 8, 3, 2, 3, 0, 8, 1, 1, 4, 6, 4, 3] 
dag55.txt 5_4_3_2x2.txt 0.3888888888888889 0.6 397312.0 [5, 6, 2, 2, 2, 7, 5, 6, 5, 3, 2, 4, 4, 7, 6, 3, 5, 6, 2, 0, 7, 6, 0, 2, 2, 0, 0, 4, 6, 7, 7, 6, 6, 5, 4, 0, 7, 7, 7, 1, 1, 7, 7, 6, 3, 6, 5, 2, 3, 5, 1, 5, 5, 4, 4, 4, 1, 1, 1, 4, 4, 1, 1, 2, 4, 6, 1, 1, 6, 6, 6, 6, 6, 4, 6, 7, 6, 5, 5, 3, 3, 0, 3, 0, 0] 
dag55.txt 3_2x4.txt 0.38095238095238093 0.65 546133.3333333334 [6, 3, 1, 1, 1, 7, 6, 3, 6, 5, 1, 4, 0, 7, 3, 5, 6, 3, 1, 0, 7, 3, 0, 1, 1, 2, 5, 2, 3, 7, 7, 3, 3, 6, 2, 7, 7, 7, 7, 0, 4, 7, 7, 3, 5, 3, 6, 1, 5, 6, 4, 6, 6, 2, 2, 2, 4, 4, 4, 2, 2, 4, 4, 1, 2, 3, 4, 4, 3, 3, 3, 3, 3, 2, 3, 7, 3, 6, 6, 5, 5, 0, 5, 0, 0] 
dag55.txt 3_2x4.txt 0.38095238095238093 0.7 546133.3333333334 [6, 3, 1, 1, 1, 7, 6, 3, 6, 5, 1, 4, 0, 7, 3, 5, 6, 3, 1, 0, 7, 3, 0, 1, 1, 2, 5, 2, 3, 7, 7, 3, 3, 6, 2, 7, 7, 7, 7, 0, 4, 7, 7, 3, 5, 3, 6, 1, 5, 6, 4, 6, 6, 2, 2, 2, 4, 4, 4, 2, 2, 4, 4, 1, 2, 3, 4, 4, 3, 3, 3, 3, 3, 2, 3, 7, 3, 6, 6, 5, 5, 0, 5, 0, 0] 
dag55.txt 5_4_3_2x2.txt 0.3888888888888889 0.65 397312.0 [5, 6, 2, 2, 2, 7, 5, 6, 5, 3, 2, 4, 4, 7, 6, 3, 5, 6, 2, 0, 7, 6, 0, 2, 2, 0, 0, 4, 6, 7, 7, 6, 6, 5, 4, 0, 7, 7, 7, 1, 1, 7, 7, 6, 3, 6, 5, 2, 3, 5, 1, 5, 5, 4, 4, 4, 1, 1, 1, 4, 4, 1, 1, 2, 4, 6, 1, 1, 6, 6, 6, 6, 6, 4, 6, 7, 6, 5, 5, 3, 3, 0, 3, 0, 0] 
dag55.txt 4_1x5.txt 0.5158730158730159 0.55 466944.0 [8, 2, 8, 5, 7, 2, 7, 3, 5, 6, 6, 8, 6, 4, 2, 6, 5, 2, 9, 4, 7, 2, 6, 9, 9, 6, 6, 9, 2, 4, 4, 2, 2, 7, 8, 2, 2, 4, 4, 4, 3, 4, 4, 2, 4, 3, 1, 9, 1, 7, 8, 2, 7, 0, 5, 8, 0, 0, 0, 5, 5, 0, 0, 5, 2, 0, 0, 0, 0, 2, 5, 6, 5, 8, 3, 2, 3, 0, 8, 1, 1, 4, 6, 4, 3] 
dag55.txt 5_4_3_2x2.txt 0.3888888888888889 0.7 397312.0 [5, 6, 2, 2, 2, 7, 5, 6, 5, 3, 2, 4, 4, 7, 6, 3, 5, 6, 2, 0, 7, 6, 0, 2, 2, 0, 0, 4, 6, 7, 7, 6, 6, 5, 4, 0, 7, 7, 7, 1, 1, 7, 7, 6, 3, 6, 5, 2, 3, 5, 1, 5, 5, 4, 4, 4, 1, 1, 1, 4, 4, 1, 1, 2, 4, 6, 1, 1, 6, 6, 6, 6, 6, 4, 6, 7, 6, 5, 5, 3, 3, 0, 3, 0, 0] 
dag55.txt 3_2x3.txt 0.3968253968253968 0.5 745472.0 [4, 4, 4, 5, 2, 5, 2, 4, 5, 1, 4, 2, 4, 2, 4, 1, 5, 4, 4, 2, 2, 5, 1, 4, 4, 1, 1, 4, 4, 2, 2, 5, 3, 5, 0, 2, 1, 1, 1, 4, 3, 1, 0, 4, 0, 4, 0, 0, 0, 2, 0, 2, 2, 2, 2, 3, 3, 4, 3, 2, 3, 3, 3, 2, 3, 0, 3, 3, 3, 4, 3, 0, 3, 5, 0, 5, 3, 0, 5, 0, 0, 1, 5, 5, 5] 
dag55.txt 3_2x4.txt 0.38095238095238093 0.8 546133.3333333334 [6, 3, 1, 1, 1, 7, 6, 3, 6, 5, 1, 4, 0, 7, 3, 5, 6, 3, 1, 0, 7, 3, 0, 1, 1, 2, 5, 2, 3, 7, 7, 3, 3, 6, 2, 7, 7, 7, 7, 0, 4, 7, 7, 3, 5, 3, 6, 1, 5, 6, 4, 6, 6, 2, 2, 2, 4, 4, 4, 2, 2, 4, 4, 1, 2, 3, 4, 4, 3, 3, 3, 3, 3, 2, 3, 7, 3, 6, 6, 5, 5, 0, 5, 0, 0] 
dag55.txt 4_1x5.txt 0.5158730158730159 0.6 466944.0 [8, 2, 8, 5, 7, 2, 7, 3, 5, 6, 6, 8, 6, 4, 2, 6, 5, 2, 9, 4, 7, 2, 6, 9, 9, 6, 6, 9, 2, 4, 4, 2, 2, 7, 8, 2, 2, 4, 4, 4, 3, 4, 4, 2, 4, 3, 1, 9, 1, 7, 8, 2, 7, 0, 5, 8, 0, 0, 0, 5, 5, 0, 0, 5, 2, 0, 0, 0, 0, 2, 5, 6, 5, 8, 3, 2, 3, 0, 8, 1, 1, 4, 6, 4, 3] 
dag55.txt 3_2x4.txt 0.38095238095238093 0.9 546133.3333333334 [6, 3, 1, 1, 1, 7, 6, 3, 6, 5, 1, 4, 0, 7, 3, 5, 6, 3, 1, 0, 7, 3, 0, 1, 1, 2, 5, 2, 3, 7, 7, 3, 3, 6, 2, 7, 7, 7, 7, 0, 4, 7, 7, 3, 5, 3, 6, 1, 5, 6, 4, 6, 6, 2, 2, 2, 4, 4, 4, 2, 2, 4, 4, 1, 2, 3, 4, 4, 3, 3, 3, 3, 3, 2, 3, 7, 3, 6, 6, 5, 5, 0, 5, 0, 0] 
dag55.txt 3_2x3.txt 0.4126984126984127 0.55 737280.0 [2, 2, 1, 0, 1, 5, 0, 1, 0, 5, 1, 2, 4, 0, 2, 5, 1, 2, 1, 0, 2, 5, 5, 1, 1, 5, 5, 1, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 1, 1, 2, 2, 2, 2, 4, 0, 1, 2, 0, 4, 0, 0, 0, 0, 3, 4, 1, 4, 0, 3, 4, 4, 2, 3, 4, 4, 4, 4, 2, 2, 4, 2, 3, 4, 5, 4, 3, 3, 2, 4, 5, 3, 5, 3] 
