dag80.txt 3_2x4.txt 0.4155844155844156 0.5 349525.3333333333 [6, 5, 0, 0, 7, 3, 3, 1, 5, 7, 4, 3, 3, 1, 1, 5, 1, 2, 2, 1, 2, 1, 4, 5, 7, 1, 7, 1, 1, 4, 1, 7, 7, 1, 4, 0, 0, 6, 5, 6, 6, 5, 5, 3, 6, 6, 6, 5, 5, 5, 5, 6, 5] 
dag80.txt 3_2x4.txt 0.4155844155844156 0.55 349525.3333333333 [6, 5, 0, 0, 7, 3, 3, 1, 5, 7, 4, 3, 3, 1, 1, 5, 1, 2, 2, 1, 2, 1, 4, 5, 7, 1, 7, 1, 1, 4, 1, 7, 7, 1, 4, 0, 0, 6, 5, 6, 6, 5, 5, 3, 6, 6, 6, 5, 5, 5, 5, 6, 5] 
dag80.txt 3_2x4.txt 0.4155844155844156 0.6 349525.3333333333 [6, 5, 0, 0, 7, 3, 3, 1, 5, 7, 4, 3, 3, 1, 1, 5, 1, 2, 2, 1, 2, 1, 4, 5, 7, 1, 7, 1, 1, 4, 1, 7, 7, 1, 4, 0, 0, 6, 5, 6, 6, 5, 5, 3, 6, 6, 6, 5, 5, 5, 5, 6, 5] 
dag80.txt 3_2x4.txt 0.4155844155844156 0.65 349525.3333333333 [6, 5, 0, 0, 7, 3, 3, 1, 5, 7, 4, 3, 3, 1, 1, 5, 1, 2, 2, 1, 2, 1, 4, 5, 7, 1, 7, 1, 1, 4, 1, 7, 7, 1, 4, 0, 0, 6, 5, 6, 6, 5, 5, 3, 6, 6, 6, 5, 5, 5, 5, 6, 5] 
dag80.txt 3_2x4.txt 0.4155844155844156 0.7 349525.3333333333 [6, 5, 0, 0, 7, 3, 3, 1, 5, 7, 4, 3, 3, 1, 1, 5, 1, 2, 2, 1, 2, 1, 4, 5, 7, 1, 7, 1, 1, 4, 1, 7, 7, 1, 4, 0, 0, 6, 5, 6, 6, 5, 5, 3, 6, 6, 6, 5, 5, 5, 5, 6, 5] 
dag80.txt 5_4_3_2x2.txt 0.4155844155844156 0.5 245760.0 [6, 3, 4, 0, 7, 6, 6, 2, 3, 0, 0, 6, 6, 2, 2, 3, 2, 4, 4, 2, 4, 2, 1, 3, 7, 2, 7, 2, 2, 1, 2, 7, 7, 2, 1, 0, 0, 5, 3, 5, 5, 3, 3, 6, 5, 5, 5, 3, 3, 3, 3, 5, 3] 
dag80.txt 5_4_3_2x2.txt 0.4155844155844156 0.55 245760.0 [6, 3, 4, 0, 7, 6, 6, 2, 3, 0, 0, 6, 6, 2, 2, 3, 2, 4, 4, 2, 4, 2, 1, 3, 7, 2, 7, 2, 2, 1, 2, 7, 7, 2, 1, 0, 0, 5, 3, 5, 5, 3, 3, 6, 5, 5, 5, 3, 3, 3, 3, 5, 3] 
dag80.txt 3_2x4.txt 0.4155844155844156 0.8 349525.3333333333 [6, 5, 0, 0, 7, 3, 3, 1, 5, 7, 4, 3, 3, 1, 1, 5, 1, 2, 2, 1, 2, 1, 4, 5, 7, 1, 7, 1, 1, 4, 1, 7, 7, 1, 4, 0, 0, 6, 5, 6, 6, 5, 5, 3, 6, 6, 6, 5, 5, 5, 5, 6, 5] 
dag80.txt 5_4_3_2x2.txt 0.4155844155844156 0.6 245760.0 [6, 3, 4, 0, 7, 6, 6, 2, 3, 0, 0, 6, 6, 2, 2, 3, 2, 4, 4, 2, 4, 2, 1, 3, 7, 2, 7, 2, 2, 1, 2, 7, 7, 2, 1, 0, 0, 5, 3, 5, 5, 3, 3, 6, 5, 5, 5, 3, 3, 3, 3, 5, 3] 
dag80.txt 5_4_3_2x2.txt 0.4155844155844156 0.65 245760.0 [6, 3, 4, 0, 7, 6, 6, 2, 3, 0, 0, 6, 6, 2, 2, 3, 2, 4, 4, 2, 4, 2, 1, 3, 7, 2, 7, 2, 2, 1, 2, 7, 7, 2, 1, 0, 0, 5, 3, 5, 5, 3, 3, 6, 5, 5, 5, 3, 3, 3, 3, 5, 3] 
dag80.txt 3_2x4.txt 0.4155844155844156 0.9 349525.3333333333 [6, 5, 0, 0, 7, 3, 3, 1, 5, 7, 4, 3, 3, 1, 1, 5, 1, 2, 2, 1, 2, 1, 4, 5, 7, 1, 7, 1, 1, 4, 1, 7, 7, 1, 4, 0, 0, 6, 5, 6, 6, 5, 5, 3, 6, 6, 6, 5, 5, 5, 5, 6, 5] 
dag80.txt 4_1x5.txt 0.4675324675324675 0.5 430080.0 [2, 1, 8, 2, 9, 5, 4, 2, 0, 8, 0, 5, 4, 8, 2, 1, 2, 0, 0, 3, 4, 2, 4, 1, 0, 3, 3, 3, 3, 0, 2, 6, 9, 1, 6, 2, 6, 7, 1, 0, 9, 0, 1, 7, 7, 7, 7, 1, 1, 0, 7, 7, 7] 
dag80.txt 5_4_3_2x2.txt 0.4155844155844156 0.7 245760.0 [6, 3, 4, 0, 7, 6, 6, 2, 3, 0, 0, 6, 6, 2, 2, 3, 2, 4, 4, 2, 4, 2, 1, 3, 7, 2, 7, 2, 2, 1, 2, 7, 7, 2, 1, 0, 0, 5, 3, 5, 5, 3, 3, 6, 5, 5, 5, 3, 3, 3, 3, 5, 3] 
dag80.txt 3_2x4.txt 0.4155844155844156 1 349525.3333333333 [6, 5, 0, 0, 7, 3, 3, 1, 5, 7, 4, 3, 3, 1, 1, 5, 1, 2, 2, 1, 2, 1, 4, 5, 7, 1, 7, 1, 1, 4, 1, 7, 7, 1, 4, 0, 0, 6, 5, 6, 6, 5, 5, 3, 6, 6, 6, 5, 5, 5, 5, 6, 5] 
dag80.txt 4_1x5.txt 0.5454545454545454 0.55 278528.0 [8, 1, 8, 2, 9, 5, 4, 2, 0, 8, 6, 4, 4, 8, 2, 1, 2, 2, 6, 2, 4, 2, 4, 1, 0, 3, 3, 3, 3, 0, 2, 6, 9, 0, 6, 2, 6, 7, 1, 0, 8, 0, 1, 2, 7, 7, 7, 1, 1, 0, 7, 7, 7] 
dag80.txt 5_4_3_2x2.txt 0.4155844155844156 0.8 245760.0 [6, 3, 4, 0, 7, 6, 6, 2, 3, 0, 0, 6, 6, 2, 2, 3, 2, 4, 4, 2, 4, 2, 1, 3, 7, 2, 7, 2, 2, 1, 2, 7, 7, 2, 1, 0, 0, 5, 3, 5, 5, 3, 3, 6, 5, 5, 5, 3, 3, 3, 3, 5, 3] 
dag80.txt 5_4_3_2x2.txt 0.4155844155844156 0.9 245760.0 [6, 3, 4, 0, 7, 6, 6, 2, 3, 0, 0, 6, 6, 2, 2, 3, 2, 4, 4, 2, 4, 2, 1, 3, 7, 2, 7, 2, 2, 1, 2, 7, 7, 2, 1, 0, 0, 5, 3, 5, 5, 3, 3, 6, 5, 5, 5, 3, 3, 3, 3, 5, 3] 
dag80.txt 4_1x5.txt 0.5454545454545454 0.6 278528.0 [8, 1, 8, 2, 9, 5, 4, 2, 0, 8, 6, 4, 4, 8, 2, 1, 2, 2, 6, 2, 4, 2, 4, 1, 0, 3, 3, 3, 3, 0, 2, 6, 9, 0, 6, 2, 6, 7, 1, 0, 8, 0, 1, 2, 7, 7, 7, 1, 1, 0, 7, 7, 7] 
dag80.txt 5_4_3_2x2.txt 0.4155844155844156 1 245760.0 [6, 3, 4, 0, 7, 6, 6, 2, 3, 0, 0, 6, 6, 2, 2, 3, 2, 4, 4, 2, 4, 2, 1, 3, 7, 2, 7, 2, 2, 1, 2, 7, 7, 2, 1, 0, 0, 5, 3, 5, 5, 3, 3, 6, 5, 5, 5, 3, 3, 3, 3, 5, 3] 
dag80.txt 4_1x5.txt 0.5454545454545454 0.65 278528.0 [8, 1, 8, 2, 9, 5, 4, 2, 0, 8, 6, 4, 4, 8, 2, 1, 2, 2, 6, 2, 4, 2, 4, 1, 0, 3, 3, 3, 3, 0, 2, 6, 9, 0, 6, 2, 6, 7, 1, 0, 8, 0, 1, 2, 7, 7, 7, 1, 1, 0, 7, 7, 7] 
dag80.txt 4_1x5.txt 0.5454545454545454 0.7 278528.0 [8, 1, 8, 2, 9, 5, 4, 2, 0, 8, 6, 4, 4, 8, 2, 1, 2, 2, 6, 2, 4, 2, 4, 1, 0, 3, 3, 3, 3, 0, 2, 6, 9, 0, 6, 2, 6, 7, 1, 0, 8, 0, 1, 2, 7, 7, 7, 1, 1, 0, 7, 7, 7] 
dag80.txt 3_2x3.txt 0.4025974025974026 0.5 436906.6666666667 [2, 5, 0, 4, 3, 2, 3, 4, 5, 1, 4, 3, 3, 1, 4, 5, 4, 0, 0, 4, 0, 4, 0, 5, 1, 4, 1, 4, 4, 2, 4, 1, 3, 4, 2, 4, 2, 3, 5, 5, 3, 5, 5, 2, 3, 4, 2, 5, 5, 5, 5, 2, 5] 
dag80.txt 3_2x3.txt 0.4025974025974026 0.55 436906.6666666667 [2, 5, 0, 4, 3, 2, 3, 4, 5, 1, 4, 3, 3, 1, 4, 5, 4, 0, 0, 4, 0, 4, 0, 5, 1, 4, 1, 4, 4, 2, 4, 1, 3, 4, 2, 4, 2, 3, 5, 5, 3, 5, 5, 2, 3, 4, 2, 5, 5, 5, 5, 2, 5] 
dag80.txt 4_1x5.txt 0.5454545454545454 0.8 278528.0 [8, 1, 8, 2, 9, 5, 4, 2, 0, 8, 6, 4, 4, 8, 2, 1, 2, 2, 6, 2, 4, 2, 4, 1, 0, 3, 3, 3, 3, 0, 2, 6, 9, 0, 6, 2, 6, 7, 1, 0, 8, 0, 1, 2, 7, 7, 7, 1, 1, 0, 7, 7, 7] 
