dag94.txt 5_4_3_2x2.txt 0.44660194174757284 0.5 294912.0 [2, 4, 4, 4, 1, 6, 4, 6, 4, 6, 3, 3, 2, 3, 2, 1, 3, 4, 2, 1, 4, 5, 4, 6, 6, 6, 1, 1, 2, 1, 5, 5, 5, 5, 0, 6, 2, 5, 1, 5, 4, 7, 0, 7, 1, 1, 5, 1, 1, 1, 1, 3, 0, 7, 4, 1, 4, 1, 4, 4, 6, 0, 4, 6, 0, 0, 0, 0] 
dag94.txt 3_2x4.txt 0.4563106796116505 0.5 420522.6666666667 [1, 2, 4, 2, 0, 3, 5, 3, 2, 3, 5, 5, 1, 5, 1, 4, 5, 2, 1, 4, 2, 6, 2, 3, 3, 3, 4, 4, 1, 4, 6, 6, 2, 6, 0, 3, 1, 6, 4, 6, 2, 7, 6, 7, 4, 4, 6, 4, 4, 4, 4, 5, 0, 7, 2, 4, 2, 4, 2, 2, 3, 0, 2, 3, 0, 0, 0, 0] 
dag94.txt 3_2x4.txt 0.4563106796116505 0.55 420522.6666666667 [1, 2, 4, 2, 0, 3, 5, 3, 2, 3, 5, 5, 1, 5, 1, 4, 5, 2, 1, 4, 2, 6, 2, 3, 3, 3, 4, 4, 1, 4, 6, 6, 2, 6, 0, 3, 1, 6, 4, 6, 2, 7, 6, 7, 4, 4, 6, 4, 4, 4, 4, 5, 0, 7, 2, 4, 2, 4, 2, 2, 3, 0, 2, 3, 0, 0, 0, 0] 
dag94.txt 5_4_3_2x2.txt 0.44660194174757284 0.55 294912.0 [2, 4, 4, 4, 1, 6, 4, 6, 4, 6, 3, 3, 2, 3, 2, 1, 3, 4, 2, 1, 4, 5, 4, 6, 6, 6, 1, 1, 2, 1, 5, 5, 5, 5, 0, 6, 2, 5, 1, 5, 4, 7, 0, 7, 1, 1, 5, 1, 1, 1, 1, 3, 0, 7, 4, 1, 4, 1, 4, 4, 6, 0, 4, 6, 0, 0, 0, 0] 
dag94.txt 3_2x4.txt 0.4563106796116505 0.6 420522.6666666667 [1, 2, 4, 2, 0, 3, 5, 3, 2, 3, 5, 5, 1, 5, 1, 4, 5, 2, 1, 4, 2, 6, 2, 3, 3, 3, 4, 4, 1, 4, 6, 6, 2, 6, 0, 3, 1, 6, 4, 6, 2, 7, 6, 7, 4, 4, 6, 4, 4, 4, 4, 5, 0, 7, 2, 4, 2, 4, 2, 2, 3, 0, 2, 3, 0, 0, 0, 0] 
dag94.txt 5_4_3_2x2.txt 0.44660194174757284 0.6 294912.0 [2, 4, 4, 4, 1, 6, 4, 6, 4, 6, 3, 3, 2, 3, 2, 1, 3, 4, 2, 1, 4, 5, 4, 6, 6, 6, 1, 1, 2, 1, 5, 5, 5, 5, 0, 6, 2, 5, 1, 5, 4, 7, 0, 7, 1, 1, 5, 1, 1, 1, 1, 3, 0, 7, 4, 1, 4, 1, 4, 4, 6, 0, 4, 6, 0, 0, 0, 0] 
dag94.txt 3_2x4.txt 0.4563106796116505 0.65 420522.6666666667 [1, 2, 4, 2, 0, 3, 5, 3, 2, 3, 5, 5, 1, 5, 1, 4, 5, 2, 1, 4, 2, 6, 2, 3, 3, 3, 4, 4, 1, 4, 6, 6, 2, 6, 0, 3, 1, 6, 4, 6, 2, 7, 6, 7, 4, 4, 6, 4, 4, 4, 4, 5, 0, 7, 2, 4, 2, 4, 2, 2, 3, 0, 2, 3, 0, 0, 0, 0] 
dag94.txt 5_4_3_2x2.txt 0.44660194174757284 0.65 294912.0 [2, 4, 4, 4, 1, 6, 4, 6, 4, 6, 3, 3, 2, 3, 2, 1, 3, 4, 2, 1, 4, 5, 4, 6, 6, 6, 1, 1, 2, 1, 5, 5, 5, 5, 0, 6, 2, 5, 1, 5, 4, 7, 0, 7, 1, 1, 5, 1, 1, 1, 1, 3, 0, 7, 4, 1, 4, 1, 4, 4, 6, 0, 4, 6, 0, 0, 0, 0] 
dag94.txt 3_2x4.txt 0.4563106796116505 0.7 420522.6666666667 [1, 2, 4, 2, 0, 3, 5, 3, 2, 3, 5, 5, 1, 5, 1, 4, 5, 2, 1, 4, 2, 6, 2, 3, 3, 3, 4, 4, 1, 4, 6, 6, 2, 6, 0, 3, 1, 6, 4, 6, 2, 7, 6, 7, 4, 4, 6, 4, 4, 4, 4, 5, 0, 7, 2, 4, 2, 4, 2, 2, 3, 0, 2, 3, 0, 0, 0, 0] 
dag94.txt 5_4_3_2x2.txt 0.44660194174757284 0.7 294912.0 [2, 4, 4, 4, 1, 6, 4, 6, 4, 6, 3, 3, 2, 3, 2, 1, 3, 4, 2, 1, 4, 5, 4, 6, 6, 6, 1, 1, 2, 1, 5, 5, 5, 5, 0, 6, 2, 5, 1, 5, 4, 7, 0, 7, 1, 1, 5, 1, 1, 1, 1, 3, 0, 7, 4, 1, 4, 1, 4, 4, 6, 0, 4, 6, 0, 0, 0, 0] 
dag94.txt 5_4_3_2x2.txt 0.44660194174757284 0.8 294912.0 [2, 4, 4, 4, 1, 6, 4, 6, 4, 6, 3, 3, 2, 3, 2, 1, 3, 4, 2, 1, 4, 5, 4, 6, 6, 6, 1, 1, 2, 1, 5, 5, 5, 5, 0, 6, 2, 5, 1, 5, 4, 7, 0, 7, 1, 1, 5, 1, 1, 1, 1, 3, 0, 7, 4, 1, 4, 1, 4, 4, 6, 0, 4, 6, 0, 0, 0, 0] 
dag94.txt 3_2x4.txt 0.4563106796116505 0.8 420522.6666666667 [1, 2, 4, 2, 0, 3, 5, 3, 2, 3, 5, 5, 1, 5, 1, 4, 5, 2, 1, 4, 2, 6, 2, 3, 3, 3, 4, 4, 1, 4, 6, 6, 2, 6, 0, 3, 1, 6, 4, 6, 2, 7, 6, 7, 4, 4, 6, 4, 4, 4, 4, 5, 0, 7, 2, 4, 2, 4, 2, 2, 3, 0, 2, 3, 0, 0, 0, 0] 
dag94.txt 4_1x5.txt 0.4854368932038835 0.5 442368.0 [8, 1, 2, 0, 2, 5, 2, 3, 0, 5, 7, 2, 8, 7, 8, 2, 2, 1, 8, 2, 1, 1, 0, 5, 3, 5, 0, 5, 3, 0, 0, 0, 4, 0, 4, 4, 8, 3, 3, 3, 0, 9, 0, 9, 7, 8, 1, 7, 5, 7, 5, 8, 7, 6, 8, 7, 1, 0, 1, 6, 5, 6, 1, 5, 6, 1, 6, 6] 
dag94.txt 5_4_3_2x2.txt 0.44660194174757284 0.9 294912.0 [2, 4, 4, 4, 1, 6, 4, 6, 4, 6, 3, 3, 2, 3, 2, 1, 3, 4, 2, 1, 4, 5, 4, 6, 6, 6, 1, 1, 2, 1, 5, 5, 5, 5, 0, 6, 2, 5, 1, 5, 4, 7, 0, 7, 1, 1, 5, 1, 1, 1, 1, 3, 0, 7, 4, 1, 4, 1, 4, 4, 6, 0, 4, 6, 0, 0, 0, 0] 
dag94.txt 3_2x4.txt 0.4563106796116505 0.9 420522.6666666667 [1, 2, 4, 2, 0, 3, 5, 3, 2, 3, 5, 5, 1, 5, 1, 4, 5, 2, 1, 4, 2, 6, 2, 3, 3, 3, 4, 4, 1, 4, 6, 6, 2, 6, 0, 3, 1, 6, 4, 6, 2, 7, 6, 7, 4, 4, 6, 4, 4, 4, 4, 5, 0, 7, 2, 4, 2, 4, 2, 2, 3, 0, 2, 3, 0, 0, 0, 0] 
dag94.txt 3_2x4.txt 0.4563106796116505 1 420522.6666666667 [1, 2, 4, 2, 0, 3, 5, 3, 2, 3, 5, 5, 1, 5, 1, 4, 5, 2, 1, 4, 2, 6, 2, 3, 3, 3, 4, 4, 1, 4, 6, 6, 2, 6, 0, 3, 1, 6, 4, 6, 2, 7, 6, 7, 4, 4, 6, 4, 4, 4, 4, 5, 0, 7, 2, 4, 2, 4, 2, 2, 3, 0, 2, 3, 0, 0, 0, 0] 
dag94.txt 5_4_3_2x2.txt 0.44660194174757284 1 294912.0 [2, 4, 4, 4, 1, 6, 4, 6, 4, 6, 3, 3, 2, 3, 2, 1, 3, 4, 2, 1, 4, 5, 4, 6, 6, 6, 1, 1, 2, 1, 5, 5, 5, 5, 0, 6, 2, 5, 1, 5, 4, 7, 0, 7, 1, 1, 5, 1, 1, 1, 1, 3, 0, 7, 4, 1, 4, 1, 4, 4, 6, 0, 4, 6, 0, 0, 0, 0] 
dag94.txt 3_2x3.txt 0.4368932038834951 0.5 496981.3333333333 [4, 2, 2, 2, 4, 1, 2, 0, 2, 1, 0, 0, 2, 0, 4, 0, 0, 2, 2, 0, 2, 4, 2, 1, 2, 1, 0, 2, 4, 4, 0, 4, 0, 4, 1, 1, 2, 4, 0, 4, 0, 5, 4, 5, 0, 5, 4, 4, 3, 3, 3, 5, 1, 5, 3, 3, 5, 3, 5, 5, 3, 5, 5, 3, 1, 3, 3, 3] 
dag94.txt 4_1x5.txt 0.5339805825242718 0.55 425984.0 [8, 1, 2, 0, 2, 5, 2, 3, 0, 5, 7, 2, 8, 7, 8, 2, 2, 1, 8, 2, 1, 1, 0, 2, 3, 5, 0, 5, 3, 0, 0, 0, 4, 0, 4, 4, 8, 3, 3, 2, 0, 9, 0, 9, 7, 8, 1, 7, 5, 7, 5, 8, 7, 6, 8, 7, 1, 0, 1, 6, 5, 6, 1, 5, 6, 1, 6, 6] 
dag94.txt 3_2x3.txt 0.42718446601941745 0.55 496981.3333333333 [4, 3, 4, 2, 4, 1, 0, 0, 4, 1, 3, 3, 2, 3, 4, 0, 3, 3, 2, 0, 4, 2, 2, 1, 0, 1, 0, 0, 4, 0, 2, 0, 0, 2, 1, 1, 2, 2, 0, 4, 0, 4, 2, 4, 3, 0, 0, 1, 0, 0, 5, 3, 1, 3, 0, 5, 3, 5, 0, 3, 5, 3, 0, 5, 5, 5, 5, 5] 
