dag74.txt 3_2x4.txt 0.4224137931034483 0.5 529749.3333333334 [1, 2, 3, 4, 0, 4, 3, 2, 3, 3, 6, 1, 0, 0, 4, 3, 0, 4, 3, 2, 3, 1, 0, 0, 6, 4, 7, 1, 0, 1, 6, 7, 3, 4, 1, 7, 7, 7, 1, 3, 0, 7, 0, 0, 4, 4, 2, 5, 2, 2, 3, 2, 6, 5, 1, 5, 3, 6, 4, 5, 3, 4, 3, 3, 2, 2, 2, 2, 5, 5, 6, 5, 6, 6, 2, 2, 6, 6] 
dag74.txt 3_2x4.txt 0.4224137931034483 0.55 529749.3333333334 [1, 2, 3, 4, 0, 4, 3, 2, 3, 3, 6, 1, 0, 0, 4, 3, 0, 4, 3, 2, 3, 1, 0, 0, 6, 4, 7, 1, 0, 1, 6, 7, 3, 4, 1, 7, 7, 7, 1, 3, 0, 7, 0, 0, 4, 4, 2, 5, 2, 2, 3, 2, 6, 5, 1, 5, 3, 6, 4, 5, 3, 4, 3, 3, 2, 2, 2, 2, 5, 5, 6, 5, 6, 6, 2, 2, 6, 6] 
dag74.txt 3_2x4.txt 0.4224137931034483 0.6 529749.3333333334 [1, 2, 3, 4, 0, 4, 3, 2, 3, 3, 6, 1, 0, 0, 4, 3, 0, 4, 3, 2, 3, 1, 0, 0, 6, 4, 7, 1, 0, 1, 6, 7, 3, 4, 1, 7, 7, 7, 1, 3, 0, 7, 0, 0, 4, 4, 2, 5, 2, 2, 3, 2, 6, 5, 1, 5, 3, 6, 4, 5, 3, 4, 3, 3, 2, 2, 2, 2, 5, 5, 6, 5, 6, 6, 2, 2, 6, 6] 
dag74.txt 5_4_3_2x2.txt 0.4482758620689655 0.5 385024.0 [2, 4, 6, 1, 0, 5, 6, 4, 6, 6, 5, 2, 1, 0, 1, 6, 0, 1, 6, 4, 6, 2, 0, 4, 5, 1, 7, 2, 0, 2, 0, 4, 6, 1, 2, 7, 7, 7, 2, 6, 0, 7, 0, 0, 1, 1, 4, 3, 4, 4, 6, 0, 5, 0, 2, 3, 6, 5, 1, 3, 6, 1, 6, 6, 4, 4, 4, 4, 3, 3, 5, 3, 5, 5, 4, 4, 5, 5] 
dag74.txt 5_4_3_2x2.txt 0.4482758620689655 0.55 385024.0 [2, 4, 6, 1, 0, 5, 6, 4, 6, 6, 5, 2, 1, 0, 1, 6, 0, 1, 6, 4, 6, 2, 0, 4, 5, 1, 7, 2, 0, 2, 0, 4, 6, 1, 2, 7, 7, 7, 2, 6, 0, 7, 0, 0, 1, 1, 4, 3, 4, 4, 6, 0, 5, 0, 2, 3, 6, 5, 1, 3, 6, 1, 6, 6, 4, 4, 4, 4, 3, 3, 5, 3, 5, 5, 4, 4, 5, 5] 
dag74.txt 3_2x4.txt 0.4224137931034483 0.65 529749.3333333334 [1, 2, 3, 4, 0, 4, 3, 2, 3, 3, 6, 1, 0, 0, 4, 3, 0, 4, 3, 2, 3, 1, 0, 0, 6, 4, 7, 1, 0, 1, 6, 7, 3, 4, 1, 7, 7, 7, 1, 3, 0, 7, 0, 0, 4, 4, 2, 5, 2, 2, 3, 2, 6, 5, 1, 5, 3, 6, 4, 5, 3, 4, 3, 3, 2, 2, 2, 2, 5, 5, 6, 5, 6, 6, 2, 2, 6, 6] 
dag74.txt 5_4_3_2x2.txt 0.4482758620689655 0.6 385024.0 [2, 4, 6, 1, 0, 5, 6, 4, 6, 6, 5, 2, 1, 0, 1, 6, 0, 1, 6, 4, 6, 2, 0, 4, 5, 1, 7, 2, 0, 2, 0, 4, 6, 1, 2, 7, 7, 7, 2, 6, 0, 7, 0, 0, 1, 1, 4, 3, 4, 4, 6, 0, 5, 0, 2, 3, 6, 5, 1, 3, 6, 1, 6, 6, 4, 4, 4, 4, 3, 3, 5, 3, 5, 5, 4, 4, 5, 5] 
dag74.txt 3_2x4.txt 0.4224137931034483 0.7 529749.3333333334 [1, 2, 3, 4, 0, 4, 3, 2, 3, 3, 6, 1, 0, 0, 4, 3, 0, 4, 3, 2, 3, 1, 0, 0, 6, 4, 7, 1, 0, 1, 6, 7, 3, 4, 1, 7, 7, 7, 1, 3, 0, 7, 0, 0, 4, 4, 2, 5, 2, 2, 3, 2, 6, 5, 1, 5, 3, 6, 4, 5, 3, 4, 3, 3, 2, 2, 2, 2, 5, 5, 6, 5, 6, 6, 2, 2, 6, 6] 
dag74.txt 5_4_3_2x2.txt 0.4482758620689655 0.65 385024.0 [2, 4, 6, 1, 0, 5, 6, 4, 6, 6, 5, 2, 1, 0, 1, 6, 0, 1, 6, 4, 6, 2, 0, 4, 5, 1, 7, 2, 0, 2, 0, 4, 6, 1, 2, 7, 7, 7, 2, 6, 0, 7, 0, 0, 1, 1, 4, 3, 4, 4, 6, 0, 5, 0, 2, 3, 6, 5, 1, 3, 6, 1, 6, 6, 4, 4, 4, 4, 3, 3, 5, 3, 5, 5, 4, 4, 5, 5] 
dag74.txt 3_2x4.txt 0.4224137931034483 0.8 529749.3333333334 [1, 2, 3, 4, 0, 4, 3, 2, 3, 3, 6, 1, 0, 0, 4, 3, 0, 4, 3, 2, 3, 1, 0, 0, 6, 4, 7, 1, 0, 1, 6, 7, 3, 4, 1, 7, 7, 7, 1, 3, 0, 7, 0, 0, 4, 4, 2, 5, 2, 2, 3, 2, 6, 5, 1, 5, 3, 6, 4, 5, 3, 4, 3, 3, 2, 2, 2, 2, 5, 5, 6, 5, 6, 6, 2, 2, 6, 6] 
