dag8.txt 3_2x4.txt True 0.03676470588235294 0.04 3653632.0 [2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag8.txt 3_2x4.txt True 0.058823529411764705 0.06 3216725.3333333335 [0, 0, 0, 1, 2, 2, 0, 0, 1, 0, 0, 2, 2, 0, 2, 0, 0, 0, 1, 0, 2, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag8.txt 3_2x4.txt True 0.07352941176470588 0.08 3129344.0 [2, 0, 0, 1, 2, 2, 0, 0, 1, 0, 0, 2, 2, 0, 2, 0, 0, 0, 1, 0, 2, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag8.txt 3_2x4.txt True 0.09558823529411764 0.1 2938197.3333333335 [0, 1, 0, 2, 0, 2, 1, 0, 2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 2, 0, 2, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag8.txt 3_2x4.txt True 0.11764705882352941 0.12 2676053.3333333335 [0, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 2, 2, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0] 
dag8.txt 3_2x4.txt True 0.13970588235294118 0.14 2416640.0 [0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1] 
dag8.txt 3_2x4.txt True 0.15441176470588236 0.16 1622016.0 [2, 0, 0, 1, 1, 1, 0, 2, 1, 1, 0, 1, 1, 2, 1, 0, 2, 2, 1, 0, 1, 1, 1, 2, 0, 0, 2, 1, 0, 2, 0, 2, 0, 2, 2, 1, 1, 1, 2, 0, 2, 2, 2, 1, 2, 0, 2, 1, 0, 2, 1, 2, 0, 2, 0, 2, 2, 0, 2, 0, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 2] 
dag8.txt 3_2x4.txt True 0.17647058823529413 0.18 1731242.6666666667 [4, 1, 0, 3, 2, 3, 1, 2, 3, 2, 2, 2, 0, 0, 0, 2, 0, 2, 3, 0, 2, 2, 2, 0, 1, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 2, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0] 
dag8.txt 3_2x4.txt True 0.19117647058823528 0.2 1327104.0 [4, 3, 0, 2, 0, 2, 3, 0, 2, 0, 3, 0, 2, 4, 0, 0, 4, 0, 2, 0, 2, 0, 2, 4, 3, 0, 0, 2, 3, 0, 3, 0, 0, 4, 4, 2, 2, 2, 4, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 0, 4, 0, 0, 3, 3, 3, 3, 4, 4, 0, 4, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 4, 1, 3, 1] 
dag8.txt 3_2x4.txt True 0.25 0.25 972117.3333333334 [0, 0, 2, 3, 5, 3, 1, 5, 3, 5, 2, 5, 3, 4, 2, 2, 4, 5, 3, 2, 3, 5, 3, 4, 1, 2, 4, 3, 2, 5, 2, 5, 2, 4, 4, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 2, 4, 5, 4, 5, 5, 4, 2, 4, 4, 4, 4, 2, 4, 2, 4, 4, 2, 4, 4, 3, 3, 2, 4, 2, 2, 1, 1, 1, 1, 1, 1, 5, 0, 0, 0, 2, 0, 0, 2, 1, 1, 1, 0, 4, 0, 1, 0] 
dag8.txt 3_2x4.txt True 0.2867647058823529 0.3 808277.3333333334 [0, 6, 6, 1, 0, 0, 6, 2, 1, 2, 6, 0, 0, 0, 5, 4, 2, 1, 1, 5, 0, 0, 0, 2, 6, 6, 2, 0, 6, 2, 6, 2, 6, 2, 2, 0, 0, 0, 2, 6, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 5, 2, 5, 2, 5, 5, 5, 5, 0, 3, 6, 5, 6, 6, 6, 6, 6, 6, 3, 3, 2, 3, 3, 3, 6, 3, 3, 6, 4, 4, 4, 3, 2, 3, 4, 4] 
dag8.txt 3_2x4.txt True 0.34558823529411764 0.35 655360.0 [4, 4, 6, 4, 1, 0, 5, 2, 0, 2, 4, 1, 1, 2, 6, 6, 2, 2, 0, 6, 0, 1, 1, 2, 5, 6, 2, 1, 4, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 7, 0, 3, 3, 1, 2, 1, 3, 1, 3, 2, 1, 3, 1, 0, 0, 0, 0, 6, 0, 6, 0, 4, 6, 3, 4, 0, 0, 5, 4, 1, 5, 4, 4, 5, 5, 5, 5, 2, 5, 6, 6, 6, 6, 5, 5, 7, 7, 7, 6, 0, 6, 7, 6] 
