dagG14.txt 3_2x4.txt True 0.016736401673640166 0.07 593.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1] 
dagG14.txt 3_2x4.txt True 0.016736401673640166 0.1 593.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1] 
dagG14.txt 3_2x4.txt True 0.100418410041841 0.15 519.25 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 7, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 7, 3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 7, 6] 
dagG14.txt 3_2x4.txt True 0.1297071129707113 0.2 506.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 3, 2, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 3, 7, 1, 7, 2, 3, 7, 7, 7, 7, 0, 7, 7, 3, 7, 7, 7, 7, 1, 3, 7] 
dagG14.txt 3_2x4.txt True 0.1297071129707113 0.3 506.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 3, 2, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 3, 7, 1, 7, 2, 3, 7, 7, 7, 7, 0, 7, 7, 3, 7, 7, 7, 7, 1, 3, 7] 
dagG14.txt 3_2x4.txt True 0.1297071129707113 0.4 506.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 3, 2, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 3, 7, 1, 7, 2, 3, 7, 7, 7, 7, 0, 7, 7, 3, 7, 7, 7, 7, 1, 3, 7] 
dagG14.txt 3_2x4.txt True 0.1297071129707113 0.5 506.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 3, 2, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 3, 7, 1, 7, 2, 3, 7, 7, 7, 7, 0, 7, 7, 3, 7, 7, 7, 7, 1, 3, 7] 
dagG14.txt 3_2x4.txt True 0.4895397489539749 0.6 166.0 [4, 1, 3, 4, 1, 1, 3, 1, 6, 4, 1, 5, 5, 3, 3, 3, 7, 6, 5, 1, 5, 3, 5, 5, 3, 5, 1, 2, 5, 3, 7, 5, 3, 5, 3, 5, 2, 3, 2, 1, 7, 7, 5, 2, 7, 7, 1, 3, 7, 3, 7, 1, 7, 1, 7, 3, 7, 7, 3, 7, 7, 3, 7, 2, 3, 7, 7, 1, 1, 7, 7, 7, 7, 7, 3, 7, 7, 0, 3, 7] 
dagG14.txt 3_2x4.txt True 0.5188284518828452 0.7 178.25 [6, 6, 1, 1, 5, 1, 7, 7, 5, 1, 7, 7, 5, 7, 1, 7, 5, 7, 7, 5, 5, 7, 4, 4, 7, 5, 6, 1, 4, 7, 1, 5, 3, 4, 7, 4, 1, 1, 1, 1, 3, 3, 1, 1, 3, 3, 1, 0, 3, 3, 3, 0, 5, 0, 3, 3, 3, 1, 3, 3, 3, 1, 3, 1, 3, 2, 3, 1, 0, 3, 3, 3, 3, 5, 3, 3, 1, 1, 3, 3] 
dagG14.txt 3_2x4.txt True 0.7322175732217573 1 128.25 [5, 5, 7, 5, 1, 4, 4, 7, 7, 6, 4, 4, 6, 7, 3, 7, 7, 7, 6, 1, 6, 7, 7, 4, 7, 1, 5, 5, 4, 1, 0, 1, 3, 7, 7, 7, 0, 4, 1, 0, 3, 0, 5, 5, 7, 5, 1, 6, 3, 3, 1, 3, 3, 5, 2, 7, 3, 3, 3, 3, 5, 1, 7, 1, 2, 1, 2, 3, 3, 1, 1, 1, 7, 3, 2, 5, 3, 0, 5, 3] 
