dag29.txt 3_2x4.txt True 0.0 0.04 1889621.3333333333 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag29.txt 3_2x4.txt True 0.0 0.06 1889621.3333333333 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag29.txt 3_2x4.txt True 0.06521739130434782 0.08 1485482.6666666667 [0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag29.txt 3_2x4.txt True 0.08695652173913043 0.1 1043114.6666666666 [0, 2, 0, 0, 2, 2, 2, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0, 2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2] 
dag29.txt 3_2x4.txt True 0.08695652173913043 0.12 1043114.6666666666 [0, 2, 0, 0, 2, 2, 2, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0, 2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2] 
dag29.txt 3_2x4.txt True 0.08695652173913043 0.14 1043114.6666666666 [0, 2, 0, 0, 2, 2, 2, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0, 2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2] 
dag29.txt 3_2x4.txt True 0.08695652173913043 0.16 1043114.6666666666 [0, 2, 0, 0, 2, 2, 2, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0, 2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2] 
dag29.txt 3_2x4.txt True 0.16304347826086957 0.18 873813.3333333334 [2, 0, 2, 0, 0, 0, 0, 4, 4, 0, 0, 2, 2, 0, 0, 0, 4, 0, 4, 0, 0, 0, 2, 0, 0, 0, 2, 4, 0, 2, 0, 4, 2, 4, 2, 0, 4, 2, 2, 0, 4, 2, 4, 2, 2, 0, 2, 4, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 4] 
dag29.txt 3_2x4.txt True 0.16304347826086957 0.2 873813.3333333334 [2, 0, 2, 0, 0, 0, 0, 4, 4, 0, 0, 2, 2, 0, 0, 0, 4, 0, 4, 0, 0, 0, 2, 0, 0, 0, 2, 4, 0, 2, 0, 4, 2, 4, 2, 0, 4, 2, 2, 0, 4, 2, 4, 2, 2, 0, 2, 4, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 4] 
dag29.txt 3_2x4.txt True 0.21739130434782608 0.25 759125.3333333334 [0, 3, 0, 0, 2, 3, 2, 2, 0, 2, 2, 0, 0, 2, 2, 0, 0, 3, 0, 2, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 6, 0, 0, 6, 0, 0, 2, 6, 0, 6, 0, 0, 2, 1, 0, 1, 1, 1, 2, 2, 4, 4, 6, 4, 4, 6, 4, 4] 
dag29.txt 3_2x4.txt True 0.29347826086956524 0.3 630784.0 [0, 2, 0, 6, 3, 2, 4, 1, 5, 4, 4, 0, 0, 4, 4, 6, 5, 2, 5, 3, 3, 4, 0, 4, 4, 6, 0, 6, 6, 0, 6, 1, 0, 5, 0, 6, 1, 5, 7, 4, 1, 7, 1, 0, 7, 3, 7, 6, 7, 2, 2, 3, 3, 2, 2, 1, 2, 2, 1, 2, 1] 
dag29.txt 3_2x4.txt True 0.33695652173913043 0.35 450560.0 [5, 2, 5, 6, 2, 4, 3, 6, 1, 3, 3, 5, 5, 3, 3, 6, 6, 2, 0, 2, 2, 3, 5, 6, 6, 7, 7, 1, 7, 5, 7, 6, 7, 0, 7, 1, 0, 6, 1, 3, 0, 7, 0, 5, 1, 2, 1, 1, 1, 4, 4, 2, 2, 4, 4, 0, 4, 4, 0, 4, 0] 
dag29.txt 3_2x4.txt True 0.33695652173913043 0.4 450560.0 [5, 2, 5, 6, 2, 4, 3, 6, 1, 3, 3, 5, 5, 3, 3, 6, 6, 2, 0, 2, 2, 3, 5, 6, 6, 7, 7, 1, 7, 5, 7, 6, 7, 0, 7, 1, 0, 6, 1, 3, 0, 7, 0, 5, 1, 2, 1, 1, 1, 4, 4, 2, 2, 4, 4, 0, 4, 4, 0, 4, 0] 
dag29.txt 3_2x4.txt True 0.33695652173913043 0.45 450560.0 [5, 2, 5, 6, 2, 4, 3, 6, 1, 3, 3, 5, 5, 3, 3, 6, 6, 2, 0, 2, 2, 3, 5, 6, 6, 7, 7, 1, 7, 5, 7, 6, 7, 0, 7, 1, 0, 6, 1, 3, 0, 7, 0, 5, 1, 2, 1, 1, 1, 4, 4, 2, 2, 4, 4, 0, 4, 4, 0, 4, 0] 
dag29.txt 3_2x4.txt True 0.33695652173913043 0.5 450560.0 [5, 2, 5, 6, 2, 4, 3, 6, 1, 3, 3, 5, 5, 3, 3, 6, 6, 2, 0, 2, 2, 3, 5, 6, 6, 7, 7, 1, 7, 5, 7, 6, 7, 0, 7, 1, 0, 6, 1, 3, 0, 7, 0, 5, 1, 2, 1, 1, 1, 4, 4, 2, 2, 4, 4, 0, 4, 4, 0, 4, 0] 
dag29.txt 3_2x4.txt True 0.5434782608695652 0.55 376832.0 [3, 5, 3, 1, 5, 0, 6, 4, 0, 3, 6, 3, 2, 6, 5, 1, 4, 5, 4, 6, 5, 0, 2, 1, 0, 2, 3, 0, 0, 2, 2, 1, 2, 4, 4, 1, 4, 4, 4, 6, 7, 2, 6, 3, 2, 6, 3, 1, 0, 5, 0, 5, 1, 7, 7, 7, 1, 7, 6, 7, 7] 
dag29.txt 3_2x4.txt True 0.5434782608695652 0.6 376832.0 [3, 5, 3, 1, 5, 0, 6, 4, 0, 3, 6, 3, 2, 6, 5, 1, 4, 5, 4, 6, 5, 0, 2, 1, 0, 2, 3, 0, 0, 2, 2, 1, 2, 4, 4, 1, 4, 4, 4, 6, 7, 2, 6, 3, 2, 6, 3, 1, 0, 5, 0, 5, 1, 7, 7, 7, 1, 7, 6, 7, 7] 
dag29.txt 3_2x4.txt True 0.5434782608695652 0.65 376832.0 [3, 5, 3, 1, 5, 0, 6, 4, 0, 3, 6, 3, 2, 6, 5, 1, 4, 5, 4, 6, 5, 0, 2, 1, 0, 2, 3, 0, 0, 2, 2, 1, 2, 4, 4, 1, 4, 4, 4, 6, 7, 2, 6, 3, 2, 6, 3, 1, 0, 5, 0, 5, 1, 7, 7, 7, 1, 7, 6, 7, 7] 
dag29.txt 3_2x4.txt True 0.5434782608695652 0.7 376832.0 [3, 5, 3, 1, 5, 0, 6, 4, 0, 3, 6, 3, 2, 6, 5, 1, 4, 5, 4, 6, 5, 0, 2, 1, 0, 2, 3, 0, 0, 2, 2, 1, 2, 4, 4, 1, 4, 4, 4, 6, 7, 2, 6, 3, 2, 6, 3, 1, 0, 5, 0, 5, 1, 7, 7, 7, 1, 7, 6, 7, 7] 
dag29.txt 3_2x4.txt True 0.5434782608695652 0.75 376832.0 [3, 5, 3, 1, 5, 0, 6, 4, 0, 3, 6, 3, 2, 6, 5, 1, 4, 5, 4, 6, 5, 0, 2, 1, 0, 2, 3, 0, 0, 2, 2, 1, 2, 4, 4, 1, 4, 4, 4, 6, 7, 2, 6, 3, 2, 6, 3, 1, 0, 5, 0, 5, 1, 7, 7, 7, 1, 7, 6, 7, 7] 
dag29.txt 3_2x4.txt True 0.5434782608695652 0.8 376832.0 [3, 5, 3, 1, 5, 0, 6, 4, 0, 3, 6, 3, 2, 6, 5, 1, 4, 5, 4, 6, 5, 0, 2, 1, 0, 2, 3, 0, 0, 2, 2, 1, 2, 4, 4, 1, 4, 4, 4, 6, 7, 2, 6, 3, 2, 6, 3, 1, 0, 5, 0, 5, 1, 7, 7, 7, 1, 7, 6, 7, 7] 
dag29.txt 3_2x4.txt True 0.5434782608695652 0.85 376832.0 [3, 5, 3, 1, 5, 0, 6, 4, 0, 3, 6, 3, 2, 6, 5, 1, 4, 5, 4, 6, 5, 0, 2, 1, 0, 2, 3, 0, 0, 2, 2, 1, 2, 4, 4, 1, 4, 4, 4, 6, 7, 2, 6, 3, 2, 6, 3, 1, 0, 5, 0, 5, 1, 7, 7, 7, 1, 7, 6, 7, 7] 
