dagA6.txt 3_2x4.txt 0.14685314685314685 0.15 354.6666666666667 [6, 6, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 2, 6, 6, 6, 6, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 6, 6, 4, 6, 6, 6, 6, 0, 6, 2, 0, 2, 6, 2, 0] 
dagA6.txt 3_2x4.txt 0.24475524475524477 0.25 246.0 [2, 0, 2, 0, 0, 2, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2] 
dagA6.txt 3_2x4.txt 0.44755244755244755 0.45 120.33333333333333 [4, 2, 4, 0, 0, 1, 2, 6, 2, 2, 0, 0, 6, 0, 0, 2, 6, 4, 2, 2, 0, 1, 1, 4, 2, 6, 4, 2, 2, 0, 6, 0, 2, 0, 2, 4, 0, 4, 0, 2, 6, 0, 1, 4, 0, 1, 6, 1, 4, 4] 
dagA6.txt 3_2x4.txt 0.0979020979020979 0.1 391.0 [6, 6, 2, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 6, 6, 2, 6, 6, 6, 6, 0, 6, 6, 6, 0, 6, 4, 0] 
dagA6.txt 3_2x4.txt 0.18181818181818182 0.2 332.3333333333333 [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 0, 2, 0, 0, 0, 0, 6, 0, 4, 2, 2, 0, 4, 2] 
dagA6.txt 3_2x4.txt 0.3986013986013986 0.4 161.33333333333334 [0, 2, 0, 4, 4, 0, 4, 0, 2, 2, 4, 2, 0, 4, 4, 2, 0, 0, 2, 2, 4, 2, 2, 0, 2, 0, 4, 2, 2, 4, 0, 4, 2, 4, 2, 4, 0, 0, 2, 2, 0, 4, 2, 4, 4, 4, 0, 4, 4, 6] 
dagA6.txt 3_2x4.txt 0.2867132867132867 0.3 235.0 [0, 0, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 4, 2, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 2, 2, 0, 0, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 4, 0, 2, 2] 
dagA6.txt 3_2x4.txt 0.5874125874125874 0.6 83.66666666666667 [4, 7, 6, 0, 0, 7, 0, 7, 4, 2, 0, 6, 5, 0, 4, 2, 5, 6, 0, 2, 2, 3, 4, 4, 2, 5, 0, 2, 7, 0, 7, 1, 2, 0, 2, 6, 6, 6, 3, 2, 5, 0, 3, 0, 1, 4, 5, 4, 1, 6] 
dagA6.txt 3_2x4.txt 0.4965034965034965 0.5 99.33333333333333 [1, 0, 1, 2, 2, 0, 0, 4, 6, 6, 6, 2, 4, 2, 0, 6, 4, 3, 2, 6, 2, 0, 0, 1, 6, 4, 1, 6, 0, 2, 4, 2, 6, 2, 6, 1, 2, 1, 2, 6, 4, 2, 0, 1, 4, 0, 4, 0, 4, 3] 
dagA6.txt 3_2x4.txt 0.5384615384615384 0.55 86.66666666666667 [0, 1, 5, 6, 6, 1, 3, 2, 0, 0, 4, 6, 2, 6, 4, 0, 5, 2, 4, 0, 6, 1, 4, 5, 0, 3, 3, 0, 1, 6, 2, 6, 0, 4, 1, 3, 6, 5, 6, 0, 3, 4, 1, 3, 2, 4, 2, 4, 2, 5] 
dagA6.txt 3_2x4.txt 0.34965034965034963 0.35 170.0 [0, 2, 0, 2, 2, 0, 0, 4, 0, 2, 2, 2, 4, 2, 2, 0, 0, 4, 2, 2, 2, 2, 0, 0, 0, 0, 4, 2, 0, 2, 4, 4, 2, 2, 0, 0, 4, 0, 2, 0, 0, 2, 2, 4, 4, 0, 4, 0, 4, 4] 
dagA6.txt 3_2x4.txt 0.6223776223776224 0.65 77.33333333333333 [3, 0, 4, 1, 1, 3, 5, 2, 5, 6, 1, 1, 2, 1, 0, 5, 4, 6, 6, 0, 6, 0, 3, 7, 5, 3, 7, 0, 3, 1, 2, 4, 6, 1, 5, 7, 4, 4, 6, 5, 3, 1, 0, 7, 2, 4, 2, 0, 2, 7] 
dagA6.txt 3_2x4.txt 0.6643356643356644 1 76.33333333333333 [6, 7, 6, 2, 1, 7, 3, 5, 4, 0, 4, 7, 5, 2, 1, 0, 3, 6, 1, 0, 0, 6, 4, 5, 0, 2, 3, 0, 4, 2, 4, 2, 0, 1, 7, 3, 2, 6, 1, 0, 3, 1, 7, 3, 2, 4, 5, 4, 2, 6] 
dagA6.txt 3_2x4.txt 0.6643356643356644 0.9 76.33333333333333 [6, 7, 6, 2, 1, 7, 3, 5, 4, 0, 4, 7, 5, 2, 1, 0, 3, 6, 1, 0, 0, 6, 4, 5, 0, 2, 3, 0, 4, 2, 4, 2, 0, 1, 7, 3, 2, 6, 1, 0, 3, 1, 7, 3, 2, 4, 5, 4, 2, 6] 
dagA6.txt 3_2x4.txt 0.6713286713286714 0.8 75.66666666666667 [4, 0, 7, 0, 3, 4, 5, 2, 6, 0, 0, 3, 2, 3, 6, 1, 7, 4, 0, 6, 0, 4, 4, 4, 1, 7, 5, 1, 1, 3, 2, 2, 6, 0, 1, 5, 3, 7, 0, 1, 7, 6, 3, 5, 2, 5, 2, 6, 6, 4] 
dagA6.txt 3_2x4.txt 0.6643356643356644 0.7 76.33333333333333 [6, 7, 6, 2, 1, 7, 3, 5, 4, 0, 4, 7, 5, 2, 1, 0, 3, 6, 1, 0, 0, 6, 4, 5, 0, 2, 3, 0, 4, 2, 4, 2, 0, 1, 7, 3, 2, 6, 1, 0, 3, 1, 7, 3, 2, 4, 5, 4, 2, 6] 
dagA6.txt 5_4_3_2x2.txt 0.07692307692307693 0.1 239.4 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 4, 1, 4, 0, 4, 0] 
dagA6.txt 5_4_3_2x2.txt 0.14685314685314685 0.15 209.4 [0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 4, 0, 1, 0, 1, 0, 1, 4] 
dagA6.txt 5_4_3_2x2.txt 0.2867132867132867 0.3 141.0 [0, 0, 4, 4, 4, 0, 0, 0, 0, 4, 4, 4, 1, 4, 0, 0, 4, 4, 4, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 4, 4, 4, 0, 0, 4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 1, 0, 4, 4] 
dagA6.txt 5_4_3_2x2.txt 0.24475524475524477 0.25 147.6 [4, 0, 4, 0, 0, 4, 4, 4, 0, 0, 0, 0, 4, 0, 0, 0, 4, 4, 0, 0, 0, 0, 4, 4, 0, 4, 4, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 4, 0, 0, 4, 0, 0, 4, 4, 4, 4, 4, 4, 4] 
dagA6.txt 5_4_3_2x2.txt 0.3916083916083916 0.4 107.0 [0, 4, 0, 1, 1, 0, 1, 0, 4, 4, 1, 4, 0, 1, 1, 4, 0, 0, 4, 4, 1, 4, 4, 0, 4, 0, 1, 4, 4, 1, 0, 1, 4, 1, 4, 1, 0, 0, 4, 4, 0, 1, 4, 1, 1, 0, 0, 1, 1, 0] 
dagA6.txt 5_4_3_2x2.txt 0.1888111888111888 0.2 200.6 [0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 1, 4, 1, 4, 4] 
dagA6.txt 5_4_3_2x2.txt 0.34965034965034963 0.35 106.5 [0, 4, 0, 4, 4, 0, 0, 1, 0, 4, 4, 4, 1, 4, 4, 0, 0, 1, 4, 4, 4, 4, 0, 0, 0, 0, 1, 4, 0, 4, 1, 1, 4, 4, 0, 0, 1, 0, 4, 0, 0, 4, 4, 1, 1, 0, 1, 0, 1, 1] 
dagA6.txt 5_4_3_2x2.txt 0.44755244755244755 0.45 72.2 [1, 4, 1, 0, 0, 2, 4, 5, 4, 4, 0, 0, 5, 0, 0, 4, 5, 1, 4, 4, 0, 2, 2, 1, 4, 5, 1, 4, 4, 0, 5, 0, 4, 0, 4, 1, 0, 1, 0, 4, 5, 0, 2, 1, 0, 2, 5, 2, 5, 1] 
dagA6.txt 5_4_3_2x2.txt 0.48951048951048953 0.5 68.6 [1, 2, 5, 4, 4, 2, 0, 1, 0, 0, 4, 4, 1, 4, 4, 0, 5, 1, 2, 0, 4, 2, 0, 5, 0, 1, 5, 0, 2, 4, 1, 4, 0, 4, 0, 5, 4, 5, 4, 0, 0, 4, 2, 5, 6, 5, 1, 0, 6, 5] 
dagA6.txt 5_4_3_2x2.txt 0.6713286713286714 1 55.0 [1, 3, 6, 2, 2, 3, 5, 1, 4, 4, 2, 2, 0, 2, 4, 4, 6, 1, 7, 7, 0, 0, 4, 6, 4, 5, 5, 0, 3, 2, 1, 5, 7, 2, 2, 5, 0, 6, 0, 4, 5, 7, 3, 5, 0, 1, 0, 4, 4, 6] 
dagA6.txt 5_4_3_2x2.txt 0.5454545454545454 0.55 57.0 [0, 2, 3, 5, 5, 2, 6, 4, 0, 0, 1, 5, 4, 5, 1, 0, 3, 4, 1, 0, 5, 2, 1, 3, 0, 6, 6, 0, 2, 5, 4, 5, 0, 1, 2, 6, 5, 3, 5, 0, 6, 1, 2, 6, 4, 1, 4, 1, 4, 7] 
dagA6.txt 5_4_3_2x2.txt 0.7272727272727273 0.9 54.0 [3, 6, 0, 0, 0, 0, 4, 5, 1, 1, 4, 0, 5, 4, 4, 0, 0, 2, 0, 2, 1, 1, 0, 4, 1, 5, 4, 5, 0, 4, 2, 3, 0, 4, 0, 2, 5, 6, 1, 0, 0, 3, 6, 4, 4, 6, 4, 4, 7, 7] 
dagA6.txt 5_4_3_2x2.txt 0.5804195804195804 0.6 57.0 [6, 5, 4, 2, 2, 5, 1, 0, 1, 1, 2, 5, 0, 2, 4, 1, 0, 6, 3, 1, 0, 5, 4, 4, 1, 0, 4, 1, 5, 2, 0, 2, 3, 2, 3, 4, 6, 4, 3, 1, 0, 2, 5, 4, 0, 4, 0, 4, 5, 6] 
dagA6.txt 5_4_3_2x2.txt 0.6433566433566433 0.65 54.25 [4, 0, 4, 6, 6, 3, 2, 1, 5, 5, 6, 0, 1, 6, 7, 5, 4, 4, 6, 0, 0, 0, 3, 4, 5, 2, 2, 0, 3, 6, 4, 0, 5, 6, 0, 2, 4, 4, 7, 5, 2, 6, 3, 2, 1, 1, 1, 7, 1, 5] 
dagA6.txt 5_4_3_2x2.txt 0.6433566433566433 0.7 54.2 [1, 7, 3, 6, 0, 1, 5, 4, 5, 2, 2, 3, 4, 0, 0, 5, 3, 0, 2, 5, 2, 4, 1, 1, 5, 4, 3, 7, 1, 0, 5, 6, 2, 0, 4, 4, 0, 0, 6, 5, 4, 0, 7, 3, 6, 1, 4, 0, 6, 1] 
dagA6.txt 5_4_3_2x2.txt 0.7272727272727273 0.8 54.0 [3, 6, 0, 0, 0, 0, 4, 5, 1, 1, 4, 0, 5, 4, 4, 0, 0, 2, 0, 2, 1, 1, 0, 4, 1, 5, 4, 5, 0, 4, 2, 3, 0, 4, 0, 2, 5, 6, 1, 0, 0, 3, 6, 4, 4, 6, 4, 4, 7, 7] 
dagA6.txt 4_1x5.txt 0.07692307692307693 0.1 295.5 [6, 6, 2, 6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 6, 6, 6, 2, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 6, 6, 6, 6, 6, 6, 2, 6, 6, 6, 6, 0, 6, 6, 6, 4, 6, 0, 6] 
dagA6.txt 4_1x5.txt 0.24475524475524477 0.25 184.5 [2, 0, 2, 0, 0, 2, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2] 
dagA6.txt 4_1x5.txt 0.1958041958041958 0.2 245.25 [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 2, 2, 0, 2, 2] 
dagA6.txt 4_1x5.txt 0.2867132867132867 0.3 176.25 [0, 0, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 4, 2, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 2, 2, 0, 0, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 4, 0, 2, 2] 
dagA6.txt 4_1x5.txt 0.14685314685314685 0.15 266.25 [6, 6, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 6, 6, 6, 6, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 6, 6, 6, 6, 6, 6, 0, 6, 6, 6, 6, 0, 6, 6, 0, 0, 6, 2, 0] 
dagA6.txt 4_1x5.txt 0.34965034965034963 0.35 127.5 [0, 2, 0, 2, 2, 0, 0, 4, 0, 2, 2, 2, 4, 2, 2, 0, 0, 4, 2, 2, 2, 2, 0, 0, 0, 0, 4, 2, 0, 2, 4, 4, 2, 2, 0, 0, 4, 0, 2, 0, 0, 2, 2, 4, 4, 0, 4, 0, 4, 4] 
dagA6.txt 4_1x5.txt 0.6993006993006993 1 60.75 [5, 2, 0, 0, 6, 2, 6, 8, 2, 4, 1, 0, 4, 1, 0, 6, 0, 4, 4, 2, 4, 0, 5, 2, 6, 8, 2, 2, 2, 1, 8, 0, 4, 6, 6, 6, 7, 0, 4, 6, 8, 6, 3, 2, 9, 6, 9, 3, 8, 8] 
dagA6.txt 4_1x5.txt 0.5314685314685315 0.55 73.5 [8, 2, 8, 6, 4, 8, 0, 0, 6, 2, 4, 6, 0, 4, 4, 2, 0, 1, 2, 2, 2, 6, 8, 8, 6, 0, 8, 2, 2, 4, 0, 6, 2, 4, 6, 8, 4, 8, 6, 6, 0, 2, 6, 8, 4, 4, 0, 4, 4, 8] 
dagA6.txt 4_1x5.txt 0.3986013986013986 0.4 121.0 [0, 2, 0, 4, 4, 0, 4, 0, 2, 2, 4, 2, 0, 4, 4, 2, 0, 0, 2, 2, 4, 2, 2, 0, 2, 0, 4, 2, 2, 4, 0, 4, 2, 4, 2, 4, 0, 0, 2, 2, 0, 4, 2, 4, 4, 4, 0, 4, 4, 6] 
dagA6.txt 4_1x5.txt 0.48951048951048953 0.5 73.75 [8, 0, 8, 2, 2, 0, 0, 4, 6, 6, 6, 2, 4, 2, 0, 6, 4, 8, 2, 6, 2, 0, 0, 8, 6, 4, 8, 6, 0, 2, 4, 2, 6, 2, 6, 8, 2, 8, 2, 6, 4, 2, 0, 8, 4, 1, 4, 0, 4, 8] 
dagA6.txt 4_1x5.txt 0.44755244755244755 0.45 90.25 [4, 2, 4, 0, 0, 8, 2, 6, 2, 2, 0, 0, 6, 0, 0, 2, 6, 4, 2, 2, 0, 8, 8, 4, 2, 6, 4, 2, 2, 0, 6, 0, 2, 0, 2, 4, 0, 4, 0, 2, 6, 0, 8, 4, 0, 8, 6, 8, 4, 4] 
dagA6.txt 4_1x5.txt 0.6293706293706294 0.65 63.5 [8, 2, 8, 6, 4, 8, 0, 0, 6, 0, 4, 6, 0, 4, 4, 2, 0, 1, 2, 2, 2, 6, 8, 8, 6, 0, 8, 2, 2, 4, 4, 7, 2, 4, 6, 8, 4, 8, 6, 6, 0, 2, 6, 8, 4, 3, 0, 4, 5, 9] 
dagA6.txt 4_1x5.txt 0.6643356643356644 0.9 63.0 [1, 6, 0, 4, 4, 6, 8, 0, 2, 2, 2, 2, 4, 4, 6, 6, 0, 9, 8, 0, 8, 6, 6, 1, 4, 3, 8, 0, 6, 4, 0, 2, 0, 4, 4, 8, 2, 0, 8, 4, 3, 4, 6, 8, 4, 7, 4, 6, 8, 5] 
dagA6.txt 4_1x5.txt 0.5944055944055944 0.6 69.0 [8, 3, 0, 4, 4, 8, 0, 6, 2, 6, 4, 3, 6, 4, 4, 2, 0, 8, 2, 2, 1, 8, 8, 0, 2, 0, 0, 2, 2, 4, 6, 4, 2, 4, 2, 0, 4, 6, 1, 2, 0, 4, 0, 0, 6, 8, 6, 8, 5, 8] 
dagA6.txt 4_1x5.txt 0.7272727272727273 0.8 62.0 [2, 6, 9, 0, 8, 6, 2, 2, 4, 0, 8, 8, 0, 4, 6, 8, 9, 4, 6, 8, 0, 0, 2, 6, 5, 3, 2, 8, 6, 4, 6, 4, 8, 8, 7, 2, 4, 2, 0, 8, 3, 8, 0, 2, 0, 1, 5, 7, 4, 6] 
dagA6.txt 4_1x5.txt 0.6223776223776224 0.7 62.5 [4, 8, 4, 2, 6, 4, 0, 0, 6, 2, 2, 2, 0, 2, 8, 6, 4, 3, 6, 8, 2, 4, 8, 4, 6, 0, 0, 8, 4, 2, 8, 4, 8, 6, 6, 0, 2, 5, 6, 6, 6, 6, 4, 0, 0, 1, 2, 8, 9, 7] 
dagA6.txt 3_2x3.txt 0.14685314685314685 0.15 357.3333333333333 [2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 0, 0] 
dagA6.txt 3_2x3.txt 0.24475524475524477 0.25 246.0 [2, 0, 2, 0, 0, 2, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2] 
dagA6.txt 3_2x3.txt 0.2867132867132867 0.3 235.0 [0, 0, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 4, 2, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 2, 2, 0, 0, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 4, 0, 2, 2] 
dagA6.txt 3_2x3.txt 0.3986013986013986 0.4 161.33333333333334 [0, 2, 0, 4, 4, 0, 4, 0, 2, 2, 4, 2, 0, 4, 4, 2, 0, 0, 2, 2, 4, 2, 2, 0, 2, 0, 4, 2, 2, 4, 0, 4, 2, 4, 2, 4, 0, 0, 2, 2, 0, 4, 2, 4, 4, 4, 0, 4, 4, 1] 
dagA6.txt 3_2x3.txt 0.5664335664335665 0.6 101.66666666666667 [3, 1, 3, 4, 4, 2, 0, 4, 2, 2, 2, 4, 0, 4, 3, 5, 0, 3, 2, 5, 2, 1, 2, 3, 5, 0, 0, 5, 2, 4, 4, 4, 5, 4, 5, 0, 4, 3, 2, 5, 0, 4, 1, 0, 0, 1, 0, 2, 0, 1] 
dagA6.txt 3_2x3.txt 0.34965034965034963 0.35 170.0 [0, 2, 0, 2, 2, 0, 0, 4, 0, 2, 2, 2, 4, 2, 2, 0, 0, 4, 2, 2, 2, 2, 0, 0, 0, 0, 4, 2, 0, 2, 4, 4, 2, 2, 0, 0, 4, 0, 2, 0, 0, 2, 2, 4, 4, 0, 4, 0, 4, 4] 
dagA6.txt 3_2x3.txt 0.44755244755244755 0.45 120.33333333333333 [4, 2, 4, 0, 0, 3, 2, 1, 2, 2, 0, 0, 1, 0, 0, 2, 1, 4, 2, 2, 0, 3, 3, 4, 2, 1, 4, 2, 2, 0, 1, 0, 2, 0, 2, 4, 0, 4, 0, 2, 1, 0, 3, 4, 0, 3, 1, 3, 4, 4] 
dagA6.txt 3_2x3.txt 0.0979020979020979 0.1 393.0 [4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 0, 4, 4, 4, 0, 4, 0, 0] 
dagA6.txt 3_2x3.txt 0.6153846153846154 0.65 97.66666666666667 [5, 4, 5, 0, 4, 1, 3, 2, 2, 2, 2, 4, 3, 0, 1, 2, 5, 0, 1, 2, 4, 4, 1, 5, 2, 5, 0, 2, 1, 0, 3, 3, 2, 1, 4, 0, 0, 5, 4, 4, 5, 1, 4, 0, 3, 0, 3, 1, 0, 4] 
