dagF35.txt 3_2x4.txt 0.07264957264957266 0.1 667.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0] 
dagF35.txt 3_2x4.txt 0.1452991452991453 0.15 521.6666666666666 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 2, 2, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0, 0, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0] 
dagF35.txt 3_2x4.txt 0.5598290598290598 0.6 114.0 [6, 5, 7, 6, 5, 4, 4, 5, 0, 4, 7, 5, 6, 7, 5, 6, 7, 4, 4, 6, 4, 4, 6, 7, 5, 7, 0, 4, 5, 7, 6, 2, 4, 0, 4, 7, 0, 0, 2, 3, 0, 0, 0, 3, 2, 2, 1, 1, 7, 2, 1, 0, 3, 3, 2, 1, 3, 0, 2, 0, 2, 1, 1, 6, 2, 3, 3, 1, 1, 2, 6, 0, 2, 3, 2] 
dagF35.txt 3_2x4.txt 0.18803418803418803 0.2 354.6666666666667 [2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dagF35.txt 3_2x4.txt 0.5470085470085471 0.55 118.0 [3, 2, 1, 2, 2, 4, 4, 2, 2, 4, 1, 2, 3, 1, 2, 2, 1, 4, 4, 3, 4, 4, 3, 1, 2, 1, 2, 4, 4, 1, 3, 0, 1, 2, 5, 1, 3, 5, 7, 0, 5, 6, 3, 0, 0, 7, 6, 6, 1, 7, 6, 5, 0, 0, 7, 4, 6, 5, 7, 5, 0, 0, 6, 5, 7, 0, 6, 6, 6, 0, 0, 5, 7, 6, 7] 
dagF35.txt 3_2x4.txt 0.5 0.5 136.0 [2, 6, 7, 3, 2, 6, 6, 6, 3, 6, 7, 2, 2, 7, 2, 3, 7, 6, 7, 3, 2, 6, 3, 7, 2, 7, 2, 6, 6, 7, 3, 1, 1, 3, 0, 7, 3, 0, 5, 4, 0, 1, 3, 4, 4, 5, 4, 1, 7, 5, 0, 0, 4, 4, 5, 1, 0, 5, 5, 0, 4, 1, 4, 0, 5, 4, 5, 1, 4, 4, 1, 0, 5, 0, 5] 
dagF35.txt 3_2x4.txt 0.44871794871794873 0.45 145.66666666666666 [6, 6, 0, 5, 6, 0, 0, 6, 1, 0, 0, 6, 6, 0, 6, 5, 0, 0, 0, 5, 1, 0, 5, 0, 6, 0, 1, 0, 1, 0, 5, 1, 1, 5, 2, 0, 5, 2, 2, 4, 2, 4, 5, 4, 4, 2, 4, 3, 0, 2, 3, 2, 4, 4, 2, 1, 3, 2, 2, 2, 4, 4, 2, 3, 2, 4, 3, 3, 4, 4, 4, 2, 2, 3, 2] 
dagF35.txt 3_2x4.txt 0.3418803418803419 0.35 183.66666666666666 [6, 0, 0, 6, 6, 0, 0, 0, 6, 0, 0, 0, 6, 0, 6, 6, 0, 0, 0, 6, 6, 0, 6, 0, 6, 0, 6, 0, 0, 0, 6, 2, 2, 6, 4, 0, 6, 4, 4, 2, 4, 2, 6, 2, 2, 4, 2, 2, 0, 6, 4, 4, 2, 2, 4, 2, 4, 4, 4, 4, 2, 2, 2, 4, 4, 2, 4, 2, 2, 2, 2, 4, 4, 4, 4] 
dagF35.txt 3_2x4.txt 0.39316239316239315 0.4 181.66666666666666 [2, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 2, 2, 0, 0, 1, 2, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 2, 2, 1, 2, 4, 0, 1, 4, 4, 6, 4, 1, 1, 6, 6, 4, 6, 1, 0, 2, 6, 4, 6, 6, 4, 1, 6, 4, 4, 4, 6, 1, 4, 4, 4, 6, 6, 1, 6, 6, 1, 4, 4, 6, 4] 
dagF35.txt 3_2x4.txt 0.5512820512820513 0.65 114.0 [6, 3, 6, 1, 6, 2, 3, 2, 3, 4, 2, 6, 2, 6, 6, 1, 6, 3, 2, 1, 3, 2, 1, 2, 6, 6, 3, 2, 3, 6, 1, 5, 2, 1, 6, 2, 1, 0, 0, 4, 0, 5, 1, 4, 5, 0, 4, 7, 2, 5, 7, 0, 4, 4, 0, 5, 7, 0, 0, 0, 4, 4, 7, 0, 5, 4, 7, 7, 4, 5, 4, 7, 0, 7, 0] 
