dagG33.txt 3_2x4.txt 0.09836065573770492 0.1 689.3333333333334 [2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2] 
dagG33.txt 3_2x4.txt 0.14344262295081966 0.15 424.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dagG33.txt 3_2x4.txt 0.19672131147540983 0.2 371.3333333333333 [0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dagG33.txt 3_2x4.txt 0.5942622950819673 0.8 119.5 [6, 3, 3, 5, 3, 6, 4, 5, 5, 3, 5, 3, 5, 5, 3, 3, 6, 6, 4, 3, 6, 3, 7, 4, 4, 6, 4, 4, 2, 5, 3, 0, 6, 2, 2, 4, 3, 3, 6, 6, 3, 4, 1, 4, 7, 2, 6, 2, 0, 2, 7, 1, 1, 2, 2, 2, 1, 2, 7, 0, 0, 0, 7, 2, 2, 0, 1, 2, 0, 7, 1, 0, 7, 0, 1, 7, 1, 1, 1, 0] 
dagG33.txt 3_2x4.txt 0.5614754098360656 0.6 122.0 [7, 7, 7, 0, 7, 6, 3, 7, 1, 7, 7, 0, 1, 3, 7, 7, 0, 7, 3, 0, 2, 3, 0, 1, 1, 2, 3, 1, 4, 3, 0, 0, 0, 4, 4, 1, 0, 0, 2, 0, 0, 3, 1, 6, 4, 2, 4, 4, 6, 5, 4, 6, 4, 4, 0, 2, 4, 2, 6, 6, 2, 6, 5, 2, 2, 5, 4, 2, 6, 5, 6, 5, 5, 2, 6, 5, 2, 4, 4, 2] 
dagG33.txt 3_2x4.txt 0.5614754098360656 0.9 121.33333333333333 [2, 2, 2, 7, 2, 5, 2, 2, 1, 2, 3, 2, 1, 3, 3, 2, 0, 2, 1, 1, 2, 3, 0, 0, 1, 2, 2, 0, 6, 1, 3, 0, 0, 3, 5, 0, 3, 1, 2, 0, 1, 2, 0, 4, 7, 5, 0, 6, 7, 4, 4, 4, 7, 7, 5, 5, 4, 5, 4, 6, 4, 6, 4, 6, 5, 4, 6, 5, 6, 4, 7, 6, 4, 6, 6, 6, 4, 4, 7, 6] 
dagG33.txt 3_2x4.txt 0.6311475409836066 0.65 122.0 [5, 2, 2, 2, 2, 7, 7, 2, 4, 2, 1, 2, 4, 2, 4, 2, 1, 2, 2, 2, 6, 2, 4, 4, 4, 6, 7, 7, 6, 2, 2, 3, 4, 7, 3, 3, 4, 2, 6, 4, 2, 4, 4, 1, 6, 6, 6, 6, 3, 1, 6, 0, 0, 6, 4, 6, 0, 5, 0, 3, 0, 5, 0, 6, 6, 0, 6, 6, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 5, 5] 
dagG33.txt 3_2x4.txt 0.5286885245901639 0.7 121.5 [1, 1, 1, 2, 1, 7, 1, 1, 2, 1, 4, 1, 2, 2, 1, 1, 7, 1, 2, 2, 3, 2, 7, 6, 6, 3, 6, 6, 0, 2, 0, 7, 7, 2, 3, 2, 0, 2, 3, 7, 5, 6, 6, 0, 0, 3, 0, 0, 4, 6, 0, 0, 0, 0, 3, 4, 0, 3, 0, 6, 5, 5, 5, 4, 3, 4, 6, 4, 6, 4, 0, 4, 4, 4, 6, 5, 4, 0, 4, 5] 
dagG33.txt 3_2x4.txt 0.5327868852459017 0.55 124.5 [3, 3, 3, 2, 6, 6, 3, 3, 0, 3, 2, 6, 0, 3, 0, 3, 6, 0, 6, 2, 2, 6, 6, 0, 6, 2, 2, 2, 2, 2, 6, 0, 0, 3, 7, 0, 6, 6, 2, 0, 2, 2, 6, 1, 1, 7, 0, 6, 1, 4, 1, 4, 1, 6, 7, 7, 4, 7, 1, 4, 4, 5, 1, 7, 7, 4, 5, 7, 4, 4, 1, 5, 4, 5, 4, 5, 4, 4, 4, 5] 
dagG33.txt 3_2x4.txt 0.44672131147540983 0.45 142.0 [3, 2, 2, 2, 2, 6, 3, 2, 3, 2, 2, 2, 3, 2, 2, 2, 3, 3, 4, 2, 4, 2, 6, 4, 4, 4, 4, 4, 6, 3, 2, 6, 6, 2, 0, 4, 2, 6, 4, 6, 3, 4, 4, 0, 0, 4, 6, 6, 5, 1, 0, 0, 0, 6, 6, 5, 0, 5, 0, 0, 5, 1, 0, 6, 6, 1, 0, 5, 0, 1, 5, 1, 1, 5, 0, 1, 0, 0, 5, 1] 
dagG33.txt 3_2x4.txt 0.25 0.25 314.6666666666667 [4, 2, 4, 4, 2, 2, 4, 4, 2, 4, 4, 2, 2, 4, 2, 4, 4, 4, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 4, 4, 4, 2, 2, 2, 2, 2, 4, 2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dagG33.txt 5_4_3_2x2.txt 0.09836065573770492 0.1 417.2 [4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 0, 4, 0, 0, 4, 4, 4, 4, 4, 4, 4] 
