dagJ57.txt 3_2x4.txt 0.09782608695652174 0.1 563.0 [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dagJ57.txt 3_2x4.txt 0.14130434782608695 0.15 528.6666666666666 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 2, 0, 0, 2, 2, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2] 
dagJ57.txt 3_2x4.txt 0.1956521739130435 0.2 375.6666666666667 [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 4, 2, 2, 2, 2, 2, 4, 4, 2, 2, 4, 2, 2, 4, 2, 4, 2, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 0, 0, 4, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dagJ57.txt 3_2x4.txt 0.5108695652173914 0.8 172.66666666666666 [5, 5, 6, 0, 0, 5, 0, 0, 6, 0, 0, 5, 5, 0, 5, 6, 0, 1, 5, 6, 0, 5, 0, 0, 6, 0, 5, 6, 5, 5, 6, 0, 6, 1, 1, 6, 1, 4, 0, 1, 1, 6, 1, 6, 4, 6, 4, 6, 1, 1, 4, 6, 1, 4, 3, 4, 1, 6, 6, 3, 1, 6, 3, 4, 4, 3, 4, 6, 3, 4, 6, 3, 3, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 3, 2, 3, 2, 3, 4, 7, 4, 2, 3, 4, 2, 2, 3, 2, 0, 2, 7, 7, 2, 2, 7, 7, 2, 7, 2, 2, 2, 0, 2, 7, 7, 2, 2, 2, 7, 7] 
dagJ57.txt 3_2x4.txt 0.5081521739130435 0.9 171.66666666666666 [2, 3, 3, 2, 2, 2, 3, 3, 2, 3, 2, 3, 3, 0, 0, 0, 3, 2, 2, 2, 0, 2, 0, 0, 2, 2, 3, 0, 0, 2, 3, 0, 0, 2, 7, 2, 7, 7, 0, 3, 7, 7, 7, 0, 0, 7, 7, 0, 0, 7, 2, 7, 7, 4, 4, 7, 7, 0, 0, 4, 0, 0, 4, 1, 1, 4, 4, 0, 4, 4, 5, 1, 4, 4, 4, 4, 7, 1, 5, 4, 4, 4, 1, 4, 5, 1, 6, 1, 4, 6, 4, 6, 4, 4, 6, 6, 1, 1, 6, 6, 5, 5, 6, 5, 5, 1, 6, 5, 6, 5, 6, 1, 6, 1, 5, 6, 6, 6, 6, 1] 
dagJ57.txt 3_2x4.txt 0.47554347826086957 0.7 172.0 [2, 3, 2, 2, 3, 2, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 3, 0, 2, 5, 2, 2, 2, 2, 0, 2, 2, 0, 3, 2, 3, 2, 5, 0, 0, 5, 0, 0, 2, 5, 0, 0, 0, 5, 0, 0, 4, 5, 5, 5, 0, 0, 0, 7, 6, 0, 0, 5, 5, 4, 0, 5, 7, 7, 4, 6, 7, 0, 4, 7, 6, 1, 4, 7, 4, 7, 0, 4, 7, 7, 7, 7, 4, 6, 6, 4, 1, 7, 4, 6, 7, 1, 6, 7, 4, 1, 6, 4, 4, 1, 4, 6, 1, 1, 6, 6, 1, 4, 4, 6, 1, 6, 1, 6, 6, 1, 4, 1, 4, 6] 
dagJ57.txt 3_2x4.txt 0.6467391304347826 0.65 173.0 [0, 1, 3, 3, 3, 5, 6, 3, 0, 3, 0, 1, 3, 3, 0, 0, 3, 0, 3, 7, 0, 4, 5, 4, 1, 3, 1, 0, 0, 1, 0, 1, 0, 6, 0, 0, 0, 4, 1, 7, 0, 7, 0, 4, 1, 0, 2, 0, 0, 7, 1, 0, 0, 2, 2, 1, 0, 0, 0, 5, 0, 6, 5, 6, 2, 2, 2, 0, 2, 5, 4, 2, 4, 6, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 5, 6, 4, 2, 2, 5, 2, 4, 4, 2, 6, 2, 6, 2, 7, 4, 7, 4, 7, 4, 2, 6, 1, 6, 2, 4, 6, 6, 4, 6, 4, 4, 5, 4, 6, 6] 
dagJ57.txt 3_2x4.txt 0.34782608695652173 0.35 234.0 [0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 6, 6, 0, 6, 6, 6, 6, 0, 1, 0, 0, 0, 0, 6, 0, 6, 0, 6, 1, 6, 6, 6, 6, 6, 1, 6, 6, 1, 1, 1, 1, 6, 6, 6, 4, 4, 6, 6, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 1, 4, 4, 1, 4, 4, 4, 4, 4, 6, 4, 4, 4, 4, 4, 4, 1, 3, 4, 2, 4, 4, 2, 4, 2, 4, 4, 2, 4, 4, 2, 3, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2] 
dagJ57.txt 3_2x4.txt 0.4891304347826087 0.5 174.0 [7, 6, 2, 7, 2, 6, 6, 6, 6, 6, 2, 2, 7, 7, 6, 6, 6, 2, 7, 6, 7, 2, 7, 7, 4, 7, 6, 2, 6, 2, 6, 2, 7, 2, 4, 2, 4, 3, 7, 6, 4, 4, 4, 2, 4, 4, 3, 2, 7, 4, 4, 4, 4, 0, 0, 4, 4, 2, 2, 3, 2, 2, 0, 0, 1, 0, 3, 2, 3, 0, 2, 1, 0, 3, 3, 0, 4, 3, 0, 3, 0, 3, 5, 0, 5, 3, 1, 0, 3, 1, 3, 1, 0, 3, 5, 1, 0, 5, 4, 1, 4, 5, 1, 5, 0, 0, 1, 5, 5, 5, 1, 6, 5, 0, 0, 5, 5, 5, 0, 6] 
dagJ57.txt 3_2x4.txt 0.48097826086956524 0.6 171.0 [3, 3, 3, 2, 2, 3, 2, 2, 3, 2, 2, 2, 3, 2, 3, 3, 2, 0, 3, 0, 2, 2, 3, 2, 7, 2, 3, 0, 2, 2, 3, 2, 0, 0, 7, 0, 7, 0, 2, 1, 0, 0, 7, 0, 7, 7, 4, 0, 0, 7, 0, 7, 7, 6, 4, 7, 7, 0, 0, 5, 0, 0, 6, 6, 4, 4, 4, 0, 4, 6, 6, 4, 4, 6, 4, 6, 7, 4, 6, 4, 6, 6, 1, 4, 5, 4, 1, 6, 4, 6, 4, 5, 4, 6, 1, 4, 4, 1, 4, 4, 7, 1, 5, 5, 6, 5, 6, 1, 1, 5, 6, 4, 5, 1, 5, 5, 1, 5, 6, 1] 
