dagE36.txt 3_2x4.txt 0.07906976744186046 0.1 517.3333333333334 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 0, 2, 0, 4, 2, 4, 0, 2] 
dagE36.txt 3_2x4.txt 0.14883720930232558 0.15 403.6666666666667 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dagE36.txt 3_2x4.txt 0.5488372093023256 0.55 107.5 [6, 0, 0, 4, 4, 0, 6, 4, 6, 0, 0, 4, 0, 4, 0, 4, 3, 4, 4, 6, 6, 6, 0, 2, 7, 4, 0, 0, 7, 2, 2, 2, 7, 6, 6, 2, 2, 7, 2, 1, 3, 6, 2, 1, 6, 2, 0, 7, 2, 3, 1, 5, 7, 2, 2, 2, 2, 5, 5, 5, 3, 5, 2, 1, 1, 3, 1, 3, 3, 1] 
dagE36.txt 3_2x4.txt 0.24651162790697675 0.25 301.0 [0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 2, 4, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 4, 2, 2, 2] 
dagE36.txt 3_2x4.txt 0.1813953488372093 0.2 323.3333333333333 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dagE36.txt 3_2x4.txt 0.2930232558139535 0.3 240.66666666666666 [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 0, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4, 0, 4, 4] 
dagE36.txt 3_2x4.txt 0.386046511627907 0.4 163.0 [4, 0, 4, 4, 4, 4, 0, 0, 4, 4, 4, 0, 4, 0, 0, 4, 2, 0, 4, 4, 4, 0, 0, 2, 4, 0, 4, 4, 0, 2, 2, 6, 0, 0, 0, 2, 2, 4, 6, 0, 2, 0, 2, 2, 0, 6, 6, 6, 6, 2, 2, 2, 6, 6, 2, 6, 6, 2, 6, 2, 6, 6, 6, 2, 6, 6, 6, 2, 6, 2] 
dagE36.txt 3_2x4.txt 0.4930232558139535 0.5 118.66666666666667 [4, 6, 1, 1, 4, 6, 6, 6, 4, 1, 1, 6, 1, 6, 6, 4, 2, 4, 4, 4, 4, 6, 6, 1, 4, 4, 1, 2, 5, 2, 1, 0, 5, 6, 2, 0, 0, 4, 0, 4, 2, 2, 1, 2, 2, 0, 0, 5, 0, 2, 3, 3, 5, 0, 0, 0, 0, 3, 5, 3, 0, 5, 0, 3, 0, 2, 3, 2, 0, 3] 
dagE36.txt 3_2x4.txt 0.4418604651162791 0.45 133.5 [0, 4, 4, 4, 0, 0, 4, 4, 0, 4, 4, 4, 0, 4, 4, 0, 1, 0, 0, 0, 0, 4, 1, 3, 0, 0, 4, 4, 2, 3, 3, 2, 2, 1, 1, 1, 1, 0, 2, 6, 1, 2, 3, 3, 2, 2, 2, 2, 1, 3, 6, 6, 2, 2, 1, 2, 2, 6, 6, 6, 3, 6, 2, 6, 2, 3, 6, 3, 3, 6] 
dagE36.txt 3_2x4.txt 0.3395348837209302 0.35 216.0 [4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 4, 4, 4, 0, 4, 0, 2, 2, 4, 2, 4, 0, 4, 4, 4, 4, 2, 4, 4, 4, 4, 2, 4, 4, 2, 2, 4, 4, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 4, 2, 4, 4, 2] 
dagE36.txt 3_2x4.txt 0.586046511627907 0.6 104.0 [2, 2, 2, 6, 2, 4, 7, 2, 2, 4, 6, 1, 2, 6, 2, 6, 1, 5, 6, 4, 2, 4, 2, 1, 6, 6, 6, 1, 4, 5, 1, 7, 4, 4, 1, 6, 6, 6, 5, 3, 1, 4, 5, 5, 1, 0, 2, 0, 6, 7, 3, 0, 0, 0, 3, 0, 0, 3, 3, 5, 0, 3, 0, 3, 0, 7, 0, 7, 0, 3] 
dagE36.txt 3_2x4.txt 0.6093023255813953 0.65 99.5 [2, 1, 1, 5, 0, 1, 6, 1, 0, 2, 5, 7, 1, 0, 1, 5, 4, 0, 0, 2, 0, 2, 1, 5, 2, 0, 2, 5, 7, 7, 4, 4, 7, 2, 4, 2, 7, 2, 7, 0, 5, 5, 4, 2, 5, 7, 0, 3, 7, 4, 6, 6, 3, 4, 3, 3, 3, 6, 6, 6, 7, 6, 3, 6, 3, 4, 3, 4, 7, 6] 
dagE36.txt 3_2x4.txt 0.6093023255813953 0.7 99.5 [2, 1, 1, 5, 0, 1, 6, 1, 0, 2, 5, 7, 1, 0, 1, 5, 4, 0, 0, 2, 0, 2, 1, 5, 2, 0, 2, 5, 7, 7, 4, 4, 7, 2, 4, 2, 7, 2, 7, 0, 5, 5, 4, 2, 5, 7, 0, 3, 7, 4, 6, 6, 3, 4, 3, 3, 3, 6, 6, 6, 7, 6, 3, 6, 3, 4, 3, 4, 7, 6] 
dagE36.txt 3_2x4.txt 0.6325581395348837 1 99.33333333333333 [6, 1, 1, 2, 2, 1, 4, 1, 6, 6, 5, 5, 1, 2, 1, 2, 5, 2, 2, 6, 6, 6, 1, 2, 3, 2, 6, 5, 5, 4, 5, 0, 5, 6, 4, 4, 3, 6, 4, 6, 2, 4, 3, 3, 5, 4, 0, 7, 4, 0, 7, 7, 4, 0, 4, 0, 4, 7, 6, 3, 0, 7, 4, 7, 0, 3, 0, 3, 0, 7] 
dagE36.txt 3_2x4.txt 0.627906976744186 0.8 99.33333333333333 [3, 2, 4, 4, 3, 2, 4, 4, 3, 4, 4, 5, 2, 4, 2, 0, 0, 1, 3, 3, 3, 5, 4, 4, 0, 0, 4, 2, 5, 6, 5, 6, 7, 2, 2, 0, 0, 3, 7, 5, 2, 6, 1, 1, 7, 5, 7, 7, 0, 2, 6, 6, 7, 0, 6, 0, 7, 6, 5, 1, 0, 5, 0, 6, 0, 1, 6, 1, 0, 6] 
dagE36.txt 5_4_3_2x2.txt 0.07906976744186046 0.1 310.4 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 4, 0, 0, 0, 0, 0, 4, 4, 4, 0, 4, 0, 4, 0, 1, 4, 1, 0, 4] 
