dagP48.txt 3_2x4.txt True 0.0695970695970696 0.07 1239.75 [3, 7, 7, 5, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagP48.txt 3_2x4.txt True 0.09706959706959707 0.1 2024.0 [6, 6, 6, 6, 3, 6, 6, 3, 3, 6, 6, 5, 6, 5, 6, 6, 6, 5, 6, 6, 6, 6, 6, 6, 6, 5, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7, 6, 7, 6, 6, 7, 6, 6, 7, 6, 6, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagP48.txt 3_2x4.txt True 0.14835164835164835 0.15 1787.0 [6, 6, 6, 6, 3, 6, 6, 3, 3, 6, 6, 5, 6, 5, 6, 6, 6, 5, 6, 6, 6, 6, 6, 6, 6, 5, 3, 6, 6, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7, 6, 7, 6, 6, 7, 6, 6, 7, 6, 6, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagP48.txt 3_2x4.txt True 0.19597069597069597 0.2 1523.0 [6, 6, 6, 6, 3, 6, 6, 3, 3, 6, 6, 5, 6, 5, 6, 1, 6, 5, 6, 6, 6, 1, 6, 6, 6, 5, 3, 6, 6, 1, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 1, 6, 6, 1, 6, 6, 1, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 6, 1, 7, 7, 6, 7, 6, 6, 7, 6, 6, 7, 6, 6, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagP48.txt 3_2x4.txt True 0.2967032967032967 0.3 329.0 [5, 5, 5, 1, 4, 4, 5, 5, 5, 5, 4, 5, 5, 5, 4, 1, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 7, 4, 5, 7, 4, 4, 4, 4, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 6, 7, 6, 6, 6, 7, 6, 7, 7, 1, 6, 7, 6, 7, 6, 6, 6, 6, 1, 0, 7, 0, 1, 1, 1, 1, 6, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 3, 1, 1, 1, 1, 1, 1, 0, 3, 0, 1, 1, 1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 2, 3, 3, 2, 2, 2, 2, 3, 2, 2, 3, 3, 2, 2, 3, 2] 
dagP48.txt 3_2x4.txt True 0.3992673992673993 0.4 611.0 [3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 1, 2, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 3, 0, 1, 0, 2, 2, 0, 0, 0, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 5, 5, 0, 5, 1, 1, 5, 5, 5, 1, 5, 5, 1, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 4, 5, 4, 4, 4, 5, 4, 5, 6, 4, 4, 5, 4, 4, 6, 5, 4, 4, 1, 4, 4, 6, 6, 4, 6, 7, 6, 4, 6, 6, 6, 6, 6, 6, 6, 6, 4, 7, 7, 7, 6, 6, 7, 6, 6, 7, 6, 6, 6, 7, 7, 6, 1, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagP48.txt 3_2x4.txt True 0.4981684981684982 0.5 354.0 [3, 3, 3, 1, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 1, 2, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 1, 2, 3, 2, 3, 2, 2, 1, 1, 2, 2, 1, 1, 3, 1, 3, 3, 2, 2, 0, 0, 0, 3, 0, 1, 1, 3, 0, 1, 0, 0, 0, 0, 3, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 3, 0, 3, 5, 5, 0, 5, 1, 1, 5, 5, 5, 1, 5, 5, 1, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 4, 3, 5, 4, 5, 4, 4, 1, 5, 1, 5, 1, 1, 4, 5, 4, 4, 6, 5, 4, 4, 3, 1, 4, 6, 3, 4, 1, 7, 6, 4, 6, 6, 1, 6, 6, 6, 6, 6, 4, 7, 7, 7, 6, 6, 7, 6, 6, 7, 1, 1, 6, 7, 7, 1, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagP48.txt 3_2x4.txt True 0.554945054945055 0.6 269.0 [3, 3, 3, 1, 3, 2, 3, 3, 7, 3, 2, 3, 3, 3, 3, 7, 2, 3, 3, 3, 5, 3, 3, 3, 2, 3, 3, 1, 2, 3, 2, 3, 2, 2, 1, 7, 2, 3, 1, 1, 3, 1, 7, 3, 2, 2, 0, 7, 0, 5, 0, 1, 1, 3, 0, 7, 3, 0, 0, 0, 7, 0, 0, 1, 1, 1, 1, 1, 3, 3, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 7, 3, 5, 5, 5, 0, 5, 1, 1, 5, 5, 5, 1, 5, 5, 1, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 4, 3, 5, 4, 5, 4, 4, 1, 5, 5, 5, 1, 1, 4, 5, 4, 3, 6, 5, 4, 4, 5, 5, 4, 6, 3, 5, 5, 7, 6, 4, 5, 6, 1, 6, 6, 6, 6, 6, 4, 7, 7, 7, 6, 6, 7, 5, 6, 7, 1, 1, 6, 7, 7, 1, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagP48.txt 3_2x4.txt True 0.554945054945055 0.7 269.0 [3, 3, 3, 1, 3, 2, 3, 3, 7, 3, 2, 3, 3, 3, 3, 7, 2, 3, 3, 3, 5, 3, 3, 3, 2, 3, 3, 1, 2, 3, 2, 3, 2, 2, 1, 7, 2, 3, 1, 1, 3, 1, 7, 3, 2, 2, 0, 7, 0, 5, 0, 1, 1, 3, 0, 7, 3, 0, 0, 0, 7, 0, 0, 1, 1, 1, 1, 1, 3, 3, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 7, 3, 5, 5, 5, 0, 5, 1, 1, 5, 5, 5, 1, 5, 5, 1, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 4, 3, 5, 4, 5, 4, 4, 1, 5, 5, 5, 1, 1, 4, 5, 4, 3, 6, 5, 4, 4, 5, 5, 4, 6, 3, 5, 5, 7, 6, 4, 5, 6, 1, 6, 6, 6, 6, 6, 4, 7, 7, 7, 6, 6, 7, 5, 6, 7, 1, 1, 6, 7, 7, 1, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagP48.txt 3_2x4.txt True 0.554945054945055 1 269.0 [3, 3, 3, 1, 3, 2, 3, 3, 7, 3, 2, 3, 3, 3, 3, 7, 2, 3, 3, 3, 5, 3, 3, 3, 2, 3, 3, 1, 2, 3, 2, 3, 2, 2, 1, 7, 2, 3, 1, 1, 3, 1, 7, 3, 2, 2, 0, 7, 0, 5, 0, 1, 1, 3, 0, 7, 3, 0, 0, 0, 7, 0, 0, 1, 1, 1, 1, 1, 3, 3, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 7, 3, 5, 5, 5, 0, 5, 1, 1, 5, 5, 5, 1, 5, 5, 1, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 4, 3, 5, 4, 5, 4, 4, 1, 5, 5, 5, 1, 1, 4, 5, 4, 3, 6, 5, 4, 4, 5, 5, 4, 6, 3, 5, 5, 7, 6, 4, 5, 6, 1, 6, 6, 6, 6, 6, 4, 7, 7, 7, 6, 6, 7, 5, 6, 7, 1, 1, 6, 7, 7, 1, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
