dagR50.txt 3_2x4.txt True 0.06844741235392321 0.07 1364.75 [1, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagR50.txt 3_2x4.txt True 0.09015025041736227 0.1 892.5 [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 1, 5, 5, 4, 5, 5, 5, 5, 3, 3, 5, 4, 6, 6, 7, 7, 5, 5, 7, 6, 5, 6, 1, 7, 1, 7, 7, 6, 7, 7, 7, 3, 7, 3, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagR50.txt 3_2x4.txt True 0.13856427378964942 0.15 844.25 [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 1, 5, 5, 4, 5, 5, 5, 5, 3, 3, 5, 4, 6, 6, 7, 7, 5, 5, 7, 6, 5, 6, 1, 7, 1, 7, 1, 6, 7, 7, 7, 3, 7, 3, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagR50.txt 3_2x4.txt True 0.19532554257095158 0.2 763.75 [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 1, 5, 5, 4, 5, 5, 5, 5, 3, 3, 5, 4, 6, 6, 7, 7, 5, 5, 7, 6, 5, 6, 1, 7, 1, 7, 1, 6, 7, 7, 7, 3, 7, 3, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 1, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagR50.txt 3_2x4.txt True 0.29716193656093487 0.3 990.0 [1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 2, 0, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 1, 3, 0, 3, 3, 2, 2, 0, 0, 0, 1, 2, 3, 2, 1, 1, 2, 1, 0, 0, 3, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 7, 4, 1, 1, 1, 4, 1, 1, 4, 1, 5, 1, 1, 4, 4, 4, 1, 4, 5, 4, 5, 7, 4, 1, 4, 5, 5, 5, 1, 7, 6, 5, 5, 5, 7, 4, 4, 6, 7, 7, 7, 4, 6, 7, 5, 7, 7, 5, 6, 6, 6, 7, 6, 7, 7, 7, 7, 5, 7, 7, 7, 6, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagR50.txt 3_2x4.txt True 0.3989983305509182 0.4 627.0 [5, 4, 4, 5, 5, 5, 5, 4, 5, 4, 5, 4, 4, 4, 5, 5, 4, 5, 4, 5, 5, 5, 4, 5, 5, 1, 1, 5, 4, 4, 5, 4, 4, 4, 5, 4, 5, 5, 4, 7, 4, 6, 4, 4, 5, 5, 6, 1, 7, 7, 4, 4, 6, 7, 7, 5, 6, 6, 6, 4, 7, 7, 6, 6, 7, 6, 7, 7, 6, 7, 7, 7, 6, 6, 7, 7, 6, 7, 6, 6, 6, 6, 7, 6, 6, 0, 6, 6, 7, 0, 7, 7, 0, 7, 7, 7, 6, 1, 6, 0, 1, 6, 7, 0, 1, 0, 1, 7, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 2, 0, 2, 2, 1, 2, 1, 1, 2, 2, 2, 1, 2, 0, 2, 2, 3, 2, 2, 3, 2, 2, 2, 3, 2, 3, 3, 0, 3, 0, 2, 2, 3, 1, 2, 3, 3, 0, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 1, 3, 3, 3, 2, 3, 3, 2, 3, 3] 
dagR50.txt 3_2x4.txt True 0.4991652754590985 0.5 440.75 [5, 4, 4, 5, 5, 5, 5, 4, 5, 4, 5, 4, 4, 1, 5, 5, 4, 5, 1, 5, 5, 5, 4, 5, 5, 1, 1, 5, 4, 4, 5, 4, 1, 4, 5, 4, 5, 5, 1, 7, 4, 6, 4, 4, 5, 5, 6, 1, 7, 7, 4, 4, 6, 7, 7, 5, 6, 6, 6, 1, 7, 7, 1, 1, 7, 1, 7, 7, 6, 7, 7, 7, 1, 6, 7, 7, 6, 7, 6, 6, 1, 6, 7, 6, 6, 0, 6, 6, 7, 0, 7, 7, 0, 7, 7, 7, 6, 1, 6, 0, 1, 6, 7, 0, 1, 0, 1, 7, 1, 1, 0, 1, 1, 1, 3, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 3, 2, 2, 3, 2, 2, 3, 2, 2, 2, 3, 1, 3, 3, 1, 3, 0, 1, 2, 3, 1, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 1, 3, 3, 3, 2, 3, 3, 2, 3, 3] 
dagR50.txt 3_2x4.txt True 0.5943238731218697 0.6 294.0 [7, 4, 4, 5, 5, 5, 5, 4, 5, 4, 5, 1, 4, 1, 5, 5, 4, 5, 7, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 4, 5, 4, 5, 3, 5, 5, 5, 5, 1, 7, 4, 6, 4, 4, 5, 5, 1, 5, 7, 7, 5, 4, 6, 7, 7, 5, 6, 1, 6, 1, 7, 7, 1, 1, 7, 3, 7, 7, 6, 7, 7, 7, 1, 3, 7, 7, 6, 7, 1, 3, 1, 6, 7, 6, 6, 0, 6, 6, 7, 0, 7, 7, 3, 7, 7, 7, 6, 1, 6, 0, 7, 6, 7, 0, 1, 1, 1, 7, 1, 5, 0, 7, 1, 1, 7, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 3, 1, 3, 1, 1, 1, 1, 5, 1, 1, 0, 1, 7, 0, 2, 2, 1, 2, 1, 5, 3, 5, 2, 7, 2, 3, 3, 5, 3, 2, 2, 3, 2, 2, 2, 3, 1, 3, 3, 1, 3, 0, 7, 2, 7, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3] 
dagR50.txt 3_2x4.txt True 0.6010016694490818 0.7 294.0 [7, 4, 4, 5, 5, 5, 5, 4, 5, 4, 5, 1, 4, 1, 5, 5, 4, 5, 7, 5, 5, 5, 4, 5, 5, 5, 5, 5, 7, 4, 5, 4, 5, 3, 5, 5, 5, 5, 1, 7, 4, 6, 4, 4, 5, 5, 1, 5, 7, 7, 5, 4, 6, 7, 7, 5, 6, 1, 6, 1, 7, 7, 1, 1, 7, 3, 7, 7, 6, 7, 7, 7, 1, 3, 7, 7, 6, 7, 1, 3, 1, 6, 7, 6, 6, 0, 6, 6, 7, 0, 7, 7, 3, 7, 7, 7, 6, 1, 6, 0, 7, 6, 7, 0, 1, 1, 1, 7, 1, 5, 0, 7, 1, 1, 7, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 3, 1, 3, 1, 1, 1, 1, 5, 1, 1, 0, 1, 7, 0, 2, 2, 1, 2, 1, 5, 3, 5, 2, 7, 2, 3, 3, 5, 3, 2, 2, 3, 2, 2, 2, 3, 1, 3, 3, 1, 3, 0, 7, 2, 7, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3] 
dagR50.txt 3_2x4.txt True 0.6010016694490818 1 294.0 [7, 4, 4, 5, 5, 5, 5, 4, 5, 4, 5, 1, 4, 1, 5, 5, 4, 5, 7, 5, 5, 5, 4, 5, 5, 5, 5, 5, 7, 4, 5, 4, 5, 3, 5, 5, 5, 5, 1, 7, 4, 6, 4, 4, 5, 5, 1, 5, 7, 7, 5, 4, 6, 7, 7, 5, 6, 1, 6, 1, 7, 7, 1, 1, 7, 3, 7, 7, 6, 7, 7, 7, 1, 3, 7, 7, 6, 7, 1, 3, 1, 6, 7, 6, 6, 0, 6, 6, 7, 0, 7, 7, 3, 7, 7, 7, 6, 1, 6, 0, 7, 6, 7, 0, 1, 1, 1, 7, 1, 5, 0, 7, 1, 1, 7, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 3, 1, 3, 1, 1, 1, 1, 5, 1, 1, 0, 1, 7, 0, 2, 2, 1, 2, 1, 5, 3, 5, 2, 7, 2, 3, 3, 5, 3, 2, 2, 3, 2, 2, 2, 3, 1, 3, 3, 1, 3, 0, 7, 2, 7, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3] 
