dagH62.txt 1234x1.txt True 0.4942528735632184 0.5 437.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 2, 3, 2, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 0, 1, 3, 1, 1, 1, 0, 3, 1, 0, 2, 3, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0] 
dagH62.txt 1234x1.txt True 0.5938697318007663 0.6 508.0 [0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 3, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 3, 2, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 1, 1, 3, 1, 1, 2, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2] 
dagH62.txt 1234x1.txt True 0.6666666666666666 0.7 261.75 [3, 3, 0, 0, 1, 1, 0, 3, 0, 1, 3, 3, 0, 1, 0, 3, 0, 2, 1, 1, 1, 3, 1, 3, 1, 1, 3, 1, 0, 0, 0, 0, 3, 2, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 2, 3, 3, 1, 2, 2, 3, 3, 3, 2, 2, 2, 3, 2, 3, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2] 
dagH62.txt 1234x1.txt True 0.6666666666666666 0.8 261.75 [3, 3, 0, 0, 1, 1, 0, 3, 0, 1, 3, 3, 0, 1, 0, 3, 0, 2, 1, 1, 1, 3, 1, 3, 1, 1, 3, 1, 0, 0, 0, 0, 3, 2, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 2, 3, 3, 1, 2, 2, 3, 3, 3, 2, 2, 2, 3, 2, 3, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2] 
dagH62.txt 1234x1.txt True 0.6666666666666666 0.9 261.75 [3, 3, 0, 0, 1, 1, 0, 3, 0, 1, 3, 3, 0, 1, 0, 3, 0, 2, 1, 1, 1, 3, 1, 3, 1, 1, 3, 1, 0, 0, 0, 0, 3, 2, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 2, 3, 3, 1, 2, 2, 3, 3, 3, 2, 2, 2, 3, 2, 3, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2] 
dagH62.txt 1234x1.txt True 0.6666666666666666 1 261.75 [3, 3, 0, 0, 1, 1, 0, 3, 0, 1, 3, 3, 0, 1, 0, 3, 0, 2, 1, 1, 1, 3, 1, 3, 1, 1, 3, 1, 0, 0, 0, 0, 3, 2, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 2, 3, 3, 1, 2, 2, 3, 3, 3, 2, 2, 2, 3, 2, 3, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2] 
dagH62.txt 1234x1.txt True 0.4942528735632184 0.5 437.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 2, 3, 2, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 0, 1, 3, 1, 1, 1, 0, 3, 1, 0, 2, 3, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0] 
dagH62.txt 1234x1.txt True 0.5938697318007663 0.6 508.0 [0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 3, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 3, 2, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 1, 1, 3, 1, 1, 2, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2] 
dagH62.txt 1234x1.txt True 0.6666666666666666 0.7 261.75 [3, 3, 0, 0, 1, 1, 0, 3, 0, 1, 3, 3, 0, 1, 0, 3, 0, 2, 1, 1, 1, 3, 1, 3, 1, 1, 3, 1, 0, 0, 0, 0, 3, 2, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 2, 3, 3, 1, 2, 2, 3, 3, 3, 2, 2, 2, 3, 2, 3, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2] 
dagH62.txt 1234x1.txt True 0.6666666666666666 0.8 261.75 [3, 3, 0, 0, 1, 1, 0, 3, 0, 1, 3, 3, 0, 1, 0, 3, 0, 2, 1, 1, 1, 3, 1, 3, 1, 1, 3, 1, 0, 0, 0, 0, 3, 2, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 2, 3, 3, 1, 2, 2, 3, 3, 3, 2, 2, 2, 3, 2, 3, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2] 
