dagE36.txt 3_2x4.txt True 0.06046511627906977 0.07 446.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1] 
dagE36.txt 3_2x4.txt True 0.06046511627906977 0.1 446.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1] 
dagE36.txt 3_2x4.txt True 0.10232558139534884 0.15 409.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 2, 7, 7, 7, 7, 7, 7, 3, 2, 7, 3, 7, 2, 7, 0, 7, 0, 7, 2] 
dagE36.txt 3_2x4.txt True 0.10232558139534884 0.2 409.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 2, 7, 7, 7, 7, 7, 7, 3, 2, 7, 3, 7, 2, 7, 0, 7, 0, 7, 2] 
dagE36.txt 3_2x4.txt True 0.10232558139534884 0.3 409.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 2, 7, 7, 7, 7, 7, 7, 3, 2, 7, 3, 7, 2, 7, 0, 7, 0, 7, 2] 
dagE36.txt 3_2x4.txt True 0.10232558139534884 0.4 409.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 2, 7, 7, 7, 7, 7, 7, 3, 2, 7, 3, 7, 2, 7, 0, 7, 0, 7, 2] 
dagE36.txt 3_2x4.txt True 0.4232558139534884 0.5 192.0 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 5, 1, 3, 3, 1, 3, 1, 5, 3, 3, 3, 3, 1, 4, 5, 4, 1, 3, 1, 5, 5, 3, 4, 1, 5, 1, 4, 1, 1, 7, 4, 1, 5, 5, 1, 1, 1, 7, 5, 7, 7, 1, 7, 4, 7, 7, 7, 1, 1, 7, 1, 6, 7, 1] 
dagE36.txt 3_2x4.txt True 0.5116279069767442 0.6 137.5 [2, 7, 7, 7, 5, 7, 7, 5, 7, 7, 7, 2, 7, 5, 1, 5, 2, 6, 5, 5, 4, 7, 1, 7, 5, 5, 7, 7, 3, 3, 7, 1, 3, 7, 4, 5, 1, 5, 3, 5, 7, 3, 1, 4, 2, 1, 3, 3, 1, 1, 5, 5, 3, 1, 3, 3, 1, 5, 5, 1, 6, 5, 1, 5, 3, 1, 5, 1, 6, 5] 
dagE36.txt 3_2x4.txt True 0.5674418604651162 0.7 158.0 [1, 1, 3, 0, 1, 3, 3, 3, 1, 3, 4, 1, 0, 1, 3, 3, 0, 2, 1, 1, 1, 1, 3, 3, 3, 1, 4, 1, 1, 7, 3, 7, 1, 6, 1, 2, 3, 1, 7, 5, 1, 0, 7, 7, 5, 5, 2, 1, 5, 5, 7, 7, 1, 5, 7, 5, 5, 7, 5, 7, 6, 4, 5, 7, 1, 5, 2, 5, 6, 7] 
dagE36.txt 3_2x4.txt True 0.7302325581395349 1 129.0 [7, 1, 1, 0, 6, 3, 3, 5, 5, 7, 6, 3, 7, 1, 5, 4, 7, 6, 4, 5, 5, 3, 5, 7, 4, 5, 1, 2, 5, 3, 7, 3, 1, 1, 5, 7, 5, 1, 5, 1, 7, 5, 3, 7, 5, 7, 1, 3, 5, 3, 2, 0, 3, 3, 7, 1, 3, 7, 7, 1, 3, 7, 1, 2, 1, 3, 0, 1, 3, 1] 
