dagP29.txt 3_2x4.txt True 0.06839186691312385 0.07 787.0 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 3, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 3, 3, 1, 3, 7, 7, 1, 1, 7, 7, 7, 1, 7, 1, 7, 3, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagP29.txt 3_2x4.txt True 0.09057301293900184 0.1 749.0 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 5, 5, 5, 1, 5, 1, 5, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5] 
dagP29.txt 3_2x4.txt True 0.10905730129390019 0.15 1140.5 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 3, 0, 7, 3, 7, 3, 7, 0, 7, 7, 7, 7, 7, 7, 1, 0, 7, 0, 1, 7, 3, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 0, 0, 1, 3, 1, 1, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 3, 3, 1, 7, 3] 
dagP29.txt 3_2x4.txt True 0.14602587800369685 0.2 1091.5 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 0, 7, 7, 0, 7, 7, 7, 1, 7, 7, 7, 7, 7, 0, 0, 7, 1, 7, 7, 0, 7, 7, 0, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 1, 1, 7, 7, 7, 7, 3, 7, 2, 7, 7, 7, 7, 2, 3, 7, 7, 2, 7, 2, 2, 3, 7, 3, 7, 3, 2, 7, 3, 3, 7, 3, 7, 2, 7, 3] 
dagP29.txt 3_2x4.txt True 0.17005545286506468 0.3 974.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 2, 7, 7, 2, 7, 2, 7, 7, 7, 2, 7, 2, 7, 2, 2, 7, 7, 7, 7, 2, 2, 7, 2, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 3, 7, 7, 7, 1, 1, 3, 7, 7, 7, 7, 7, 7, 3, 3, 7, 3, 3, 0, 1, 7, 7, 7, 0, 1, 7, 7, 0, 7, 0, 7, 1, 1, 3, 3, 3, 0, 3, 7, 0, 7, 0, 0, 1, 0, 0, 0, 0, 7, 1, 1, 7, 0, 0] 
dagP29.txt 3_2x4.txt True 0.17005545286506468 0.4 974.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 2, 7, 7, 2, 7, 2, 7, 7, 7, 2, 7, 2, 7, 2, 2, 7, 7, 7, 7, 2, 2, 7, 2, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 3, 7, 7, 7, 1, 1, 3, 7, 7, 7, 7, 7, 7, 3, 3, 7, 3, 3, 0, 1, 7, 7, 7, 0, 1, 7, 7, 0, 7, 0, 7, 1, 1, 3, 3, 3, 0, 3, 7, 0, 7, 0, 0, 1, 0, 0, 0, 0, 7, 1, 1, 7, 0, 0] 
dagP29.txt 3_2x4.txt True 0.17005545286506468 0.5 974.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 2, 7, 7, 2, 7, 2, 7, 7, 7, 2, 7, 2, 7, 2, 2, 7, 7, 7, 7, 2, 2, 7, 2, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 3, 7, 7, 7, 1, 1, 3, 7, 7, 7, 7, 7, 7, 3, 3, 7, 3, 3, 0, 1, 7, 7, 7, 0, 1, 7, 7, 0, 7, 0, 7, 1, 1, 3, 3, 3, 0, 3, 7, 0, 7, 0, 0, 1, 0, 0, 0, 0, 7, 1, 1, 7, 0, 0] 
dagP29.txt 3_2x4.txt True 0.4713493530499076 0.6 335.0 [7, 1, 1, 6, 7, 7, 6, 1, 7, 1, 6, 6, 6, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 6, 5, 7, 7, 7, 6, 5, 1, 7, 7, 1, 7, 7, 6, 1, 5, 5, 5, 1, 1, 5, 5, 5, 6, 5, 5, 7, 5, 1, 4, 5, 5, 1, 7, 1, 5, 5, 7, 7, 7, 5, 5, 5, 7, 5, 4, 7, 7, 7, 4, 7, 3, 5, 3, 7, 7, 5, 3, 7, 3, 5, 3, 5, 4, 3, 0, 4, 7, 3, 5, 4, 0, 3, 0, 3, 5, 5, 3, 3, 5, 0, 4, 5, 3, 3, 3, 5, 3, 3, 3, 1, 3, 5, 1, 1, 1, 5, 1, 3, 5, 1, 1, 3, 3, 3, 1, 3, 1, 3, 3, 1, 5, 5, 1, 1, 5, 3, 1, 5, 5, 3, 2, 3, 5, 5, 5, 1, 1, 5, 5, 1, 5, 1, 5, 1, 2, 2, 2, 3, 2, 3, 3, 1, 5, 2, 1, 2, 1, 1, 1, 1, 5, 2, 2, 3, 1, 1] 
dagP29.txt 3_2x4.txt True 0.48613678373382624 0.7 331.0 [5, 1, 1, 1, 1, 4, 5, 1, 5, 1, 5, 5, 4, 5, 1, 4, 6, 1, 5, 5, 5, 5, 4, 4, 1, 5, 1, 5, 6, 5, 5, 4, 5, 4, 5, 4, 5, 7, 5, 5, 1, 4, 1, 5, 7, 7, 5, 5, 7, 7, 7, 7, 7, 5, 7, 1, 7, 7, 7, 7, 7, 7, 1, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 1, 7, 7, 7, 6, 7, 6, 7, 6, 3, 0, 6, 1, 3, 7, 5, 3, 1, 1, 6, 1, 1, 1, 5, 6, 6, 3, 5, 0, 5, 1, 1, 5, 1, 5, 5, 1, 1, 2, 1, 7, 3, 7, 5, 7, 0, 3, 7, 7, 3, 7, 0, 3, 5, 3, 2, 0, 7, 7, 3, 3, 5, 5, 1, 2, 3, 7, 1, 3, 3, 3, 2, 5, 3, 3, 5, 1, 3, 3, 1, 5, 3, 3, 3, 2, 1, 3, 1, 2, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 2, 1, 3] 
dagP29.txt 3_2x4.txt True 0.6155268022181146 1 317.0 [0, 3, 7, 7, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 2, 7, 2, 0, 1, 5, 1, 3, 3, 3, 0, 3, 1, 3, 5, 0, 3, 3, 3, 3, 2, 5, 1, 2, 3, 5, 1, 5, 5, 2, 1, 1, 5, 1, 5, 1, 3, 0, 5, 1, 1, 5, 3, 1, 1, 1, 5, 5, 5, 1, 1, 1, 2, 1, 2, 1, 5, 5, 1, 7, 1, 0, 1, 0, 2, 1, 5, 1, 1, 1, 2, 1, 7, 5, 5, 1, 1, 1, 1, 7, 5, 5, 4, 7, 1, 1, 1, 1, 3, 5, 4, 5, 3, 0, 7, 7, 5, 4, 3, 5, 7, 6, 5, 4, 5, 3, 5, 3, 3, 6, 7, 6, 4, 3, 7, 3, 3, 4, 3, 5, 5, 4, 6, 5, 3, 5, 6, 6, 6, 7, 3, 6, 6, 5, 7, 7, 4, 5, 7, 7, 4, 3, 7, 7, 7, 5, 7, 7, 5, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 5, 7, 7] 
