dagF48.txt 3_2x4.txt True 0.05829596412556054 0.07 501.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 7, 7, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 7, 1, 1] 
dagF48.txt 3_2x4.txt True 0.05829596412556054 0.1 501.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 7, 7, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 7, 1, 1] 
dagF48.txt 3_2x4.txt True 0.11210762331838565 0.15 455.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 5, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 5, 4, 5, 3, 7, 5, 7, 7, 4, 7, 5, 5, 5, 4, 7, 7] 
dagF48.txt 3_2x4.txt True 0.1210762331838565 0.2 446.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 0, 7, 7, 7, 2, 7, 2, 7, 7, 7, 7, 7, 1, 0, 1, 2, 7, 7, 7, 2, 7, 1, 7, 2, 2, 0, 1, 7, 7] 
dagF48.txt 3_2x4.txt True 0.1210762331838565 0.3 446.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 0, 7, 7, 7, 2, 7, 2, 7, 7, 7, 7, 7, 1, 0, 1, 2, 7, 7, 7, 2, 7, 1, 7, 2, 2, 0, 1, 7, 7] 
dagF48.txt 3_2x4.txt True 0.1210762331838565 0.4 446.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 0, 7, 7, 7, 2, 7, 2, 7, 7, 7, 7, 7, 1, 0, 1, 2, 7, 7, 7, 2, 7, 1, 7, 2, 2, 0, 1, 7, 7] 
dagF48.txt 3_2x4.txt True 0.1210762331838565 0.5 446.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 0, 7, 7, 7, 2, 7, 2, 7, 7, 7, 7, 7, 1, 0, 1, 2, 7, 7, 7, 2, 7, 1, 7, 2, 2, 0, 1, 7, 7] 
dagF48.txt 3_2x4.txt True 0.47533632286995514 0.6 164.75 [3, 3, 3, 3, 3, 7, 3, 1, 3, 1, 3, 7, 5, 3, 1, 3, 3, 3, 1, 3, 1, 1, 5, 5, 5, 1, 5, 3, 1, 7, 1, 1, 7, 1, 7, 1, 7, 1, 4, 7, 7, 5, 5, 7, 1, 1, 7, 1, 1, 4, 7, 7, 7, 5, 1, 1, 5, 7, 7, 6, 6, 3, 1, 5, 1, 7, 1, 5, 5, 3, 6, 7, 6, 5, 5] 
dagF48.txt 3_2x4.txt True 0.5336322869955157 0.7 129.25 [1, 7, 7, 7, 1, 1, 1, 7, 7, 7, 7, 1, 1, 7, 3, 7, 0, 1, 6, 7, 7, 7, 1, 7, 0, 1, 0, 1, 3, 5, 1, 5, 1, 5, 3, 7, 3, 3, 3, 1, 3, 5, 1, 6, 3, 7, 5, 5, 5, 3, 3, 3, 4, 5, 5, 7, 5, 3, 6, 5, 4, 3, 5, 5, 7, 3, 5, 6, 5, 3, 3, 3, 4, 5, 5] 
dagF48.txt 3_2x4.txt True 0.7713004484304933 1 125.75 [6, 5, 4, 5, 6, 3, 5, 7, 5, 7, 7, 7, 3, 4, 1, 2, 4, 1, 6, 6, 5, 5, 7, 5, 5, 7, 5, 1, 0, 1, 4, 7, 5, 3, 3, 1, 1, 5, 5, 5, 3, 0, 1, 3, 7, 1, 1, 7, 5, 5, 1, 5, 2, 0, 3, 7, 7, 2, 1, 1, 7, 3, 3, 7, 7, 3, 1, 1, 3, 1, 3, 3, 3, 7, 3] 
