dag80.txt 3_2x4.txt 0.09090909090909091 0.1 1348949.3333333333 [2, 0, 4, 0, 0, 2, 2, 0, 0, 4, 0, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0] 
dag80.txt 3_2x4.txt 0.14285714285714285 0.15 993962.6666666666 [2, 0, 4, 0, 2, 2, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 2, 0, 2, 2, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 2] 
dag80.txt 3_2x4.txt 0.37662337662337664 0.8 303104.0 [6, 0, 5, 1, 4, 2, 2, 1, 4, 5, 4, 2, 2, 5, 1, 0, 1, 4, 0, 4, 0, 1, 6, 0, 4, 0, 0, 0, 0, 2, 1, 7, 4, 6, 7, 1, 7, 3, 6, 3, 3, 6, 6, 2, 3, 2, 2, 0, 6, 6, 6, 2, 6] 
dag80.txt 3_2x4.txt 0.4025974025974026 0.5 327680.0 [6, 0, 5, 1, 7, 6, 7, 0, 4, 5, 4, 6, 7, 5, 5, 0, 1, 4, 2, 1, 4, 0, 7, 0, 7, 0, 3, 0, 0, 3, 0, 3, 7, 1, 3, 0, 6, 6, 1, 2, 2, 1, 1, 6, 2, 0, 2, 0, 4, 4, 4, 2, 2] 
dag80.txt 3_2x4.txt 0.38961038961038963 0.6 319488.0 [4, 0, 3, 0, 5, 6, 2, 0, 1, 3, 4, 6, 2, 3, 0, 0, 0, 1, 0, 2, 6, 0, 2, 0, 2, 0, 2, 0, 0, 6, 0, 2, 5, 2, 7, 4, 7, 4, 2, 5, 5, 1, 1, 6, 4, 4, 4, 0, 1, 1, 1, 1, 1] 
dag80.txt 3_2x4.txt 0.24675324675324675 0.25 507904.0 [4, 2, 0, 0, 6, 4, 4, 0, 2, 6, 2, 4, 4, 0, 0, 2, 0, 2, 2, 0, 2, 0, 4, 2, 6, 0, 6, 0, 0, 4, 0, 6, 6, 0, 6, 0, 0, 4, 2, 6, 6, 2, 2, 4, 4, 4, 4, 2, 2, 2, 2, 4, 2] 
dag80.txt 3_2x4.txt 0.19480519480519481 0.2 671744.0 [4, 2, 0, 2, 4, 0, 0, 2, 2, 0, 4, 0, 0, 0, 2, 4, 2, 4, 4, 2, 4, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 4, 2, 0, 2, 2, 4, 2, 4, 4, 2, 2, 0, 4, 0, 0, 2, 2, 2, 2, 0, 0] 
dag80.txt 3_2x4.txt 0.45454545454545453 0.7 311296.0 [6, 5, 7, 2, 2, 6, 3, 2, 1, 7, 6, 6, 3, 7, 2, 2, 2, 1, 2, 1, 1, 2, 3, 5, 4, 4, 4, 5, 5, 3, 5, 0, 4, 5, 4, 0, 0, 0, 5, 2, 4, 0, 5, 6, 0, 0, 0, 5, 5, 5, 5, 0, 0] 
dag80.txt 3_2x4.txt 0.37662337662337664 0.9 311296.0 [4, 2, 6, 1, 7, 0, 3, 1, 4, 6, 4, 0, 3, 6, 1, 6, 1, 4, 6, 2, 3, 1, 3, 2, 2, 2, 2, 2, 2, 0, 1, 5, 7, 2, 5, 1, 5, 0, 2, 7, 7, 4, 2, 0, 0, 0, 0, 2, 2, 4, 0, 0, 0] 
dag80.txt 3_2x4.txt 0.42857142857142855 1 327680.0 [7, 5, 6, 2, 3, 1, 7, 0, 6, 2, 6, 7, 7, 2, 2, 5, 2, 5, 2, 4, 5, 0, 1, 4, 4, 4, 4, 4, 4, 1, 0, 0, 3, 4, 4, 0, 0, 3, 0, 3, 3, 6, 6, 1, 3, 0, 6, 5, 6, 6, 6, 6, 6] 
