dag99.txt 3_2x4.txt 0.09090909090909091 0.1 1174186.6666666667 [0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 2, 4, 2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 0, 2, 2, 2, 0, 0, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2] 
dag99.txt 3_2x4.txt 0.3434343434343434 0.4 387754.6666666667 [0, 2, 0, 1, 2, 0, 5, 1, 5, 1, 5, 5, 4, 5, 2, 1, 2, 5, 2, 5, 0, 2, 1, 6, 2, 5, 2, 7, 5, 1, 7, 7, 5, 7, 1, 5, 7, 5, 4, 5, 0, 7, 3, 4, 0, 4, 3, 3, 3, 3, 5, 5, 4, 0, 4, 4, 4, 4, 1, 4, 3, 0, 6, 4, 6, 6] 
dag99.txt 3_2x4.txt 0.3434343434343434 0.7 385024.0 [2, 3, 2, 7, 6, 2, 5, 3, 5, 7, 5, 5, 1, 5, 7, 7, 7, 5, 3, 5, 2, 3, 7, 6, 3, 5, 2, 2, 5, 7, 2, 2, 5, 3, 3, 5, 3, 5, 1, 5, 6, 6, 0, 0, 2, 4, 0, 0, 0, 0, 5, 5, 1, 4, 1, 1, 1, 1, 7, 1, 0, 4, 4, 0, 4, 0] 
dag99.txt 3_2x4.txt 0.6565656565656566 0.8 393216.0 [0, 2, 2, 2, 3, 0, 0, 3, 0, 1, 3, 2, 5, 2, 7, 0, 0, 2, 0, 0, 0, 0, 2, 6, 1, 0, 1, 2, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 7, 2, 0, 0, 2, 4, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 6, 0, 6, 6] 
dag99.txt 3_2x4.txt 0.32323232323232326 0.5 376832.0 [2, 7, 2, 0, 6, 2, 1, 4, 1, 4, 1, 1, 3, 1, 4, 0, 5, 1, 7, 1, 2, 7, 0, 4, 2, 1, 7, 7, 1, 2, 7, 7, 1, 2, 2, 1, 2, 1, 3, 1, 2, 2, 5, 5, 0, 5, 5, 5, 0, 5, 1, 1, 3, 0, 1, 3, 3, 3, 0, 3, 0, 0, 6, 0, 6, 6] 
dag99.txt 3_2x4.txt 0.3434343434343434 0.45 382293.3333333333 [4, 0, 4, 5, 3, 7, 2, 5, 2, 4, 6, 2, 5, 2, 3, 5, 1, 2, 0, 2, 4, 0, 1, 4, 0, 2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 0, 2, 2, 2, 7, 7, 1, 2, 4, 2, 1, 3, 1, 3, 2, 2, 5, 4, 2, 5, 5, 3, 1, 3, 1, 6, 6, 3, 6, 6] 
dag99.txt 3_2x4.txt 0.32323232323232326 0.35 376832.0 [2, 7, 2, 0, 6, 2, 1, 4, 1, 4, 1, 1, 3, 1, 4, 0, 5, 1, 7, 1, 2, 7, 0, 4, 2, 1, 7, 7, 1, 2, 7, 7, 1, 2, 2, 1, 2, 1, 3, 1, 2, 2, 5, 5, 0, 5, 5, 5, 0, 5, 1, 1, 3, 0, 1, 3, 3, 3, 0, 3, 0, 0, 6, 0, 6, 6] 
dag99.txt 3_2x4.txt 0.29292929292929293 0.9 387754.6666666667 [0, 6, 0, 1, 2, 0, 6, 1, 6, 3, 6, 6, 2, 6, 2, 1, 2, 6, 6, 6, 0, 6, 1, 0, 3, 6, 7, 7, 6, 3, 7, 7, 6, 3, 3, 6, 3, 6, 2, 6, 0, 0, 5, 5, 0, 5, 5, 5, 4, 4, 6, 6, 2, 6, 6, 4, 2, 4, 1, 4, 4, 1, 4, 4, 1, 4] 
dag99.txt 3_2x4.txt 0.31313131313131315 1 382293.3333333333 [4, 7, 4, 0, 4, 2, 1, 5, 1, 6, 1, 1, 3, 1, 0, 0, 0, 1, 7, 1, 4, 2, 0, 4, 2, 1, 7, 7, 1, 2, 7, 7, 1, 2, 2, 1, 2, 1, 3, 1, 2, 2, 0, 0, 4, 0, 0, 0, 5, 5, 1, 1, 3, 4, 1, 3, 3, 3, 0, 3, 5, 6, 6, 5, 6, 6] 
dag99.txt 3_2x4.txt 0.3333333333333333 0.65 387754.6666666667 [2, 0, 2, 0, 2, 2, 3, 4, 3, 0, 3, 3, 5, 3, 0, 0, 6, 3, 0, 3, 2, 0, 6, 2, 7, 3, 0, 7, 3, 0, 7, 7, 3, 7, 7, 3, 7, 3, 5, 3, 2, 2, 6, 6, 4, 6, 6, 6, 6, 6, 3, 3, 5, 6, 3, 5, 5, 5, 6, 5, 4, 1, 1, 4, 1, 4] 
