dag35.txt 3_2x4.txt 0.43564356435643564 1 475136.0 [0, 7, 6, 0, 7, 7, 5, 6, 2, 2, 2, 6, 1, 6, 7, 2, 2, 7, 1, 6, 2, 1, 0, 0, 2, 0, 0, 5, 3, 3, 2, 5, 4, 4, 0, 0, 2, 0, 2, 6, 4, 4, 4, 4, 4, 4, 0, 4, 6, 6, 4, 4, 1, 6, 2, 1, 2, 1, 0, 1, 3, 2, 0, 2, 6, 6] 
dag35.txt 3_2x4.txt 0.39603960396039606 0.9 475136.0 [6, 5, 2, 4, 5, 6, 3, 2, 2, 0, 6, 2, 6, 2, 5, 6, 6, 5, 6, 2, 1, 0, 4, 7, 0, 7, 4, 0, 0, 2, 6, 7, 2, 1, 4, 7, 1, 7, 6, 3, 1, 1, 6, 1, 6, 1, 4, 1, 2, 3, 1, 1, 0, 3, 0, 0, 6, 3, 4, 4, 5, 4, 4, 4, 4, 4] 
dag35.txt 3_2x4.txt 0.45544554455445546 0.8 475136.0 [2, 1, 6, 0, 1, 1, 2, 6, 3, 7, 3, 5, 3, 5, 1, 2, 3, 1, 3, 6, 2, 7, 0, 5, 7, 0, 0, 2, 7, 5, 2, 0, 6, 6, 0, 0, 2, 0, 2, 4, 5, 4, 6, 6, 6, 6, 0, 4, 4, 4, 4, 4, 2, 4, 7, 2, 3, 2, 0, 2, 4, 4, 0, 4, 0, 4] 
dag35.txt 3_2x4.txt 0.48514851485148514 0.65 475136.0 [1, 7, 3, 0, 5, 5, 3, 3, 7, 6, 4, 6, 2, 3, 5, 1, 6, 1, 2, 3, 1, 4, 2, 2, 4, 0, 0, 3, 4, 4, 2, 7, 2, 2, 0, 0, 1, 0, 6, 6, 6, 1, 2, 2, 1, 1, 0, 1, 6, 6, 1, 1, 4, 6, 4, 4, 0, 6, 0, 0, 5, 0, 0, 0, 0, 0] 
dag35.txt 3_2x4.txt 0.24752475247524752 0.25 753664.0 [6, 6, 4, 0, 0, 0, 4, 4, 0, 2, 6, 2, 6, 4, 0, 6, 0, 6, 6, 4, 6, 2, 0, 4, 2, 4, 4, 4, 2, 0, 6, 4, 6, 6, 4, 2, 6, 2, 0, 2, 0, 6, 6, 6, 6, 6, 4, 6, 2, 2, 6, 6, 2, 2, 2, 2, 0, 2, 4, 4, 0, 0, 4, 0, 4, 0] 
dag35.txt 3_2x4.txt 0.4158415841584158 0.6 469674.6666666667 [0, 7, 7, 4, 0, 0, 2, 7, 7, 2, 6, 1, 3, 7, 0, 0, 6, 0, 3, 1, 0, 2, 4, 1, 2, 4, 4, 2, 0, 1, 6, 4, 6, 6, 4, 4, 5, 4, 0, 0, 1, 5, 3, 3, 6, 6, 4, 5, 1, 1, 5, 5, 2, 5, 2, 2, 3, 5, 4, 5, 3, 3, 4, 3, 5, 3] 
dag35.txt 5_4_3_2x2.txt 0.1485148514851485 0.15 835584.0 [4, 1, 1, 0, 4, 4, 4, 1, 0, 0, 4, 4, 0, 1, 4, 4, 0, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag35.txt 5_4_3_2x2.txt 0.09900990099009901 0.1 1405747.2 [0, 4, 4, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag35.txt 5_4_3_2x2.txt 0.39603960396039606 0.6 335872.0 [0, 6, 7, 4, 6, 6, 1, 7, 7, 3, 5, 4, 3, 7, 6, 0, 4, 6, 3, 7, 6, 3, 5, 0, 3, 0, 0, 0, 2, 5, 5, 0, 5, 5, 2, 2, 6, 0, 0, 0, 4, 1, 1, 1, 1, 1, 4, 1, 4, 4, 1, 1, 4, 1, 4, 4, 0, 4, 0, 4, 2, 0, 0, 0, 0, 0] 
dag35.txt 5_4_3_2x2.txt 0.32673267326732675 0.35 380928.0 [2, 2, 1, 4, 2, 2, 4, 1, 0, 3, 5, 1, 3, 1, 2, 2, 0, 2, 3, 1, 2, 3, 4, 4, 1, 4, 4, 4, 1, 0, 5, 4, 5, 5, 4, 1, 2, 1, 2, 1, 6, 6, 5, 5, 5, 6, 4, 6, 1, 1, 6, 6, 4, 6, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0] 
dag35.txt 5_4_3_2x2.txt 0.43564356435643564 0.9 344064.0 [7, 4, 7, 0, 4, 5, 0, 7, 1, 2, 6, 1, 2, 4, 4, 5, 4, 4, 2, 7, 5, 2, 0, 7, 2, 0, 7, 3, 5, 1, 6, 3, 5, 5, 0, 0, 5, 0, 5, 1, 1, 5, 6, 6, 6, 6, 0, 5, 1, 1, 5, 5, 2, 1, 2, 2, 4, 1, 4, 0, 4, 4, 0, 4, 0, 0] 
dag35.txt 5_4_3_2x2.txt 0.4158415841584158 0.8 338602.6666666667 [6, 3, 4, 5, 0, 6, 5, 4, 0, 2, 6, 7, 2, 3, 0, 6, 2, 0, 2, 7, 6, 2, 4, 4, 0, 4, 4, 4, 6, 0, 6, 5, 0, 1, 4, 4, 6, 4, 6, 4, 0, 1, 1, 1, 1, 1, 5, 1, 7, 7, 1, 1, 7, 1, 0, 7, 2, 7, 5, 5, 0, 0, 5, 2, 5, 2] 
dag35.txt 5_4_3_2x2.txt 0.39603960396039606 0.55 344064.0 [5, 5, 7, 0, 5, 1, 4, 7, 6, 2, 5, 7, 6, 7, 5, 5, 6, 5, 6, 7, 5, 2, 0, 0, 2, 0, 0, 0, 5, 4, 5, 0, 4, 4, 0, 0, 7, 0, 1, 1, 7, 7, 5, 4, 4, 4, 3, 7, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 0, 1, 6, 0, 3, 3, 3, 3] 
dag35.txt 5_4_3_2x2.txt 0.4158415841584158 0.65 327680.0 [5, 1, 0, 4, 1, 1, 3, 0, 7, 5, 1, 0, 5, 0, 1, 1, 4, 1, 5, 0, 1, 5, 5, 5, 5, 5, 5, 0, 2, 4, 1, 6, 7, 4, 5, 2, 0, 2, 1, 2, 0, 0, 1, 4, 0, 0, 6, 0, 2, 2, 0, 0, 3, 0, 3, 3, 4, 3, 4, 6, 4, 4, 6, 4, 6, 6] 
dag35.txt 5_4_3_2x2.txt 0.24752475247524752 0.25 537395.2 [4, 4, 1, 0, 4, 4, 0, 1, 1, 5, 4, 1, 2, 1, 4, 4, 0, 4, 2, 1, 4, 5, 0, 1, 5, 0, 0, 0, 5, 1, 4, 0, 2, 2, 0, 0, 4, 0, 4, 4, 1, 4, 2, 2, 2, 2, 0, 4, 1, 4, 4, 4, 5, 4, 5, 5, 0, 5, 0, 0, 4, 0, 0, 0, 0, 0] 
dag35.txt 5_4_3_2x2.txt 0.40594059405940597 1 344064.0 [1, 1, 3, 0, 2, 5, 5, 3, 3, 1, 1, 2, 0, 3, 2, 1, 0, 1, 0, 3, 1, 0, 0, 0, 7, 0, 0, 4, 4, 7, 1, 4, 6, 6, 0, 4, 1, 4, 5, 5, 2, 5, 1, 6, 1, 1, 4, 5, 2, 5, 5, 5, 7, 5, 7, 7, 0, 7, 0, 4, 2, 0, 0, 0, 0, 0] 
dag35.txt 5_4_3_2x2.txt 0.44554455445544555 0.45 344064.0 [4, 6, 7, 2, 6, 5, 5, 7, 1, 1, 3, 1, 0, 3, 6, 4, 2, 6, 0, 7, 6, 0, 2, 7, 0, 7, 4, 5, 6, 4, 0, 7, 4, 4, 4, 4, 0, 4, 4, 4, 1, 0, 0, 0, 0, 0, 5, 0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 0, 2, 5, 1, 2, 2, 2, 2, 2] 
dag35.txt 5_4_3_2x2.txt 0.3564356435643564 0.4 344064.0 [5, 7, 6, 4, 7, 5, 4, 6, 2, 3, 5, 0, 3, 6, 7, 5, 2, 7, 3, 6, 5, 3, 5, 6, 3, 1, 1, 4, 1, 6, 5, 1, 0, 0, 1, 1, 5, 1, 5, 1, 0, 0, 5, 0, 5, 0, 4, 0, 0, 0, 0, 0, 4, 0, 3, 4, 2, 4, 1, 4, 2, 2, 1, 2, 4, 4] 
dag35.txt 5_4_3_2x2.txt 0.297029702970297 0.3 393216.0 [1, 6, 1, 5, 6, 6, 1, 1, 0, 0, 4, 0, 0, 1, 6, 4, 5, 6, 0, 1, 4, 0, 1, 1, 0, 1, 1, 1, 4, 0, 4, 5, 0, 4, 1, 2, 4, 2, 4, 2, 0, 4, 4, 4, 4, 4, 5, 4, 0, 2, 4, 4, 0, 2, 0, 0, 5, 2, 5, 5, 6, 5, 5, 5, 5, 5] 
dag35.txt 5_4_3_2x2.txt 0.19801980198019803 0.2 727449.6 [0, 4, 1, 0, 4, 4, 4, 1, 1, 0, 4, 1, 0, 1, 4, 4, 0, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 4, 1, 4, 0, 5, 5, 0, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0] 
dag35.txt 5_4_3_2x2.txt 0.40594059405940597 0.7 333141.3333333333 [4, 5, 2, 0, 7, 1, 1, 2, 5, 1, 6, 2, 0, 2, 7, 4, 3, 7, 0, 2, 6, 0, 0, 5, 0, 0, 4, 1, 0, 5, 6, 0, 5, 2, 0, 3, 6, 4, 4, 4, 6, 6, 6, 2, 6, 6, 0, 6, 4, 4, 6, 6, 1, 4, 0, 1, 4, 4, 4, 4, 7, 4, 4, 4, 4, 4] 
dag35.txt 4_1x5.txt 0.0891089108910891 0.1 1740800.0 [6, 0, 4, 6, 6, 6, 0, 4, 6, 6, 6, 6, 6, 4, 6, 6, 6, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 2, 6, 6, 2, 2, 6, 6, 6, 6, 6, 6, 6, 6, 6, 2, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6] 
dag35.txt 5_4_3_2x2.txt 0.4158415841584158 0.5 338602.6666666667 [0, 1, 4, 4, 0, 5, 1, 4, 6, 1, 0, 6, 2, 7, 0, 0, 2, 0, 2, 4, 0, 1, 4, 4, 6, 4, 4, 1, 0, 6, 0, 4, 5, 5, 4, 4, 0, 4, 0, 0, 6, 5, 0, 5, 0, 5, 4, 5, 3, 3, 5, 5, 1, 7, 6, 3, 2, 3, 2, 2, 6, 2, 2, 2, 2, 2] 
dag35.txt 4_1x5.txt 0.42574257425742573 0.65 372736.0 [0, 5, 0, 1, 8, 8, 6, 0, 2, 4, 0, 2, 2, 0, 8, 0, 2, 5, 2, 9, 0, 4, 6, 9, 4, 3, 6, 6, 4, 8, 0, 3, 8, 0, 6, 4, 2, 3, 8, 2, 2, 2, 2, 0, 2, 0, 1, 0, 2, 2, 7, 7, 4, 7, 4, 4, 8, 4, 6, 6, 8, 6, 6, 6, 6, 6] 
dag35.txt 4_1x5.txt 0.42574257425742573 0.55 385024.0 [2, 7, 8, 2, 6, 3, 5, 8, 6, 9, 2, 0, 0, 8, 6, 2, 2, 6, 8, 8, 0, 8, 2, 8, 6, 4, 4, 4, 6, 8, 2, 4, 8, 1, 2, 4, 0, 4, 2, 2, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 8, 0, 6, 6, 2, 0, 2, 4, 6, 2, 4, 2, 4, 2] 
dag35.txt 4_1x5.txt 0.19801980198019803 0.2 749568.0 [2, 2, 4, 0, 2, 2, 0, 4, 4, 4, 2, 4, 4, 4, 2, 2, 4, 2, 4, 4, 2, 4, 0, 4, 4, 0, 0, 0, 2, 4, 2, 0, 4, 2, 0, 0, 2, 0, 2, 0, 4, 2, 2, 2, 2, 2, 0, 2, 4, 0, 2, 2, 4, 0, 4, 4, 4, 0, 0, 0, 2, 0, 0, 4, 0, 0] 
dag35.txt 4_1x5.txt 0.1485148514851485 0.15 1044480.0 [2, 4, 4, 0, 2, 2, 2, 4, 0, 0, 2, 2, 0, 4, 2, 2, 0, 2, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag35.txt 4_1x5.txt 0.36633663366336633 0.45 385024.0 [8, 7, 6, 8, 6, 3, 9, 6, 5, 1, 2, 6, 4, 6, 6, 2, 4, 6, 4, 6, 2, 0, 8, 8, 0, 8, 8, 8, 0, 4, 2, 8, 4, 2, 8, 0, 2, 0, 2, 6, 2, 2, 2, 2, 2, 2, 8, 2, 6, 6, 2, 2, 0, 6, 0, 0, 4, 0, 4, 0, 4, 4, 4, 4, 4, 4] 
dag35.txt 4_1x5.txt 0.36633663366336633 0.7 385024.0 [8, 7, 6, 8, 6, 3, 9, 6, 5, 1, 2, 6, 4, 6, 6, 2, 4, 6, 4, 6, 2, 0, 8, 8, 0, 8, 8, 8, 0, 4, 2, 8, 4, 2, 8, 0, 2, 0, 2, 6, 2, 2, 2, 2, 2, 2, 8, 2, 6, 6, 2, 2, 0, 6, 0, 0, 4, 0, 4, 0, 4, 4, 4, 4, 4, 4] 
dag35.txt 4_1x5.txt 0.45544554455445546 0.6 380928.0 [7, 8, 2, 0, 8, 6, 5, 2, 1, 6, 6, 2, 4, 2, 8, 6, 4, 8, 4, 2, 6, 4, 0, 7, 4, 0, 7, 6, 4, 4, 6, 8, 4, 0, 9, 9, 6, 9, 6, 2, 1, 6, 3, 0, 3, 6, 8, 6, 2, 2, 6, 6, 6, 2, 4, 2, 4, 2, 0, 0, 8, 0, 0, 0, 0, 0] 
dag35.txt 4_1x5.txt 0.5841584158415841 1 372736.0 [1, 0, 1, 2, 3, 6, 0, 4, 4, 8, 0, 1, 8, 4, 3, 0, 8, 0, 8, 1, 0, 5, 6, 2, 7, 8, 1, 2, 7, 4, 0, 8, 4, 0, 6, 2, 6, 2, 0, 4, 4, 4, 8, 8, 8, 9, 6, 9, 1, 9, 9, 9, 8, 0, 4, 2, 8, 5, 6, 6, 2, 6, 6, 6, 6, 6] 
dag35.txt 4_1x5.txt 0.36633663366336633 0.9 385024.0 [8, 7, 6, 8, 6, 3, 9, 6, 5, 1, 2, 6, 4, 6, 6, 2, 4, 6, 4, 6, 2, 0, 8, 8, 0, 8, 8, 8, 0, 4, 2, 8, 4, 2, 8, 0, 2, 0, 2, 6, 2, 2, 2, 2, 2, 2, 8, 2, 6, 6, 2, 2, 0, 6, 0, 0, 4, 0, 4, 0, 4, 4, 4, 4, 4, 4] 
dag35.txt 4_1x5.txt 0.36633663366336633 0.4 385024.0 [8, 7, 6, 8, 6, 1, 9, 6, 5, 3, 0, 6, 4, 6, 6, 0, 4, 6, 4, 6, 0, 2, 8, 8, 2, 8, 8, 8, 2, 4, 0, 8, 4, 0, 8, 2, 0, 2, 0, 6, 0, 0, 0, 0, 0, 0, 8, 0, 6, 6, 0, 0, 2, 6, 2, 2, 4, 2, 4, 2, 4, 4, 4, 4, 4, 4] 
dag35.txt 4_1x5.txt 0.49504950495049505 0.8 376832.0 [6, 6, 6, 8, 1, 4, 2, 3, 0, 8, 6, 5, 5, 6, 1, 6, 2, 6, 5, 5, 6, 8, 8, 8, 7, 8, 8, 9, 7, 4, 0, 4, 3, 0, 8, 2, 6, 2, 4, 2, 5, 6, 0, 0, 0, 0, 8, 0, 5, 2, 6, 6, 6, 2, 7, 6, 4, 9, 4, 4, 0, 4, 4, 4, 4, 4] 
dag35.txt 4_1x5.txt 0.36633663366336633 0.5 385024.0 [8, 7, 6, 8, 6, 1, 9, 6, 3, 5, 0, 6, 2, 6, 6, 0, 2, 6, 2, 6, 0, 4, 8, 8, 4, 8, 8, 8, 4, 2, 0, 8, 2, 0, 8, 4, 0, 4, 0, 6, 0, 0, 0, 0, 0, 0, 8, 0, 6, 6, 0, 0, 4, 6, 4, 4, 2, 4, 2, 4, 2, 2, 2, 2, 2, 2] 
dag35.txt 4_1x5.txt 0.297029702970297 0.3 450560.0 [8, 6, 6, 8, 6, 1, 8, 6, 2, 4, 0, 6, 2, 6, 6, 0, 2, 6, 2, 6, 0, 4, 8, 8, 4, 8, 8, 8, 4, 2, 0, 8, 2, 0, 8, 4, 0, 4, 0, 6, 0, 0, 0, 0, 0, 0, 8, 0, 6, 6, 0, 0, 4, 6, 4, 4, 2, 4, 2, 4, 2, 2, 2, 2, 2, 2] 
dag35.txt 4_1x5.txt 0.24752475247524752 0.25 565248.0 [6, 6, 4, 0, 0, 0, 4, 4, 0, 2, 6, 2, 6, 4, 0, 6, 0, 6, 6, 4, 6, 2, 0, 4, 2, 4, 4, 4, 2, 0, 6, 4, 6, 6, 4, 2, 6, 2, 0, 2, 0, 6, 6, 6, 6, 6, 4, 6, 2, 2, 6, 6, 2, 2, 2, 2, 0, 2, 4, 4, 0, 0, 4, 0, 4, 0] 
dag35.txt 4_1x5.txt 0.33663366336633666 0.35 446464.0 [2, 5, 0, 2, 4, 3, 8, 0, 4, 1, 2, 0, 6, 0, 4, 2, 2, 4, 6, 0, 6, 2, 2, 2, 4, 2, 2, 8, 6, 4, 6, 8, 4, 6, 2, 6, 6, 8, 2, 0, 0, 6, 6, 6, 6, 6, 8, 6, 0, 0, 6, 6, 0, 0, 4, 0, 2, 0, 8, 8, 4, 8, 8, 8, 8, 8] 
dag35.txt 3_2x3.txt 0.0891089108910891 0.1 2386602.6666666665 [0, 2, 4, 0, 2, 0, 0, 4, 0, 0, 0, 4, 0, 4, 2, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0] 
dag35.txt 3_2x3.txt 0.42574257425742573 0.45 614400.0 [1, 4, 2, 4, 5, 2, 0, 2, 4, 2, 1, 3, 4, 2, 5, 1, 4, 5, 2, 3, 1, 2, 4, 2, 2, 4, 4, 0, 0, 5, 5, 0, 5, 5, 4, 3, 1, 3, 3, 3, 3, 1, 5, 1, 1, 1, 0, 1, 3, 3, 1, 1, 0, 3, 2, 2, 3, 0, 4, 0, 4, 4, 0, 4, 0, 4] 
dag35.txt 3_2x3.txt 0.42574257425742573 0.65 614400.0 [1, 4, 2, 4, 5, 2, 0, 2, 4, 2, 1, 3, 4, 2, 5, 1, 4, 5, 2, 3, 1, 2, 4, 2, 2, 4, 4, 0, 0, 5, 5, 0, 5, 5, 4, 3, 1, 3, 3, 3, 3, 1, 5, 1, 1, 1, 0, 1, 3, 3, 1, 1, 0, 3, 2, 2, 3, 0, 4, 0, 4, 4, 0, 4, 0, 4] 
dag35.txt 3_2x3.txt 0.42574257425742573 0.55 614400.0 [1, 4, 2, 4, 5, 2, 0, 2, 4, 2, 1, 3, 4, 2, 5, 1, 4, 5, 2, 3, 1, 2, 4, 2, 2, 4, 4, 0, 0, 5, 5, 0, 5, 5, 4, 3, 1, 3, 3, 3, 3, 1, 5, 1, 1, 1, 0, 1, 3, 3, 1, 1, 0, 3, 2, 2, 3, 0, 4, 0, 4, 4, 0, 4, 0, 4] 
dag35.txt 3_2x3.txt 0.42574257425742573 0.6 614400.0 [1, 4, 2, 4, 5, 2, 0, 2, 4, 2, 1, 3, 4, 2, 5, 1, 4, 5, 2, 3, 1, 2, 4, 2, 2, 4, 4, 0, 0, 5, 5, 0, 5, 5, 4, 3, 1, 3, 3, 3, 3, 1, 5, 1, 1, 1, 0, 1, 3, 3, 1, 1, 0, 3, 2, 2, 3, 0, 4, 0, 4, 4, 0, 4, 0, 4] 
dag35.txt 3_2x3.txt 0.1485148514851485 0.15 1403562.6666666667 [2, 4, 0, 0, 2, 2, 4, 0, 2, 0, 2, 0, 2, 0, 2, 2, 2, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 2, 2, 0, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 0, 0, 2, 0, 2, 0, 0, 0, 2, 2, 0, 2, 0, 2] 
dag35.txt 3_2x3.txt 0.39603960396039606 0.8 606208.0 [0, 4, 3, 2, 2, 2, 2, 3, 2, 1, 4, 4, 1, 0, 2, 4, 2, 4, 1, 3, 4, 1, 0, 0, 1, 0, 0, 1, 1, 3, 4, 5, 3, 3, 0, 0, 4, 2, 2, 2, 4, 4, 4, 3, 4, 4, 5, 4, 4, 4, 4, 4, 5, 4, 5, 5, 2, 5, 0, 5, 0, 0, 0, 0, 0, 0] 
dag35.txt 3_2x3.txt 0.42574257425742573 0.5 614400.0 [1, 4, 2, 4, 5, 2, 0, 2, 4, 2, 1, 3, 4, 2, 5, 1, 4, 5, 2, 3, 1, 2, 4, 2, 2, 4, 4, 0, 0, 5, 5, 0, 5, 5, 4, 3, 1, 3, 3, 3, 3, 1, 5, 1, 1, 1, 0, 1, 3, 3, 1, 1, 0, 3, 2, 2, 3, 0, 4, 0, 4, 4, 0, 4, 0, 4] 
dag35.txt 3_2x3.txt 0.24752475247524752 0.25 895658.6666666666 [2, 2, 1, 0, 2, 2, 0, 1, 1, 4, 2, 1, 2, 1, 2, 2, 0, 2, 2, 1, 2, 4, 0, 3, 4, 0, 0, 0, 4, 3, 2, 0, 3, 3, 0, 0, 2, 0, 2, 1, 1, 2, 2, 2, 2, 2, 0, 2, 1, 1, 2, 2, 4, 4, 4, 4, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0] 
dag35.txt 3_2x3.txt 0.42574257425742573 0.9 606208.0 [2, 0, 3, 2, 0, 2, 1, 3, 2, 0, 0, 3, 1, 0, 0, 0, 2, 0, 1, 3, 0, 1, 4, 2, 1, 4, 2, 1, 0, 2, 0, 4, 5, 5, 4, 3, 5, 3, 2, 3, 5, 5, 2, 2, 5, 5, 4, 5, 3, 3, 5, 5, 0, 3, 1, 1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4] 
dag35.txt 3_2x3.txt 0.3564356435643564 0.4 614400.0 [4, 5, 1, 2, 5, 3, 4, 1, 5, 4, 0, 2, 3, 1, 5, 0, 0, 5, 3, 1, 0, 4, 2, 1, 4, 2, 4, 4, 0, 1, 3, 2, 1, 3, 4, 4, 0, 2, 0, 2, 2, 0, 3, 3, 3, 3, 2, 0, 2, 2, 0, 0, 4, 2, 4, 4, 0, 4, 0, 0, 5, 0, 0, 0, 0, 0] 
