dag33.txt 3_2x4.txt 0.0975609756097561 0.1 1878698.6666666667 [2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2] 
dag33.txt 3_2x4.txt 0.43089430894308944 0.7 464213.3333333333 [7, 5, 4, 6, 5, 3, 2, 7, 0, 4, 1, 4, 3, 7, 4, 4, 4, 4, 3, 3, 6, 5, 5, 3, 7, 0, 5, 1, 5, 6, 3, 4, 3, 5, 4, 5, 4, 4, 6, 7, 4, 1, 6, 2, 2, 6, 2, 6, 2, 5, 1, 6, 1, 7, 6, 7, 7, 7, 7, 0, 7, 6, 6, 3, 6, 0, 0, 5, 0, 3, 3, 0, 0, 1, 0, 1, 1, 2, 1, 0, 1] 
dag33.txt 3_2x4.txt 0.43089430894308944 0.6 464213.3333333333 [7, 5, 4, 6, 5, 3, 2, 7, 0, 4, 1, 4, 3, 7, 4, 4, 4, 4, 3, 3, 6, 5, 5, 3, 7, 0, 5, 1, 5, 6, 3, 4, 3, 5, 4, 5, 4, 4, 6, 7, 4, 1, 6, 2, 2, 6, 2, 6, 2, 5, 1, 6, 1, 7, 6, 7, 7, 7, 7, 0, 7, 6, 6, 3, 6, 0, 0, 5, 0, 3, 3, 0, 0, 1, 0, 1, 1, 2, 1, 0, 1] 
dag33.txt 3_2x4.txt 0.45528455284552843 0.65 464213.3333333333 [7, 5, 2, 2, 2, 3, 4, 4, 4, 6, 6, 2, 3, 5, 6, 6, 2, 6, 5, 2, 2, 2, 4, 3, 7, 6, 5, 6, 5, 7, 6, 2, 6, 7, 7, 5, 7, 2, 7, 5, 7, 4, 5, 2, 0, 2, 3, 2, 0, 5, 4, 5, 4, 4, 1, 5, 4, 4, 4, 4, 4, 7, 0, 0, 1, 1, 1, 5, 1, 3, 3, 0, 1, 6, 1, 3, 3, 0, 3, 0, 3] 
dag33.txt 3_2x4.txt 0.43089430894308944 0.5 464213.3333333333 [7, 5, 4, 6, 5, 3, 2, 7, 0, 4, 1, 4, 3, 7, 4, 4, 4, 4, 3, 3, 6, 5, 5, 3, 7, 0, 5, 1, 5, 6, 3, 4, 3, 5, 4, 5, 4, 4, 6, 7, 4, 1, 6, 2, 2, 6, 2, 6, 2, 5, 1, 6, 1, 7, 6, 7, 7, 7, 7, 0, 7, 6, 6, 3, 6, 0, 0, 5, 0, 3, 3, 0, 0, 1, 0, 1, 1, 2, 1, 0, 1] 
dag33.txt 3_2x4.txt 0.43089430894308944 0.55 464213.3333333333 [7, 5, 4, 6, 5, 3, 2, 7, 0, 4, 1, 4, 3, 7, 4, 4, 4, 4, 3, 3, 6, 5, 5, 3, 7, 0, 5, 1, 5, 6, 3, 4, 3, 5, 4, 5, 4, 4, 6, 7, 4, 1, 6, 2, 2, 6, 2, 6, 2, 5, 1, 6, 1, 7, 6, 7, 7, 7, 7, 0, 7, 6, 6, 3, 6, 0, 0, 5, 0, 3, 3, 0, 0, 1, 0, 1, 1, 2, 1, 0, 1] 
dag33.txt 3_2x4.txt 0.3902439024390244 0.45 469674.6666666667 [1, 2, 4, 1, 4, 5, 4, 6, 4, 3, 1, 3, 0, 1, 2, 3, 4, 3, 5, 5, 1, 4, 6, 0, 1, 3, 6, 1, 6, 6, 7, 3, 1, 1, 3, 1, 1, 3, 3, 1, 3, 6, 1, 0, 0, 1, 5, 5, 5, 6, 6, 5, 6, 6, 5, 6, 6, 6, 6, 4, 6, 2, 2, 0, 2, 5, 2, 2, 2, 0, 0, 2, 2, 7, 2, 6, 0, 7, 7, 7, 7] 
dag33.txt 3_2x4.txt 0.4065040650406504 0.8 464213.3333333333 [1, 6, 4, 5, 4, 3, 6, 6, 2, 5, 5, 5, 1, 0, 4, 5, 4, 4, 6, 3, 5, 4, 6, 1, 1, 5, 6, 5, 0, 6, 6, 5, 6, 6, 5, 3, 6, 5, 5, 1, 5, 6, 3, 2, 0, 3, 1, 3, 1, 6, 6, 3, 6, 6, 3, 5, 6, 0, 0, 4, 0, 7, 0, 1, 7, 3, 7, 7, 7, 1, 1, 7, 7, 6, 7, 5, 2, 2, 2, 2, 2] 
dag33.txt 3_2x4.txt 0.37398373983739835 0.4 475136.0 [1, 3, 6, 6, 0, 2, 1, 4, 7, 2, 6, 6, 4, 1, 6, 2, 6, 2, 3, 2, 6, 0, 4, 4, 1, 6, 4, 6, 0, 4, 4, 6, 4, 4, 6, 2, 4, 2, 2, 1, 2, 4, 2, 1, 1, 2, 2, 2, 0, 4, 4, 0, 4, 4, 0, 2, 4, 7, 7, 0, 7, 2, 0, 4, 0, 3, 0, 3, 3, 4, 4, 0, 3, 5, 3, 5, 5, 5, 5, 5, 5] 
dag33.txt 3_2x4.txt 0.4065040650406504 1 464213.3333333333 [1, 6, 4, 5, 4, 3, 6, 6, 2, 5, 5, 5, 1, 0, 4, 5, 4, 4, 6, 3, 5, 4, 6, 1, 1, 5, 6, 5, 0, 6, 6, 5, 6, 6, 5, 3, 6, 5, 5, 1, 5, 6, 3, 2, 0, 3, 1, 3, 1, 6, 6, 3, 6, 6, 3, 5, 6, 0, 0, 4, 0, 7, 0, 1, 7, 3, 7, 7, 7, 1, 1, 7, 7, 6, 7, 5, 2, 2, 2, 2, 2] 
