dag64.txt 3_2x4.txt 0.4 0.4 267605.3333333333 [0, 6, 3, 7, 2, 6, 4, 2, 3, 5, 4, 0, 6, 2, 6, 2, 0, 7, 5, 4, 7, 4, 1, 0, 0, 6, 6, 6, 6, 6, 1, 0, 6, 2, 2, 2, 2, 2, 6, 6, 6, 2, 2] 
dag64.txt 3_2x4.txt 0.23333333333333334 0.25 425984.0 [6, 4, 0, 2, 0, 6, 4, 0, 0, 6, 4, 2, 4, 0, 4, 0, 4, 2, 4, 4, 2, 6, 2, 6, 6, 4, 4, 4, 4, 4, 2, 2, 4, 0, 0, 0, 0, 0, 4, 4, 4, 0, 4] 
dag64.txt 3_2x4.txt 0.2 0.2 551594.6666666666 [0, 2, 4, 0, 4, 2, 0, 4, 2, 0, 2, 0, 2, 4, 2, 4, 2, 0, 2, 0, 0, 0, 4, 0, 0, 2, 2, 2, 2, 2, 4, 2, 2, 4, 4, 4, 4, 4, 2, 2, 2, 4, 4] 
dag64.txt 5_4_3_2x2.txt 0.1 0.1 494796.8 [4, 4, 0, 4, 0, 0, 4, 0, 0, 4, 0, 4, 4, 0, 4, 0, 4, 0, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 0, 0, 0, 0, 4, 4, 4, 0, 4] 
dag64.txt 5_4_3_2x2.txt 0.15 0.15 471859.2 [0, 0, 1, 4, 4, 4, 0, 4, 4, 0, 0, 0, 0, 4, 0, 4, 0, 4, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 4, 4, 4, 4, 0, 0, 0, 4, 4] 
dag64.txt 5_4_3_2x2.txt 0.4166666666666667 0.7 193331.2 [2, 0, 7, 5, 0, 4, 6, 4, 4, 6, 4, 1, 3, 4, 3, 4, 1, 5, 1, 4, 5, 4, 5, 2, 2, 3, 3, 1, 1, 3, 0, 1, 1, 0, 0, 7, 0, 0, 3, 3, 3, 0, 0] 
dag64.txt 5_4_3_2x2.txt 0.45 0.45 196608.0 [0, 4, 6, 0, 5, 5, 5, 1, 2, 2, 4, 0, 4, 1, 4, 1, 4, 3, 7, 0, 0, 0, 6, 0, 0, 4, 4, 4, 4, 4, 1, 4, 4, 1, 1, 1, 1, 1, 4, 4, 4, 1, 1] 
dag64.txt 5_4_3_2x2.txt 0.6333333333333333 0.65 196608.0 [0, 4, 6, 4, 2, 5, 5, 4, 2, 6, 0, 4, 0, 0, 4, 0, 0, 3, 4, 4, 4, 4, 7, 0, 1, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag64.txt 5_4_3_2x2.txt 0.45 0.5 196608.0 [0, 4, 6, 0, 5, 5, 5, 1, 2, 2, 4, 0, 4, 1, 4, 1, 4, 3, 7, 0, 0, 0, 6, 0, 0, 4, 4, 4, 4, 4, 1, 4, 4, 1, 1, 1, 1, 1, 4, 4, 4, 1, 1] 
dag64.txt 5_4_3_2x2.txt 0.5166666666666667 0.55 196608.0 [0, 0, 6, 4, 6, 5, 1, 4, 5, 1, 4, 0, 0, 4, 0, 4, 0, 2, 1, 4, 4, 5, 7, 0, 2, 0, 0, 0, 0, 0, 4, 3, 0, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0] 
dag64.txt 5_4_3_2x2.txt 0.6333333333333333 0.8 196608.0 [0, 4, 6, 4, 2, 5, 5, 4, 2, 6, 0, 4, 0, 0, 4, 0, 0, 3, 4, 4, 4, 4, 7, 0, 1, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag64.txt 5_4_3_2x2.txt 0.6333333333333333 1 196608.0 [0, 4, 6, 4, 2, 5, 5, 4, 2, 6, 0, 4, 0, 0, 4, 0, 0, 3, 4, 4, 4, 4, 7, 0, 1, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag64.txt 5_4_3_2x2.txt 0.43333333333333335 0.6 193331.2 [2, 0, 0, 7, 5, 1, 4, 0, 0, 2, 1, 4, 3, 0, 3, 0, 4, 7, 4, 1, 1, 6, 1, 2, 6, 3, 3, 4, 4, 3, 5, 4, 4, 5, 5, 0, 0, 0, 3, 3, 3, 0, 0] 
dag64.txt 5_4_3_2x2.txt 0.6333333333333333 0.9 196608.0 [0, 4, 6, 4, 2, 5, 5, 4, 2, 6, 0, 4, 0, 0, 4, 0, 0, 3, 4, 4, 4, 4, 7, 0, 1, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag64.txt 5_4_3_2x2.txt 0.25 0.25 268697.6 [2, 0, 1, 4, 1, 0, 0, 1, 1, 0, 0, 4, 0, 1, 0, 1, 4, 4, 4, 0, 4, 2, 5, 2, 2, 0, 0, 0, 4, 0, 5, 4, 4, 1, 5, 1, 5, 5, 0, 0, 0, 5, 0] 
dag64.txt 5_4_3_2x2.txt 0.31666666666666665 0.35 204800.0 [1, 4, 7, 3, 2, 0, 6, 0, 0, 6, 0, 3, 4, 2, 4, 2, 3, 0, 4, 0, 0, 1, 2, 1, 1, 4, 4, 4, 4, 4, 5, 3, 4, 5, 5, 7, 5, 5, 4, 4, 4, 5, 4] 
dag64.txt 5_4_3_2x2.txt 0.35 0.4 196608.0 [5, 0, 1, 3, 2, 4, 0, 1, 1, 0, 4, 3, 0, 2, 0, 1, 7, 4, 7, 4, 4, 5, 4, 5, 5, 0, 0, 7, 7, 0, 2, 3, 7, 6, 6, 6, 6, 6, 0, 0, 0, 6, 6] 
dag64.txt 5_4_3_2x2.txt 0.3 0.3 218453.33333333334 [6, 4, 1, 5, 4, 1, 0, 0, 1, 0, 1, 5, 4, 0, 4, 0, 5, 5, 4, 0, 0, 6, 0, 6, 6, 4, 4, 4, 4, 4, 2, 5, 4, 2, 2, 2, 2, 2, 4, 4, 4, 2, 4] 
dag64.txt 5_4_3_2x2.txt 0.18333333333333332 0.2 360448.0 [5, 4, 0, 4, 0, 1, 4, 0, 0, 4, 1, 4, 4, 0, 4, 0, 4, 1, 4, 1, 1, 5, 0, 5, 5, 4, 4, 4, 4, 4, 0, 4, 4, 0, 0, 0, 0, 0, 4, 4, 4, 0, 4] 
dag64.txt 4_1x5.txt 0.1 0.1 618496.0 [2, 2, 0, 2, 0, 0, 2, 0, 0, 2, 0, 2, 2, 0, 2, 0, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2] 
dag64.txt 4_1x5.txt 0.43333333333333335 0.55 245760.0 [2, 6, 0, 4, 8, 2, 0, 0, 0, 6, 2, 6, 6, 8, 6, 8, 8, 4, 8, 2, 4, 2, 8, 2, 2, 6, 1, 6, 6, 0, 4, 6, 1, 4, 4, 0, 4, 4, 1, 0, 1, 4, 1] 
dag64.txt 4_1x5.txt 0.3 0.5 249856.0 [4, 8, 6, 2, 0, 2, 8, 6, 6, 8, 2, 4, 8, 6, 8, 6, 4, 2, 6, 2, 2, 4, 2, 4, 4, 8, 8, 6, 6, 8, 0, 4, 6, 0, 0, 0, 0, 0, 8, 8, 8, 0, 0] 
dag64.txt 4_1x5.txt 0.55 0.7 212992.0 [3, 8, 0, 0, 2, 2, 6, 4, 4, 6, 5, 3, 8, 2, 8, 2, 3, 2, 0, 5, 5, 8, 4, 3, 8, 8, 6, 8, 6, 8, 4, 0, 6, 1, 1, 7, 7, 1, 6, 8, 6, 7, 7] 
dag64.txt 4_1x5.txt 0.55 0.65 212992.0 [0, 4, 0, 7, 2, 4, 2, 4, 4, 2, 4, 0, 4, 2, 4, 8, 0, 6, 6, 4, 6, 8, 8, 0, 8, 0, 1, 0, 0, 4, 0, 6, 0, 5, 5, 3, 3, 5, 1, 4, 1, 3, 3] 
dag64.txt 4_1x5.txt 0.5166666666666667 0.6 217088.0 [4, 0, 0, 7, 8, 6, 0, 6, 6, 4, 3, 7, 1, 8, 1, 8, 7, 6, 2, 3, 3, 4, 8, 4, 4, 1, 2, 1, 2, 1, 8, 2, 2, 5, 5, 0, 0, 0, 2, 1, 2, 0, 0] 
dag64.txt 4_1x5.txt 0.3 0.45 253952.0 [0, 6, 8, 2, 4, 6, 6, 4, 4, 0, 6, 2, 6, 4, 6, 4, 2, 2, 2, 6, 6, 0, 4, 0, 0, 6, 0, 6, 2, 6, 8, 2, 0, 4, 8, 8, 8, 8, 0, 6, 8, 8, 8] 
dag64.txt 4_1x5.txt 0.55 0.8 204800.0 [8, 7, 0, 8, 0, 4, 2, 6, 0, 6, 4, 8, 9, 6, 9, 6, 8, 4, 8, 6, 6, 2, 6, 8, 2, 3, 3, 7, 7, 2, 4, 8, 7, 5, 5, 6, 1, 5, 3, 9, 9, 1, 1] 
dag64.txt 4_1x5.txt 0.3 0.3 253952.0 [0, 8, 6, 2, 4, 8, 8, 4, 4, 0, 8, 2, 8, 4, 8, 4, 2, 2, 2, 8, 8, 0, 4, 0, 0, 8, 0, 8, 2, 8, 6, 2, 0, 4, 6, 6, 6, 6, 0, 8, 6, 6, 6] 
dag64.txt 4_1x5.txt 0.55 0.9 204800.0 [8, 9, 0, 8, 4, 4, 2, 2, 0, 2, 3, 8, 9, 4, 9, 4, 8, 4, 8, 3, 3, 0, 6, 8, 6, 2, 2, 7, 7, 9, 6, 8, 7, 1, 1, 5, 5, 1, 2, 9, 7, 5, 7] 
dag64.txt 4_1x5.txt 0.5666666666666667 1 196608.0 [6, 7, 4, 9, 0, 2, 4, 6, 4, 6, 6, 9, 7, 6, 7, 6, 9, 2, 8, 6, 6, 8, 6, 5, 0, 5, 5, 8, 8, 7, 0, 2, 8, 1, 1, 3, 3, 1, 8, 7, 8, 3, 8] 
dag64.txt 4_1x5.txt 0.15 0.15 589824.0 [0, 0, 4, 2, 2, 2, 0, 2, 2, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 2] 
dag64.txt 4_1x5.txt 0.3 0.4 253952.0 [0, 8, 6, 2, 4, 8, 8, 4, 4, 0, 8, 2, 8, 4, 8, 4, 2, 2, 2, 8, 8, 0, 4, 0, 0, 8, 0, 8, 2, 8, 6, 2, 0, 4, 6, 6, 6, 6, 0, 8, 6, 6, 6] 
dag64.txt 4_1x5.txt 0.3 0.35 253952.0 [0, 8, 6, 2, 4, 8, 8, 4, 4, 0, 8, 2, 8, 4, 8, 4, 2, 2, 2, 8, 8, 0, 4, 0, 0, 8, 0, 8, 2, 8, 6, 2, 0, 4, 6, 6, 6, 6, 0, 8, 6, 6, 6] 
dag64.txt 4_1x5.txt 0.2 0.2 413696.0 [0, 2, 4, 0, 4, 2, 0, 4, 2, 0, 2, 0, 2, 4, 2, 4, 2, 0, 2, 0, 0, 0, 4, 0, 0, 2, 2, 2, 2, 2, 4, 2, 2, 4, 4, 4, 4, 4, 2, 2, 2, 4, 4] 
dag64.txt 4_1x5.txt 0.23333333333333334 0.25 319488.0 [6, 4, 0, 2, 0, 6, 4, 0, 0, 6, 4, 2, 4, 0, 4, 0, 4, 2, 4, 4, 2, 6, 2, 6, 6, 4, 4, 4, 4, 4, 2, 2, 4, 0, 0, 0, 0, 0, 4, 4, 4, 0, 4] 
dag64.txt 3_2x3.txt 0.3333333333333333 0.65 338602.6666666667 [0, 3, 5, 2, 4, 5, 3, 4, 4, 0, 3, 2, 3, 4, 3, 4, 2, 2, 2, 3, 3, 0, 4, 0, 0, 3, 0, 3, 2, 3, 1, 2, 0, 4, 1, 1, 1, 1, 0, 3, 1, 1, 1] 
dag64.txt 3_2x3.txt 0.1 0.1 824661.3333333334 [2, 2, 0, 2, 0, 0, 2, 0, 0, 2, 0, 2, 2, 0, 2, 0, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2] 
dag64.txt 3_2x3.txt 0.3333333333333333 0.55 338602.6666666667 [0, 3, 5, 2, 4, 5, 3, 4, 4, 0, 3, 2, 3, 4, 3, 4, 2, 2, 2, 3, 3, 0, 4, 0, 0, 3, 0, 3, 2, 3, 1, 2, 0, 4, 1, 1, 1, 1, 0, 3, 1, 1, 1] 
dag64.txt 3_2x3.txt 0.15 0.15 786432.0 [0, 0, 4, 2, 2, 2, 0, 2, 2, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 2] 
dag64.txt 3_2x3.txt 0.3333333333333333 0.5 338602.6666666667 [0, 3, 5, 2, 4, 5, 3, 4, 4, 0, 3, 2, 3, 4, 3, 4, 2, 2, 2, 3, 3, 0, 4, 0, 0, 3, 0, 3, 2, 3, 1, 2, 0, 4, 1, 1, 1, 1, 0, 3, 1, 1, 1] 
dag64.txt 3_2x3.txt 0.3333333333333333 0.4 338602.6666666667 [0, 3, 5, 2, 4, 5, 3, 4, 4, 0, 3, 2, 3, 4, 3, 4, 2, 2, 2, 3, 3, 0, 4, 0, 0, 3, 0, 3, 2, 3, 1, 2, 0, 4, 1, 1, 1, 1, 0, 3, 1, 1, 1] 
dag64.txt 3_2x3.txt 0.3333333333333333 0.45 338602.6666666667 [0, 3, 5, 2, 4, 5, 3, 4, 4, 0, 3, 2, 3, 4, 3, 4, 2, 2, 2, 3, 3, 0, 4, 0, 0, 3, 0, 3, 2, 3, 1, 2, 0, 4, 1, 1, 1, 1, 0, 3, 1, 1, 1] 
dag64.txt 3_2x3.txt 0.3333333333333333 0.6 338602.6666666667 [0, 3, 5, 2, 4, 5, 3, 4, 4, 0, 3, 2, 3, 4, 3, 4, 2, 2, 2, 3, 3, 0, 4, 0, 0, 3, 0, 3, 2, 3, 1, 2, 0, 4, 1, 1, 1, 1, 0, 3, 1, 1, 1] 
dag64.txt 3_2x3.txt 0.3333333333333333 0.8 338602.6666666667 [0, 3, 5, 2, 4, 5, 3, 4, 4, 0, 3, 2, 3, 4, 3, 4, 2, 2, 2, 3, 3, 0, 4, 0, 0, 3, 0, 3, 2, 3, 1, 2, 0, 4, 1, 1, 1, 1, 0, 3, 1, 1, 1] 
dag64.txt 3_2x3.txt 0.3333333333333333 0.9 338602.6666666667 [0, 3, 5, 2, 4, 5, 3, 4, 4, 0, 3, 2, 3, 4, 3, 4, 2, 2, 2, 3, 3, 0, 4, 0, 0, 3, 0, 3, 2, 3, 1, 2, 0, 4, 1, 1, 1, 1, 0, 3, 1, 1, 1] 
dag64.txt 3_2x3.txt 0.3333333333333333 0.7 338602.6666666667 [0, 3, 5, 2, 4, 5, 3, 4, 4, 0, 3, 2, 3, 4, 3, 4, 2, 2, 2, 3, 3, 0, 4, 0, 0, 3, 0, 3, 2, 3, 1, 2, 0, 4, 1, 1, 1, 1, 0, 3, 1, 1, 1] 
dag64.txt 3_2x3.txt 0.3333333333333333 1 338602.6666666667 [0, 3, 5, 2, 4, 5, 3, 4, 4, 0, 3, 2, 3, 4, 3, 4, 2, 2, 2, 3, 3, 0, 4, 0, 0, 3, 0, 3, 2, 3, 1, 2, 0, 4, 1, 1, 1, 1, 0, 3, 1, 1, 1] 
dag64.txt 3_2x3.txt 0.3333333333333333 0.35 338602.6666666667 [0, 3, 5, 2, 4, 5, 3, 4, 4, 0, 3, 2, 3, 4, 3, 4, 2, 2, 2, 3, 3, 0, 4, 0, 0, 3, 0, 3, 2, 3, 1, 2, 0, 4, 1, 1, 1, 1, 0, 3, 1, 1, 1] 
dag64.txt 3_2x3.txt 0.3 0.3 360448.0 [0, 2, 4, 1, 5, 4, 2, 5, 4, 0, 4, 1, 2, 5, 2, 5, 1, 1, 2, 0, 0, 0, 5, 0, 0, 2, 2, 2, 2, 2, 3, 1, 2, 3, 3, 3, 3, 3, 2, 2, 2, 3, 2] 
dag64.txt 3_2x3.txt 0.25 0.25 447829.3333333333 [3, 0, 4, 2, 4, 0, 0, 4, 4, 0, 0, 2, 0, 4, 0, 4, 2, 2, 2, 0, 2, 3, 1, 3, 3, 0, 0, 0, 2, 0, 1, 2, 2, 4, 1, 4, 1, 1, 0, 0, 0, 1, 0] 
dag64.txt 3_2x3.txt 0.2 0.2 551594.6666666666 [0, 2, 4, 0, 4, 2, 0, 4, 2, 0, 2, 0, 2, 4, 2, 4, 2, 0, 2, 0, 0, 0, 4, 0, 0, 2, 2, 2, 2, 2, 4, 2, 2, 4, 4, 4, 4, 4, 2, 2, 2, 4, 4] 
dag64.txt 5_4_3_2x5.txt 0.1 0.1 494796.8 [4, 4, 0, 4, 0, 0, 4, 0, 0, 4, 0, 4, 4, 0, 4, 0, 4, 0, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 0, 0, 0, 0, 4, 4, 4, 0, 4] 
dag64.txt 5_4_3_2x5.txt 0.55 0.7 87381.33333333333 [5, 0, 9, 4, 8, 17, 14, 3, 13, 18, 7, 12, 0, 3, 0, 3, 1, 4, 1, 7, 7, 5, 6, 16, 16, 11, 11, 0, 0, 0, 2, 12, 0, 8, 10, 3, 10, 10, 0, 0, 0, 10, 0] 
dag64.txt 5_4_3_2x5.txt 0.15 0.15 471859.2 [0, 0, 8, 4, 4, 4, 0, 4, 4, 0, 0, 0, 0, 4, 0, 4, 0, 4, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 4, 4, 4, 4, 0, 0, 0, 4, 4] 
dag64.txt 5_4_3_2x5.txt 0.5833333333333334 0.65 87381.33333333333 [8, 10, 13, 12, 0, 16, 18, 0, 9, 14, 7, 4, 10, 0, 10, 0, 4, 12, 2, 7, 7, 6, 1, 8, 8, 15, 15, 10, 10, 10, 5, 4, 3, 11, 11, 17, 17, 17, 3, 10, 3, 17, 3] 
dag64.txt 5_4_3_2x5.txt 0.6 0.6 87381.33333333333 [5, 0, 16, 7, 12, 4, 13, 11, 18, 17, 4, 7, 3, 11, 3, 11, 7, 1, 2, 4, 1, 5, 14, 8, 8, 6, 6, 3, 0, 3, 10, 0, 0, 12, 9, 16, 9, 9, 6, 3, 6, 9, 9] 
dag64.txt 5_4_3_2x5.txt 0.43333333333333335 0.45 109226.66666666667 [13, 16, 12, 9, 5, 1, 0, 5, 12, 13, 1, 17, 1, 5, 1, 5, 17, 9, 0, 1, 9, 4, 8, 13, 4, 16, 16, 16, 16, 16, 8, 17, 16, 5, 2, 2, 2, 2, 16, 16, 16, 2, 16] 
dag64.txt 5_4_3_2x5.txt 0.6333333333333333 0.8 87381.33333333333 [8, 0, 17, 12, 1, 6, 5, 0, 0, 14, 7, 4, 16, 1, 4, 0, 4, 12, 2, 7, 7, 10, 13, 8, 8, 16, 16, 16, 16, 5, 9, 4, 16, 11, 11, 15, 18, 18, 16, 16, 16, 18, 18] 
dag64.txt 5_4_3_2x5.txt 0.5833333333333334 0.9 88473.6 [7, 16, 10, 19, 8, 14, 1, 15, 4, 13, 4, 7, 16, 15, 16, 15, 7, 12, 16, 4, 12, 9, 6, 7, 5, 0, 0, 0, 0, 16, 2, 17, 0, 8, 18, 18, 18, 11, 0, 16, 0, 11, 11] 
dag64.txt 5_4_3_2x5.txt 0.5 0.5 102400.0 [13, 6, 14, 9, 12, 2, 17, 12, 4, 13, 2, 1, 6, 12, 6, 12, 1, 9, 1, 17, 9, 18, 10, 13, 8, 6, 5, 6, 1, 6, 0, 5, 5, 12, 16, 16, 16, 16, 5, 6, 16, 16, 16] 
dag64.txt 5_4_3_2x5.txt 0.55 0.55 87381.33333333333 [9, 2, 12, 16, 1, 14, 10, 0, 13, 6, 13, 0, 2, 5, 2, 5, 0, 16, 8, 7, 7, 9, 5, 4, 4, 2, 4, 2, 8, 2, 18, 0, 3, 1, 17, 12, 17, 17, 3, 2, 3, 17, 17] 
dag64.txt 5_4_3_2x5.txt 0.6 1 88473.6 [4, 16, 14, 11, 12, 13, 2, 8, 8, 6, 15, 11, 16, 12, 4, 12, 11, 5, 1, 15, 15, 4, 9, 4, 17, 18, 18, 16, 16, 7, 0, 16, 16, 0, 0, 10, 10, 10, 18, 7, 7, 10, 7] 
dag64.txt 5_4_3_2x5.txt 0.2 0.2 330956.8 [0, 4, 8, 0, 8, 4, 0, 8, 4, 0, 4, 0, 4, 8, 4, 8, 4, 0, 4, 0, 0, 0, 8, 0, 0, 4, 4, 4, 4, 4, 8, 4, 4, 8, 8, 8, 8, 8, 4, 4, 4, 8, 8] 
dag64.txt 5_4_3_2x5.txt 0.4 0.4 131072.0 [5, 12, 8, 5, 17, 4, 1, 8, 8, 1, 4, 5, 12, 0, 12, 0, 5, 13, 4, 4, 13, 16, 0, 5, 16, 12, 12, 12, 12, 12, 0, 5, 12, 9, 9, 9, 9, 9, 12, 12, 12, 9, 9] 
dag64.txt 5_4_3_2x5.txt 0.23333333333333334 0.25 255590.4 [12, 8, 0, 4, 0, 12, 8, 0, 0, 12, 8, 4, 8, 0, 8, 0, 8, 4, 8, 8, 4, 12, 4, 12, 12, 8, 8, 8, 8, 8, 4, 4, 8, 0, 0, 0, 0, 0, 8, 8, 8, 0, 8] 
dag64.txt 5_4_3_2x5.txt 0.35 0.35 131072.0 [0, 12, 8, 9, 13, 16, 1, 13, 16, 1, 16, 4, 12, 13, 12, 13, 4, 9, 4, 9, 9, 0, 5, 0, 0, 12, 12, 12, 12, 12, 5, 4, 12, 13, 8, 8, 8, 8, 12, 12, 12, 8, 8] 
dag64.txt 5_4_3_2x5.txt 0.3 0.3 163840.0 [5, 0, 4, 8, 1, 4, 16, 1, 4, 16, 4, 8, 0, 1, 0, 1, 8, 8, 0, 16, 16, 5, 1, 5, 5, 0, 0, 0, 0, 0, 12, 8, 0, 12, 12, 12, 12, 12, 0, 0, 0, 12, 0] 
dag64.txt 4_1x1.txt 0.1 0.1 1011712.0 [0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag64.txt 4_1x1.txt 0.15 0.15 983040.0 [0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag64.txt 4_1x1.txt 0.13333333333333333 0.55 966656.0 [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 
dag64.txt 4_1x1.txt 0.11666666666666667 0.6 970752.0 [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag64.txt 4_1x1.txt 0.25 0.65 966656.0 [1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0] 
