dag11.txt 4_1x5.txt 0.4336283185840708 1 315392.0 [4, 2, 4, 7, 5, 8, 6, 1, 4, 9, 2, 2, 0, 6, 6, 8, 6, 0, 4, 2, 0, 4, 3, 8, 8, 2, 2, 8, 2, 2, 8, 8, 8, 0, 8, 8, 0, 8, 8, 0, 0, 6, 0, 0, 0, 4, 4, 4, 0, 2, 4, 8, 8, 4, 2, 6, 4, 6, 6, 8, 6, 8, 8, 6, 6, 2, 8, 8, 6, 8, 8, 6, 8] 
dag11.txt 5_4_3_2x2.txt 0.5221238938053098 1 275251.2 [2, 6, 1, 7, 3, 1, 4, 4, 1, 3, 6, 5, 2, 4, 5, 2, 5, 2, 2, 6, 2, 1, 5, 2, 5, 5, 5, 0, 5, 5, 5, 5, 0, 1, 1, 1, 2, 2, 1, 2, 2, 4, 4, 0, 0, 0, 7, 6, 0, 6, 6, 1, 6, 4, 5, 6, 0, 6, 6, 0, 0, 1, 0, 0, 0, 0, 0, 1, 6, 6, 1, 6, 1] 
dag11.txt 5_4_3_2x5.txt 0.7876106194690266 1 131072.0 [8, 1, 8, 10, 17, 16, 2, 13, 8, 9, 12, 0, 8, 12, 0, 0, 0, 4, 4, 4, 4, 4, 13, 0, 0, 4, 4, 0, 4, 6, 0, 0, 0, 3, 4, 0, 18, 4, 12, 8, 12, 16, 16, 8, 0, 0, 7, 12, 8, 12, 8, 0, 0, 1, 5, 0, 5, 9, 0, 0, 17, 14, 0, 0, 0, 11, 12, 0, 0, 0, 0, 0, 0] 
dag11.txt 3_2x3.txt 0.5663716814159292 1 524288.0 [2, 2, 2, 3, 3, 2, 5, 4, 2, 1, 2, 0, 2, 2, 0, 0, 0, 2, 2, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 4, 4, 0, 0, 4, 4, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0] 
dag11.txt 4_1x1.txt 0.18584070796460178 1 1519616.0 [0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1] 
dag11.txt 3_2x4.txt 0.6548672566371682 1 393216.0 [2, 2, 2, 3, 5, 2, 1, 5, 2, 7, 2, 0, 2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 6, 0, 0, 2, 2, 0, 2, 6, 0, 0, 0, 6, 2, 0, 1, 2, 0, 0, 0, 1, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 5, 7, 0, 7, 4, 0, 0, 4, 4, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0] 
dag11.txt 5_4_3_2x3.txt 0.5486725663716814 1 199884.8 [8, 4, 8, 6, 6, 1, 9, 9, 8, 2, 4, 4, 0, 5, 5, 1, 5, 0, 8, 4, 0, 8, 2, 1, 1, 4, 4, 1, 4, 10, 1, 1, 1, 10, 1, 1, 0, 1, 1, 0, 0, 11, 0, 0, 0, 8, 3, 8, 0, 4, 8, 1, 1, 8, 4, 5, 8, 5, 5, 1, 5, 9, 1, 5, 5, 4, 7, 1, 5, 1, 1, 5, 1] 
dag11.txt 3_2x2.txt 0.3893805309734513 1 770048.0 [1, 2, 1, 2, 1, 0, 2, 3, 1, 2, 2, 2, 3, 0, 0, 0, 0, 3, 1, 2, 3, 1, 2, 0, 0, 2, 2, 0, 2, 2, 0, 0, 0, 3, 0, 0, 3, 0, 0, 3, 3, 0, 3, 3, 3, 1, 1, 1, 3, 2, 1, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0] 
dag11.txt 4_1x4.txt 0.4778761061946903 1 393216.0 [6, 0, 0, 3, 6, 5, 4, 2, 0, 6, 0, 1, 2, 3, 3, 2, 3, 0, 6, 0, 2, 0, 1, 2, 1, 0, 0, 6, 5, 0, 5, 4, 5, 0, 0, 5, 0, 2, 0, 2, 2, 2, 2, 2, 2, 6, 4, 4, 2, 5, 4, 1, 0, 6, 4, 4, 6, 4, 4, 4, 6, 4, 7, 2, 4, 2, 7, 5, 4, 6, 5, 6, 5] 
dag11.txt 5_4_3_2x1.txt 0.3185840707964602 1 547225.6 [0, 0, 2, 3, 1, 2, 3, 3, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 1, 0, 2, 1, 1, 0, 2, 1, 1, 1, 0, 2, 1, 1, 2, 2, 2, 2, 2, 2] 
