dag2.txt 5_4_3_2x2.txt 0.45 1 176947.2 [2, 7, 6, 5, 0, 1, 2, 0, 1, 5, 0, 0, 3, 0, 1, 0, 1, 5, 0, 5, 5, 6, 4, 5, 1, 1, 4, 1, 1, 0, 0, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1] 
dag2.txt 4_1x1.txt 0.1 1 901120.0 [0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag2.txt 4_1x4.txt 0.45 1 262144.0 [6, 1, 4, 0, 0, 0, 6, 6, 0, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 4, 4, 6, 3, 0, 0, 0, 0, 0, 0, 0] 
dag2.txt 3_2x1.txt 0.18333333333333332 1 906581.3333333334 [1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0] 
dag2.txt 5_4_3_2x4.txt 0.5 1 108134.4 [10, 2, 12, 0, 12, 6, 4, 1, 4, 14, 1, 12, 4, 9, 1, 12, 1, 0, 12, 2, 2, 13, 13, 10, 6, 13, 9, 6, 13, 9, 9, 8, 5, 8, 5, 1, 5, 5, 5, 5, 5] 
dag2.txt 3_2x2.txt 0.31666666666666665 1 469674.6666666667 [2, 0, 2, 0, 2, 3, 0, 2, 3, 0, 2, 2, 3, 2, 3, 2, 3, 0, 2, 0, 0, 0, 1, 0, 3, 3, 1, 3, 3, 2, 2, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3] 
dag2.txt 3_2x4.txt 0.5166666666666667 1 262144.0 [5, 7, 3, 0, 5, 0, 6, 6, 0, 3, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 4, 4, 6, 1, 0, 0, 0, 0, 0, 0, 0] 
dag2.txt 5_4_3_2x5.txt 0.6 1 87381.33333333333 [2, 5, 17, 8, 4, 4, 1, 13, 4, 10, 0, 4, 0, 8, 4, 4, 0, 8, 4, 8, 8, 14, 12, 12, 4, 12, 4, 9, 12, 4, 6, 12, 18, 16, 16, 16, 16, 4, 4, 4, 4] 
dag2.txt 5_4_3_2x3.txt 0.6 1 131072.0 [6, 2, 9, 0, 1, 0, 7, 5, 0, 9, 4, 4, 10, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 3, 0, 0, 8, 8, 1, 5, 0, 0, 0, 0, 0, 0, 0] 
dag2.txt 4_1x5.txt 0.5833333333333334 1 196608.0 [4, 6, 0, 5, 1, 8, 8, 2, 8, 6, 9, 1, 2, 5, 8, 1, 8, 0, 1, 5, 5, 8, 8, 7, 8, 8, 7, 0, 8, 7, 4, 4, 2, 6, 3, 9, 3, 8, 3, 3, 3] 
dag2.txt 3_2x5.txt 0.48333333333333334 1 207530.66666666666 [4, 6, 1, 6, 0, 2, 2, 2, 2, 6, 4, 0, 5, 1, 2, 1, 5, 9, 0, 6, 9, 7, 7, 9, 3, 2, 0, 3, 2, 0, 8, 4, 0, 8, 8, 8, 8, 2, 3, 3, 3] 
dag2.txt 4_1x2.txt 0.4 1 475136.0 [0, 0, 0, 2, 1, 3, 2, 2, 3, 0, 2, 1, 0, 2, 2, 1, 3, 2, 1, 2, 2, 0, 3, 1, 3, 3, 1, 2, 3, 2, 2, 3, 1, 0, 2, 2, 2, 2, 2, 2, 2] 
dag2.txt 5_4_3_2x1.txt 0.4166666666666667 1 337510.4 [2, 1, 1, 2, 1, 0, 0, 2, 0, 0, 2, 3, 0, 2, 2, 2, 2, 0, 2, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 3, 3, 3, 2, 3, 2, 2, 0, 2] 
dag2.txt 4_1x3.txt 0.38333333333333336 1 311296.0 [1, 3, 5, 2, 4, 4, 0, 0, 2, 2, 0, 4, 2, 4, 4, 4, 2, 2, 4, 2, 2, 2, 2, 4, 0, 4, 4, 0, 0, 4, 4, 0, 4, 4, 4, 0, 0, 4, 4, 0, 4] 
dag2.txt 4_1x5.txt 0.6 1 200704.0 [6, 4, 8, 5, 4, 1, 6, 0, 3, 0, 5, 4, 8, 5, 3, 4, 3, 2, 4, 4, 2, 8, 3, 4, 1, 1, 4, 0, 1, 4, 6, 2, 4, 2, 1, 3, 7, 1, 1, 1, 1] 
dag2.txt 5_4_3_2x5.txt 0.6 1 87381.33333333333 [2, 5, 17, 8, 4, 4, 1, 13, 4, 10, 0, 4, 0, 8, 4, 4, 0, 8, 4, 8, 8, 14, 12, 12, 4, 12, 4, 9, 12, 4, 6, 12, 18, 16, 16, 16, 16, 4, 4, 4, 4] 
dag2.txt 3_2x4.txt 0.5166666666666667 1 262144.0 [5, 7, 3, 0, 5, 0, 6, 6, 0, 3, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 4, 4, 6, 1, 0, 0, 0, 0, 0, 0, 0] 
dag2.txt 4_1x1.txt 0.2 1 901120.0 [0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0] 
dag2.txt 3_2x3.txt 0.48333333333333334 1 319488.0 [5, 5, 2, 3, 2, 1, 4, 0, 1, 3, 2, 4, 0, 2, 1, 2, 0, 3, 3, 3, 3, 0, 0, 3, 1, 1, 3, 4, 1, 2, 2, 1, 4, 1, 4, 2, 2, 1, 2, 4, 4] 
dag2.txt 5_4_3_2x2.txt 0.45 1 176947.2 [2, 7, 6, 5, 0, 1, 2, 0, 1, 5, 0, 0, 3, 0, 1, 0, 1, 5, 0, 5, 5, 6, 4, 5, 1, 1, 4, 1, 1, 0, 0, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1] 
dag2.txt 5_4_3_2x3.txt 0.6 1 131072.0 [6, 2, 9, 0, 1, 0, 7, 5, 0, 9, 4, 4, 10, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 3, 0, 0, 8, 8, 1, 5, 0, 0, 0, 0, 0, 0, 0] 
dag2.txt 3_2x5.txt 0.43333333333333335 1 202069.33333333334 [2, 7, 8, 6, 8, 4, 4, 4, 4, 6, 2, 8, 5, 8, 4, 8, 5, 6, 8, 7, 7, 1, 1, 7, 4, 1, 0, 9, 1, 0, 0, 2, 0, 3, 3, 2, 3, 4, 9, 9, 9] 
dag2.txt 3_2x1.txt 0.18333333333333332 1 906581.3333333334 [1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0] 
dag2.txt 4_1x3.txt 0.3333333333333333 1 315392.0 [1, 3, 5, 2, 4, 4, 4, 0, 4, 2, 0, 4, 2, 0, 4, 4, 2, 2, 4, 2, 4, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 0, 0, 0, 0, 2, 0, 4, 4, 4, 4] 
dag2.txt 4_1x2.txt 0.4166666666666667 1 483328.0 [2, 0, 0, 0, 1, 3, 0, 2, 3, 0, 3, 1, 0, 0, 3, 1, 3, 0, 1, 1, 1, 0, 3, 1, 3, 3, 2, 2, 3, 1, 2, 2, 2, 2, 2, 3, 2, 3, 1, 1, 1] 
dag2.txt 5_4_3_2x1.txt 0.4166666666666667 1 337510.4 [2, 1, 1, 2, 1, 0, 0, 2, 0, 0, 2, 3, 0, 2, 2, 2, 2, 0, 2, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 3, 3, 3, 2, 3, 2, 2, 0, 2] 
dag2.txt 4_1x4.txt 0.45 1 262144.0 [6, 1, 4, 0, 0, 0, 6, 6, 0, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 4, 4, 6, 3, 0, 0, 0, 0, 0, 0, 0] 
dag2.txt 5_4_3_2x4.txt 0.5 1 109226.66666666667 [13, 10, 9, 0, 9, 6, 6, 8, 6, 0, 13, 9, 8, 12, 6, 12, 1, 0, 12, 12, 12, 1, 1, 12, 5, 1, 12, 5, 1, 2, 14, 4, 12, 4, 5, 13, 5, 6, 5, 5, 5] 
dag2.txt 3_2x2.txt 0.31666666666666665 1 469674.6666666667 [2, 0, 2, 0, 2, 3, 0, 2, 3, 0, 2, 2, 3, 2, 3, 2, 3, 0, 2, 0, 0, 0, 1, 0, 3, 3, 1, 3, 3, 2, 2, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3] 
dag2.txt 5_4_3_2x2.txt 0.45 1 176947.2 [2, 7, 6, 5, 0, 1, 2, 0, 1, 5, 0, 0, 3, 0, 1, 0, 1, 5, 0, 5, 5, 6, 4, 5, 1, 1, 4, 1, 1, 0, 0, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1] 
dag2.txt 4_1x1.txt 0.1 1 901120.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0] 
dag2.txt 3_2x4.txt 0.5166666666666667 1 262144.0 [5, 7, 3, 0, 5, 0, 6, 6, 0, 3, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 4, 4, 6, 1, 0, 0, 0, 0, 0, 0, 0] 
dag2.txt 4_1x5.txt 0.55 1 200704.0 [2, 2, 0, 0, 3, 6, 8, 2, 6, 0, 1, 3, 6, 1, 6, 3, 6, 0, 3, 7, 7, 8, 6, 7, 6, 6, 6, 4, 6, 1, 6, 8, 4, 4, 5, 6, 5, 6, 5, 5, 5] 
dag2.txt 3_2x3.txt 0.5333333333333333 1 319488.0 [5, 5, 4, 3, 1, 1, 0, 0, 4, 3, 4, 1, 0, 1, 1, 1, 0, 3, 3, 3, 3, 4, 0, 3, 1, 1, 3, 2, 4, 1, 1, 4, 2, 2, 2, 4, 2, 1, 1, 2, 2] 
dag2.txt 3_2x2.txt 0.23333333333333334 1 453290.6666666667 [0, 2, 3, 2, 3, 1, 1, 3, 1, 2, 3, 3, 2, 3, 1, 3, 1, 2, 3, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 3, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 
dag2.txt 3_2x1.txt 0.18333333333333332 1 901120.0 [1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0] 
dag2.txt 4_1x4.txt 0.45 1 262144.0 [6, 1, 4, 0, 0, 0, 6, 6, 0, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 4, 4, 6, 3, 0, 0, 0, 0, 0, 0, 0] 
dag2.txt 5_4_3_2x3.txt 0.6 1 131072.0 [6, 2, 9, 0, 1, 0, 7, 5, 0, 9, 4, 4, 10, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 3, 0, 0, 8, 8, 1, 5, 0, 0, 0, 0, 0, 0, 0] 
dag2.txt 5_4_3_2x4.txt 0.5 1 108134.4 [6, 10, 9, 0, 9, 2, 8, 8, 2, 0, 12, 1, 14, 9, 2, 9, 5, 0, 1, 13, 13, 5, 5, 6, 13, 5, 1, 13, 5, 1, 1, 4, 12, 4, 12, 12, 12, 2, 13, 13, 13] 
dag2.txt 3_2x5.txt 0.4166666666666667 1 212992.0 [6, 7, 9, 4, 9, 5, 0, 3, 5, 4, 3, 9, 8, 3, 5, 9, 5, 4, 9, 7, 7, 8, 5, 0, 5, 5, 0, 1, 5, 0, 0, 6, 2, 2, 2, 5, 5, 5, 5, 5, 5] 
dag2.txt 5_4_3_2x1.txt 0.4166666666666667 1 337510.4 [2, 1, 1, 2, 1, 0, 0, 2, 0, 0, 2, 3, 0, 2, 2, 2, 2, 0, 2, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 3, 3, 3, 2, 3, 2, 2, 0, 2] 
dag2.txt 5_4_3_2x5.txt 0.6 1 87381.33333333333 [17, 9, 2, 16, 8, 12, 5, 14, 12, 18, 8, 8, 13, 8, 12, 8, 0, 16, 16, 16, 16, 0, 0, 16, 12, 4, 16, 12, 4, 8, 10, 1, 6, 4, 4, 8, 4, 12, 8, 12, 12] 
dag2.txt 4_1x3.txt 0.3333333333333333 1 315392.0 [1, 3, 5, 2, 4, 4, 4, 0, 4, 2, 0, 4, 2, 0, 4, 4, 2, 2, 4, 2, 4, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 0, 0, 0, 0, 2, 0, 4, 4, 4, 4] 
dag2.txt 4_1x2.txt 0.23333333333333334 1 471040.0 [0, 2, 1, 2, 1, 0, 0, 0, 0, 2, 0, 1, 0, 2, 0, 2, 0, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 2, 0, 1, 2, 0, 2, 3, 3, 0, 3, 0, 3, 3, 3] 
