dag34.txt 3_2x4.txt 0.0948905109489051 0.1 1627477.3333333333 [0, 2, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 2, 0, 2, 0, 0, 2, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 2, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag34.txt 3_2x4.txt 0.44525547445255476 0.45 464213.3333333333 [4, 4, 5, 0, 0, 1, 1, 2, 2, 0, 4, 3, 2, 6, 7, 2, 7, 6, 2, 4, 2, 2, 3, 2, 0, 4, 2, 3, 1, 2, 1, 1, 7, 0, 2, 3, 1, 1, 1, 1, 7, 7, 1, 7, 6, 6, 1, 7, 0, 6, 6, 2, 5, 2, 2, 2, 2, 6, 2, 2, 3, 3, 2, 2, 7, 2, 3, 3, 3, 3, 0, 3, 5, 5, 1, 5, 4, 1, 2, 1, 6, 2, 2, 2, 2, 2, 4, 2, 6, 6] 
dag34.txt 3_2x4.txt 0.38686131386861317 0.7 464213.3333333333 [4, 4, 2, 1, 6, 5, 5, 1, 1, 6, 3, 4, 5, 4, 6, 6, 3, 3, 4, 3, 2, 1, 2, 1, 0, 3, 2, 5, 5, 1, 5, 7, 6, 7, 0, 5, 2, 7, 5, 7, 2, 2, 7, 7, 7, 7, 5, 0, 6, 6, 4, 0, 2, 4, 0, 0, 2, 0, 2, 1, 5, 1, 0, 0, 2, 0, 2, 2, 6, 1, 1, 6, 5, 6, 5, 5, 1, 5, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0] 
dag34.txt 3_2x4.txt 0.44525547445255476 0.6 464213.3333333333 [4, 4, 5, 0, 0, 1, 1, 2, 2, 0, 4, 3, 2, 6, 7, 2, 7, 6, 2, 4, 2, 2, 3, 2, 0, 4, 2, 3, 1, 2, 1, 1, 7, 0, 2, 3, 1, 1, 1, 1, 7, 7, 1, 7, 6, 6, 1, 7, 0, 6, 6, 2, 5, 2, 2, 2, 2, 6, 2, 2, 3, 3, 2, 2, 7, 2, 3, 3, 3, 3, 0, 3, 5, 5, 1, 5, 4, 1, 2, 1, 6, 2, 2, 2, 2, 2, 4, 2, 6, 6] 
dag34.txt 3_2x4.txt 0.44525547445255476 0.65 464213.3333333333 [4, 4, 5, 0, 0, 1, 1, 2, 2, 0, 4, 3, 2, 6, 7, 2, 7, 6, 2, 4, 2, 2, 3, 2, 0, 4, 2, 3, 1, 2, 1, 1, 7, 0, 2, 3, 1, 1, 1, 1, 7, 7, 1, 7, 6, 6, 1, 7, 0, 6, 6, 2, 5, 2, 2, 2, 2, 6, 2, 2, 3, 3, 2, 2, 7, 2, 3, 3, 3, 3, 0, 3, 5, 5, 1, 5, 4, 1, 2, 1, 6, 2, 2, 2, 2, 2, 4, 2, 6, 6] 
dag34.txt 3_2x4.txt 0.3357664233576642 0.35 475136.0 [3, 5, 4, 0, 7, 2, 2, 6, 0, 7, 1, 5, 2, 6, 1, 0, 1, 1, 4, 1, 4, 0, 2, 0, 6, 1, 4, 2, 2, 0, 2, 7, 6, 2, 0, 2, 4, 2, 2, 2, 5, 4, 6, 6, 6, 4, 2, 6, 6, 6, 6, 0, 4, 6, 4, 4, 4, 4, 4, 0, 2, 0, 4, 4, 5, 4, 5, 5, 0, 0, 7, 0, 0, 0, 2, 0, 3, 0, 0, 0, 3, 0, 4, 0, 4, 4, 3, 3, 3, 3] 
dag34.txt 3_2x4.txt 0.44525547445255476 1 464213.3333333333 [4, 4, 5, 0, 0, 1, 1, 2, 2, 0, 4, 3, 2, 6, 7, 2, 7, 6, 2, 4, 2, 2, 3, 2, 0, 4, 2, 3, 1, 2, 1, 1, 7, 0, 2, 3, 1, 1, 1, 1, 7, 7, 1, 7, 6, 6, 1, 7, 0, 6, 6, 2, 5, 2, 2, 2, 2, 6, 2, 2, 3, 3, 2, 2, 7, 2, 3, 3, 3, 3, 0, 3, 5, 5, 1, 5, 4, 1, 2, 1, 6, 2, 2, 2, 2, 2, 4, 2, 6, 6] 
dag34.txt 3_2x4.txt 0.44525547445255476 0.8 464213.3333333333 [4, 4, 5, 0, 0, 1, 1, 2, 2, 0, 4, 3, 2, 6, 7, 2, 7, 6, 2, 4, 2, 2, 3, 2, 0, 4, 2, 3, 1, 2, 1, 1, 7, 0, 2, 3, 1, 1, 1, 1, 7, 7, 1, 7, 6, 6, 1, 7, 0, 6, 6, 2, 5, 2, 2, 2, 2, 6, 2, 2, 3, 3, 2, 2, 7, 2, 3, 3, 3, 3, 0, 3, 5, 5, 1, 5, 4, 1, 2, 1, 6, 2, 2, 2, 2, 2, 4, 2, 6, 6] 
dag34.txt 3_2x4.txt 0.38686131386861317 0.9 464213.3333333333 [4, 4, 2, 1, 6, 5, 5, 1, 1, 6, 3, 4, 5, 4, 6, 6, 3, 3, 4, 3, 2, 1, 2, 1, 0, 3, 2, 5, 5, 1, 5, 7, 6, 7, 0, 5, 2, 7, 5, 7, 2, 2, 7, 7, 7, 7, 5, 0, 6, 6, 4, 0, 2, 4, 0, 0, 2, 0, 2, 1, 5, 1, 0, 0, 2, 0, 2, 2, 6, 1, 1, 6, 5, 6, 5, 5, 1, 5, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0] 
dag34.txt 3_2x4.txt 0.38686131386861317 0.55 464213.3333333333 [4, 4, 2, 1, 6, 5, 5, 1, 1, 6, 3, 4, 5, 4, 6, 6, 3, 3, 4, 3, 2, 1, 2, 1, 0, 3, 2, 5, 5, 1, 5, 7, 6, 7, 0, 5, 2, 7, 5, 7, 2, 2, 7, 7, 7, 7, 5, 0, 6, 6, 4, 0, 2, 4, 0, 0, 2, 0, 2, 1, 5, 1, 0, 0, 2, 0, 2, 2, 6, 1, 1, 6, 5, 6, 5, 5, 1, 5, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0] 
dag34.txt 3_2x4.txt 0.29927007299270075 0.3 516096.0 [6, 4, 3, 2, 2, 1, 0, 5, 2, 0, 4, 6, 1, 6, 4, 5, 4, 4, 6, 4, 6, 5, 1, 2, 2, 4, 2, 1, 0, 2, 0, 2, 5, 0, 2, 0, 3, 0, 0, 0, 3, 3, 5, 5, 5, 5, 0, 5, 2, 2, 6, 2, 3, 6, 5, 5, 6, 5, 5, 2, 1, 1, 5, 5, 3, 5, 3, 3, 5, 1, 2, 5, 0, 1, 0, 0, 7, 0, 2, 7, 7, 7, 5, 7, 5, 5, 7, 7, 7, 7] 
