dag87.txt 3_2x4.txt 0.36619718309859156 1 502442.6666666667 [6, 7, 6, 6, 0, 5, 5, 7, 4, 6, 4, 0, 4, 0, 1, 4, 2, 7, 6, 7, 6, 6, 4, 0, 1, 7, 7, 0, 5, 4, 7, 4, 2, 2, 7, 5, 7, 5, 0, 7, 2, 2, 2, 2, 6, 0, 0, 0, 5, 0, 0, 0, 1, 1, 0, 6, 7, 3, 0, 0, 4, 4, 7, 0, 5, 3, 4, 3, 6, 4, 6, 6, 4, 6, 2, 4, 3, 3, 4, 4, 6, 3, 1, 4, 4, 3, 2, 3, 7, 7, 1, 1, 0, 1, 5, 1, 2, 2] 
dag87.txt 3_2x4.txt 0.2887323943661972 0.3 573440.0 [1, 2, 4, 2, 4, 5, 5, 1, 5, 4, 5, 4, 4, 4, 6, 6, 5, 2, 4, 2, 4, 4, 4, 4, 6, 1, 4, 4, 5, 4, 6, 5, 6, 5, 5, 5, 5, 5, 4, 6, 6, 5, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 5, 5, 0, 4, 1, 1, 2, 0, 0, 0, 2, 2, 2, 2, 4, 2, 4, 4, 4, 4, 1, 4, 2, 1, 2, 2, 4, 4, 6, 1, 6, 1, 1, 1, 3, 1, 6, 6, 3, 6, 0, 3, 3, 3, 3, 3] 
dag87.txt 3_2x4.txt 0.3591549295774648 0.45 502442.6666666667 [1, 7, 5, 6, 7, 4, 4, 1, 3, 5, 3, 7, 1, 7, 6, 6, 2, 7, 5, 7, 5, 4, 3, 7, 6, 1, 7, 7, 4, 3, 1, 3, 6, 2, 3, 4, 2, 4, 2, 2, 6, 4, 4, 4, 1, 2, 7, 4, 4, 2, 0, 2, 2, 1, 7, 1, 1, 1, 7, 0, 3, 0, 7, 7, 7, 7, 3, 6, 5, 3, 5, 5, 3, 2, 6, 3, 6, 6, 5, 5, 5, 5, 6, 3, 3, 3, 2, 3, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0] 
dag87.txt 3_2x4.txt 0.14788732394366197 0.15 1114112.0 [0, 2, 2, 2, 2, 4, 4, 2, 0, 2, 0, 2, 0, 2, 0, 0, 4, 2, 2, 2, 2, 0, 0, 2, 0, 0, 2, 2, 4, 0, 0, 0, 0, 4, 0, 4, 0, 4, 2, 0, 0, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 4, 0, 0, 2, 2, 2, 2, 0, 2, 2, 0, 2, 2, 0, 2, 2, 0, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4] 
dag87.txt 3_2x4.txt 0.19718309859154928 0.2 830122.6666666666 [4, 0, 4, 6, 0, 6, 6, 4, 2, 0, 2, 2, 2, 2, 0, 0, 6, 0, 0, 0, 0, 4, 2, 2, 0, 4, 0, 2, 6, 2, 0, 2, 0, 6, 2, 6, 2, 6, 2, 2, 0, 6, 6, 6, 4, 6, 2, 2, 6, 6, 2, 6, 4, 4, 2, 4, 4, 4, 0, 2, 2, 2, 0, 0, 0, 0, 2, 4, 4, 2, 4, 4, 4, 4, 0, 4, 0, 0, 2, 4, 4, 4, 0, 4, 4, 4, 6, 4, 0, 0, 2, 0, 2, 2, 6, 2, 6, 2] 
dag87.txt 3_2x4.txt 0.24647887323943662 0.25 628053.3333333334 [3, 2, 3, 5, 2, 5, 0, 3, 4, 3, 4, 6, 6, 6, 2, 2, 0, 2, 3, 2, 3, 3, 4, 6, 2, 3, 2, 6, 0, 4, 2, 4, 2, 0, 4, 0, 4, 0, 6, 4, 2, 0, 0, 0, 3, 6, 6, 6, 0, 6, 6, 0, 0, 0, 6, 3, 3, 3, 2, 6, 4, 4, 2, 2, 2, 1, 4, 1, 3, 4, 3, 3, 4, 4, 1, 4, 1, 1, 4, 4, 3, 1, 2, 4, 4, 4, 0, 4, 2, 2, 6, 2, 6, 6, 0, 6, 0, 6] 
dag87.txt 5_4_3_2x2.txt 0.09859154929577464 0.1 996147.2 [4, 4, 4, 0, 4, 0, 0, 4, 0, 4, 0, 4, 0, 4, 4, 4, 0, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 0, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0] 
dag87.txt 5_4_3_2x2.txt 0.38028169014084506 0.7 372736.0 [0, 3, 0, 4, 3, 1, 1, 0, 4, 5, 4, 0, 4, 0, 4, 7, 4, 3, 5, 3, 5, 7, 4, 0, 7, 0, 3, 0, 1, 4, 7, 4, 1, 4, 4, 1, 1, 4, 1, 1, 4, 4, 0, 4, 0, 1, 0, 0, 2, 1, 0, 4, 2, 4, 0, 0, 0, 0, 3, 0, 0, 0, 3, 3, 5, 5, 4, 6, 0, 0, 0, 6, 0, 6, 6, 0, 5, 5, 4, 4, 6, 5, 4, 0, 5, 5, 4, 5, 7, 5, 4, 4, 0, 4, 2, 4, 2, 2] 
dag87.txt 5_4_3_2x2.txt 0.38028169014084506 0.6 376832.0 [4, 4, 4, 5, 0, 5, 5, 4, 1, 4, 1, 0, 1, 0, 7, 7, 1, 4, 4, 4, 4, 4, 1, 0, 7, 4, 4, 0, 5, 1, 0, 1, 0, 1, 1, 5, 1, 1, 0, 3, 1, 1, 5, 5, 4, 3, 3, 3, 5, 3, 0, 1, 1, 1, 3, 4, 0, 0, 0, 0, 3, 0, 0, 0, 4, 4, 4, 0, 2, 4, 4, 2, 4, 5, 7, 4, 7, 7, 2, 2, 4, 2, 1, 2, 4, 2, 6, 2, 0, 2, 1, 1, 6, 1, 6, 6, 6, 6] 
dag87.txt 5_4_3_2x2.txt 0.323943661971831 0.8 368640.0 [7, 0, 7, 1, 4, 6, 3, 0, 6, 7, 6, 6, 5, 4, 5, 0, 3, 0, 0, 0, 0, 5, 6, 4, 5, 7, 0, 6, 3, 6, 5, 6, 5, 3, 6, 3, 4, 3, 4, 4, 5, 3, 3, 3, 7, 4, 4, 4, 1, 1, 4, 1, 1, 1, 4, 7, 0, 0, 4, 4, 6, 6, 0, 0, 0, 0, 6, 0, 7, 6, 7, 7, 2, 2, 0, 2, 0, 0, 2, 2, 7, 2, 5, 2, 2, 2, 4, 2, 5, 5, 5, 5, 4, 5, 1, 4, 4, 4] 
dag87.txt 5_4_3_2x2.txt 0.33098591549295775 0.65 373555.2 [4, 6, 4, 6, 6, 7, 1, 0, 3, 4, 4, 0, 4, 0, 2, 0, 1, 6, 4, 6, 4, 4, 4, 0, 2, 4, 6, 0, 1, 4, 2, 3, 2, 1, 4, 1, 1, 1, 5, 5, 2, 1, 1, 0, 4, 5, 0, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0, 0, 6, 0, 3, 3, 6, 6, 6, 6, 4, 0, 0, 3, 4, 4, 3, 4, 0, 3, 7, 7, 4, 4, 0, 7, 2, 4, 4, 4, 1, 7, 2, 2, 5, 2, 5, 5, 1, 5, 1, 5] 
dag87.txt 5_4_3_2x2.txt 0.34507042253521125 0.5 376832.0 [0, 0, 0, 7, 1, 5, 5, 0, 4, 4, 4, 1, 0, 1, 6, 6, 4, 3, 4, 0, 4, 5, 4, 1, 6, 0, 0, 1, 5, 4, 6, 4, 3, 4, 4, 5, 5, 4, 1, 5, 6, 1, 5, 4, 0, 1, 1, 1, 5, 1, 1, 4, 7, 4, 1, 0, 0, 0, 1, 1, 4, 4, 1, 1, 0, 0, 4, 0, 0, 4, 0, 0, 4, 0, 0, 4, 0, 3, 4, 4, 0, 3, 6, 4, 4, 4, 2, 3, 6, 6, 6, 6, 2, 6, 2, 2, 2, 2] 
dag87.txt 5_4_3_2x2.txt 0.31690140845070425 0.4 376832.0 [4, 3, 4, 4, 0, 1, 5, 4, 1, 4, 1, 1, 1, 1, 3, 6, 5, 3, 4, 3, 4, 4, 1, 1, 3, 4, 3, 1, 1, 1, 3, 1, 3, 5, 1, 5, 1, 5, 1, 1, 3, 5, 5, 5, 4, 1, 5, 5, 0, 5, 5, 5, 5, 5, 5, 4, 4, 4, 0, 5, 4, 4, 0, 0, 3, 0, 4, 0, 1, 4, 4, 1, 4, 7, 0, 4, 0, 0, 7, 7, 4, 0, 6, 7, 7, 7, 1, 7, 6, 6, 6, 6, 2, 6, 2, 2, 2, 2] 
dag87.txt 5_4_3_2x2.txt 0.36619718309859156 0.9 370278.4 [4, 6, 0, 3, 0, 4, 7, 4, 6, 0, 1, 0, 1, 0, 7, 4, 1, 6, 6, 6, 6, 4, 1, 0, 4, 4, 6, 0, 7, 6, 4, 6, 6, 1, 1, 7, 1, 7, 1, 1, 7, 7, 5, 0, 0, 1, 3, 3, 0, 7, 3, 2, 1, 1, 3, 0, 4, 0, 0, 3, 6, 0, 6, 5, 5, 5, 6, 5, 0, 6, 0, 0, 4, 0, 5, 6, 6, 5, 6, 6, 0, 0, 1, 6, 4, 4, 1, 4, 4, 4, 1, 1, 3, 1, 2, 2, 2, 2] 
dag87.txt 5_4_3_2x2.txt 0.352112676056338 0.55 367001.6 [6, 0, 1, 3, 7, 5, 5, 4, 4, 4, 1, 4, 1, 5, 2, 2, 1, 0, 4, 0, 4, 6, 1, 5, 2, 6, 0, 4, 5, 4, 2, 4, 2, 1, 1, 5, 5, 5, 5, 0, 2, 5, 0, 5, 1, 3, 5, 5, 5, 3, 5, 3, 1, 3, 5, 4, 4, 4, 7, 5, 6, 6, 7, 7, 0, 0, 4, 0, 4, 4, 4, 4, 6, 7, 0, 4, 0, 0, 4, 4, 4, 0, 1, 4, 6, 4, 1, 2, 2, 2, 1, 1, 1, 1, 4, 1, 4, 1] 
dag87.txt 5_4_3_2x2.txt 0.2746478873239437 0.35 373555.2 [5, 4, 5, 3, 4, 7, 0, 5, 4, 4, 4, 4, 4, 4, 6, 6, 0, 4, 4, 4, 4, 5, 4, 4, 6, 5, 4, 4, 0, 4, 6, 4, 6, 0, 4, 0, 0, 0, 3, 0, 6, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 5, 5, 5, 4, 0, 1, 1, 4, 4, 3, 6, 4, 5, 5, 1, 5, 5, 1, 5, 1, 1, 6, 1, 4, 4, 5, 1, 7, 1, 1, 1, 0, 1, 6, 4, 4, 4, 2, 4, 2, 2, 2, 2] 
dag87.txt 5_4_3_2x2.txt 0.323943661971831 0.45 376832.0 [1, 2, 4, 2, 4, 2, 2, 1, 0, 4, 0, 4, 1, 4, 5, 7, 0, 2, 5, 2, 5, 1, 0, 4, 5, 0, 5, 4, 2, 0, 5, 0, 5, 0, 0, 2, 0, 5, 1, 5, 5, 5, 2, 5, 4, 4, 4, 4, 5, 4, 4, 4, 1, 4, 4, 4, 1, 1, 4, 4, 0, 0, 2, 4, 2, 4, 0, 3, 4, 0, 4, 4, 0, 0, 3, 0, 7, 7, 0, 0, 4, 7, 1, 0, 0, 0, 4, 7, 5, 1, 1, 1, 6, 1, 6, 6, 6, 6] 
dag87.txt 5_4_3_2x2.txt 0.3380281690140845 1 372736.0 [1, 6, 1, 6, 6, 5, 0, 1, 4, 1, 4, 4, 4, 4, 0, 7, 0, 6, 6, 6, 6, 1, 4, 4, 0, 1, 6, 4, 0, 4, 7, 4, 7, 0, 4, 0, 4, 0, 2, 2, 0, 3, 0, 0, 1, 2, 4, 4, 0, 2, 4, 0, 0, 0, 4, 1, 1, 1, 6, 4, 4, 2, 6, 3, 6, 4, 6, 1, 1, 5, 1, 1, 5, 1, 6, 5, 7, 7, 5, 5, 1, 5, 0, 5, 5, 5, 0, 5, 7, 5, 4, 0, 4, 4, 0, 4, 0, 4] 
dag87.txt 5_4_3_2x2.txt 0.19718309859154928 0.2 543948.8 [0, 5, 0, 5, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 4, 4, 2, 5, 0, 5, 0, 0, 0, 0, 4, 0, 5, 0, 2, 0, 4, 0, 4, 2, 0, 2, 4, 2, 1, 4, 4, 2, 2, 2, 0, 1, 1, 1, 2, 1, 1, 2, 2, 2, 1, 0, 0, 0, 5, 1, 0, 0, 5, 5, 5, 5, 0, 5, 0, 0, 0, 0, 0, 0, 5, 0, 4, 4, 0, 0, 0, 4, 4, 0, 0, 0, 1, 4, 4, 4, 4, 4, 1, 4, 1, 1, 1, 1] 
dag87.txt 5_4_3_2x2.txt 0.14788732394366197 0.15 823296.0 [1, 0, 1, 4, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 4, 1, 0, 1, 0, 4, 1, 4, 4, 4, 4, 4, 0, 4, 4, 4, 1, 4, 1, 4, 4, 4, 1, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 4, 1, 0, 0, 1, 0, 0, 0, 4, 0, 4, 0] 
dag87.txt 5_4_3_2x2.txt 0.2887323943661972 0.3 397312.0 [2, 6, 2, 1, 6, 1, 0, 2, 4, 2, 4, 4, 4, 4, 3, 3, 0, 6, 4, 6, 4, 5, 4, 4, 3, 2, 6, 4, 1, 4, 5, 4, 5, 0, 4, 0, 0, 0, 4, 0, 3, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 2, 6, 0, 4, 4, 6, 6, 6, 6, 4, 6, 2, 4, 2, 2, 4, 2, 5, 4, 5, 5, 4, 4, 2, 5, 3, 4, 4, 4, 0, 5, 5, 5, 3, 3, 7, 3, 1, 7, 1, 7] 
dag87.txt 5_4_3_2x2.txt 0.24647887323943662 0.25 429260.8 [5, 4, 5, 5, 4, 0, 0, 5, 1, 4, 1, 4, 5, 4, 2, 2, 0, 4, 4, 4, 4, 5, 1, 4, 2, 5, 4, 4, 0, 1, 2, 1, 2, 0, 1, 0, 1, 0, 4, 1, 2, 0, 0, 0, 5, 4, 4, 4, 0, 4, 4, 0, 0, 0, 4, 5, 5, 5, 4, 4, 1, 1, 4, 4, 4, 4, 1, 6, 5, 1, 5, 5, 1, 6, 6, 1, 4, 6, 1, 1, 5, 5, 2, 1, 1, 1, 0, 2, 2, 2, 5, 2, 3, 3, 0, 3, 0, 3] 
dag87.txt 4_1x5.txt 0.09859154929577464 0.1 1241088.0 [2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 0, 2, 2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0] 
dag87.txt 4_1x5.txt 0.4154929577464789 0.7 421888.0 [5, 6, 5, 6, 0, 8, 8, 5, 0, 7, 0, 0, 6, 0, 2, 2, 8, 6, 7, 6, 7, 0, 0, 0, 2, 5, 6, 0, 8, 0, 2, 0, 2, 8, 0, 8, 8, 8, 1, 8, 2, 8, 8, 8, 5, 1, 0, 0, 4, 6, 0, 6, 4, 6, 0, 5, 5, 5, 0, 0, 0, 4, 6, 6, 6, 6, 0, 2, 5, 0, 5, 5, 0, 2, 3, 0, 3, 3, 7, 7, 0, 0, 2, 7, 4, 7, 8, 3, 2, 2, 6, 2, 9, 6, 4, 4, 8, 9] 
dag87.txt 4_1x5.txt 0.44366197183098594 0.8 421888.0 [1, 2, 6, 2, 4, 5, 8, 4, 0, 4, 1, 4, 1, 4, 7, 0, 0, 2, 4, 2, 4, 6, 1, 4, 7, 6, 2, 4, 5, 4, 8, 0, 2, 0, 0, 8, 0, 0, 0, 0, 7, 0, 8, 5, 6, 0, 6, 6, 2, 6, 6, 6, 6, 6, 6, 4, 4, 4, 2, 6, 0, 6, 8, 8, 2, 2, 4, 4, 4, 4, 4, 4, 1, 4, 9, 1, 9, 9, 4, 1, 4, 8, 3, 1, 8, 1, 0, 8, 8, 8, 6, 3, 2, 6, 7, 3, 0, 3] 
dag87.txt 4_1x5.txt 0.47183098591549294 0.65 413696.0 [2, 0, 7, 5, 0, 4, 5, 7, 6, 7, 9, 0, 9, 0, 6, 8, 6, 0, 0, 0, 0, 2, 9, 0, 8, 4, 0, 0, 5, 0, 8, 6, 6, 6, 6, 5, 6, 5, 6, 6, 6, 4, 4, 8, 7, 6, 4, 4, 8, 4, 4, 4, 0, 6, 4, 7, 7, 7, 0, 4, 1, 2, 0, 0, 6, 6, 0, 0, 7, 1, 7, 7, 1, 0, 8, 1, 8, 8, 1, 1, 3, 4, 9, 1, 8, 3, 6, 3, 8, 8, 9, 9, 2, 6, 2, 2, 2, 2] 
dag87.txt 4_1x5.txt 0.4225352112676056 0.6 417792.0 [4, 4, 2, 2, 9, 5, 5, 2, 0, 2, 0, 9, 2, 9, 6, 6, 8, 4, 2, 4, 2, 2, 0, 9, 6, 2, 4, 9, 5, 0, 2, 0, 4, 8, 0, 5, 5, 5, 4, 1, 6, 8, 8, 8, 2, 4, 8, 8, 0, 4, 8, 1, 8, 1, 8, 2, 2, 2, 9, 8, 0, 8, 4, 4, 4, 4, 2, 2, 9, 3, 2, 9, 3, 0, 6, 3, 4, 8, 3, 3, 7, 8, 6, 3, 2, 3, 8, 3, 6, 6, 6, 6, 0, 6, 0, 6, 0, 6] 
dag87.txt 4_1x5.txt 0.39436619718309857 0.55 425984.0 [0, 6, 5, 6, 0, 6, 6, 0, 4, 0, 4, 0, 5, 0, 2, 7, 4, 6, 0, 6, 5, 9, 5, 0, 2, 0, 6, 0, 6, 5, 2, 4, 6, 4, 4, 6, 1, 4, 0, 1, 2, 4, 4, 3, 5, 1, 8, 3, 6, 3, 8, 3, 4, 3, 8, 0, 0, 0, 0, 8, 4, 4, 6, 6, 6, 2, 5, 2, 0, 5, 5, 0, 0, 0, 4, 0, 2, 2, 0, 0, 2, 2, 2, 0, 0, 0, 1, 0, 2, 2, 5, 2, 8, 8, 8, 8, 8, 8] 
dag87.txt 4_1x5.txt 0.3591549295774648 0.5 425984.0 [3, 4, 3, 4, 6, 1, 1, 3, 6, 2, 5, 6, 0, 6, 0, 7, 0, 4, 7, 4, 7, 3, 5, 6, 0, 3, 7, 6, 1, 6, 0, 6, 0, 0, 5, 1, 5, 1, 6, 5, 0, 8, 8, 8, 0, 6, 8, 8, 6, 8, 8, 0, 0, 0, 8, 0, 3, 3, 4, 8, 6, 6, 4, 4, 4, 4, 6, 4, 0, 6, 2, 2, 2, 2, 4, 2, 2, 2, 6, 2, 2, 2, 9, 2, 2, 2, 0, 2, 9, 9, 0, 9, 8, 0, 6, 8, 0, 0] 
dag87.txt 4_1x5.txt 0.43661971830985913 0.9 421888.0 [2, 9, 2, 3, 1, 0, 3, 2, 8, 0, 8, 1, 8, 1, 6, 6, 6, 9, 0, 9, 0, 2, 8, 1, 6, 2, 0, 1, 3, 8, 6, 8, 8, 6, 8, 3, 6, 3, 2, 6, 6, 6, 0, 6, 2, 1, 1, 1, 6, 8, 1, 8, 5, 8, 1, 2, 2, 2, 9, 1, 8, 0, 9, 4, 9, 0, 0, 2, 2, 0, 2, 2, 8, 2, 0, 8, 8, 7, 8, 8, 7, 4, 4, 8, 8, 8, 6, 8, 6, 4, 8, 4, 4, 4, 2, 4, 6, 5] 
dag87.txt 4_1x5.txt 0.4154929577464789 1 421888.0 [7, 4, 0, 8, 3, 6, 6, 0, 2, 4, 2, 3, 2, 3, 8, 8, 2, 4, 4, 4, 4, 7, 2, 3, 8, 5, 4, 3, 6, 2, 8, 2, 4, 2, 2, 6, 4, 6, 6, 4, 8, 8, 6, 6, 0, 2, 3, 3, 8, 6, 0, 2, 2, 2, 3, 0, 0, 0, 4, 0, 0, 0, 4, 4, 8, 8, 7, 0, 0, 7, 4, 4, 5, 4, 1, 5, 1, 1, 0, 0, 0, 0, 2, 0, 5, 0, 2, 0, 6, 6, 2, 2, 3, 2, 2, 9, 2, 9] 
dag87.txt 4_1x5.txt 0.29577464788732394 0.35 430080.0 [6, 4, 6, 5, 4, 1, 0, 6, 0, 6, 6, 6, 6, 6, 8, 9, 0, 4, 6, 4, 6, 7, 6, 6, 8, 6, 4, 6, 0, 6, 8, 0, 8, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 6, 2, 2, 2, 0, 3, 2, 0, 0, 0, 2, 6, 6, 6, 4, 2, 6, 2, 4, 4, 4, 4, 6, 4, 6, 2, 6, 6, 6, 6, 4, 2, 4, 4, 6, 6, 6, 4, 8, 6, 8, 8, 2, 8, 8, 8, 8, 8, 2, 8, 2, 2, 2, 2] 
