dag25.txt 4_1x1.txt 0.09219858156028368 1 2015232.0 [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1] 
dag25.txt 3_2x4.txt 0.41134751773049644 1 518826.6666666667 [5, 4, 3, 6, 5, 3, 3, 7, 4, 3, 6, 5, 1, 1, 3, 4, 5, 0, 4, 1, 5, 3, 4, 7, 0, 3, 4, 2, 5, 4, 3, 6, 6, 4, 1, 2, 4, 3, 1, 4, 4, 5, 5, 2, 6, 2, 2, 6, 6, 2, 3, 3, 3, 7, 3, 2, 6, 7, 6, 1, 7, 7, 7, 7, 7, 2, 2, 1, 7, 7, 7, 7, 7, 7, 7, 0, 7, 2, 7, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0] 
dag25.txt 5_4_3_2x2.txt 0.3262411347517731 1 376832.0 [0, 2, 4, 6, 0, 5, 5, 4, 6, 5, 3, 0, 0, 3, 6, 2, 0, 5, 6, 3, 0, 5, 2, 4, 5, 4, 2, 0, 0, 3, 5, 3, 3, 6, 7, 6, 6, 6, 6, 6, 7, 7, 7, 6, 7, 6, 6, 4, 4, 6, 5, 5, 5, 4, 5, 4, 4, 5, 4, 3, 4, 4, 4, 4, 4, 6, 1, 4, 4, 1, 4, 1, 1, 4, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 4, 0, 1, 1, 0, 1, 0, 0] 
dag25.txt 5_4_3_2x3.txt 0.6808510638297872 1 262144.0 [7, 6, 0, 4, 4, 4, 4, 0, 4, 4, 10, 4, 11, 4, 0, 10, 4, 4, 0, 4, 4, 0, 5, 4, 9, 0, 6, 7, 1, 0, 4, 0, 4, 0, 5, 0, 5, 4, 0, 4, 4, 5, 4, 0, 4, 7, 9, 9, 9, 0, 2, 0, 0, 0, 6, 0, 10, 3, 2, 3, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 8, 0, 0, 0, 8, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0] 
dag25.txt 4_1x5.txt 0.44680851063829785 1 425984.0 [8, 1, 1, 0, 8, 2, 2, 4, 0, 2, 0, 8, 5, 5, 6, 4, 3, 7, 0, 5, 8, 2, 8, 1, 2, 6, 4, 8, 4, 5, 4, 0, 0, 0, 8, 0, 0, 6, 6, 6, 6, 6, 6, 6, 6, 2, 2, 0, 6, 6, 2, 2, 6, 4, 6, 6, 7, 3, 0, 2, 7, 4, 0, 4, 0, 6, 6, 8, 4, 4, 4, 4, 4, 1, 4, 0, 4, 9, 1, 2, 1, 2, 8, 4, 2, 8, 8, 8, 8, 8, 8, 8, 8] 
dag25.txt 3_2x3.txt 0.41843971631205673 1 682666.6666666666 [2, 5, 4, 2, 2, 4, 4, 4, 2, 0, 5, 4, 1, 0, 2, 1, 4, 0, 2, 0, 2, 4, 1, 4, 3, 4, 5, 1, 3, 0, 0, 0, 0, 2, 0, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 5, 2, 2, 3, 0, 4, 4, 0, 4, 5, 0, 2, 0, 0, 4, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 4, 2, 4, 2, 2, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] 
dag25.txt 5_4_3_2x5.txt 0.46808510638297873 1 172032.0 [10, 7, 13, 12, 10, 13, 13, 0, 12, 2, 12, 18, 17, 17, 1, 19, 9, 0, 12, 17, 10, 13, 5, 13, 16, 13, 14, 9, 9, 14, 8, 12, 12, 12, 8, 16, 16, 1, 6, 16, 16, 15, 16, 10, 6, 1, 1, 12, 3, 1, 13, 8, 13, 0, 8, 13, 11, 2, 6, 17, 2, 0, 2, 0, 8, 10, 4, 8, 8, 9, 8, 0, 9, 5, 5, 5, 5, 4, 5, 13, 5, 4, 5, 0, 18, 1, 18, 5, 18, 18, 18, 18, 18] 
dag25.txt 4_1x4.txt 0.5815602836879432 1 524288.0 [2, 5, 0, 2, 2, 2, 2, 0, 2, 2, 6, 2, 6, 2, 0, 1, 2, 0, 0, 0, 0, 0, 3, 0, 4, 0, 6, 6, 6, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 5, 7, 2, 0, 2, 0, 0, 0, 2, 0, 2, 2, 4, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 4, 0, 0, 0, 4, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0] 
dag25.txt 5_4_3_2x4.txt 0.5673758865248227 1 196608.0 [0, 14, 4, 8, 0, 4, 0, 4, 8, 12, 14, 0, 13, 12, 4, 13, 0, 12, 8, 12, 0, 0, 6, 4, 10, 4, 13, 1, 5, 12, 12, 8, 8, 8, 5, 8, 9, 4, 8, 8, 8, 10, 8, 8, 8, 4, 1, 11, 8, 4, 9, 12, 4, 4, 6, 4, 1, 15, 12, 12, 12, 0, 12, 0, 12, 8, 5, 8, 0, 0, 4, 2, 0, 4, 4, 3, 4, 9, 4, 0, 4, 2, 0, 7, 0, 4, 0, 0, 0, 0, 0, 0, 0] 
dag25.txt 3_2x2.txt 0.3546099290780142 1 1015808.0 [2, 2, 0, 3, 2, 1, 3, 0, 1, 2, 0, 0, 2, 2, 3, 2, 0, 2, 1, 2, 2, 3, 0, 0, 2, 3, 2, 0, 0, 2, 1, 1, 1, 1, 1, 1, 1, 3, 3, 0, 1, 1, 1, 1, 1, 3, 0, 1, 1, 3, 2, 1, 3, 0, 3, 3, 0, 2, 2, 2, 2, 0, 2, 2, 2, 1, 3, 1, 2, 2, 2, 0, 0, 0, 3, 0, 0, 3, 3, 0, 3, 3, 3, 0, 0, 3, 0, 0, 0, 0, 3, 0, 3] 
dag25.txt 3_2x1.txt 0.19858156028368795 1 2015232.0 [0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag25.txt 3_2x5.txt 0.48936170212765956 1 409600.0 [6, 7, 4, 8, 6, 4, 4, 4, 8, 6, 5, 6, 1, 2, 4, 3, 6, 6, 8, 2, 6, 4, 3, 4, 1, 4, 7, 5, 9, 8, 6, 8, 8, 8, 5, 8, 9, 0, 8, 8, 8, 8, 8, 8, 8, 0, 1, 8, 2, 0, 9, 6, 4, 4, 3, 4, 4, 2, 2, 2, 2, 4, 2, 4, 2, 8, 7, 8, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 4, 0, 0, 6, 6, 4, 4, 6, 4, 4, 6, 4, 6, 4] 
dag25.txt 4_1x3.txt 0.2765957446808511 1 688128.0 [2, 2, 0, 2, 2, 0, 0, 0, 2, 5, 0, 4, 0, 0, 2, 4, 4, 5, 2, 0, 2, 0, 4, 0, 5, 3, 4, 4, 4, 4, 1, 4, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1, 3, 0, 1, 3, 0, 5, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 4, 0, 4, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 4, 0, 3, 4, 4, 4, 4, 4, 4, 4] 
