dag73.txt 3_2x4.txt 0.09836065573770492 0.1 1731242.6666666667 [0, 0, 2, 0, 2, 0, 2, 0, 0, 2, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 0, 0, 2, 2, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag73.txt 3_2x4.txt 0.4344262295081967 0.6 496981.3333333333 [6, 1, 7, 6, 2, 5, 3, 5, 2, 7, 7, 7, 4, 3, 7, 4, 5, 7, 7, 2, 0, 4, 7, 7, 7, 0, 2, 3, 0, 4, 1, 0, 0, 4, 1, 0, 0, 4, 3, 4, 4, 3, 1, 6, 3, 6, 3, 7, 6, 5, 6, 2, 6, 4, 6, 0, 7, 6, 7, 0, 0, 6, 6, 5, 2, 2, 2, 2, 3, 3, 5, 3, 3, 3, 3, 1, 3, 6, 3, 1, 3, 3, 3] 
dag73.txt 3_2x4.txt 0.3524590163934426 0.7 496981.3333333333 [7, 4, 7, 6, 0, 4, 6, 1, 4, 3, 7, 1, 7, 6, 3, 5, 1, 3, 1, 0, 6, 0, 7, 1, 7, 4, 0, 6, 4, 0, 4, 2, 2, 2, 6, 2, 5, 2, 6, 5, 5, 6, 5, 3, 6, 0, 6, 3, 0, 2, 3, 0, 0, 5, 3, 2, 3, 0, 3, 2, 2, 0, 3, 1, 3, 1, 3, 2, 3, 5, 3, 7, 3, 3, 3, 4, 4, 3, 3, 4, 3, 4, 3] 
dag73.txt 3_2x4.txt 0.3770491803278688 0.65 502442.6666666667 [2, 1, 5, 4, 3, 6, 0, 7, 0, 7, 5, 7, 4, 6, 7, 3, 7, 7, 7, 3, 6, 3, 5, 7, 5, 1, 3, 6, 1, 3, 1, 0, 0, 0, 2, 0, 2, 0, 6, 2, 2, 6, 2, 4, 6, 4, 6, 5, 4, 7, 4, 3, 2, 2, 5, 0, 5, 4, 5, 0, 0, 4, 4, 6, 5, 5, 5, 0, 5, 2, 4, 5, 5, 4, 4, 2, 2, 4, 4, 1, 4, 1, 1] 
dag73.txt 3_2x4.txt 0.3442622950819672 0.35 524288.0 [7, 5, 2, 3, 0, 7, 0, 7, 1, 2, 6, 2, 6, 6, 2, 0, 7, 2, 2, 0, 6, 1, 6, 2, 2, 1, 2, 5, 5, 0, 5, 4, 0, 0, 4, 0, 0, 4, 6, 4, 4, 6, 4, 3, 6, 3, 6, 2, 3, 1, 3, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 5, 2, 7, 2, 2, 2, 0, 2, 0, 3, 6, 3, 3, 3, 5, 5, 3, 3, 5, 3, 5, 5] 
dag73.txt 3_2x4.txt 0.4344262295081967 0.8 496981.3333333333 [6, 1, 7, 6, 2, 5, 3, 5, 2, 7, 7, 7, 4, 3, 7, 4, 5, 7, 7, 2, 0, 4, 7, 7, 7, 0, 2, 3, 0, 4, 1, 0, 0, 4, 1, 0, 0, 4, 3, 4, 4, 3, 1, 6, 3, 6, 3, 7, 6, 5, 6, 2, 6, 4, 6, 0, 7, 6, 7, 0, 0, 6, 6, 5, 2, 2, 2, 2, 3, 3, 5, 3, 3, 3, 3, 1, 3, 6, 3, 1, 3, 3, 3] 
dag73.txt 3_2x4.txt 0.3770491803278688 0.5 502442.6666666667 [2, 1, 5, 4, 3, 6, 0, 7, 0, 7, 5, 7, 4, 6, 7, 3, 7, 7, 7, 3, 6, 3, 5, 7, 5, 1, 3, 6, 1, 3, 1, 0, 0, 0, 2, 0, 2, 0, 6, 2, 2, 6, 2, 4, 6, 4, 6, 5, 4, 7, 4, 3, 2, 2, 5, 0, 5, 4, 5, 0, 0, 4, 4, 6, 5, 5, 5, 0, 5, 2, 4, 5, 5, 4, 4, 2, 2, 4, 4, 1, 4, 1, 1] 
dag73.txt 3_2x4.txt 0.4180327868852459 0.55 502442.6666666667 [6, 3, 5, 4, 7, 6, 4, 6, 2, 1, 5, 6, 2, 2, 1, 7, 6, 1, 6, 7, 2, 7, 5, 6, 5, 3, 4, 2, 3, 4, 3, 4, 4, 4, 0, 0, 0, 4, 2, 0, 0, 2, 0, 1, 2, 5, 2, 1, 5, 0, 1, 7, 5, 0, 1, 0, 5, 5, 1, 4, 0, 5, 1, 6, 1, 6, 1, 7, 1, 0, 5, 1, 5, 1, 5, 3, 3, 1, 1, 3, 1, 1, 1] 
dag73.txt 3_2x4.txt 0.4344262295081967 0.9 496981.3333333333 [6, 1, 7, 6, 2, 5, 3, 5, 2, 7, 7, 7, 4, 3, 7, 4, 5, 7, 7, 2, 0, 4, 7, 7, 7, 0, 2, 3, 0, 4, 1, 0, 0, 4, 1, 0, 0, 4, 3, 4, 4, 3, 1, 6, 3, 6, 3, 7, 6, 5, 6, 2, 6, 4, 6, 0, 7, 6, 7, 0, 0, 6, 6, 5, 2, 2, 2, 2, 3, 3, 5, 3, 3, 3, 3, 1, 3, 6, 3, 1, 3, 3, 3] 
dag73.txt 3_2x4.txt 0.4344262295081967 1 496981.3333333333 [6, 1, 7, 6, 2, 5, 3, 5, 2, 7, 7, 7, 4, 3, 7, 4, 5, 7, 7, 2, 0, 4, 7, 7, 7, 0, 2, 3, 0, 4, 1, 0, 0, 4, 1, 0, 0, 4, 3, 4, 4, 3, 1, 6, 3, 6, 3, 7, 6, 5, 6, 2, 6, 4, 6, 0, 7, 6, 7, 0, 0, 6, 6, 5, 2, 2, 2, 2, 3, 3, 5, 3, 3, 3, 3, 1, 3, 6, 3, 1, 3, 3, 3] 
