dag98.txt 3_2x4.txt 0.09401709401709402 0.1 1490944.0 [2, 0, 0, 2, 2, 0, 0, 0, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2] 
dag98.txt 3_2x4.txt 0.41025641025641024 0.65 469674.6666666667 [7, 0, 5, 0, 0, 5, 1, 1, 6, 6, 1, 6, 2, 0, 7, 6, 6, 0, 4, 4, 1, 1, 6, 1, 6, 5, 0, 1, 7, 5, 6, 5, 7, 7, 6, 7, 5, 6, 0, 7, 7, 7, 3, 4, 0, 4, 1, 4, 5, 3, 4, 4, 3, 3, 4, 4, 0, 7, 1, 4, 2, 7, 1, 1, 5, 1, 0, 0, 0, 0, 0, 2, 1, 2, 2, 2, 2, 2] 
dag98.txt 3_2x4.txt 0.1452991452991453 0.15 1272490.6666666667 [0, 0, 0, 2, 2, 0, 0, 0, 2, 2, 0, 2, 4, 2, 2, 2, 2, 0, 4, 0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 0, 0, 2, 0, 0, 2, 0, 4, 0, 2, 0, 0, 0, 0, 4, 0, 0, 4, 4, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag98.txt 3_2x4.txt 0.41025641025641024 0.55 469674.6666666667 [7, 0, 5, 0, 0, 5, 1, 1, 6, 6, 1, 6, 2, 0, 7, 6, 6, 0, 4, 4, 1, 1, 6, 1, 6, 5, 0, 1, 7, 5, 6, 5, 7, 7, 6, 7, 5, 6, 0, 7, 7, 7, 3, 4, 0, 4, 1, 4, 5, 3, 4, 4, 3, 3, 4, 4, 0, 7, 1, 4, 2, 7, 1, 1, 5, 1, 0, 0, 0, 0, 0, 2, 1, 2, 2, 2, 2, 2] 
dag98.txt 3_2x4.txt 0.42735042735042733 0.6 458752.0 [2, 4, 5, 0, 7, 5, 2, 1, 4, 2, 2, 3, 6, 0, 2, 2, 7, 0, 4, 1, 1, 2, 2, 1, 2, 5, 1, 1, 2, 5, 2, 5, 2, 2, 7, 2, 5, 7, 4, 3, 4, 3, 6, 4, 0, 4, 2, 6, 5, 6, 4, 6, 4, 6, 6, 6, 0, 4, 2, 6, 3, 4, 2, 2, 5, 1, 0, 0, 0, 0, 4, 4, 1, 4, 3, 0, 0, 0] 
dag98.txt 3_2x4.txt 0.36752136752136755 0.5 469674.6666666667 [4, 0, 7, 2, 2, 7, 3, 4, 2, 5, 3, 5, 1, 6, 2, 5, 2, 4, 7, 7, 4, 3, 2, 4, 2, 3, 4, 4, 2, 4, 5, 7, 2, 4, 2, 4, 4, 5, 0, 0, 2, 0, 5, 0, 2, 0, 3, 0, 0, 1, 0, 0, 1, 4, 0, 1, 2, 2, 3, 0, 6, 2, 3, 3, 0, 3, 2, 2, 2, 6, 2, 2, 6, 6, 0, 6, 6, 6] 
dag98.txt 3_2x4.txt 0.36752136752136755 0.7 466944.0 [4, 0, 0, 1, 7, 0, 7, 3, 1, 6, 7, 6, 2, 5, 4, 6, 6, 1, 2, 0, 3, 7, 6, 3, 6, 7, 6, 3, 4, 3, 4, 7, 4, 4, 4, 4, 3, 4, 0, 4, 1, 4, 2, 0, 1, 0, 7, 0, 0, 2, 0, 0, 2, 2, 0, 0, 1, 1, 3, 0, 1, 1, 3, 3, 0, 3, 1, 1, 6, 5, 1, 1, 3, 1, 5, 5, 5, 5] 
dag98.txt 3_2x4.txt 0.38461538461538464 0.45 464213.3333333333 [2, 3, 6, 7, 6, 6, 0, 6, 5, 4, 0, 4, 4, 4, 5, 4, 2, 7, 0, 6, 6, 0, 5, 6, 5, 0, 6, 6, 5, 6, 4, 0, 5, 5, 5, 2, 6, 4, 3, 7, 5, 7, 1, 3, 7, 3, 3, 3, 0, 1, 3, 0, 1, 1, 3, 3, 5, 5, 0, 0, 5, 5, 6, 0, 3, 0, 5, 5, 7, 5, 7, 7, 0, 2, 7, 2, 2, 2] 
dag98.txt 3_2x4.txt 0.41025641025641024 0.8 469674.6666666667 [7, 0, 5, 0, 0, 5, 1, 1, 6, 6, 1, 6, 2, 0, 7, 6, 6, 0, 4, 4, 1, 1, 6, 1, 6, 5, 0, 1, 7, 5, 6, 5, 7, 7, 6, 7, 5, 6, 0, 7, 7, 7, 3, 4, 0, 4, 1, 4, 5, 3, 4, 4, 3, 3, 4, 4, 0, 7, 1, 4, 2, 7, 1, 1, 5, 1, 0, 0, 0, 0, 0, 2, 1, 2, 2, 2, 2, 2] 
dag98.txt 3_2x4.txt 0.42735042735042733 0.9 464213.3333333333 [4, 0, 7, 2, 2, 7, 4, 7, 1, 1, 4, 2, 0, 0, 1, 1, 1, 0, 6, 6, 7, 4, 1, 7, 1, 4, 7, 7, 1, 7, 1, 4, 1, 4, 0, 4, 7, 0, 0, 5, 5, 4, 3, 0, 0, 0, 4, 6, 6, 3, 6, 6, 3, 3, 6, 6, 0, 5, 4, 6, 2, 5, 4, 4, 5, 6, 0, 0, 2, 5, 2, 5, 5, 2, 5, 5, 5, 5] 
