dagF13.txt 3_2x4.txt True 0.018433179723502304 0.07 585.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1] 
dagF13.txt 3_2x4.txt True 0.08755760368663594 0.1 545.0 [1, 1, 5, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1] 
dagF13.txt 3_2x4.txt True 0.12903225806451613 0.15 513.5 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 7, 7, 7, 7, 1, 7, 7, 5, 7, 7, 7, 6, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 5, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7] 
dagF13.txt 3_2x4.txt True 0.16589861751152074 0.2 476.0 [7, 7, 0, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 2, 7, 0, 7, 7, 7, 7, 7, 7, 7, 1, 1, 7, 7, 7, 7, 2, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 1, 7, 3, 7, 7, 3, 7, 7, 7, 7, 7, 1, 7] 
dagF13.txt 3_2x4.txt True 0.16589861751152074 0.3 476.0 [7, 7, 0, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 2, 7, 0, 7, 7, 7, 7, 7, 7, 7, 1, 1, 7, 7, 7, 7, 2, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 1, 7, 3, 7, 7, 3, 7, 7, 7, 7, 7, 1, 7] 
dagF13.txt 3_2x4.txt True 0.16589861751152074 0.4 476.0 [7, 7, 0, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 2, 7, 0, 7, 7, 7, 7, 7, 7, 7, 1, 1, 7, 7, 7, 7, 2, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 1, 7, 3, 7, 7, 3, 7, 7, 7, 7, 7, 1, 7] 
dagF13.txt 3_2x4.txt True 0.391705069124424 0.5 200.25 [7, 7, 3, 7, 7, 7, 7, 3, 3, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 3, 3, 3, 7, 7, 7, 1, 7, 3, 3, 7, 7, 1, 3, 1, 7, 6, 6, 5, 5, 2, 1, 7, 1, 5, 5, 1, 6, 1, 5, 5, 5, 5, 1, 1, 5, 5, 1, 5, 5, 1, 5, 1, 5, 6, 5, 1, 1, 4, 1, 5, 5, 5, 1, 1] 
dagF13.txt 3_2x4.txt True 0.47465437788018433 0.6 170.75 [3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 1, 3, 3, 1, 4, 3, 3, 3, 0, 3, 3, 3, 1, 4, 1, 3, 1, 3, 1, 4, 1, 7, 0, 6, 6, 4, 5, 0, 7, 1, 1, 7, 5, 7, 1, 5, 7, 7, 7, 7, 7, 1, 5, 5, 5, 7, 7, 7, 6, 5, 7, 5, 7, 7, 5, 5, 6, 7, 7, 7, 5, 1] 
dagF13.txt 3_2x4.txt True 0.4976958525345622 0.7 145.25 [3, 3, 5, 1, 3, 1, 3, 3, 5, 3, 1, 0, 5, 3, 1, 3, 3, 5, 3, 3, 3, 1, 5, 3, 1, 3, 5, 5, 3, 0, 1, 3, 5, 0, 5, 1, 1, 4, 6, 7, 1, 5, 3, 5, 4, 7, 5, 1, 7, 7, 1, 7, 7, 5, 6, 7, 7, 6, 7, 7, 5, 4, 1, 7, 7, 7, 7, 4, 1, 5, 7, 5, 7, 1, 7] 
dagF13.txt 3_2x4.txt True 0.6728110599078341 1 123.0 [5, 7, 4, 7, 3, 7, 5, 5, 7, 6, 7, 5, 1, 7, 6, 7, 6, 5, 7, 6, 5, 4, 7, 5, 4, 3, 1, 7, 5, 1, 7, 1, 5, 7, 1, 3, 3, 3, 3, 2, 4, 0, 1, 1, 3, 1, 3, 7, 2, 2, 3, 3, 0, 0, 1, 1, 1, 2, 5, 3, 0, 3, 2, 2, 1, 3, 0, 1, 5, 0, 3, 1, 7, 5, 5] 
