dagM36.txt 3_2x4.txt True 0.05580357142857143 0.07 1039.5 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 3, 7, 7, 3, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 3, 7, 3, 7, 3, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 3, 7, 7, 3, 3, 7] 
dagM36.txt 3_2x4.txt True 0.05580357142857143 0.1 1039.5 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 3, 7, 7, 3, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 3, 7, 3, 7, 3, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 3, 7, 7, 3, 3, 7] 
dagM36.txt 3_2x4.txt True 0.125 0.15 997.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 7, 0, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 1, 7, 3, 7, 3, 7, 7, 7, 7, 7, 3, 7, 1, 7, 7, 7, 3, 7, 7, 7, 2, 1, 7, 7, 7, 1, 1, 1, 7, 2, 3, 7, 7, 7, 2] 
dagM36.txt 3_2x4.txt True 0.12276785714285714 0.2 945.0 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 0, 7, 7, 2, 7, 7, 0, 7, 7, 7, 7, 7, 0, 2, 7, 7, 0, 7, 1, 7, 7, 2, 7, 7, 1, 2, 7, 7, 1, 7, 7, 7, 2, 7, 1, 7, 2, 2, 7, 2, 1, 2, 7, 1, 1, 7] 
dagM36.txt 3_2x4.txt True 0.16964285714285715 0.3 867.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 0, 7, 3, 7, 7, 7, 7, 7, 3, 7, 2, 7, 1, 0, 1, 7, 7, 1, 3, 0, 0, 7, 7, 7, 2, 2, 3, 7, 7, 1, 3, 1, 0, 0, 2, 0, 1, 2, 0, 0, 2, 2, 0, 7, 3, 1, 3, 0, 0, 0, 1] 
dagM36.txt 3_2x4.txt True 0.16964285714285715 0.4 867.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 0, 7, 3, 7, 7, 7, 7, 7, 3, 7, 2, 7, 1, 0, 1, 7, 7, 1, 3, 0, 0, 7, 7, 7, 2, 2, 3, 7, 7, 1, 3, 1, 0, 0, 2, 0, 1, 2, 0, 0, 2, 2, 0, 7, 3, 1, 3, 0, 0, 0, 1] 
dagM36.txt 3_2x4.txt True 0.16964285714285715 0.5 867.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 0, 7, 3, 7, 7, 7, 7, 7, 3, 7, 2, 7, 1, 0, 1, 7, 7, 1, 3, 0, 0, 7, 7, 7, 2, 2, 3, 7, 7, 1, 3, 1, 0, 0, 2, 0, 1, 2, 0, 0, 2, 2, 0, 7, 3, 1, 3, 0, 0, 0, 1] 
dagM36.txt 3_2x4.txt True 0.39732142857142855 0.6 283.75 [5, 1, 1, 1, 5, 5, 5, 1, 5, 5, 5, 1, 1, 5, 5, 5, 1, 5, 1, 1, 5, 5, 1, 1, 5, 5, 3, 1, 1, 1, 0, 5, 1, 0, 1, 2, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 1, 3, 1, 1, 3, 3, 2, 3, 1, 3, 2, 1, 1, 1, 3, 1, 3, 1, 4, 3, 3, 3, 2, 5, 3, 5, 3, 5, 5, 5, 3, 7, 1, 1, 7, 7, 5, 5, 5, 5, 7, 5, 5, 7, 7, 5, 7, 5, 7, 7, 5, 5, 5, 7, 7, 5, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 3, 7, 3, 7, 3, 7, 7, 7, 3, 7, 3, 6, 7, 7, 3, 7, 3, 7, 6, 3, 3, 7, 6, 6, 7, 6, 3, 7, 3, 6, 3, 7] 
dagM36.txt 3_2x4.txt True 0.47098214285714285 0.7 255.75 [1, 3, 2, 3, 3, 1, 3, 3, 1, 1, 2, 3, 3, 2, 3, 1, 3, 1, 3, 3, 1, 3, 3, 3, 3, 1, 3, 3, 1, 3, 3, 3, 3, 2, 2, 0, 0, 3, 1, 7, 1, 0, 1, 1, 1, 3, 0, 5, 1, 1, 1, 7, 1, 7, 7, 7, 1, 1, 1, 1, 5, 1, 7, 7, 1, 7, 7, 0, 1, 1, 7, 4, 1, 3, 4, 4, 7, 3, 7, 1, 1, 3, 4, 3, 0, 1, 3, 7, 4, 4, 1, 0, 5, 5, 1, 5, 5, 3, 7, 3, 1, 5, 7, 5, 5, 3, 5, 7, 5, 7, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 7, 7, 7, 5, 5, 7, 5, 7, 6, 5, 5, 7, 5, 7, 7, 5, 5, 7, 7, 6, 5, 7, 5, 5, 6, 5, 5, 7] 
dagM36.txt 3_2x4.txt True 0.5580357142857143 1 234.5 [3, 3, 1, 1, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 7, 3, 1, 3, 1, 3, 3, 2, 7, 1, 3, 3, 2, 3, 1, 3, 1, 0, 1, 5, 1, 0, 5, 1, 1, 0, 2, 3, 0, 0, 7, 1, 1, 0, 3, 3, 1, 7, 1, 0, 1, 5, 1, 3, 3, 7, 1, 5, 1, 7, 1, 1, 5, 5, 5, 4, 5, 1, 5, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 1, 5, 5, 4, 7, 4, 5, 5, 4, 4, 7, 6, 5, 7, 7, 7, 3, 4, 7, 3, 7, 7, 6, 6, 7, 3, 6, 7, 1, 3, 7, 7, 7, 7, 7, 3, 6, 7, 7, 6, 7, 6, 6, 7, 7, 6, 7, 6, 7, 7, 7, 7] 
