dagP31.txt 3_2x4.txt True 0.020036429872495445 0.07 1285.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 5, 1, 1, 1, 5, 1, 5] 
dagP31.txt 3_2x4.txt True 0.06375227686703097 0.1 1141.0 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 3, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3] 
dagP31.txt 3_2x4.txt True 0.0947176684881603 0.15 1073.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 7, 1, 7, 1, 1, 1, 7, 7, 1, 1, 1, 1, 7, 7, 7, 1, 1, 7, 1, 7, 1, 1, 7, 1, 1, 7, 7, 1, 7, 7, 7, 7, 1, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagP31.txt 3_2x4.txt True 0.1493624772313297 0.2 1041.25 [1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 6, 1, 1, 1, 1, 1, 6, 7, 1, 1, 1, 3, 3, 7, 1, 1, 6, 6, 1, 6, 6, 6, 6, 7, 7, 4, 7, 7, 6, 1, 1, 4, 7, 6, 4, 7, 6, 4, 4, 7, 6, 6, 7, 7] 
dagP31.txt 3_2x4.txt True 0.22950819672131148 0.3 961.0 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 7, 1, 1, 1, 1, 1, 7, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 6, 1, 2, 1, 1, 1, 1, 6, 2, 2, 1, 1, 1, 7, 4, 1, 2, 1, 6, 3, 5, 6, 6, 7, 5, 3, 2, 6, 3, 5, 4, 7, 1, 0, 4, 5, 6, 3, 3, 3, 1, 1, 0, 5, 5, 1, 1, 4, 0, 4, 0] 
dagP31.txt 3_2x4.txt True 0.22950819672131148 0.4 961.0 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 7, 1, 1, 1, 1, 1, 7, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 6, 1, 2, 1, 1, 1, 1, 6, 2, 2, 1, 1, 1, 7, 4, 1, 2, 1, 6, 3, 5, 6, 6, 7, 5, 3, 2, 6, 3, 5, 4, 7, 1, 0, 4, 5, 6, 3, 3, 3, 1, 1, 0, 5, 5, 1, 1, 4, 0, 4, 0] 
dagP31.txt 3_2x4.txt True 0.22950819672131148 0.5 961.0 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 7, 1, 1, 1, 1, 1, 7, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 6, 1, 2, 1, 1, 1, 1, 6, 2, 2, 1, 1, 1, 7, 4, 1, 2, 1, 6, 3, 5, 6, 6, 7, 5, 3, 2, 6, 3, 5, 4, 7, 1, 0, 4, 5, 6, 3, 3, 3, 1, 1, 0, 5, 5, 1, 1, 4, 0, 4, 0] 
dagP31.txt 3_2x4.txt True 0.4990892531876138 0.6 299.75 [7, 7, 7, 1, 7, 7, 7, 7, 7, 1, 1, 1, 7, 1, 1, 7, 7, 7, 7, 7, 7, 7, 1, 4, 7, 1, 7, 7, 1, 1, 1, 7, 1, 7, 4, 5, 4, 1, 7, 7, 1, 4, 3, 5, 7, 1, 1, 1, 3, 3, 1, 3, 0, 1, 4, 3, 3, 4, 3, 1, 5, 4, 1, 1, 3, 1, 3, 1, 3, 3, 3, 0, 1, 3, 6, 1, 3, 5, 5, 3, 3, 1, 5, 0, 0, 3, 3, 3, 3, 6, 2, 0, 5, 2, 3, 6, 6, 6, 5, 6, 1, 6, 5, 5, 1, 5, 5, 3, 5, 5, 7, 1, 2, 1, 5, 5, 5, 5, 1, 1, 5, 5, 5, 1, 5, 1, 5, 5, 3, 7, 1, 3, 5, 5, 5, 3, 2, 3, 7, 5, 5, 5, 1, 5, 6, 7, 5, 5, 3, 3, 5, 3, 1, 7, 3, 7, 2, 5, 7, 5, 1, 5, 3, 3, 7, 5, 3, 5, 5, 7, 2, 3, 7, 5, 2, 3, 3, 7, 7, 3] 
dagP31.txt 3_2x4.txt True 0.5063752276867031 0.7 304.5 [5, 1, 3, 2, 1, 5, 5, 5, 1, 3, 3, 2, 1, 3, 1, 3, 5, 5, 3, 3, 2, 1, 2, 2, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 0, 3, 7, 3, 3, 2, 1, 0, 1, 1, 1, 1, 1, 0, 3, 1, 1, 0, 7, 0, 1, 5, 0, 0, 7, 7, 7, 1, 7, 1, 7, 1, 0, 1, 1, 0, 7, 1, 1, 1, 7, 0, 7, 5, 5, 1, 7, 7, 6, 3, 6, 5, 7, 6, 7, 3, 1, 6, 3, 7, 7, 3, 7, 7, 7, 7, 6, 6, 7, 7, 6, 3, 6, 7, 3, 6, 7, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 3, 3, 3, 7, 6, 7, 7, 7, 3, 3, 6, 1, 5, 5, 5, 4, 5, 7, 1, 5, 5, 3, 1, 3, 7, 4, 5, 3, 1, 4, 5, 4, 5, 5, 5, 1, 3, 7, 5, 3, 5, 5, 7, 4, 1, 5, 5, 5, 3, 5, 1, 4, 1] 
dagP31.txt 3_2x4.txt True 0.7012750455373407 1 276.0 [0, 0, 0, 2, 1, 3, 6, 1, 1, 1, 1, 1, 1, 7, 7, 5, 0, 5, 1, 0, 1, 0, 1, 6, 6, 3, 5, 7, 1, 3, 5, 1, 7, 2, 1, 5, 1, 5, 0, 5, 1, 1, 1, 5, 5, 3, 3, 7, 0, 1, 1, 1, 2, 2, 7, 1, 0, 1, 7, 4, 3, 5, 7, 2, 7, 1, 2, 7, 1, 1, 5, 7, 4, 7, 3, 7, 2, 7, 3, 4, 2, 1, 6, 7, 1, 5, 1, 7, 6, 5, 5, 6, 6, 1, 7, 6, 7, 3, 1, 5, 4, 5, 4, 3, 3, 1, 7, 1, 1, 6, 6, 2, 5, 3, 3, 7, 1, 7, 3, 3, 7, 3, 3, 3, 7, 7, 3, 7, 3, 3, 3, 5, 7, 3, 3, 3, 2, 4, 7, 5, 3, 5, 3, 5, 3, 3, 7, 2, 7, 7, 4, 5, 4, 3, 5, 5, 5, 3, 4, 3, 5, 3, 5, 7, 5, 7, 5, 5, 3, 7, 3, 7, 5, 5, 5, 7, 5, 5, 1, 5] 
